symbol,state,horizon,definition,n_total,nS,rateS,p0,pS,p_control,n_controls,uplift,uplift_matched,delta,CI_low,CI_high,p_perm,nS_train,pS_train,train_uplift,nS_test,pS_test,p0_test,test_uplift,delta_test,p_control_test,n_controls_test,uplift_matched_test,weeks_positive,weeks_total,n_syms_contributing,q_fdr,flag_PASS,weekly_stable
APEXUSDT,S03_oi_surge,24h,A_k4.0,16704,400,0.023946,0.001078,0.000000,0.001356,2950.000000,0.000000,0.000000,-0.001078,0.000000,0.009513,1.000000,212.000000,0.000000,0.000000,187,0.000000,0.002404,0.000000,-0.002404,0.004813,1870.000000,0.000000,0.000000,9.000000,,1.000000,0,0
APEXUSDT,S03_oi_surge,24h,B,16704,400,0.023946,0.363147,0.490000,0.365763,2950.000000,1.349318,1.339666,0.126853,0.441338,0.538852,0.025987,212.000000,0.391509,1.147825,187,0.604278,0.378205,1.597752,0.226073,0.310695,1870.000000,1.944923,5.000000,9.000000,,0.268294,0,0
APEXUSDT,S03_oi_surge,24h,B_adp,16704,400,0.023946,0.059387,0.020000,0.064746,2950.000000,0.336774,0.308901,-0.039387,0.010168,0.038964,1.000000,212.000000,0.004717,0.115126,187,0.037433,0.072917,0.513369,-0.035484,0.067914,1870.000000,0.551181,1.000000,9.000000,,1.000000,0,0
APEXUSDT,S05_fund_lo_oi_hi,12h,A_k3.0,16848,17,0.001009,0.000950,0.000000,0.000000,170.000000,0.000000,0.000000,-0.000950,0.000000,0.184324,1.000000,0.000000,,,17,0.000000,0.002096,0.000000,-0.002096,0.000000,170.000000,0.000000,0.000000,2.000000,,1.000000,0,0
APEXUSDT,S05_fund_lo_oi_hi,12h,A_k4.0,16848,17,0.001009,0.000000,0.000000,0.000000,170.000000,0.000000,0.000000,0.000000,0.000000,0.184324,1.000000,0.000000,,,17,0.000000,0.000000,0.000000,0.000000,0.000000,170.000000,0.000000,0.000000,2.000000,,1.000000,0,0
APEXUSDT,S05_fund_lo_oi_hi,12h,B,16848,17,0.001009,0.405924,0.588235,0.323529,170.000000,1.449128,1.818182,0.182312,0.360051,0.783892,0.306847,0.000000,,,17,0.588235,0.448637,1.311160,0.139598,0.447059,170.000000,1.315789,1.000000,2.000000,,1.000000,0,0
APEXUSDT,S05_fund_lo_oi_hi,12h,B_adp,16848,17,0.001009,0.056980,0.000000,0.082353,170.000000,0.000000,0.000000,-0.056980,0.000000,0.184324,1.000000,0.000000,,,17,0.000000,0.053197,0.000000,-0.053197,0.111765,170.000000,0.000000,0.000000,2.000000,,1.000000,0,0
APEXUSDT,S05_fund_lo_oi_hi,24h,A_k3.0,16704,8,0.000479,0.004969,0.000000,0.025000,80.000000,0.000000,0.000000,-0.004969,0.000000,0.324416,1.000000,0.000000,,,8,0.000000,0.011084,0.000000,-0.011084,0.037500,80.000000,0.000000,0.000000,1.000000,,1.000000,0,0
APEXUSDT,S05_fund_lo_oi_hi,24h,A_k4.0,16704,8,0.000479,0.001078,0.000000,0.000000,80.000000,0.000000,0.000000,-0.001078,0.000000,0.324416,1.000000,0.000000,,,8,0.000000,0.002404,0.000000,-0.002404,0.000000,80.000000,0.000000,0.000000,1.000000,,1.000000,0,0
APEXUSDT,S05_fund_lo_oi_hi,24h,B,16704,8,0.000479,0.363147,0.125000,0.500000,80.000000,0.344214,0.250000,-0.238147,0.022417,0.470895,0.855572,0.000000,,,8,0.125000,0.378205,0.330508,-0.253205,0.387500,80.000000,0.322581,0.000000,1.000000,,1.000000,0,0
APEXUSDT,S05_fund_lo_oi_hi,24h,B_adp,16704,8,0.000479,0.059387,0.125000,0.137500,80.000000,2.104839,0.909091,0.065613,0.022417,0.470895,0.223888,0.000000,,,8,0.125000,0.072917,1.714286,0.052083,0.150000,80.000000,0.833333,0.000000,1.000000,,1.000000,0,0
APEXUSDT,S06_compress_vol,12h,A_k3.0,16848,64,0.003799,0.000950,0.000000,0.007812,640.000000,0.000000,0.000000,-0.000950,0.000000,0.056626,1.000000,26.000000,0.000000,0.000000,38,0.000000,0.002096,0.000000,-0.002096,0.026316,380.000000,0.000000,0.000000,5.000000,,1.000000,0,0
APEXUSDT,S06_compress_vol,12h,A_k4.0,16848,64,0.003799,0.000000,0.000000,0.000000,640.000000,0.000000,0.000000,0.000000,0.000000,0.056626,1.000000,26.000000,0.000000,0.000000,38,0.000000,0.000000,0.000000,0.000000,0.000000,380.000000,0.000000,0.000000,5.000000,,1.000000,0,0
APEXUSDT,S06_compress_vol,12h,B,16848,64,0.003799,0.405924,0.593750,0.403125,640.000000,1.462714,1.472868,0.187826,0.471450,0.705433,0.002999,26.000000,0.153846,0.430869,38,0.894737,0.448637,1.994343,0.446100,0.418421,380.000000,2.138365,3.000000,5.000000,,0.042894,1,0
APEXUSDT,S06_compress_vol,12h,B_adp,16848,64,0.003799,0.056980,0.062500,0.085938,640.000000,1.096875,0.727273,0.005520,0.024571,0.149977,0.470765,26.000000,0.153846,2.987035,38,0.000000,0.053197,0.000000,-0.053197,0.121053,380.000000,0.000000,1.000000,5.000000,,1.000000,0,0
APEXUSDT,S06_compress_vol,24h,A_k3.0,16704,64,0.003831,0.004969,0.000000,0.003125,640.000000,0.000000,0.000000,-0.004969,0.000000,0.056626,1.000000,26.000000,0.000000,0.000000,38,0.000000,0.011084,0.000000,-0.011084,0.007895,380.000000,0.000000,0.000000,5.000000,,1.000000,0,0
APEXUSDT,S06_compress_vol,24h,A_k4.0,16704,64,0.003831,0.001078,0.000000,0.000000,640.000000,0.000000,0.000000,-0.001078,0.000000,0.056626,1.000000,26.000000,0.000000,0.000000,38,0.000000,0.002404,0.000000,-0.002404,0.002632,380.000000,0.000000,0.000000,5.000000,,1.000000,0,0
APEXUSDT,S06_compress_vol,24h,B,16704,64,0.003831,0.363147,0.796875,0.362500,640.000000,2.194362,2.198276,0.433728,0.682861,0.877267,0.000500,26.000000,0.730769,2.142466,38,0.842105,0.378205,2.226583,0.463900,0.421053,380.000000,2.000000,4.000000,5.000000,,0.010351,1,0
APEXUSDT,S06_compress_vol,24h,B_adp,16704,64,0.003831,0.059387,0.078125,0.075000,640.000000,1.315524,1.041667,0.018738,0.033831,0.170198,0.004998,26.000000,0.192308,4.693611,38,0.000000,0.072917,0.000000,-0.072917,0.123684,380.000000,0.000000,1.000000,5.000000,,0.067486,0,0
APEXUSDT,S07_compress_oi,12h,A_k3.0,16848,66,0.003917,0.000950,0.000000,0.001515,660.000000,0.000000,0.000000,-0.000950,0.000000,0.055004,1.000000,18.000000,0.000000,0.000000,48,0.000000,0.002096,0.000000,-0.002096,0.004167,480.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APEXUSDT,S07_compress_oi,12h,A_k4.0,16848,66,0.003917,0.000000,0.000000,0.000000,660.000000,0.000000,0.000000,0.000000,0.000000,0.055004,1.000000,18.000000,0.000000,0.000000,48,0.000000,0.000000,0.000000,0.000000,0.000000,480.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APEXUSDT,S07_compress_oi,12h,B,16848,66,0.003917,0.405924,0.560606,0.389394,660.000000,1.381063,1.439689,0.154683,0.440824,0.673721,0.042479,18.000000,0.222222,0.622366,48,0.687500,0.448637,1.532418,0.238863,0.466667,480.000000,1.473214,3.000000,6.000000,,0.397253,0,0
APEXUSDT,S07_compress_oi,12h,B_adp,16848,66,0.003917,0.056980,0.015152,0.086364,660.000000,0.265909,0.175439,-0.041829,0.002680,0.080961,0.891554,18.000000,0.000000,0.000000,48,0.020833,0.053197,0.391626,-0.032364,0.066667,480.000000,0.312500,0.000000,6.000000,,1.000000,0,0
APEXUSDT,S07_compress_oi,24h,A_k3.0,16704,66,0.003951,0.004969,0.000000,0.013636,660.000000,0.000000,0.000000,-0.004969,0.000000,0.055004,1.000000,18.000000,0.000000,0.000000,48,0.000000,0.011084,0.000000,-0.011084,0.033333,480.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APEXUSDT,S07_compress_oi,24h,A_k4.0,16704,66,0.003951,0.001078,0.000000,0.003030,660.000000,0.000000,0.000000,-0.001078,0.000000,0.055004,1.000000,18.000000,0.000000,0.000000,48,0.000000,0.002404,0.000000,-0.002404,0.006250,480.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APEXUSDT,S07_compress_oi,24h,B,16704,66,0.003951,0.363147,0.393939,0.422727,660.000000,1.084795,0.931900,0.030793,0.285028,0.514518,0.856072,18.000000,0.611111,1.791653,48,0.312500,0.378205,0.826271,-0.065705,0.381250,480.000000,0.819672,2.000000,6.000000,,1.000000,0,0
APEXUSDT,S07_compress_oi,24h,B_adp,16704,66,0.003951,0.059387,0.015152,0.092424,660.000000,0.255132,0.163934,-0.044235,0.002680,0.080961,0.710145,18.000000,0.000000,0.000000,48,0.020833,0.072917,0.285714,-0.052083,0.095833,480.000000,0.217391,0.000000,6.000000,,1.000000,0,0
APEXUSDT,S08_stall_oi,12h,A_k3.0,16848,32,0.001899,0.000950,0.000000,0.000000,320.000000,0.000000,0.000000,-0.000950,0.000000,0.107183,1.000000,18.000000,0.000000,0.000000,14,0.000000,0.002096,0.000000,-0.002096,0.000000,140.000000,0.000000,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S08_stall_oi,12h,A_k4.0,16848,32,0.001899,0.000000,0.000000,0.000000,320.000000,0.000000,0.000000,0.000000,0.000000,0.107183,1.000000,18.000000,0.000000,0.000000,14,0.000000,0.000000,0.000000,0.000000,0.000000,140.000000,0.000000,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S08_stall_oi,12h,B,16848,32,0.001899,0.405924,0.312500,0.415625,320.000000,0.769849,0.751880,-0.093424,0.179524,0.485670,0.407296,18.000000,0.055556,0.155592,14,0.642857,0.448637,1.432911,0.194220,0.542857,140.000000,1.184211,1.000000,4.000000,,1.000000,0,0
APEXUSDT,S08_stall_oi,12h,B_adp,16848,32,0.001899,0.056980,0.031250,0.040625,320.000000,0.548438,0.769231,-0.025730,0.005538,0.157446,0.285857,18.000000,0.055556,1.078652,14,0.000000,0.053197,0.000000,-0.053197,0.028571,140.000000,0.000000,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S08_stall_oi,24h,A_k3.0,16704,31,0.001856,0.004969,0.000000,0.000000,310.000000,0.000000,0.000000,-0.004969,0.000000,0.110259,1.000000,18.000000,0.000000,0.000000,13,0.000000,0.011084,0.000000,-0.011084,0.030769,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S08_stall_oi,24h,A_k4.0,16704,31,0.001856,0.001078,0.000000,0.003226,310.000000,0.000000,0.000000,-0.001078,0.000000,0.110259,1.000000,18.000000,0.000000,0.000000,13,0.000000,0.002404,0.000000,-0.002404,0.007692,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S08_stall_oi,24h,B,16704,31,0.001856,0.363147,0.354839,0.416129,310.000000,0.977123,0.852713,-0.008308,0.211164,0.530524,0.904548,18.000000,0.444444,1.303020,13,0.230769,0.378205,0.610169,-0.147436,0.338462,130.000000,0.681818,2.000000,4.000000,,1.000000,0,0
APEXUSDT,S08_stall_oi,24h,B_adp,16704,31,0.001856,0.059387,0.000000,0.070968,310.000000,0.000000,0.000000,-0.059387,0.000000,0.110259,1.000000,18.000000,0.000000,0.000000,13,0.000000,0.072917,0.000000,-0.072917,0.092308,130.000000,0.000000,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S09_stall_fund,12h,A_k3.0,16848,110,0.006529,0.000950,0.000000,0.000000,1100.000000,0.000000,0.000000,-0.000950,0.000000,0.033745,1.000000,19.000000,0.000000,0.000000,68,0.000000,0.002096,0.000000,-0.002096,0.000000,680.000000,0.000000,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S09_stall_fund,12h,A_k4.0,16848,110,0.006529,0.000000,0.000000,0.000000,1100.000000,0.000000,0.000000,0.000000,0.000000,0.033745,1.000000,19.000000,0.000000,0.000000,68,0.000000,0.000000,0.000000,0.000000,0.000000,680.000000,0.000000,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S09_stall_fund,12h,B,16848,110,0.006529,0.405924,0.609091,0.404545,1100.000000,1.500506,1.505618,0.203167,0.515698,0.695122,0.001499,19.000000,0.157895,0.442208,68,0.647059,0.448637,1.442276,0.198422,0.376471,680.000000,1.718750,3.000000,4.000000,,0.024102,1,0
APEXUSDT,S09_stall_fund,12h,B_adp,16848,110,0.006529,0.056980,0.018182,0.073636,1100.000000,0.319091,0.246914,-0.038798,0.005000,0.063881,0.945527,19.000000,0.000000,0.000000,68,0.029412,0.053197,0.552883,-0.023785,0.057353,680.000000,0.512821,0.000000,4.000000,,1.000000,0,0
APEXUSDT,S09_stall_fund,24h,A_k3.0,16704,100,0.005987,0.004969,0.000000,0.005000,1000.000000,0.000000,0.000000,-0.004969,0.000000,0.036995,1.000000,19.000000,0.000000,0.000000,58,0.000000,0.011084,0.000000,-0.011084,0.018966,580.000000,0.000000,0.000000,3.000000,,1.000000,0,0
APEXUSDT,S09_stall_fund,24h,A_k4.0,16704,100,0.005987,0.001078,0.000000,0.000000,1000.000000,0.000000,0.000000,-0.001078,0.000000,0.036995,1.000000,19.000000,0.000000,0.000000,58,0.000000,0.002404,0.000000,-0.002404,0.001724,580.000000,0.000000,0.000000,3.000000,,1.000000,0,0
APEXUSDT,S09_stall_fund,24h,B,16704,100,0.005987,0.363147,0.650000,0.331000,1000.000000,1.789911,1.963746,0.286853,0.552543,0.736359,0.000500,19.000000,0.526316,1.543050,58,0.551724,0.378205,1.458796,0.173519,0.372414,580.000000,1.481481,2.000000,3.000000,,0.010351,0,0
APEXUSDT,S09_stall_fund,24h,B_adp,16704,100,0.005987,0.059387,0.390000,0.057000,1000.000000,6.567097,6.842105,0.330613,0.300167,0.487972,0.000500,19.000000,0.210526,5.138269,58,0.362069,0.072917,4.965517,0.289152,0.074138,580.000000,4.883721,2.000000,3.000000,,0.010351,1,0
APEXUSDT,S10_thin_move,12h,A_k3.0,16848,181,0.010743,0.000950,0.000000,0.000552,1810.000000,0.000000,0.000000,-0.000950,0.000000,0.020783,1.000000,91.000000,0.000000,0.000000,69,0.000000,0.002096,0.000000,-0.002096,0.001449,690.000000,0.000000,0.000000,8.000000,,1.000000,0,0
APEXUSDT,S10_thin_move,12h,A_k4.0,16848,181,0.010743,0.000000,0.000000,0.000000,1810.000000,0.000000,0.000000,0.000000,0.000000,0.020783,1.000000,91.000000,0.000000,0.000000,69,0.000000,0.000000,0.000000,0.000000,0.000000,690.000000,0.000000,0.000000,8.000000,,1.000000,0,0
APEXUSDT,S10_thin_move,12h,B,16848,181,0.010743,0.405924,0.359116,0.424309,1810.000000,0.884689,0.846354,-0.046808,0.292821,0.431267,0.892054,91.000000,0.252747,0.707856,69,0.521739,0.448637,1.162942,0.073102,0.517391,690.000000,1.008403,3.000000,8.000000,,1.000000,0,0
APEXUSDT,S10_thin_move,12h,B_adp,16848,181,0.010743,0.056980,0.077348,0.073481,1810.000000,1.357459,1.052632,0.020368,0.046631,0.125634,0.183908,91.000000,0.021978,0.426719,69,0.101449,0.053197,1.907046,0.048252,0.085507,690.000000,1.186441,4.000000,8.000000,,1.000000,0,0
APEXUSDT,S10_thin_move,24h,A_k3.0,16704,181,0.010836,0.004969,0.000000,0.003867,1810.000000,0.000000,0.000000,-0.004969,0.000000,0.020783,1.000000,91.000000,0.000000,0.000000,69,0.000000,0.011084,0.000000,-0.011084,0.002899,690.000000,0.000000,0.000000,8.000000,,1.000000,0,0
APEXUSDT,S10_thin_move,24h,A_k4.0,16704,181,0.010836,0.001078,0.000000,0.000552,1810.000000,0.000000,0.000000,-0.001078,0.000000,0.020783,1.000000,91.000000,0.000000,0.000000,69,0.000000,0.002404,0.000000,-0.002404,0.001449,690.000000,0.000000,0.000000,8.000000,,1.000000,0,0
APEXUSDT,S10_thin_move,24h,B,16704,181,0.010836,0.363147,0.392265,0.340884,1810.000000,1.080184,1.150729,0.029119,0.324080,0.464929,0.042979,91.000000,0.340659,0.998743,69,0.420290,0.378205,1.111275,0.042085,0.381159,690.000000,1.102662,5.000000,8.000000,,0.400816,0,0
APEXUSDT,S10_thin_move,24h,B_adp,16704,181,0.010836,0.059387,0.060773,0.061326,1810.000000,1.023347,0.990991,0.001387,0.034270,0.105534,0.597701,91.000000,0.010989,0.268206,69,0.130435,0.072917,1.788820,0.057518,0.076812,690.000000,1.698113,1.000000,8.000000,,1.000000,0,0
APTUSDT,S01_fund_high,12h,A_k3.0,16848,64,0.003799,0.001543,0.000000,0.000000,640.000000,0.000000,0.000000,-0.001543,0.000000,0.056626,1.000000,64.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
APTUSDT,S01_fund_high,12h,A_k4.0,16848,64,0.003799,0.000237,0.000000,0.000000,640.000000,0.000000,0.000000,-0.000237,0.000000,0.056626,1.000000,64.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
APTUSDT,S01_fund_high,12h,B,16848,64,0.003799,0.289055,0.000000,0.515625,640.000000,0.000000,0.000000,-0.289055,0.000000,0.056626,1.000000,64.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
APTUSDT,S01_fund_high,12h,B_adp,16848,64,0.003799,0.049798,0.000000,0.075000,640.000000,0.000000,0.000000,-0.049798,0.000000,0.056626,1.000000,64.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
APTUSDT,S01_fund_high,24h,A_k3.0,16704,64,0.003831,0.002814,0.000000,0.000000,640.000000,0.000000,0.000000,-0.002814,0.000000,0.056626,1.000000,64.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
APTUSDT,S01_fund_high,24h,A_k4.0,16704,64,0.003831,0.000239,0.000000,0.000000,640.000000,0.000000,0.000000,-0.000239,0.000000,0.056626,1.000000,64.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
APTUSDT,S01_fund_high,24h,B,16704,64,0.003831,0.249042,0.000000,0.325000,640.000000,0.000000,0.000000,-0.249042,0.000000,0.056626,1.000000,64.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
APTUSDT,S01_fund_high,24h,B_adp,16704,64,0.003831,0.060465,0.000000,0.051562,640.000000,0.000000,0.000000,-0.060465,0.000000,0.056626,1.000000,64.000000,0.000000,0.000000,0,,,,,,0.000000,,0.000000,2.000000,,1.000000,0,0
APTUSDT,S02_fund_low,12h,A_k3.0,16848,1154,0.068495,0.001543,0.000000,0.002166,11540.000000,0.000000,0.000000,-0.001543,0.000000,0.003318,1.000000,586.000000,0.000000,0.000000,568,0.000000,0.003407,0.000000,-0.003407,0.002641,5680.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APTUSDT,S02_fund_low,12h,A_k4.0,16848,1154,0.068495,0.000237,0.000000,0.000433,11540.000000,0.000000,0.000000,-0.000237,0.000000,0.003318,1.000000,586.000000,0.000000,0.000000,568,0.000000,0.000524,0.000000,-0.000524,0.000176,5680.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APTUSDT,S02_fund_low,12h,B,16848,1154,0.068495,0.289055,0.251300,0.316551,11540.000000,0.869384,0.793868,-0.037755,0.227126,0.277124,0.956522,586.000000,0.068259,0.320871,568,0.440141,0.362290,1.214884,0.077850,0.295599,5680.000000,1.488982,1.000000,6.000000,,1.000000,0,0
APTUSDT,S02_fund_low,12h,B_adp,16848,1154,0.068495,0.049798,0.005199,0.058839,11540.000000,0.104408,0.088365,-0.044599,0.002385,0.011297,0.964018,586.000000,0.000000,0.000000,568,0.010563,0.053721,0.196633,-0.043158,0.028873,5680.000000,0.365854,0.000000,6.000000,,1.000000,0,0
APTUSDT,S02_fund_low,24h,A_k3.0,16704,1154,0.069085,0.002814,0.000000,0.003640,11540.000000,0.000000,0.000000,-0.002814,0.000000,0.003318,1.000000,586.000000,0.000000,0.000000,568,0.000000,0.006277,0.000000,-0.006277,0.007218,5680.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APTUSDT,S02_fund_low,24h,A_k4.0,16704,1154,0.069085,0.000239,0.000000,0.000260,11540.000000,0.000000,0.000000,-0.000239,0.000000,0.003318,1.000000,586.000000,0.000000,0.000000,568,0.000000,0.000534,0.000000,-0.000534,0.000176,5680.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APTUSDT,S02_fund_low,24h,B,16704,1154,0.069085,0.249042,0.228769,0.263692,11540.000000,0.918598,0.867565,-0.020273,0.205458,0.253881,0.011994,586.000000,0.000000,0.000000,568,0.464789,0.300481,1.546817,0.164308,0.270070,5680.000000,1.720991,1.000000,6.000000,,0.140110,0,0
APTUSDT,S02_fund_low,24h,B_adp,16704,1154,0.069085,0.060465,0.000000,0.075043,11540.000000,0.000000,0.000000,-0.060465,0.000000,0.003318,1.000000,586.000000,0.000000,0.000000,568,0.000000,0.058627,0.000000,-0.058627,0.049296,5680.000000,0.000000,0.000000,6.000000,,1.000000,0,0
APTUSDT,S03_oi_surge,12h,A_k3.0,16848,625,0.037096,0.001543,0.000000,0.001552,5800.000000,0.000000,0.000000,-0.001543,0.000000,0.006109,1.000000,302.000000,0.000000,0.000000,288,0.000000,0.003407,0.000000,-0.003407,0.002778,2880.000000,0.000000,0.000000,8.000000,,1.000000,0,0
APTUSDT,S03_oi_surge,12h,A_k4.0,16848,625,0.037096,0.000237,0.000000,0.000172,5800.000000,0.000000,0.000000,-0.000237,0.000000,0.006109,1.000000,302.000000,0.000000,0.000000,288,0.000000,0.000524,0.000000,-0.000524,0.000347,2880.000000,0.000000,0.000000,8.000000,,1.000000,0,0
APTUSDT,S03_oi_surge,12h,B,16848,625,0.037096,0.289055,0.281600,0.288448,5800.000000,0.974209,0.976258,-0.007455,0.247754,0.318114,0.980010,302.000000,0.208609,0.980622,288,0.364583,0.362290,1.006329,0.002293,0.266319,2880.000000,1.368970,4.000000,8.000000,,1.000000,0,0
APTUSDT,S03_oi_surge,12h,B_adp,16848,625,0.037096,0.049798,0.033600,0.064138,5800.000000,0.674723,0.523871,-0.016198,0.022080,0.050819,0.999500,302.000000,0.036424,1.092715,288,0.034722,0.053721,0.646341,-0.018999,0.038542,2880.000000,0.900901,1.000000,8.000000,,1.000000,0,0
APTUSDT,S03_oi_surge,24h,A_k3.0,16704,625,0.037416,0.002814,0.000000,0.000000,5800.000000,0.000000,0.000000,-0.002814,0.000000,0.006109,1.000000,302.000000,0.000000,0.000000,288,0.000000,0.006277,0.000000,-0.006277,0.000694,2880.000000,0.000000,0.000000,8.000000,,1.000000,0,0
APTUSDT,S03_oi_surge,24h,A_k4.0,16704,625,0.037416,0.000239,0.000000,0.000000,5800.000000,0.000000,0.000000,-0.000239,0.000000,0.006109,1.000000,302.000000,0.000000,0.000000,288,0.000000,0.000534,0.000000,-0.000534,0.000000,2880.000000,0.000000,0.000000,8.000000,,1.000000,0,0
APTUSDT,S03_oi_surge,24h,B,16704,625,0.037416,0.249042,0.180800,0.290517,5800.000000,0.725982,0.622338,-0.068242,0.152607,0.212893,1.000000,302.000000,0.119205,0.597409,288,0.246528,0.300481,0.820444,-0.053953,0.312153,2880.000000,0.789766,2.000000,8.000000,,1.000000,0,0
APTUSDT,S03_oi_surge,24h,B_adp,16704,625,0.037416,0.060465,0.040000,0.062414,5800.000000,0.661545,0.640884,-0.020465,0.027238,0.058382,1.000000,302.000000,0.062914,1.091518,288,0.020833,0.058627,0.355353,-0.037794,0.040972,2880.000000,0.508475,1.000000,8.000000,,1.000000,0,0
APTUSDT,S05_fund_lo_oi_hi,12h,A_k3.0,16848,127,0.007538,0.001543,0.000000,0.004724,1270.000000,0.000000,0.000000,-0.001543,0.000000,0.029361,1.000000,58.000000,0.000000,0.000000,69,0.000000,0.003407,0.000000,-0.003407,0.004348,690.000000,0.000000,0.000000,5.000000,,1.000000,0,0
APTUSDT,S05_fund_lo_oi_hi,12h,A_k4.0,16848,127,0.007538,0.000237,0.000000,0.000000,1270.000000,0.000000,0.000000,-0.000237,0.000000,0.029361,1.000000,58.000000,0.000000,0.000000,69,0.000000,0.000524,0.000000,-0.000524,0.000000,690.000000,0.000000,0.000000,5.000000,,1.000000,0,0
APTUSDT,S05_fund_lo_oi_hi,12h,B,16848,127,0.007538,0.289055,0.314961,0.252756,1270.000000,1.089621,1.246106,0.025906,0.240616,0.400171,0.741129,58.000000,0.017241,0.081048,69,0.565217,0.362290,1.560123,0.202927,0.214493,690.000000,2.635135,2.000000,5.000000,,1.000000,0,0
APTUSDT,S05_fund_lo_oi_hi,12h,B_adp,16848,127,0.007538,0.049798,0.000000,0.035433,1270.000000,0.000000,0.000000,-0.049798,0.000000,0.029361,1.000000,58.000000,0.000000,0.000000,69,0.000000,0.053721,0.000000,-0.053721,0.008696,690.000000,0.000000,0.000000,5.000000,,1.000000,0,0
APTUSDT,S05_fund_lo_oi_hi,24h,A_k3.0,16704,127,0.007603,0.002814,0.000000,0.000000,1270.000000,0.000000,0.000000,-0.002814,0.000000,0.029361,1.000000,58.000000,0.000000,0.000000,69,0.000000,0.006277,0.000000,-0.006277,0.000000,690.000000,0.000000,0.000000,5.000000,,1.000000,0,0
APTUSDT,S05_fund_lo_oi_hi,24h,A_k4.0,16704,127,0.007603,0.000239,0.000000,0.000000,1270.000000,0.000000,0.000000,-0.000239,0.000000,0.029361,1.000000,58.000000,0.000000,0.000000,69,0.000000,0.000534,0.000000,-0.000534,0.000000,690.000000,0.000000,0.000000,5.000000,,1.000000,0,0
