period,signal,horizon_m,n_signals,mean_ret,win_rate,net_fees,sharpe,symbol
full,Spot_leads,240,23,2438.6606649595096,100.0,2418.6606649595096,0.6399678647846762,AAVEUSDT
full,Coiled_spring,240,4058,-41.17390171460562,46.69788072942336,-61.17390171460562,-0.21626599340027008,AAVEUSDT
full,BTC_pump,30,20,1234.6399788789531,60.0,1214.6399788789531,0.607382820850676,ADAUSDT
full,Spot_leads,30,18,2184.288404530776,94.44444444444444,2164.288404530776,0.6902968370495307,ADAUSDT
full,Coiled_spring,30,5006,-1.7963829185432927,46.14462644826209,-21.796382918543294,-0.03596427040876549,ADAUSDT
full,High_IFR,30,15,1071.194557115565,80.0,1051.194557115565,1.0001497729425897,ADAUSDT
full,Spot_leads+High_IFR,30,5,1495.6782603395552,100.0,1475.6782603395552,2.8745552713015177,ADAUSDT
full,BTC_pump,60,20,986.6412697489716,80.0,966.6412697489716,0.579648802063036,ADAUSDT
full,Spot_leads,60,18,2004.9212061592366,88.88888888888889,1984.9212061592366,0.6822765550831832,ADAUSDT
full,Coiled_spring,60,5006,-8.0244940897797,43.10827007590891,-28.0244940897797,-0.11192468486273628,ADAUSDT
full,High_IFR,60,15,800.4931806265766,93.33333333333333,780.4931806265766,0.9677719379732889,ADAUSDT
full,Spot_leads+High_IFR,60,5,1137.7112039733133,100.0,1117.7112039733133,5.17707244450168,ADAUSDT
full,BTC_pump,240,20,1664.540723615602,65.0,1644.540723615602,0.6798724854834813,ADAUSDT
full,Spot_leads,240,18,3242.354707036275,100.0,3222.354707036275,0.974051007428682,ADAUSDT
full,Coiled_spring,240,5006,-59.57311828803192,38.25409508589692,-79.57311828803192,-0.3728866029217112,ADAUSDT
full,High_IFR,240,15,1896.8919793867813,86.66666666666667,1876.8919793867813,1.3053013590951477,ADAUSDT
full,Spot_leads+High_IFR,240,5,2767.8658067375736,100.0,2747.8658067375736,12.584880519767662,ADAUSDT
full,BTC_pump,30,20,2171.1530323922084,75.0,2151.1530323922084,0.4863922599208373,AEROUSDT
full,Spot_leads,30,499,135.82688597381775,51.503006012024045,115.82688597381775,0.16309538771650878,AEROUSDT
full,Coiled_spring,30,8101,-1.4904507665242648,47.79656832489816,-21.490450766524265,-0.020581534573737133,AEROUSDT
full,High_IFR,30,253,67.82168040344911,41.89723320158103,47.82168040344911,0.10906541021373582,AEROUSDT
full,Coiled_spring+High_IFR,30,21,-2.4616792768538156,52.38095238095239,-22.461679276853815,-0.03593033530478557,AEROUSDT
full,BTC_pump,60,20,2391.5128307759296,80.0,2371.5128307759296,0.5152003518696445,AEROUSDT
full,Spot_leads,60,499,172.30443160380105,54.90981963927856,152.30443160380105,0.1903488722263793,AEROUSDT
full,Coiled_spring,60,8101,-3.6532969092941063,46.21651647944699,-23.653296909294106,-0.03663131412052717,AEROUSDT
full,High_IFR,60,253,64.15572885200322,40.316205533596836,44.15572885200322,0.09818289549902146,AEROUSDT
full,Coiled_spring+High_IFR,60,21,51.776886889854346,66.66666666666666,31.776886889854346,0.45961736339905573,AEROUSDT
full,BTC_pump,240,20,2528.445949805834,85.0,2508.445949805834,0.5377274491047103,AEROUSDT
full,Spot_leads,240,499,236.7116809164285,57.91583166332666,216.7116809164285,0.23772929537088977,AEROUSDT
full,Coiled_spring,240,8101,17.267923119201914,50.75916553511912,-2.732076880798086,0.06560459011619892,AEROUSDT
full,High_IFR,240,253,50.563123796942484,41.50197628458498,30.563123796942484,0.06436607534477717,AEROUSDT
full,Coiled_spring+High_IFR,240,21,61.6169641824829,80.95238095238095,41.6169641824829,0.367592148890054,AEROUSDT
full,BTC_pump,30,20,560.286781383712,70.0,540.286781383712,0.743882311002148,AGLDUSDT
full,Spot_leads,30,8857,2.3734536657870438,49.26047194309586,-17.626546334212957,0.01399998066832803,AGLDUSDT
full,LS_crowd,30,1485,-20.115384453205763,47.40740740740741,-40.11538445320576,-0.08132316435302975,AGLDUSDT
full,Coiled_spring,30,6093,-2.939064784519615,45.921549318890534,-22.939064784519616,-0.040460874145714545,AGLDUSDT
full,High_IFR,30,64,22.69485565635424,48.4375,2.694855656354239,0.09380845205405101,AGLDUSDT
full,Spot_leads+LS_crowd,30,84,7.321493993042452,48.80952380952381,-12.678506006957548,0.02268007595558695,AGLDUSDT
full,Spot_leads+Coiled_spring,30,77,-0.6876989140852587,50.649350649350644,-20.68769891408526,-0.008944296668320762,AGLDUSDT
