variant,leader_dir,fwd_horizon_m,n_followers,total_signals,mean_ret_bps,median_ret_bps,mean_wr,mean_sharpe,net_fees_bps
SOL_5m>150bps,down,5,142,31541,33.86069612513799,-23.196049912408398,41.241209106694356,0.03499874900187802,13.860696125137993
BTC_5m>100bps_lag,up,15,33,991,33.6606773525786,8.76544330259733,54.49960028851521,0.17156722330266225,13.660677352578602
BTC_5m>75bps_lag,up,30,81,3727,33.470291459007015,-1.6140904222178976,49.447122183445984,0.10387555143216885,13.470291459007019
BTC_1m>75bps_lag,down,3,2,36,33.354520731407476,4.756495833341812,63.37792642140468,0.2964313890366847,13.354520731407476
SOL_1m>100bps_lag,down,1,18,363,33.111933372951725,-4.887967294800608,49.47412570993582,0.10731127657215098,13.111933372951725
BTC_5m>150bps_lag,down,15,2,46,32.50260374195839,11.172763908281757,75.22321428571428,0.4673152794129668,12.502603741958392
ETH_3m>75bps,up,15,145,133731,32.24433627488579,-0.8761749879022597,49.21658465765238,0.07600417377042318,12.244336274885793
SOL_1m>50bps_lag,up,10,142,9700,32.12605004274742,7.274266850860392,54.597989226592,0.17430580208011984,12.126050042747417
BTC_3m>50bps,up,10,145,120339,32.115153748820745,0.7263382355527198,49.90378370628988,0.10241979749849649,12.115153748820745
BTC_3m>100bps,up,1,145,10771,31.416284423860432,1.9064155039017272,50.611009611927926,0.10757466669731439,11.416284423860436
ETH_3m>100bps,down,5,145,37071,31.349183306111815,-17.47287984135438,41.602445860665966,0.03405014180865598,11.349183306111813
ETH_1m>50bps_lag,up,15,135,7435,31.3100048611547,14.361862063154904,57.186070088797635,0.19229115462473498,11.310004861154695
ETH_5m>100bps,up,10,145,122270,31.30458857966817,1.3780327407891468,50.19464048115589,0.0923646367741079,11.304588579668172
ETH_1m>100bps,down,1,141,6748,31.279373117486678,-20.53101080864433,38.457604163231906,0.033331088864042555,11.27937311748668
ETH_3m>100bps,down,3,145,37071,31.03509686905554,-11.136911389081718,43.00163588075312,0.04450022043468416,11.035096869055538
SOL_3m>150bps,down,1,142,15439,30.85030034683404,-15.172527775550268,42.6895457257191,0.06060464877080815,10.850300346834043
SOL_3m>75bps,up,10,145,161903,30.813911450134896,1.921617620735463,50.52831956240273,0.10955363870052717,10.813911450134896
BTC_1m>50bps_lag,up,15,26,661,30.324705813984874,13.30050076713641,55.02917043982851,0.16489990173310926,10.324705813984876
ETH_5m>150bps_lag,up,15,62,2113,30.177162035857638,7.954839791134777,55.47112653201502,0.13768892081486744,10.177162035857634
SOL_3m>150bps,up,1,142,15059,30.171151853351322,-4.633534756782832,44.68013913395039,0.11052659833613723,10.171151853351322
BTC_5m>100bps_lag,up,30,33,991,29.965902887097393,8.825647959605346,51.44939993167251,0.14368683980284225,9.965902887097393
SOL_1m>100bps_lag,down,30,18,363,29.69309337726368,-52.745069240299976,37.178010304300294,-0.08356342956460804,9.69309337726368
ETH_5m>100bps,up,15,145,122270,29.05921401318808,-1.865812310975624,48.80603950448068,0.06296042902861955,9.059214013188075
ETH_3m>75bps,up,10,145,133731,28.6053112160228,1.6304643771552936,50.45895015758371,0.08518067623043298,8.605311216022798
ETH_3m>100bps,up,5,145,54134,28.595620283933844,-2.4471758152959655,47.82116301880676,0.07106777959870006,8.595620283933842
ETH_1m>50bps,up,10,145,88216,28.31445302756517,2.3590294565449503,50.67456370769049,0.08412992526206109,8.314453027565166
ETH_3m>75bps_lag,up,30,133,10026,28.193396418232563,12.104820528240424,54.1898697475682,0.1416290547236181,8.193396418232561
ETH_3m>150bps_lag,up,10,30,636,28.131141241476907,5.460267281882998,51.53812720839597,0.09158430900394733,8.131141241476909
BTC_1m>30bps_lag,up,15,121,6867,27.958943248200935,6.729898305485963,53.16414526437802,0.09091336215962054,7.958943248200934
SOL_5m>150bps_lag,down,15,56,1886,27.904440418809706,-9.847061944188459,43.86594122272124,-0.018155419430257173,7.904440418809702
ETH_5m>75bps,up,30,145,285871,27.858703773143443,-2.507422012407053,48.71292402781893,0.06698959816289081,7.8587037731434455
BTC_3m>100bps,down,10,141,7390,27.52057471814206,-57.9447171862634,39.08402269906033,0.030394522186322315,7.520574718142062
SOL_1m>50bps,up,5,145,99122,27.49663717882556,0.5004152456270659,49.75522980965213,0.10378079864493282,7.496637178825558
BTC_5m>150bps,up,1,142,6867,27.193548922114488,-0.8797241401676799,48.29683867449153,0.11788756627212083,7.193548922114489
BTC_1m>75bps_lag,down,15,2,36,27.16452296133908,-0.20565110973258527,49.163879598662206,0.1958199014755074,7.16452296133908
SOL_3m>150bps_lag,up,5,33,714,26.661396770527244,3.5657236051176797,49.28052926748298,0.17757571797438715,6.661396770527245
ETH_5m>100bps_lag,up,30,127,8656,26.568192012129533,17.490692542698525,54.91624219702377,0.14178508663095463,6.568192012129531
BTC_3m>100bps_lag,up,1,10,211,26.24971404971607,3.3216397899181738,52.5658131176999,0.1604757224726347,6.249714049716067
BTC_3m>75bps,up,3,145,30849,26.209805067810468,-4.809900548949031,45.43458462328301,0.07053935090656649,6.2098050678104695
SOL_3m>100bps_lag,up,5,135,5514,26.06682010494716,8.856660771039559,54.49558208280147,0.25466455742187516,6.066820104947161
SOL_5m>150bps_lag,down,30,56,1886,25.972582004860865,-14.451690714913289,42.712064548955595,-0.059937109169923786,5.9725820048608655
BTC_5m>100bps,down,1,145,22404,25.80975979905716,-1.6648137117286401,47.23850491704463,0.060714286870188164,5.809759799057162
SOL_3m>100bps,up,3,145,63919,25.803412597367863,0.8535580341938809,49.848873175189624,0.11001979012822993,5.803412597367863
BTC_5m>75bps_lag,up,10,81,3727,25.58846550954778,-0.09303392053018589,49.46198530923043,0.13392730317160156,5.588465509547778
SOL_5m>100bps,up,15,145,149492,25.575419872044833,-4.238689602582913,47.678222593110505,0.07430883112634089,5.575419872044835
ETH_3m>150bps,up,1,142,12991,25.545326218014136,-3.8725244578832165,45.071858631904334,0.07288519634188065,5.545326218014137
BTC_5m>100bps_lag,down,3,30,940,25.47870247921285,3.387331796887161,50.996036004920214,0.19525173140814184,5.478702479212848
ETH_5m>150bps,up,3,145,31730,25.086809192109857,-5.031897488870241,45.35521689331736,0.05860939826122713,5.0868091921098575
BTC_5m>75bps_lag,up,15,81,3727,25.058028389725376,-4.7677594347659715,46.152929511940535,0.1073119253994752,5.0580283897253775
BTC_5m>100bps,up,3,145,26724,24.821319270236817,3.2899254964982565,51.80386945426968,0.11583903379773279,4.821319270236817
SOL_5m>100bps_lag,up,15,143,12606,24.225550621791456,1.5498482267620048,49.78739538523149,0.1310956020532954,4.225550621791454
BTC_5m>75bps,down,5,145,66091,24.094147027893662,-4.832965178679555,46.64629007699219,0.04429262769240373,4.094147027893659
ETH_1m>150bps_lag,up,10,2,28,23.720859198035942,6.734038169959877,57.29166666666667,0.18147096988036224,3.7208591980359405
ETH_1m>50bps_lag,up,10,135,7435,23.577295724461944,8.218824548929657,53.44456342397865,0.14922694961742625,3.5772957244619428
BTC_1m>75bps,down,10,141,3992,23.523816662525206,-102.81519253983294,36.3168409753488,-0.008635531348506713,3.5238166625252054
SOL_1m>150bps_lag,up,5,3,54,23.477340046278414,8.065611260769101,67.5925925925926,0.25584677272041306,3.4773400462784143
ETH_5m>150bps_lag,up,10,62,2113,23.289794258448893,3.7060384631246346,52.5445223856497,0.0833523961365576,3.289794258448894
SOL_1m>150bps_lag,down,5,3,71,23.146067114246353,4.8565522699761665,59.91512345679013,0.21138263985309394,3.1460671142463554
BTC_5m>150bps_lag,up,10,6,126,23.097280760019373,14.011280184869081,63.10064935064935,0.2691964986807294,3.097280760019373
SOL_5m>100bps,up,10,145,149492,23.066367337365765,-2.051151296102851,48.338636288952955,0.09866368578137778,3.0663673373657665
BTC_5m>100bps_lag,up,10,33,991,22.85722629288591,8.960167976164538,53.389932492490004,0.16115607725727754,2.8572262928859082
ETH_1m>150bps_lag,down,5,2,26,22.41080352002109,6.401724559923494,61.53846153846153,0.28664942954839845,2.410803520021089
SOL_5m>150bps_lag,down,10,56,1886,22.3028166395671,-8.922095874889214,43.50940352001415,-0.019295368107250986,2.302816639567099
BTC_1m>30bps,up,5,145,108572,21.84212121584045,-1.1079914157667616,48.484839532871575,0.06888429204521444,1.8421212158404505
ETH_1m>75bps,up,5,145,24632,21.805042738049544,-7.019236898584011,45.41856974131688,0.029958113502445306,1.8050427380495444
SOL_5m>75bps,up,30,145,362643,21.66946255786775,-2.19123682483245,48.826937849538886,0.07842725499139704,1.669462557867749
BTC_5m>75bps,down,3,145,66091,21.574418175526354,-0.9825074031499371,48.45096766136194,0.052713779503718014,1.5744181755263535
SOL_1m>75bps,down,3,142,24126,21.54381597598806,-10.316667540876702,43.88958843715437,0.03863244542081782,1.5438159759880599
SOL_1m>150bps,down,1,139,5133,21.475608063077722,-36.573322041729504,38.095296556090545,0.05412250227278834,1.4756080630777246
BTC_1m>50bps_lag,up,10,26,661,21.25224321605384,7.638525382469136,55.44230094510441,0.16897234753032478,1.2522432160538417
SOL_5m>150bps,down,1,142,31541,21.216279008858223,-6.492597466674558,44.68659825353168,0.06518710351356907,1.2162790088582238
ETH_1m>75bps_lag,down,30,38,943,20.826613850489185,-11.426064094317145,46.04445351878591,-0.024904430981597808,0.8266138504891855
SOL_5m>150bps,up,3,145,36627,20.734226953630184,-3.2604762319079303,46.91772313780854,0.08914212063012349,0.7342269536301862
SOL_3m>100bps,down,3,145,51512,20.72385617125902,-8.843460400209132,43.55400462815831,0.04189284139124981,0.7238561712590179
BTC_5m>50bps,up,30,145,265564,20.6770032159089,-3.2999927508485833,48.46992756918396,0.06361366951019294,0.6770032159089016
BTC_5m>75bps_lag,down,30,81,3895,20.526657075834244,3.8249386933334972,49.42555120629426,0.05994896412990716,0.5266570758342429
SOL_1m>75bps,up,1,145,27580,20.21844431435333,-0.4786516808655789,48.638361965770684,0.1087259022196596,0.21844431435332964
SOL_1m>30bps,up,30,145,487510,20.104572483288305,-0.06636159936718751,49.654650876985045,0.06420909720452629,0.1045724832883061
ETH_3m>100bps,up,3,145,54134,20.065059210882776,-2.386236569872729,47.36478239594695,0.06198574818885292,0.06505921088277909
ETH_5m>75bps_lag,up,30,144,21091,20.020853105354533,10.248424149353495,53.63873419343846,0.13828216395927714,0.020853105354530235
ETH_1m>150bps_lag,down,3,2,26,19.81327213941837,6.220017781999876,61.53846153846154,0.1709535365538293,-0.1867278605816285
BTC_3m>75bps,down,1,145,24658,19.739873576198306,-3.2487992218029627,45.72442163529251,0.051943885003551835,-0.26012642380169104
ETH_1m>100bps_lag,up,10,15,278,19.43892168499873,1.355113191750523,48.187415758844324,0.05271675955903913,-0.5610783150012703
SOL_5m>100bps_lag,up,10,143,12606,19.356939829696433,1.0051933305590508,49.698243156687084,0.12970186591916294,-0.6430601703035693
BTC_1m>30bps_lag,up,10,121,6867,19.24346378104911,3.523054737166797,51.91909970936238,0.06621798022185191,-0.7565362189508911
BTC_3m>75bps_lag,up,5,36,1173,18.986368393061113,2.1398947180423384,50.97187572582024,0.12036239276077715,-1.0136316069388864
BTC_5m>75bps_lag,down,15,81,3895,18.768896714037233,0.4201192574899895,48.96803331267768,0.05000246117753838,-1.231103285962769
SOL_3m>50bps,up,30,145,544730,18.554507175009974,-2.496354721156272,48.57640654683078,0.06333564070771264,-1.4454928249900272
BTC_5m>150bps_lag,down,30,2,46,18.54679364676828,-7.650657481070855,55.80357142857143,-0.058450501192848836,-1.453206353231721
ETH_1m>150bps_lag,down,15,2,26,18.507073695403754,13.971145497357341,65.38461538461539,0.10817415085051954,-1.4929263045962458
SOL_3m>100bps,down,5,145,51512,18.4829913404869,-16.29104736630929,41.51749340733609,0.025534170457693434,-1.5170086595130985
BTC_1m>75bps,up,3,141,4616,18.377813015407682,-8.651320555154387,45.06536200526393,-0.007301811529562419,-1.6221869845923178
SOL_5m>150bps_lag,up,5,92,2854,18.3036440976074,0.971665293632054,47.93971929256703,0.14307477254262096,-1.6963559023925998
SOL_1m>75bps,down,1,142,24126,18.153308259993103,-7.06919530441599,43.68475568279717,0.06231608567983318,-1.8466917400068954
SOL_1m>50bps,up,3,145,99122,18.07597130141463,-0.23641427374637894,49.06445182722762,0.0860919225520846,-1.924028698585371
ETH_1m>100bps,up,3,141,8339,18.015459663839607,-14.47514755788668,40.873054145427425,-0.009819557744960338,-1.984540336160394
ETH_1m>75bps_lag,up,10,57,1587,17.933410578685997,-1.5639345969909,48.99992555824441,0.04213352167076773,-2.0665894213140046
ETH_5m>75bps,up,10,145,285913,17.672977481144425,0.551533090958992,49.75923102163877,0.06878592466651101,-2.327022518855574
SOL_3m>150bps_lag,up,3,33,714,17.65072323317522,0.6761660078249713,49.90093428061342,0.0869930228134903,-2.34927676682478
BTC_5m>75bps,up,5,145,77681,17.530756421033868,-3.941651096829443,46.829352626889644,0.0773126243222501,-2.4692435789661333
BTC_3m>75bps_lag,down,15,35,1097,17.32033290651052,11.805502074975882,51.88021467206461,0.11065903280790529,-2.6796670934894835
SOL_5m>75bps_lag,up,30,145,33863,17.260048667183458,3.761152388122863,51.28083878862074,0.11379604612787154,-2.739951332816544
SOL_3m>75bps,up,5,145,161909,17.05628543267441,-0.6798464438705507,48.69124810181073,0.08497451762973432,-2.94371456732559
ETH_5m>75bps,up,15,145,285913,17.02223701160425,-1.5638573415614994,48.82240569794962,0.05071827463026813,-2.9777629883957504
BTC_5m>150bps_lag,down,3,2,46,16.898447093695683,5.734475665199468,61.830357142857146,0.14530638118002248,-3.101552906304317
BTC_3m>50bps,up,5,145,120345,16.82786840666071,-1.316993014068953,48.33947940251293,0.07581308537937184,-3.1721315933392935
ETH_1m>150bps,up,3,125,2204,16.733257435819024,-8.1589424367795,46.68929824561403,-0.021783600424832242,-3.2667425641809755
SOL_1m>150bps_lag,down,3,3,71,16.6721554681774,2.1041534297387234,57.638888888888886,0.18297650327080814,-3.327844531822599
BTC_5m>100bps_lag,up,5,33,991,16.48059651399958,7.590381157484896,52.60933419716154,0.15792065440929512,-3.519403486000421
SOL_1m>75bps,down,5,142,24126,16.318301961707032,-16.413759192821107,42.96971864830476,0.02801297617037584,-3.681698038292968
BTC_3m>150bps_lag,up,3,2,23,16.317371857866366,2.851728924436747,60.984848484848484,0.247269631723943,-3.682628142133635
BTC_1m>50bps,down,1,145,14429,16.278759271372632,-10.058660411688715,40.267065288027545,0.025245621862784187,-3.721240728627366
ETH_5m>150bps,down,1,142,24935,16.058143529143987,-11.257310438200571,41.54657920122354,0.03020134833565667,-3.941856470856013
ETH_3m>50bps,up,30,145,420268,15.957215880304256,-3.3679434624970215,48.33763931231802,0.04585723880357129,-4.042784119695744
SOL_1m>50bps_lag,up,5,142,9700,15.803703568170018,5.200724394943819,52.78549410059874,0.10766018089158144,-4.196296431829982
SOL_1m>75bps_lag,up,3,70,1828,15.77744646658408,-3.061631530873156,46.26466832461549,0.00029467052899741014,-4.22255353341592
BTC_5m>75bps_lag,down,10,81,3895,15.7258646874219,-2.350094015505288,47.505864062618315,0.022971263977860305,-4.274135312578101
BTC_5m>150bps_lag,up,15,6,126,15.553463963529682,2.1596030206449033,56.86327561327562,0.15258065773386023,-4.4465360364703175
BTC_5m>150bps,down,10,141,5201,15.39209336052515,-51.977111053024025,43.58221876418965,0.03876997820540845,-4.607906639474852
ETH_5m>100bps,up,5,145,122270,15.283698703798184,-0.8436777229248298,48.46524098194756,0.06609226001791679,-4.716301296201816
BTC_3m>50bps,down,5,145,108983,15.178709492378296,-4.485825035332894,46.272974256877966,0.03518742438758283,-4.821290507621705
BTC_5m>50bps,up,10,145,265612,14.97287847689904,-0.9171225666199178,48.87319300065375,0.07911752253458286,-5.027121523100958
BTC_5m>150bps_lag,up,5,6,126,14.94194012101872,9.279137622054956,58.41630591630591,0.2390401448668249,-5.058059878981279
SOL_1m>30bps,up,15,145,487541,14.938114780698903,-0.3200925802096655,49.248264680660604,0.06365630267922183,-5.061885219301098
ETH_3m>75bps,up,5,145,133737,14.776414434011938,-0.7708829049717828,48.6400059731454,0.06270345939602222,-5.223585565988063
ETH_1m>30bps,up,30,145,377210,14.718727201110163,-1.6341418877679539,48.934898572853285,0.045959867661703374,-5.281272798889837
ETH_5m>100bps_lag,up,10,127,8656,14.660080562289142,5.496868877524768,53.329044181979064,0.11384004322970953,-5.339919437710857
ETH_3m>75bps_lag,up,10,133,10026,14.632138644121454,8.174413753977799,53.94034832443952,0.10090781317573651,-5.367861355878547
BTC_5m>50bps,up,15,145,265612,14.582260574432821,-2.5741894607613514,48.28214440015923,0.052185896683535266,-5.417739425567178
SOL_3m>75bps_lag,up,5,145,13884,14.336400788153677,3.290782495470986,51.052098055007654,0.1622774560433478,-5.663599211846321
SOL_1m>100bps_lag,up,1,27,520,14.335079632616953,-0.8761671014509935,48.410971139386255,0.05144498038182927,-5.664920367383046
SOL_5m>100bps_lag,down,30,136,9602,13.964167181730389,8.981141484222704,50.9606152623156,0.0607083413769248,-6.03583281826961
BTC_3m>30bps,up,30,145,525901,13.86915450210735,-2.7649036543792946,48.472365803414824,0.04720081659681481,-6.130845497892651
SOL_3m>100bps_lag,up,3,135,5514,13.814743923686544,7.40703807233967,56.58011470097369,0.20856716633082337,-6.185256076313458
ETH_1m>75bps_lag,up,5,57,1587,13.80660140841198,-0.24386415456062382,49.18937501302047,0.05466955837851786,-6.193398591588018
SOL_5m>75bps,up,15,145,362673,13.779605577004988,-2.8851018104815624,47.9617165363752,0.05928211265829709,-6.220394422995012
BTC_1m>30bps,up,3,145,108572,13.74948673426197,0.2964337898838807,49.4887622241204,0.0535457231893794,-6.2505132657380305
ETH_1m>50bps,up,5,145,88222,13.736343983259951,0.09393769767831152,49.341668749777064,0.053689374475578505,-6.2636560167400495
SOL_3m>50bps_lag,up,30,145,55487,13.62621701265601,0.48544184325090606,49.7464000827862,0.09002376175846491,-6.37378298734399
ETH_1m>50bps_lag,up,30,135,7435,13.601317521144294,7.921733348572137,52.35738719920134,0.10338325641813842,-6.398682478855707
BTC_1m>50bps_lag,down,5,23,472,13.358825608597181,5.358483185058455,55.45095705913372,0.14531373645090173,-6.64117439140282
BTC_3m>50bps_lag,down,5,131,6959,13.118237682531015,2.882817767782957,51.34107307548102,0.07364123192810754,-6.881762317468983
ETH_1m>75bps_lag,up,3,57,1587,12.991582382908785,-0.26667159497506526,49.67384727118649,0.07948879512955731,-7.008417617091215
ETH_5m>100bps_lag,up,15,127,8656,12.97748225854117,5.667666512816238,52.71445980623428,0.11318493806173491,-7.022517741458828
BTC_3m>50bps,down,3,145,108983,12.934102962134592,-2.0804719424644547,47.225885469228956,0.04062166674415524,-7.065897037865408
ETH_5m>75bps_lag,up,15,144,21093,12.842089686511816,7.002113034232206,53.853592460631816,0.12967154015939403,-7.157910313488184
BTC_3m>75bps_lag,down,10,35,1097,12.75276322205093,5.886292636917375,51.707790072423734,0.08360572009080285,-7.24723677794907
ETH_3m>100bps,down,1,145,37071,12.73777567157794,-5.240315833632737,44.34619930484692,0.030000627100646087,-7.262224328422059
SOL_3m>50bps,up,15,145,544754,12.58003822019593,-2.0690673931925545,48.264957880637006,0.057277183610044885,-7.419961779804068
SOL_3m>75bps,up,3,145,161909,12.443150663801006,-0.19264097210829104,49.010212586669674,0.08435375088166876,-7.556849336198995
SOL_3m>100bps_lag,down,10,75,3266,12.4404221421621,-1.526724864023817,47.508123664285215,0.019291679903808704,-7.5595778578379
BTC_3m>50bps,up,3,145,120345,12.405054028796961,0.12944874719500454,49.2743544238021,0.07656298960593093,-7.594945971203038
SOL_5m>75bps,up,10,145,362673,12.318271498794182,-1.080086374512409,48.671660103535736,0.07491377202234878,-7.681728501205818
BTC_5m>100bps_lag,up,3,33,991,12.036596295523916,6.922070213374691,55.26458523949955,0.17156132561931814,-7.963403704476084
SOL_1m>150bps_lag,up,3,3,54,12.013846953924476,9.287674211889696,60.648148148148145,0.18998943650172925,-7.986153046075525
SOL_1m>30bps,up,10,145,487547,11.897232576553181,-0.13322196525416916,49.2163804357637,0.06267984418698701,-8.102767423446819
ETH_1m>100bps_lag,down,1,5,114,11.874940223413846,2.8232645425069203,54.338383838383834,0.11757957943872484,-8.125059776586154
ETH_5m>75bps_lag,up,10,144,21093,11.781969901944672,6.197713858295558,53.7095213229407,0.12815946616118587,-8.218030098055328
BTC_5m>75bps,up,3,145,77681,11.771155496254751,-0.8609480199116675,48.49370316525836,0.07038904718731719,-8.228844503745249
ETH_1m>75bps_lag,down,3,38,943,11.767879398579785,-0.6875884810989727,47.19133867223425,0.07279505136848699,-8.232120601420215
SOL_1m>30bps_lag,up,30,145,56910,11.723049298547537,1.469834520723456,50.22799405569537,0.07483859960744557,-8.276950701452463
ETH_5m>50bps,up,30,145,808000,11.614672535239352,-4.509223952514285,47.68494269596792,0.0412495440616113,-8.385327464760648
ETH_3m>50bps,up,15,145,420292,11.61116481991758,-3.2920831802649135,47.65857041621561,0.0441055336825828,-8.38883518008242
BTC_1m>50bps_lag,down,3,23,472,11.600793724903674,5.396843324700652,54.299568138979666,0.1805095727264715,-8.399206275096326
ETH_1m>75bps_lag,up,1,57,1587,11.428437101236817,3.823057851739472,53.728381137926185,0.19335858497336267,-8.571562898763183
SOL_3m>100bps_lag,down,30,75,3266,11.378500051270992,-8.006673506659157,46.42709753123921,-0.04027440434768381,-8.621499948729008
BTC_3m>150bps_lag,up,1,2,23,11.338947128556086,0.9069660664884349,52.272727272727266,0.22944613036639622,-8.661052871443914
BTC_3m>30bps_lag,down,15,145,36310,11.326742811790774,0.7716189452292193,49.6864069574168,0.025511911828581174,-8.673257188209226
ETH_1m>50bps_lag,up,5,135,7435,11.309584286121384,3.3506102163098292,50.33459877195186,0.11255742186243287,-8.690415713878616
BTC_5m>75bps_lag,up,5,81,3727,11.290976818759166,-0.27797201636632823,48.28741265257764,0.09286500128290678,-8.709023181240834
BTC_5m>50bps_lag,up,30,145,15414,11.236014015413737,1.4296966852615633,50.40448059608096,0.07048807763910958,-8.763985984586263
ETH_3m>150bps_lag,up,3,30,636,11.221993482043901,0.8326536659415595,48.99910622615598,0.026873524062263635,-8.7780065179561
BTC_3m>50bps_lag,up,5,115,6437,11.157064419368309,0.5493609599644038,49.266029080352666,0.10387391223736939,-8.842935580631691
ETH_5m>150bps,up,1,145,31730,11.107052209330197,-0.6514099785312535,47.260947490165705,0.06668573129802748,-8.892947790669803
ETH_3m>50bps,up,10,145,420292,11.082009373729585,-1.681654240844823,48.27190329227296,0.053765493723569716,-8.917990626270415
BTC_3m>75bps_lag,up,3,36,1173,10.995050367192023,1.6773700876141093,50.445513638934045,0.08723187693941004,-9.004949632807977
ETH_3m>50bps_lag,up,30,145,33101,10.977813614236632,2.443827113835154,50.57481928255442,0.07463413147332772,-9.022186385763368
BTC_3m>100bps_lag,down,5,4,87,10.941448666012555,-0.22157895415569895,53.70920745920746,0.11216748797672904,-9.058551333987445
ETH_3m>75bps_lag,up,15,133,10026,10.934896329739205,9.186750779985813,54.00780315409651,0.0760556409122821,-9.065103670260797
SOL_3m>50bps,up,10,145,544760,10.880493398781107,-1.2225719525647416,48.42194521740558,0.0613469533483823,-9.119506601218891
BTC_1m>30bps,down,5,145,101716,10.871801763040509,-3.8542170656312753,46.410052653980436,0.02532138761392109,-9.128198236959491
SOL_5m>100bps,up,5,145,149498,10.862108638391858,-2.8714891845726607,47.05795199886101,0.06269275713074747,-9.137891361608142
BTC_3m>75bps,up,1,145,30849,10.856642788197856,-0.8133880962468967,47.55853907926928,0.05770932364330285,-9.143357211802144
SOL_3m>50bps_lag,up,15,145,55487,10.844013417165526,1.5133970230837366,50.28632848738442,0.09353290266013885,-9.155986582834474
BTC_1m>50bps_lag,down,10,23,472,10.796498699038043,9.838662651550523,52.62772374778859,0.027603199264593422,-9.203501300961955
BTC_3m>100bps_lag,down,10,4,87,10.796250517903694,-4.760866602160908,46.420745920745915,0.12248406818748517,-9.203749482096306
ETH_1m>75bps,up,3,145,24632,10.705596138960955,-6.09509986615422,45.35582576488254,0.007329449956642475,-9.294403861039045
SOL_5m>75bps_lag,up,15,145,33863,10.625741309574774,2.0614608895357494,50.44410219248514,0.09155338512936725,-9.374258690425226
ETH_1m>30bps_lag,up,30,145,33960,10.609914377747783,0.010740864036583276,49.77107588406468,0.06752452777960959,-9.390085622252217
ETH_5m>100bps,down,3,145,94428,10.566498864569562,-6.541299078300623,44.66408892080536,0.02384441069328811,-9.433501135430438
SOL_3m>100bps,down,1,145,51512,10.542690294136264,-4.608239937454164,43.737981100632126,0.03811113039416292,-9.457309705863736
ETH_3m>75bps,up,3,145,133737,10.467078538998916,-0.9691102428492723,48.160705245659095,0.05668811883513891,-9.532921461001084
BTC_5m>75bps_lag,down,3,81,3895,10.316103411465855,4.932658938302059,53.12570299064133,0.09854188737205297,-9.683896588534145
BTC_3m>75bps_lag,down,5,35,1097,10.309929456442271,3.8374449294629502,51.68568803869054,0.1201352875678674,-9.690070543557729
SOL_3m>100bps,up,1,145,63919,10.247104725995516,0.29416650266840494,49.175940675159374,0.08331613800600511,-9.752895274004484
BTC_3m>30bps,up,15,145,526054,10.134434914496492,-3.5355190425951957,47.478479451034616,0.0457893840629675,-9.865565085503508
BTC_1m>30bps,down,3,145,101716,9.943191072617513,-2.4993403854161698,46.74293165289884,0.03098421597712239,-10.05680892738249
SOL_1m>75bps_lag,up,1,70,1828,9.749911467274595,2.1443825449895852,51.077544516340176,0.12473940959601644,-10.250088532725405
SOL_1m>50bps_lag,up,3,142,9700,9.514957425674964,2.6193465110523353,52.322489506585356,0.08430324823731446,-10.485042574325036
BTC_5m>75bps,down,1,145,66091,9.401017178114277,0.0931476839576016,48.78520312748461,0.04333183850344485,-10.598982821885723
BTC_1m>50bps,up,1,145,20056,9.375556903829585,0.5380418192796408,49.453558545515826,0.02601523569827223,-10.624443096170415
SOL_1m>30bps_lag,up,15,145,56919,9.21208850707474,1.2440922835805472,50.25102089592438,0.07578304528603236,-10.78791149292526
ETH_5m>50bps_lag,up,30,145,64377,9.189945493562997,0.022053495519000176,49.51021675530176,0.06775540066310404,-10.810054506437003
BTC_3m>75bps_lag,down,3,35,1097,9.179065245811566,1.0587895737957296,49.16674900948448,0.11108960033779829,-10.820934754188434
BTC_5m>30bps_lag,up,30,145,65767,9.102009961740464,3.3061598128000322,51.06250281704598,0.07602029618988251,-10.897990038259536
BTC_3m>30bps_lag,down,10,145,36310,8.989533090141338,-0.5652819796540894,48.69173694201099,0.01429737369139943,-11.010466909858662
ETH_5m>100bps,up,3,145,122270,8.879399819988269,-2.1232495534352434,47.00007979474115,0.046919004095030366,-11.120600180011731
ETH_1m>30bps,up,15,145,377216,8.870325658387664,-2.0153125728230465,48.40363408383887,0.03463361431418382,-11.129674341612336
BTC_3m>30bps,up,10,145,526073,8.827818851075081,-2.7578698065849245,47.45987318776297,0.0498147263643246,-11.172181148924919
ETH_1m>75bps_lag,down,5,38,943,8.66329935529199,-2.8340733229752297,48.32279459225532,0.0011656564761503125,-11.33670064470801
ETH_3m>100bps,up,1,145,54134,8.65514897819196,-0.9361127090410715,47.13315202219325,0.05579059618229807,-11.34485102180804
ETH_5m>75bps,up,5,145,285931,8.605717176485106,-1.4598661288168742,47.81422105576366,0.047753421144311727,-11.394282823514894
SOL_5m>150bps_lag,down,5,56,1886,8.406470129326397,-1.7745778289898761,46.0270768929077,0.016297417978048356,-11.593529870673603
SOL_3m>50bps_lag,up,10,145,55488,8.373423137896161,0.9053247721506121,49.74024545884868,0.08940088838646375,-11.626576862103839
ETH_1m>30bps,up,10,145,377222,8.372580544770882,-1.4076482635184568,48.448005115317386,0.043009206381691395,-11.62741945522912
BTC_5m>75bps_lag,down,5,81,3895,8.341657569208355,4.65490080136019,49.90996776718501,0.03716948652750082,-11.658342430791645
