date,signal,n_trades,mean_ret,net_ret,win_rate
2025-07-28,idea6_coiled,11,-3.4081732222699603,-23.40817322226996,54.54545454545454
2025-07-31,idea6_coiled,40,56.76559009941987,36.76559009941987,57.49999999999999
2025-08-02,idea6_coiled,5,2.3524547509099536,-17.647545249090047,40.0
2025-08-06,idea6_coiled,19,10.786407983628225,-9.213592016371775,42.10526315789473
2025-08-07,idea6_coiled,12,-14.842924869748478,-34.84292486974848,33.33333333333333
2025-08-15,idea6_coiled,29,-48.78757153422847,-68.78757153422848,24.137931034482758
2025-08-31,idea6_coiled,20,-5.959000029158556,-25.959000029158556,55.00000000000001
2025-09-04,idea6_coiled,1,-160.81630255783463,-180.81630255783463,0.0
2025-09-05,idea6_coiled,3,-115.19286359085204,-135.19286359085203,0.0
2025-09-09,idea6_coiled,12,21.5728495611404,1.5728495611404014,58.333333333333336
2025-09-15,idea6_coiled,11,13.719009060780424,-6.280990939219576,63.63636363636363
2025-09-17,idea6_coiled,3,-32.654395987687934,-52.654395987687934,0.0
2025-09-18,idea6_coiled,25,52.81911383608704,32.81911383608704,72.0
2025-09-20,idea6_coiled,21,-12.172465309994164,-32.172465309994166,28.57142857142857
2025-10-04,idea6_coiled,18,34.470293837936666,14.470293837936666,72.22222222222221
2025-10-07,idea6_coiled,6,-45.38290445737317,-65.38290445737317,33.33333333333333
2025-10-08,idea6_coiled,28,-4.460455841302582,-24.460455841302583,42.857142857142854
2025-10-18,idea6_coiled,35,-6.887990213941121,-26.887990213941123,48.57142857142857
2025-10-19,idea6_coiled,12,-29.248106518303302,-49.2481065183033,41.66666666666667
2025-10-20,idea6_coiled,10,7.550886553411298,-12.4491134465887,50.0
2025-10-21,idea6_coiled,28,85.47983186066863,65.47983186066863,64.28571428571429
2025-10-24,idea6_coiled,24,30.423694144299464,10.423694144299464,58.333333333333336
2025-10-28,idea6_coiled,41,-8.973967290291068,-28.973967290291068,46.34146341463415
2025-10-29,idea6_coiled,30,-15.532273228228442,-35.53227322822844,53.333333333333336
2025-11-05,idea6_coiled,58,20.496433585997035,0.49643358599703546,60.3448275862069
2025-11-08,idea6_coiled,29,-50.1030321604564,-70.1030321604564,37.93103448275862
2025-11-09,idea6_coiled,15,11.40499060778814,-8.59500939221186,60.0
2025-11-10,idea6_coiled,42,-1.0870924219351419,-21.087092421935143,52.38095238095239
2025-11-13,idea6_coiled,24,113.64883913404107,93.64883913404107,66.66666666666666
2025-11-17,idea6_coiled,39,-3.907714935538205,-23.907714935538205,46.15384615384615
2025-11-20,idea6_coiled,50,-0.7589390698817573,-20.75893906988176,54.0
2025-11-23,idea6_coiled,60,11.78174473540631,-8.21825526459369,51.66666666666667
2025-11-25,idea6_coiled,25,1.1304742625485096,-18.86952573745149,48.0
2025-12-02,idea6_coiled,59,99.52645633629872,79.52645633629872,50.847457627118644
2025-12-03,idea6_coiled,31,-21.956722366221644,-41.95672236622164,48.38709677419355
2025-12-11,idea6_coiled,61,-9.206268715815503,-29.206268715815504,44.26229508196721
2025-12-18,idea6_coiled,16,88.3040185351211,68.3040185351211,75.0
2025-12-19,idea6_coiled,33,44.04716498332604,24.04716498332604,63.63636363636363
2025-12-22,idea6_coiled,26,10.739423414291785,-9.260576585708215,53.84615384615385
2025-12-23,idea6_coiled,28,-60.82983264216333,-80.82983264216332,25.0
2025-12-26,idea6_coiled,27,-37.894116216262624,-57.894116216262624,37.03703703703704
2026-01-13,idea6_coiled,44,19.426440687502996,-0.5735593124970038,54.54545454545454
2026-01-17,idea6_coiled,15,37.03317226822288,17.033172268222877,66.66666666666666
2026-01-31,idea6_coiled,19,6.308304632026167,-13.691695367973832,47.368421052631575
2026-02-06,idea6_coiled,23,128.10105673278977,108.10105673278977,60.86956521739131
2026-02-07,idea6_coiled,23,-15.620010391427051,-35.62001039142705,47.82608695652174
2026-02-25,idea6_coiled,12,400.2039083122411,380.2039083122411,100.0
2026-03-01,idea6_coiled,60,-1.9439284714980645,-21.943928471498065,55.00000000000001
2024-02-19,idea6_coiled,1,61.191869439052304,41.191869439052304,100.0
2024-03-06,idea6_coiled,11,-45.404701591906395,-65.40470159190639,54.54545454545454
2024-03-13,idea6_coiled,19,48.91504520376244,28.91504520376244,63.1578947368421
2024-04-19,idea6_coiled,4,-38.445865769013714,-58.445865769013714,25.0
2024-04-29,idea6_coiled,1,-176.37773443776928,-196.37773443776928,0.0
2024-07-08,idea6_coiled,1,-72.32310271732656,-92.32310271732656,0.0
2024-09-19,idea6_coiled,13,37.45808053158401,17.45808053158401,69.23076923076923
2024-10-03,idea6_coiled,2,-32.25954903859463,-52.25954903859463,50.0
2024-12-07,idea6_coiled,2,-15.154443541124941,-35.15444354112494,50.0
2025-01-24,idea6_coiled,30,-18.722378532510614,-38.72237853251062,50.0
2025-02-23,idea6_coiled,24,12.302229896872745,-7.6977701031272545,58.333333333333336
2025-03-02,idea6_coiled,24,-38.26979396859817,-58.26979396859817,25.0
2025-03-11,idea6_coiled,86,-19.988325979476315,-39.988325979476315,43.02325581395349
2025-04-03,idea6_coiled,19,59.61880380218815,39.61880380218815,63.1578947368421
2025-04-09,idea6_coiled,17,127.22209448342186,107.22209448342186,76.47058823529412
2025-04-10,idea6_coiled,44,3.5699814387987243,-16.430018561201276,54.54545454545454
2025-04-14,idea6_coiled,38,-54.54602233817766,-74.54602233817766,42.10526315789473
2025-05-03,idea6_coiled,27,17.854766993878158,-2.145233006121842,51.85185185185185
2025-05-06,idea6_coiled,29,-1.7370654359107907,-21.73706543591079,58.620689655172406
2025-05-13,idea6_coiled,90,5.174860374717976,-14.825139625282024,50.0
2025-05-17,idea6_coiled,21,-53.36049896721703,-73.36049896721704,33.33333333333333
2025-05-26,idea6_coiled,12,-46.95494052736634,-66.95494052736635,50.0
2025-05-29,idea6_coiled,58,37.087103283659424,17.087103283659424,62.06896551724138
2025-06-04,idea6_coiled,16,0.6144854422693982,-19.385514557730602,56.25
2025-06-28,idea6_coiled,26,-23.14818808172209,-43.14818808172209,42.30769230769231
2025-07-15,idea6_coiled,25,44.877190585212254,24.877190585212254,64.0
2025-07-17,idea6_coiled,15,68.26101142582894,48.26101142582894,80.0
2025-07-23,idea6_coiled,36,-11.298314441554112,-31.298314441554112,52.77777777777778
2025-07-30,idea6_coiled,21,43.02325653002455,23.023256530024547,57.14285714285714
2025-08-26,idea6_coiled,26,-31.456836436641666,-51.456836436641666,34.61538461538461
2025-08-28,idea6_coiled,22,64.60873583227338,44.60873583227338,54.54545454545454
2025-09-03,idea6_coiled,9,-32.747757046749115,-52.747757046749115,55.55555555555556
2025-09-11,idea6_coiled,10,-38.79736428398705,-58.79736428398705,10.0
2025-09-12,idea6_coiled,19,-30.80829160605153,-50.808291606051526,31.57894736842105
2025-09-14,idea6_coiled,12,-12.474533464213744,-32.47453346421374,50.0
2025-09-26,idea6_coiled,5,93.9716814914151,73.9716814914151,80.0
2025-10-09,idea6_coiled,14,23.80104138658864,3.80104138658864,71.42857142857143
2025-10-22,idea6_coiled,64,-33.53878824715533,-53.53878824715533,43.75
2025-11-19,idea6_coiled,23,165.0512563196233,145.0512563196233,60.86956521739131
2025-11-24,idea6_coiled,34,4.318056785020922,-15.681943214979079,44.11764705882353
2025-11-26,idea6_coiled,47,-7.262586827459823,-27.262586827459824,44.680851063829785
2025-12-07,idea6_coiled,6,-25.265151810159495,-45.265151810159495,50.0
2026-01-22,idea6_coiled,51,60.6623250569026,40.6623250569026,66.66666666666666
2026-02-05,idea6_coiled,6,393.09382544542217,373.09382544542217,100.0
2026-02-12,idea6_coiled,24,120.70467756562361,100.70467756562361,66.66666666666666
2026-02-17,idea6_coiled,18,-7.3478821117170225,-27.347882111717023,50.0
2026-02-21,idea6_coiled,29,20.464819515256572,0.46481951525657195,51.724137931034484
2026-03-03,idea6_coiled,18,-46.46577560025431,-66.46577560025432,44.44444444444444
2024-01-03,idea4_btcpump,7,853.043237387668,833.043237387668,100.0
2024-01-09,idea4_btcpump,7,21.16730355065258,1.16730355065258,57.14285714285714
2024-02-27,idea4_btcpump,7,-39.25639931325252,-59.25639931325252,28.57142857142857
2024-02-28,idea4_btcpump,14,-154.52741767309348,-174.52741767309348,42.857142857142854
2024-03-05,idea4_btcpump,7,581.9610101597734,561.9610101597734,100.0
2024-04-13,idea4_btcpump,7,865.6025781711296,845.6025781711296,100.0
2024-04-14,idea4_btcpump,7,-19.04928635717483,-39.04928635717483,42.857142857142854
2024-05-15,idea4_btcpump,7,154.9461480607677,134.9461480607677,85.71428571428571
2024-06-12,idea4_btcpump,7,208.6096375445894,188.6096375445894,100.0
2024-07-27,idea4_btcpump,7,-0.9983199347537618,-20.998319934753763,42.857142857142854
2024-08-05,idea4_btcpump,28,295.07091918877074,275.07091918877074,78.57142857142857
2024-08-08,idea4_btcpump,7,105.91649302943922,85.91649302943922,85.71428571428571
2024-11-10,idea4_btcpump,7,-7.389436078121734,-27.389436078121733,42.857142857142854
2024-12-05,idea4_btcpump,14,112.3509065958125,92.3509065958125,57.14285714285714
2024-12-09,idea4_btcpump,7,514.3231118154908,494.32311181549085,100.0
2025-01-20,idea4_btcpump,69,-41.59464249825875,-61.59464249825875,28.985507246376812
2025-01-23,idea4_btcpump,23,116.89471776378397,96.89471776378397,86.95652173913044
2025-01-29,idea4_btcpump,23,-130.04885365137224,-150.04885365137224,8.695652173913043
2025-02-03,idea4_btcpump,46,570.1947094506174,550.1947094506174,97.82608695652173
2025-03-02,idea4_btcpump,23,85.21170428691822,65.21170428691822,65.21739130434783
2025-03-04,idea4_btcpump,23,-35.05697044502359,-55.05697044502359,26.08695652173913
2025-04-02,idea4_btcpump,23,-703.2648698877891,-723.2648698877891,0.0
2025-04-07,idea4_btcpump,23,-76.97503250271564,-96.97503250271564,26.08695652173913
2025-04-09,idea4_btcpump,23,688.5161688303004,668.5161688303004,100.0
2025-04-22,idea4_btcpump,23,137.23545844225274,117.23545844225274,86.95652173913044
2025-07-10,idea4_btcpump,23,215.82376614496033,195.82376614496033,91.30434782608695
2025-10-10,idea4_btcpump,23,5963.942760909657,5943.942760909657,100.0
2025-10-26,idea4_btcpump,23,101.70085295755669,81.70085295755669,100.0
2025-12-17,idea4_btcpump,23,-628.0875742155197,-648.0875742155197,0.0
2026-01-13,idea4_btcpump,23,27.920419063303164,7.920419063303164,73.91304347826086
2026-01-31,idea4_btcpump,23,179.68744391616283,159.68744391616283,95.65217391304348
2026-02-02,idea4_btcpump,23,141.80639455588727,121.80639455588727,91.30434782608695
2026-02-05,idea4_btcpump,46,-189.55840027534202,-209.55840027534202,13.043478260869565
2026-02-25,idea4_btcpump,23,-94.84178364025442,-114.84178364025442,13.043478260869565
2024-01-03,idea5_spotlead,4,746.5393262830779,726.5393262830779,75.0
2025-02-03,idea5_spotlead,3,540.156056483028,520.156056483028,66.66666666666666
2025-03-04,idea5_spotlead,30,53.60927686151713,33.60927686151713,60.0
2025-10-10,idea5_spotlead,79,2663.1734547225283,2643.1734547225283,84.81012658227847
2026-02-07,idea5_spotlead,17,61.669011285029136,41.669011285029136,82.35294117647058
2025-01-01,xexch_diverge,140,4.9704375851628155,-15.029562414837184,59.285714285714285
2025-01-02,xexch_diverge,142,6.561918248552607,-13.438081751447392,49.29577464788733
2025-01-03,xexch_diverge,145,6.706665775272577,-13.293334224727424,51.03448275862069
2025-01-04,xexch_diverge,128,-2.7570453474115664,-22.757045347411566,42.1875
2025-01-05,xexch_diverge,151,-0.2500907098581744,-20.250090709858174,50.993377483443716
2025-01-06,xexch_diverge,161,11.993337486218188,-8.006662513781812,53.41614906832298
2025-01-07,xexch_diverge,146,-3.4519905285210806,-23.45199052852108,53.42465753424658
2025-01-08,xexch_diverge,154,8.630602108345785,-11.369397891654215,55.1948051948052
2025-01-09,xexch_diverge,166,-7.392385699308296,-27.392385699308296,47.59036144578313
2025-01-10,xexch_diverge,144,-12.26298446805883,-32.26298446805883,41.66666666666667
2025-01-11,xexch_diverge,152,-2.6095540188904676,-22.609554018890467,48.68421052631579
2025-01-12,xexch_diverge,120,2.9545251697420953,-17.045474830257906,52.5
2025-01-13,xexch_diverge,164,30.61277337835594,10.61277337835594,51.21951219512195
2025-01-14,xexch_diverge,178,-0.0078037036703155985,-20.007803703670316,48.87640449438202
2025-01-15,xexch_diverge,167,26.56576939437902,6.565769394379021,56.287425149700596
2025-01-16,xexch_diverge,145,-0.35304324280168503,-20.353043242801686,51.724137931034484
2025-01-17,xexch_diverge,131,-6.887117115048976,-26.887117115048977,45.80152671755725
2025-01-18,xexch_diverge,138,-16.18993996260126,-36.18993996260126,42.7536231884058
2025-01-19,xexch_diverge,192,0.8576394303334572,-19.142360569666543,50.520833333333336
2025-01-20,xexch_diverge,199,-45.22517970294285,-65.22517970294285,40.20100502512563
2025-01-21,xexch_diverge,150,-1.6037386444192638,-21.603738644419263,49.333333333333336
2025-01-22,xexch_diverge,137,2.575028740938484,-17.424971259061515,46.715328467153284
2025-01-23,xexch_diverge,152,-0.8007049432391772,-20.80070494323918,49.34210526315789
2025-01-24,xexch_diverge,142,4.616687361736679,-15.383312638263321,52.112676056338024
2025-01-25,xexch_diverge,118,23.16213346073282,3.1621334607328215,65.2542372881356
2025-01-26,xexch_diverge,117,-3.666447336350142,-23.666447336350142,52.991452991452995
2025-01-27,xexch_diverge,154,-18.2445898862862,-38.2445898862862,42.2077922077922
2025-01-28,xexch_diverge,134,18.34432445987665,-1.655675540123351,61.19402985074627
2025-01-29,xexch_diverge,167,2.155724228949057,-17.844275771050942,58.68263473053892
2025-01-30,xexch_diverge,138,0.004879610072873839,-19.995120389927127,48.55072463768116
2025-01-31,xexch_diverge,130,-6.713622644527273,-26.713622644527273,43.07692307692308
2025-02-01,xexch_diverge,150,3.7740274937118072,-16.225972506288194,52.666666666666664
2025-02-02,xexch_diverge,186,6.635830617208087,-13.364169382791914,54.3010752688172
2025-02-03,xexch_diverge,186,17.420250154263492,-2.579749845736508,48.924731182795696
2025-02-04,xexch_diverge,176,22.747120877751964,2.7471208777519642,44.31818181818182
2025-02-05,xexch_diverge,126,2.8088003723416195,-17.19119962765838,53.96825396825397
2025-02-06,xexch_diverge,133,18.40907965008274,-1.5909203499172584,58.64661654135338
2025-02-07,xexch_diverge,134,7.169641795209099,-12.830358204790901,48.507462686567166
2025-02-08,xexch_diverge,114,4.751884742710988,-15.248115257289012,54.385964912280706
2025-02-09,xexch_diverge,122,19.247885389873996,-0.7521146101260037,50.0
2025-02-10,xexch_diverge,105,-12.78552031400487,-32.78552031400487,40.95238095238095
2025-02-11,xexch_diverge,122,-9.884988895345229,-29.88498889534523,53.278688524590166
2025-02-12,xexch_diverge,125,-7.9167472526658615,-27.91674725266586,44.800000000000004
2025-02-13,xexch_diverge,123,7.351189232074042,-12.648810767925958,47.96747967479675
2025-02-14,xexch_diverge,111,3.823137779091425,-16.176862220908575,56.75675675675676
2025-02-15,xexch_diverge,132,4.698420773808466,-15.301579226191535,55.3030303030303
2025-02-16,xexch_diverge,107,18.703827387414282,-1.2961726125857176,57.943925233644855
2025-02-17,xexch_diverge,139,-19.7384229021118,-39.7384229021118,35.97122302158273
2025-02-18,xexch_diverge,120,-7.589753500422173,-27.589753500422173,41.66666666666667
2025-02-19,xexch_diverge,125,-7.12108036238991,-27.12108036238991,48.0
2025-02-20,xexch_diverge,114,-2.600256531731723,-22.600256531731723,50.877192982456144
2025-02-21,xexch_diverge,160,1.2444416669171872,-18.755558333082814,52.5
2025-02-22,xexch_diverge,134,1.4227205133452014,-18.5772794866548,55.970149253731336
2025-02-23,xexch_diverge,132,7.3771902416144,-12.6228097583856,53.78787878787878
2025-02-24,xexch_diverge,173,14.139761741460767,-5.860238258539233,52.601156069364166
2025-02-25,xexch_diverge,186,11.966033718417581,-8.033966281582419,55.91397849462365
2025-02-26,xexch_diverge,155,-14.308572909930403,-34.308572909930405,43.87096774193549
2025-02-27,xexch_diverge,152,10.699212294159686,-9.300787705840314,57.89473684210527
2025-02-28,xexch_diverge,156,-12.127585744094022,-32.12758574409402,50.0
2025-03-01,xexch_diverge,133,-8.272671040283495,-28.272671040283495,45.86466165413533
2025-03-02,xexch_diverge,149,-15.996175361680152,-35.99617536168015,44.29530201342282
2025-03-03,xexch_diverge,152,-3.7242730954790444,-23.724273095479045,48.68421052631579
2025-03-04,xexch_diverge,194,-30.9163450866757,-50.916345086675705,47.93814432989691
2025-03-05,xexch_diverge,125,32.57319724262703,12.573197242627032,55.2
2025-03-06,xexch_diverge,154,-7.430865935796751,-27.430865935796753,44.15584415584416
2025-03-07,xexch_diverge,176,37.31525036058857,17.31525036058857,56.25
2025-03-08,xexch_diverge,108,18.489107064327712,-1.5108929356722882,55.55555555555556
2025-03-09,xexch_diverge,145,-1.797995727171751,-21.797995727171752,43.44827586206896
2025-03-10,xexch_diverge,157,-11.76951619601948,-31.76951619601948,48.40764331210191
2025-03-11,xexch_diverge,134,21.176266682617534,1.176266682617534,48.507462686567166
2025-03-12,xexch_diverge,126,-9.033788998332684,-29.033788998332682,50.79365079365079
2025-03-13,xexch_diverge,117,-12.661129577369987,-32.66112957736999,41.02564102564102
2025-03-14,xexch_diverge,119,1.4742092924584254,-18.525790707541574,50.42016806722689
2025-03-15,xexch_diverge,115,3.5002266690634607,-16.499773330936538,53.91304347826087
2025-03-16,xexch_diverge,122,-4.555809520078544,-24.555809520078544,42.62295081967213
2025-03-17,xexch_diverge,118,10.516456868132973,-9.483543131867027,53.38983050847458
2025-03-18,xexch_diverge,116,-9.923954727028123,-29.923954727028125,46.55172413793103
2025-03-19,xexch_diverge,137,-5.005482837694112,-25.00548283769411,44.52554744525548
2025-03-20,xexch_diverge,110,-3.739003722766493,-23.739003722766494,46.36363636363636
2025-03-21,xexch_diverge,97,-8.87537958603336,-28.87537958603336,51.546391752577314
2025-03-22,xexch_diverge,97,8.01501936310955,-11.98498063689045,58.76288659793815
2025-03-23,xexch_diverge,111,3.9679961304933817,-16.032003869506617,53.153153153153156
2025-03-24,xexch_diverge,127,0.19422878869470195,-19.8057712113053,51.96850393700787
2025-03-26,xexch_diverge,120,-9.753465986536275,-29.753465986536277,44.166666666666664
2025-03-27,xexch_diverge,122,-4.305875698737407,-24.305875698737406,46.72131147540984
2025-03-28,xexch_diverge,133,4.897014991001947,-15.102985008998054,54.88721804511278
2025-03-29,xexch_diverge,113,-2.1353981766391743,-22.135398176639175,46.017699115044245
2025-03-30,xexch_diverge,130,8.554338136238123,-11.445661863761877,47.69230769230769
2025-03-31,xexch_diverge,131,11.637797890671195,-8.362202109328805,56.48854961832062
2025-04-01,xexch_diverge,131,1.2035519138538422,-18.796448086146157,47.32824427480916
2025-04-02,xexch_diverge,125,-6.394563472887281,-26.39456347288728,51.2
2025-04-03,xexch_diverge,125,-6.415408615427839,-26.41540861542784,48.0
2025-04-04,xexch_diverge,126,-14.68368112613232,-34.68368112613232,45.23809523809524
2025-04-05,xexch_diverge,99,3.3270032148851985,-16.6729967851148,54.54545454545454
2025-04-06,xexch_diverge,126,-12.597529750556188,-32.59752975055619,41.269841269841265
2025-04-07,xexch_diverge,181,6.610437177700858,-13.389562822299142,49.171270718232044
2025-04-08,xexch_diverge,142,5.460226069418085,-14.539773930581916,50.0
2025-04-09,xexch_diverge,148,-16.38424267730175,-36.38424267730175,52.02702702702703
2025-04-10,xexch_diverge,130,9.518412594123491,-10.481587405876509,55.38461538461539
2025-04-11,xexch_diverge,105,-3.541156744036083,-23.541156744036083,46.666666666666664
2025-04-12,xexch_diverge,118,-11.496974539731621,-31.49697453973162,40.67796610169492
2025-04-13,xexch_diverge,122,6.210859407087198,-13.789140592912801,52.459016393442624
2025-04-14,xexch_diverge,143,-12.5860283142299,-32.5860283142299,47.55244755244755
2025-04-15,xexch_diverge,117,-11.279699517573487,-31.279699517573487,43.58974358974359
2025-04-16,xexch_diverge,130,3.8233461607844688,-16.176653839215533,48.46153846153846
2025-04-17,xexch_diverge,92,-4.935270836653496,-24.935270836653494,52.17391304347826
2025-04-18,xexch_diverge,93,2.704733605378275,-17.295266394621724,49.46236559139785
2025-04-19,xexch_diverge,94,1.763193868880198,-18.236806131119803,44.680851063829785
2025-04-20,xexch_diverge,90,7.050255323324336,-12.949744676675664,54.44444444444444
2025-04-21,xexch_diverge,103,6.1633370155206135,-13.836662984479386,49.51456310679612
2025-04-22,xexch_diverge,153,25.508808619415753,5.508808619415753,54.248366013071895
2025-04-23,xexch_diverge,133,3.5280757014863267,-16.471924298513674,51.8796992481203
2025-04-24,xexch_diverge,121,-6.684487896681169,-26.68448789668117,48.760330578512395
2025-04-25,xexch_diverge,127,6.51072091249675,-13.489279087503249,52.75590551181102
2025-04-26,xexch_diverge,116,-5.8543132545096235,-25.854313254509623,47.41379310344828
2025-04-27,xexch_diverge,117,-1.9875188426627552,-21.987518842662755,46.15384615384615
2025-04-28,xexch_diverge,121,21.813966500999417,1.8139665009994168,59.50413223140496
2025-04-29,xexch_diverge,123,-3.1867682642036166,-23.186768264203618,48.78048780487805
2025-04-30,xexch_diverge,128,4.024200642775588,-15.975799357224412,53.125
2025-05-01,xexch_diverge,112,-1.933371717228807,-21.933371717228805,46.42857142857143
2025-05-02,xexch_diverge,115,-1.6730735172233868,-21.673073517223386,41.73913043478261
2025-05-03,xexch_diverge,117,-5.835058916869949,-25.835058916869947,46.15384615384615
2025-05-04,xexch_diverge,117,6.800383514306369,-13.199616485693632,55.55555555555556
2025-05-05,xexch_diverge,128,9.951903517764215,-10.048096482235785,63.28125
2025-05-06,xexch_diverge,123,21.50983679603835,1.5098367960383499,57.72357723577236
2025-05-07,xexch_diverge,126,-1.4674151073555037,-21.467415107355503,48.41269841269841
2025-05-08,xexch_diverge,123,2.4645460103028847,-17.535453989697114,45.52845528455284
2025-05-09,xexch_diverge,145,5.746336518012641,-14.25366348198736,54.48275862068965
2025-05-10,xexch_diverge,173,-5.165254544303585,-25.165254544303586,49.13294797687861
2025-05-11,xexch_diverge,170,-9.396618022408438,-29.39661802240844,50.0
2025-05-12,xexch_diverge,161,16.147071910787837,-3.8529280892121633,52.17391304347826
2025-05-13,xexch_diverge,148,14.788620802121091,-5.211379197878909,59.45945945945946
2025-05-14,xexch_diverge,164,-10.782273528973267,-30.782273528973267,43.90243902439025
2025-05-15,xexch_diverge,181,4.18421211571633,-15.815787884283669,47.51381215469613
2025-05-16,xexch_diverge,138,-3.489280118824077,-23.489280118824077,55.79710144927537
2025-05-17,xexch_diverge,148,-1.8605564154780616,-21.86055641547806,47.2972972972973
2025-05-18,xexch_diverge,151,-2.359607650633525,-22.359607650633524,46.35761589403973
2025-05-19,xexch_diverge,144,10.63739051918065,-9.36260948081935,54.861111111111114
2025-05-20,xexch_diverge,127,2.113648015028332,-17.886351984971668,51.96850393700787
2025-05-21,xexch_diverge,150,12.660676250775174,-7.339323749224826,51.33333333333333
2025-05-22,xexch_diverge,122,5.038234821686628,-14.961765178313371,53.278688524590166
2025-05-23,xexch_diverge,165,-11.660361785970556,-31.660361785970558,40.60606060606061
2025-05-24,xexch_diverge,129,-2.479670676804052,-22.47967067680405,48.06201550387597
2025-05-25,xexch_diverge,119,2.6162105474926536,-17.383789452507347,52.10084033613446
2025-05-26,xexch_diverge,132,6.424175117531866,-13.575824882468133,56.81818181818182
2025-05-27,xexch_diverge,121,2.6663610942698033,-17.333638905730197,49.586776859504134
2025-05-28,xexch_diverge,130,-0.34054406814532373,-20.340544068145324,49.23076923076923
2025-05-29,xexch_diverge,134,-2.5057965244336993,-22.5057965244337,50.74626865671642
2025-05-30,xexch_diverge,149,2.2826358656018986,-17.717364134398103,53.02013422818792
2025-05-31,xexch_diverge,131,0.4067611411973696,-19.593238858802632,52.67175572519084
2025-06-01,xexch_diverge,105,2.409896136665583,-17.590103863334416,48.57142857142857
2025-06-02,xexch_diverge,103,-19.014379448822076,-39.014379448822076,40.77669902912621
2025-06-03,xexch_diverge,103,8.580994738324328,-11.419005261675672,58.252427184466015
2025-06-04,xexch_diverge,99,3.3933311226349536,-16.606668877365045,44.44444444444444
2025-06-05,xexch_diverge,128,-14.854802705323337,-34.85480270532334,50.0
2025-06-06,xexch_diverge,84,2.615059469110249,-17.38494053088975,47.61904761904761
2025-06-07,xexch_diverge,98,1.694359584529985,-18.305640415470016,45.91836734693878
2025-06-08,xexch_diverge,103,-0.5333840669897054,-20.533384066989704,48.54368932038835
2025-06-09,xexch_diverge,116,9.748182764290577,-10.251817235709423,56.03448275862068
2025-06-10,xexch_diverge,125,-12.562124105350701,-32.562124105350705,45.6
2025-06-11,xexch_diverge,120,3.6447021301247275,-16.355297869875272,50.83333333333333
2025-06-12,xexch_diverge,116,-7.224732999955007,-27.22473299995501,51.724137931034484
2025-06-13,xexch_diverge,138,-13.768522643718255,-33.768522643718256,55.072463768115945
2025-06-14,xexch_diverge,101,-0.7553917835704099,-20.75539178357041,44.554455445544555
2025-06-15,xexch_diverge,104,8.632905567142405,-11.367094432857595,40.38461538461539
2025-06-16,xexch_diverge,121,-2.9509054033039495,-22.95090540330395,56.19834710743802
2025-06-17,xexch_diverge,108,0.6084723477383384,-19.39152765226166,53.70370370370371
2025-06-18,xexch_diverge,132,1.771739240058132,-18.22826075994187,46.96969696969697
2025-06-19,xexch_diverge,95,-2.7176170641453585,-22.717617064145358,46.31578947368421
2025-06-20,xexch_diverge,124,4.023558859136168,-15.976441140863832,56.451612903225815
2025-06-21,xexch_diverge,123,-1.5342238726033566,-21.534223872603356,45.52845528455284
2025-06-22,xexch_diverge,120,8.602601201710291,-11.397398798289709,50.0
2025-06-23,xexch_diverge,122,5.528738146938017,-14.471261853061982,52.459016393442624
2025-06-24,xexch_diverge,122,16.35820474734465,-3.641795252655349,52.459016393442624
2025-06-25,xexch_diverge,123,5.249295296177438,-14.750704703822562,56.91056910569105
2025-06-26,xexch_diverge,137,4.686170977551831,-15.313829022448168,51.09489051094891
2025-06-27,xexch_diverge,101,9.381798694594664,-10.618201305405336,49.504950495049506
2025-06-28,xexch_diverge,98,5.825745949152917,-14.174254050847082,55.10204081632652
2025-06-29,xexch_diverge,80,28.108926591417116,8.108926591417116,63.74999999999999
2025-06-30,xexch_diverge,114,14.007459078537732,-5.992540921462268,53.50877192982456
2025-07-01,xexch_diverge,103,2.5390564069643626,-17.460943593035637,53.398058252427184
2025-07-02,xexch_diverge,113,-12.607012685612125,-32.607012685612126,46.902654867256636
2025-07-03,xexch_diverge,134,-1.4139314099358868,-21.413931409935888,50.0
2025-07-04,xexch_diverge,108,2.0635902325985667,-17.936409767401432,54.629629629629626
2025-07-05,xexch_diverge,102,14.892924406708946,-5.107075593291054,55.88235294117647
2025-07-06,xexch_diverge,104,1.8800469310781704,-18.11995306892183,50.96153846153846
2025-07-07,xexch_diverge,92,4.19926365904504,-15.800736340954959,54.347826086956516
2025-07-08,xexch_diverge,92,-1.5916867368252463,-21.591686736825245,53.2608695652174
2025-07-09,xexch_diverge,104,16.228701535593583,-3.771298464406417,56.730769230769226
2025-07-10,xexch_diverge,131,-11.12321599756854,-31.12321599756854,48.091603053435115
2025-07-11,xexch_diverge,151,5.54860018544382,-14.45139981455618,49.668874172185426
2025-07-12,xexch_diverge,134,-1.8534800907227005,-21.8534800907227,52.23880597014925
2025-07-13,xexch_diverge,117,3.3368089294889134,-16.663191070511086,50.427350427350426
2025-07-14,xexch_diverge,144,3.416410794911643,-16.58358920508836,52.083333333333336
2025-07-15,xexch_diverge,141,-1.6280749095907006,-21.6280749095907,48.226950354609926
2025-07-16,xexch_diverge,139,1.3826433322820226,-18.617356667717978,50.35971223021583
2025-07-17,xexch_diverge,143,18.647890162498584,-1.3521098375014162,51.74825174825175
2025-07-18,xexch_diverge,172,14.508975472392443,-5.491024527607557,54.06976744186046
