symbol,signal,direction,horizon_m,n_signals,mean_ret,median_ret,win_rate,net_fees
CHZUSDT,basis_z2.5_lb60,long,240,5907,5.094757148462687,5.712653527563116,51.430506179109535,-14.905242851537313
CHZUSDT,basis_z3.0_lb60,short,5,2479,-2.308064241738133,0.0,49.697458652682535,-22.308064241738133
CHZUSDT,basis_z3.0_lb60,long,5,2250,0.14386091465318177,0.0,48.48888888888889,-19.85613908534682
CHZUSDT,basis_z3.0_lb60,short,15,2479,-6.035778383802795,0.0,48.48729326341267,-26.035778383802796
CHZUSDT,basis_z3.0_lb60,long,15,2250,1.3590419998926422,0.0,49.022222222222226,-18.640958000107357
CHZUSDT,basis_z3.0_lb60,short,30,2479,-7.742011401021628,0.0,49.132714804356596,-27.742011401021628
CHZUSDT,basis_z3.0_lb60,long,30,2250,2.646174617423336,2.3573791190234505,50.488888888888894,-17.353825382576666
CHZUSDT,basis_z3.0_lb60,short,60,2479,-7.886314856432448,3.115264797506345,51.956434045986285,-27.88631485643245
CHZUSDT,basis_z3.0_lb60,long,60,2250,4.975284373866035,3.228931223764331,51.866666666666674,-15.024715626133965
CHZUSDT,basis_z3.0_lb60,short,240,2478,-16.14091983960785,-2.4770907455839986,48.91041162227603,-36.14091983960785
CHZUSDT,basis_z3.0_lb60,long,240,2248,5.205281667359678,6.215317043930524,51.69039145907474,-14.794718332640322
CHZUSDT,basis_z2.0_lb240,short,5,12849,-0.5385795672280719,0.0,49.17114172309129,-20.538579567228073
CHZUSDT,basis_z2.0_lb240,long,5,12831,0.315970860238868,0.0,48.78809134128283,-19.684029139761133
CHZUSDT,basis_z2.0_lb240,short,15,12849,-2.0523394346909387,0.0,49.591407891664716,-22.05233943469094
CHZUSDT,basis_z2.0_lb240,long,15,12831,0.5524423523866524,0.0,48.608837970540094,-19.447557647613348
CHZUSDT,basis_z2.0_lb240,short,30,12849,-3.1848536207072144,0.0,49.45910187563234,-23.184853620707216
CHZUSDT,basis_z2.0_lb240,long,30,12830,1.7143620646151954,0.0,49.98441153546376,-18.285637935384806
CHZUSDT,basis_z2.0_lb240,short,60,12849,-2.1431160029985428,2.3607176581685874,50.33076504008094,-22.143116002998543
CHZUSDT,basis_z2.0_lb240,long,60,12830,0.7531760345981772,0.0,49.14263445050662,-19.246823965401823
CHZUSDT,basis_z2.0_lb240,short,240,12847,-2.8979847893485826,-2.3713540431602453,48.875223787654704,-22.897984789348584
CHZUSDT,basis_z2.0_lb240,long,240,12825,2.678231317699045,0.0,49.294346978557506,-17.321768682300956
CHZUSDT,basis_z2.5_lb240,short,5,6223,-1.6974842525909706,0.0,49.108147195886225,-21.69748425259097
CHZUSDT,basis_z2.5_lb240,long,5,6155,0.7077975933080833,0.0,48.984565393988625,-19.292202406691917
CHZUSDT,basis_z2.5_lb240,short,15,6223,-4.117470036438716,0.0,49.81520167121967,-24.117470036438718
CHZUSDT,basis_z2.5_lb240,long,15,6155,1.2019308837541534,0.0,48.51340373679935,-18.79806911624585
CHZUSDT,basis_z2.5_lb240,short,30,6223,-6.128433326737315,0.0,49.349188494295355,-26.128433326737316
CHZUSDT,basis_z2.5_lb240,long,30,6155,2.403864914811403,2.312673450508562,50.300568643379364,-17.596135085188596
CHZUSDT,basis_z2.5_lb240,short,60,6223,-5.716153016142662,2.1920210434023257,50.168728908886386,-25.716153016142663
CHZUSDT,basis_z2.5_lb240,long,60,6155,1.8144466765472678,0.0,48.95207148659627,-18.185553323452734
CHZUSDT,basis_z2.5_lb240,short,240,6222,-5.565008491999657,0.0,49.389263902282224,-25.565008491999656
CHZUSDT,basis_z2.5_lb240,long,240,6154,2.6412435242494414,-2.3123754044718225,48.862528436789084,-17.35875647575056
CHZUSDT,basis_z3.0_lb240,short,5,2952,-3.401039740983083,0.0,49.62737127371274,-23.401039740983084
CHZUSDT,basis_z3.0_lb240,long,5,2821,0.3908777383748819,0.0,48.81247784473591,-19.609122261625117
CHZUSDT,basis_z3.0_lb240,short,15,2952,-8.835341904060886,1.0902747492363973,50.0,-28.835341904060886
CHZUSDT,basis_z3.0_lb240,long,15,2821,1.442639200655855,0.0,48.777029422190715,-18.557360799344146
CHZUSDT,basis_z3.0_lb240,short,30,2952,-12.853276830330955,0.0,49.457994579945805,-32.853276830330955
CHZUSDT,basis_z3.0_lb240,long,30,2821,3.2817486324993816,2.7662517289073207,51.61290322580645,-16.718251367500617
CHZUSDT,basis_z3.0_lb240,short,60,2952,-12.785985452732556,2.5493945602256263,51.016260162601625,-32.785985452732554
CHZUSDT,basis_z3.0_lb240,long,60,2821,4.116101465650934,0.0,49.52144629563984,-15.883898534349065
CHZUSDT,basis_z3.0_lb240,short,240,2952,-15.759740565751798,3.1358100759104612,50.643631436314365,-35.7597405657518
CHZUSDT,basis_z3.0_lb240,long,240,2820,4.178003598911005,-2.5698971090687417,48.97163120567376,-15.821996401088995
CHZUSDT,basis_z2.0_lb720,short,5,12319,-0.8191410352068869,0.0,49.111129150093355,-20.819141035206886
CHZUSDT,basis_z2.0_lb720,long,5,12254,0.7714062495547288,0.0,49.077852129916764,-19.22859375044527
CHZUSDT,basis_z2.0_lb720,short,15,12319,-2.423866609395096,0.0,49.39524312038315,-22.423866609395095
CHZUSDT,basis_z2.0_lb720,long,15,12254,1.3370119037363972,0.0,48.857515913171206,-18.662988096263604
CHZUSDT,basis_z2.0_lb720,short,30,12319,-4.020381373835499,0.0,48.729604675704195,-24.020381373835498
CHZUSDT,basis_z2.0_lb720,long,30,12254,2.1931991270674795,0.0,49.73886078015342,-17.80680087293252
CHZUSDT,basis_z2.0_lb720,short,60,12319,-2.7416255470260698,0.0,49.419595746407985,-22.741625547026068
CHZUSDT,basis_z2.0_lb720,long,60,12254,1.7782216704587102,0.0,49.24106414232087,-18.22177832954129
CHZUSDT,basis_z2.0_lb720,short,240,12312,-0.8048485470808784,0.0,49.585769980506825,-20.80484854708088
CHZUSDT,basis_z2.0_lb720,long,240,12252,3.6536527358280355,0.0,49.80411361410382,-16.346347264171964
CHZUSDT,basis_z2.5_lb720,short,5,6163,-2.2676735650035353,0.0,48.43420412136946,-22.267673565003534
CHZUSDT,basis_z2.5_lb720,long,5,6140,1.386735786854159,0.0,49.20195439739414,-18.61326421314584
CHZUSDT,basis_z2.5_lb720,short,15,6163,-4.688163563145177,0.0,49.975661203959106,-24.688163563145178
CHZUSDT,basis_z2.5_lb720,long,15,6140,2.551249324380744,0.0,48.420195439739416,-17.448750675619255
CHZUSDT,basis_z2.5_lb720,short,30,6163,-6.530170941662856,0.0,49.553788739250365,-26.530170941662856
CHZUSDT,basis_z2.5_lb720,long,30,6140,4.413559599922226,2.4743397832083236,50.667752442996736,-15.586440400077773
CHZUSDT,basis_z2.5_lb720,short,60,6163,-5.229402367905259,2.4691358024697685,50.42998539672238,-25.22940236790526
CHZUSDT,basis_z2.5_lb720,long,60,6140,4.699990719506234,0.0,49.413680781758956,-15.300009280493766
CHZUSDT,basis_z2.5_lb720,short,240,6161,-1.3215404567143145,4.084967320261423,50.99821457555591,-21.321540456714313
CHZUSDT,basis_z2.5_lb720,long,240,6139,6.416894298001808,2.8702640642919164,50.480534288972144,-13.583105701998193
CHZUSDT,basis_z3.0_lb720,short,5,3040,-4.0722309745595515,0.0,48.94736842105264,-24.072230974559552
CHZUSDT,basis_z3.0_lb720,long,5,3021,2.1376350502635413,0.0,49.685534591194966,-17.86236494973646
CHZUSDT,basis_z3.0_lb720,short,15,3040,-9.088346826739945,0.0,49.53947368421053,-29.088346826739944
CHZUSDT,basis_z3.0_lb720,long,15,3021,4.550816768001846,0.0,48.560079443892754,-15.449183231998154
CHZUSDT,basis_z3.0_lb720,short,30,3040,-13.36828706159691,0.0,48.94736842105264,-33.36828706159691
CHZUSDT,basis_z3.0_lb720,long,30,3021,7.921096088621522,2.826455624644897,51.506123800066206,-12.078903911378479
CHZUSDT,basis_z3.0_lb720,short,60,3040,-12.560470349913176,2.864520253987868,51.18421052631579,-32.560470349913174
CHZUSDT,basis_z3.0_lb720,long,60,3021,8.68105312137611,0.0,49.58622972525654,-11.31894687862389
CHZUSDT,basis_z3.0_lb720,short,240,3039,-7.844017458671881,7.568113017154543,51.89206975978941,-27.844017458671882
CHZUSDT,basis_z3.0_lb720,long,240,3020,11.95079462102048,0.0,49.40397350993378,-8.04920537897952
CHZUSDT,retdiv_z2.0_lb30,short,5,12155,0.16669855945459494,0.0,47.47840394899218,-19.833301440545405
CHZUSDT,retdiv_z2.0_lb30,long,5,12229,0.3183091871352576,0.0,47.15839398151934,-19.681690812864744
CHZUSDT,retdiv_z2.0_lb30,short,15,12155,0.6358726709084304,0.0,48.96750308515014,-19.36412732909157
CHZUSDT,retdiv_z2.0_lb30,long,15,12229,1.0773572069898145,0.0,48.13149071878322,-18.922642793010187
CHZUSDT,retdiv_z2.0_lb30,short,30,12155,-0.32032723127241775,0.0,49.0744549568079,-20.32032723127242
CHZUSDT,retdiv_z2.0_lb30,long,30,12228,1.455021715454255,0.0,49.16584887144259,-18.544978284545746
CHZUSDT,retdiv_z2.0_lb30,short,60,12154,-1.0462716941147432,0.0,48.78229389501399,-21.046271694114743
CHZUSDT,retdiv_z2.0_lb30,long,60,12227,2.4722863338784324,0.0,49.70965895150078,-17.527713666121567
CHZUSDT,retdiv_z2.0_lb30,short,240,12149,-0.4908760925615854,0.0,49.60902131862705,-20.490876092561585
CHZUSDT,retdiv_z2.0_lb30,long,240,12223,2.9747404436936655,2.283626398720262,50.14317270719136,-17.025259556306334
CHZUSDT,retdiv_z3.0_lb30,short,5,2374,-0.7572865787251408,0.0,45.61920808761584,-20.75728657872514
CHZUSDT,retdiv_z3.0_lb30,long,5,2468,-0.14334609024835746,0.0,47.12317666126418,-20.143346090248357
CHZUSDT,retdiv_z3.0_lb30,short,15,2374,-2.6168053275887657,0.0,47.809604043807916,-22.616805327588764
CHZUSDT,retdiv_z3.0_lb30,long,15,2468,1.4011401761072477,0.0,48.01458670988655,-18.598859823892752
CHZUSDT,retdiv_z3.0_lb30,short,30,2374,-5.081214605663969,0.0,47.893850042123,-25.08121460566397
CHZUSDT,retdiv_z3.0_lb30,long,30,2468,3.5941155810825296,0.0,49.35170178282009,-16.40588441891747
CHZUSDT,retdiv_z3.0_lb30,short,60,2374,-4.338242860307541,0.0,49.1575400168492,-24.338242860307542
CHZUSDT,retdiv_z3.0_lb30,long,60,2468,6.637194286576057,2.5242350777709976,50.56726094003241,-13.362805713423942
CHZUSDT,retdiv_z3.0_lb30,short,240,2374,-6.974337432713581,0.0,49.3681550126369,-26.974337432713583
CHZUSDT,retdiv_z3.0_lb30,long,240,2466,8.71892472651654,3.3947182746818516,51.175993511759934,-11.28107527348346
CHZUSDT,retdiv_z2.0_lb60,short,5,11779,0.1864650601718658,0.0,47.83088547414891,-19.813534939828134
CHZUSDT,retdiv_z2.0_lb60,long,5,11919,0.6488729160337972,0.0,47.47881533685712,-19.351127083966205
CHZUSDT,retdiv_z2.0_lb60,short,15,11779,0.6299747153658501,0.0,49.027931063757535,-19.37002528463415
CHZUSDT,retdiv_z2.0_lb60,long,15,11919,1.9890640008512652,0.0,48.586290796207734,-18.010935999148735
CHZUSDT,retdiv_z2.0_lb60,short,30,11779,-0.6355954396855005,0.0,49.07037948892096,-20.6355954396855
CHZUSDT,retdiv_z2.0_lb60,long,30,11918,2.9571046638349947,0.0,49.597247860379255,-17.042895336165007
CHZUSDT,retdiv_z2.0_lb60,short,60,11779,-1.4092242352530764,0.0,48.790219882842344,-21.409224235253077
CHZUSDT,retdiv_z2.0_lb60,long,60,11918,3.805726346193348,2.31991726337033,50.13425071320692,-16.19427365380665
CHZUSDT,retdiv_z2.0_lb60,short,240,11775,-1.2282196865666941,0.0,49.774946921443735,-21.228219686566693
CHZUSDT,retdiv_z2.0_lb60,long,240,11913,4.884250795246879,2.5119316754596,50.32317636195752,-15.115749204753122
CHZUSDT,retdiv_z3.0_lb60,short,5,2816,-0.41783239758717666,0.0,46.484375,-20.417832397587176
CHZUSDT,retdiv_z3.0_lb60,long,5,2931,0.44040959121963436,0.0,47.59467758444217,-19.559590408780366
CHZUSDT,retdiv_z3.0_lb60,short,15,2816,-2.0306308880910704,0.0,47.90482954545455,-22.03063088809107
CHZUSDT,retdiv_z3.0_lb60,long,15,2931,2.914528969267488,0.0,48.41351074718526,-17.085471030732513
CHZUSDT,retdiv_z3.0_lb60,short,30,2816,-4.153970727451656,0.0,48.544034090909086,-24.153970727451657
CHZUSDT,retdiv_z3.0_lb60,long,30,2931,5.479481164223007,2.4801587301581662,50.63118389628113,-14.520518835776993
CHZUSDT,retdiv_z3.0_lb60,short,60,2816,-4.219321549886566,0.0,48.330965909090914,-24.219321549886565
CHZUSDT,retdiv_z3.0_lb60,long,60,2931,7.790540768531519,3.266906239791645,51.757079495052885,-12.20945923146848
CHZUSDT,retdiv_z3.0_lb60,short,240,2816,-6.251033334531053,0.0,49.325284090909086,-26.25103333453105
CHZUSDT,retdiv_z3.0_lb60,long,240,2929,7.405055826003348,2.852253280090089,50.5291908501195,-12.594944173996652
CHZUSDT,spotlead_gt20,long,5,23205,0.37746982481203106,0.0,47.72247360482655,-19.62253017518797
CHZUSDT,spotlead_lt20,short,5,23048,-0.4976139056192147,0.0,48.451058660187435,-20.497613905619215
CHZUSDT,spotlead_gt20,long,15,23205,1.2894815116225675,0.0,48.48093083387201,-18.71051848837743
CHZUSDT,spotlead_lt20,short,15,23048,-1.9406263602092022,0.0,48.79816036098577,-21.9406263602092
CHZUSDT,spotlead_gt20,long,30,23205,2.2550034453041925,0.0,49.70480499892265,-17.744996554695806
CHZUSDT,spotlead_lt20,short,30,23048,-2.8481018097449695,0.0,48.134328358208954,-22.848101809744968
CHZUSDT,spotlead_gt20,long,60,23205,2.329498740849193,2.203613926841097,50.075414781297134,-17.670501259150807
CHZUSDT,spotlead_lt20,short,60,23048,-2.920845304572035,0.0,48.57254425546685,-22.920845304572033
CHZUSDT,spotlead_gt20,long,240,23203,5.65353818374944,7.9407093700378795,51.99758651898462,-14.34646181625056
CHZUSDT,spotlead_lt20,short,240,23046,-4.350931411992143,-7.130551504453964,47.74364314848564,-24.350931411992143
CHZUSDT,spotlead_gt40,long,5,2750,3.1701353825296446,0.0,48.836363636363636,-16.829864617470356
CHZUSDT,spotlead_lt40,short,5,2755,-6.068239050592207,0.0,47.51361161524501,-26.068239050592208
CHZUSDT,spotlead_gt40,long,15,2750,10.147264720668314,2.512885206452653,50.65454545454545,-9.852735279331686
CHZUSDT,spotlead_lt40,short,15,2755,-13.25743252983844,0.0,47.98548094373866,-33.25743252983844
CHZUSDT,spotlead_gt40,long,30,2750,15.939122365766734,3.217695086740191,51.52727272727273,-4.060877634233266
CHZUSDT,spotlead_lt40,short,30,2755,-19.84143787282856,-2.862049227247976,46.67876588021779,-39.841437872828564
CHZUSDT,spotlead_gt40,long,60,2750,17.9677295853018,5.0160494713924475,52.07272727272727,-2.0322704146982
CHZUSDT,spotlead_lt40,short,60,2755,-23.424720659271465,-4.582951420715187,47.54990925589836,-43.424720659271465
CHZUSDT,spotlead_gt40,long,240,2750,23.654613628690356,9.189774113690374,52.03636363636364,3.654613628690356
CHZUSDT,spotlead_lt40,short,240,2755,-35.193604962217265,-14.800197335964604,46.17059891107078,-55.193604962217265
CHZUSDT,spotlead_gt60,long,5,414,18.21005850549494,0.0,47.58454106280193,-1.7899414945050616
CHZUSDT,spotlead_lt60,short,5,390,-25.780496691011884,3.409399745877284,52.05128205128206,-45.780496691011884
CHZUSDT,spotlead_gt60,long,15,414,48.6143979175672,6.9954328471477645,54.830917874396135,28.614397917567203
CHZUSDT,spotlead_lt60,short,15,390,-59.932472631902634,2.5103239886897777,50.256410256410255,-79.93247263190264
CHZUSDT,spotlead_gt60,long,30,414,88.43561522981314,9.9487881511795,56.52173913043478,68.43561522981314
CHZUSDT,spotlead_lt60,short,30,390,-93.07674448549803,-2.1725462175681276,47.69230769230769,-113.07674448549803
CHZUSDT,spotlead_gt60,long,60,414,101.23749223790236,9.493236453907983,55.55555555555556,81.23749223790236
CHZUSDT,spotlead_lt60,short,60,390,-123.07823108194222,-7.358358812249444,45.12820512820513,-143.07823108194222
CHZUSDT,spotlead_gt60,long,240,414,147.29505728137127,24.287637594743174,55.072463768115945,127.29505728137127
CHZUSDT,spotlead_lt60,short,240,390,-177.42216822662976,-32.9870957107703,43.84615384615385,-197.42216822662976
CRVUSDT,basis_z2.0_lb60,short,5,11865,-0.23214185269261517,0.0,49.608091024020226,-20.232141852692614
CRVUSDT,basis_z2.0_lb60,long,5,11982,-1.1983684491653983,0.0,48.6312802537139,-21.198368449165397
CRVUSDT,basis_z2.0_lb60,short,15,11865,-0.27982656195229627,1.8896447467875443,50.661609776654025,-20.279826561952298
CRVUSDT,basis_z2.0_lb60,long,15,11981,-0.7600360202472596,0.0,47.9592688423337,-20.76003602024726
CRVUSDT,basis_z2.0_lb60,short,30,11865,-0.8097870839977014,1.3217023526312932,50.17277707543194,-20.8097870839977
CRVUSDT,basis_z2.0_lb60,long,30,11976,-1.3894107700537437,0.0,48.49699398797595,-21.389410770053743
CRVUSDT,basis_z2.0_lb60,short,60,11865,-1.2033041025604507,1.3919821826280376,50.24863042562158,-21.203304102560452
CRVUSDT,basis_z2.0_lb60,long,60,11976,-1.9319560903938227,-1.3868313151260692,48.8309953239813,-21.93195609039382
CRVUSDT,basis_z2.0_lb60,short,240,11859,2.170264864805446,1.0493179433368471,50.00421620710009,-17.829735135194554
CRVUSDT,basis_z2.0_lb60,long,240,11973,-1.3800744898523964,-4.768717215068996,48.36715944207801,-21.380074489852397
CRVUSDT,basis_z2.5_lb60,short,5,5488,-0.7410278840016078,0.0,49.744897959183675,-20.741027884001607
CRVUSDT,basis_z2.5_lb60,long,5,5520,-2.565678659240511,0.0,49.528985507246375,-22.56567865924051
CRVUSDT,basis_z2.5_lb60,short,15,5488,-0.6449504307282494,1.9577136908888182,50.78352769679301,-20.64495043072825
CRVUSDT,basis_z2.5_lb60,long,15,5519,-1.3375084876555594,0.0,48.46892552998732,-21.33750848765556
CRVUSDT,basis_z2.5_lb60,short,30,5488,-1.5087197410818596,1.8934969329020834,50.546647230320694,-21.50871974108186
CRVUSDT,basis_z2.5_lb60,long,30,5515,-1.2133856746236236,0.0,49.41069809610154,-21.213385674623623
CRVUSDT,basis_z2.5_lb60,short,60,5488,-1.565973386662036,2.3280563333810678,50.52842565597667,-21.565973386662037
CRVUSDT,basis_z2.5_lb60,long,60,5515,-1.5262686731623798,0.0,49.646418857660926,-21.52626867316238
CRVUSDT,basis_z2.5_lb60,short,240,5483,-0.795614650773511,0.0,49.77202261535656,-20.795614650773512
CRVUSDT,basis_z2.5_lb60,long,240,5512,-0.972715175956884,-2.582978216916776,49.09288824383164,-20.972715175956886
CRVUSDT,basis_z3.0_lb60,short,5,2406,-0.9625372388348248,1.1672189180056414,50.166251039068996,-20.962537238834823
CRVUSDT,basis_z3.0_lb60,long,5,2470,-3.5842780143922472,1.3427274709154613,50.5668016194332,-23.584278014392247
CRVUSDT,basis_z3.0_lb60,short,15,2406,-2.40753244342525,0.0,49.41812136325852,-22.40753244342525
CRVUSDT,basis_z3.0_lb60,long,15,2470,-2.073945459868025,0.0,48.62348178137652,-22.073945459868025
CRVUSDT,basis_z3.0_lb60,short,30,2406,-3.7222460373188704,0.0,49.29343308395677,-23.72224603731887
CRVUSDT,basis_z3.0_lb60,long,30,2469,-0.6332759467037872,1.3215276860045755,50.18226002430134,-20.633275946703787
CRVUSDT,basis_z3.0_lb60,short,60,2406,-2.7971366816001884,0.0,49.667497921862015,-22.79713668160019
CRVUSDT,basis_z3.0_lb60,long,60,2469,-0.0258050781855339,0.0,49.8987444309437,-20.025805078185535
CRVUSDT,basis_z3.0_lb60,short,240,2404,-1.674230027249414,3.041538657468368,50.41597337770383,-21.674230027249415
CRVUSDT,basis_z3.0_lb60,long,240,2469,2.6311660447467515,2.7056277056280997,50.42527339003645,-17.368833955253248
CRVUSDT,basis_z2.0_lb240,short,5,11519,-0.4334313018829276,1.2674271229407008,50.299505165378946,-20.433431301882926
CRVUSDT,basis_z2.0_lb240,long,5,11774,-0.9675293390388914,0.0,48.68354000339732,-20.96752933903889
CRVUSDT,basis_z2.0_lb240,short,15,11519,-1.1287328917343187,1.998401278976436,50.78565847729838,-21.12873289173432
CRVUSDT,basis_z2.0_lb240,long,15,11773,-0.7561555364284515,0.0,48.73863925932218,-20.75615553642845
CRVUSDT,basis_z2.0_lb240,short,30,11519,-2.0450082632396462,2.0042088385607837,50.594669676187166,-22.045008263239644
CRVUSDT,basis_z2.0_lb240,long,30,11770,-0.8483602940086987,0.0,49.031435853865766,-20.8483602940087
CRVUSDT,basis_z2.0_lb240,short,60,11519,-1.0687773609355122,2.0263424518740525,50.45576872992448,-21.068777360935513
CRVUSDT,basis_z2.0_lb240,long,60,11770,0.14164378295073185,0.0,49.20135938827528,-19.85835621704927
CRVUSDT,basis_z2.0_lb240,short,240,11512,2.7624881833889683,5.118368912382376,50.92077831827658,-17.237511816611033
CRVUSDT,basis_z2.0_lb240,long,240,11766,0.29820304493242905,-5.312056329381809,48.155702872684,-19.70179695506757
CRVUSDT,basis_z2.5_lb240,short,5,5534,-1.7756019270668795,1.0991223546047424,50.05421033610409,-21.77560192706688
CRVUSDT,basis_z2.5_lb240,long,5,5798,-1.8302571077503966,0.0,49.01690238013108,-21.8302571077504
CRVUSDT,basis_z2.5_lb240,short,15,5534,-2.9433790999918954,1.8659022252620616,50.46982291290206,-22.943379099991894
CRVUSDT,basis_z2.5_lb240,long,15,5797,-0.5950845103432643,0.0,48.99085734000345,-20.595084510343263
CRVUSDT,basis_z2.5_lb240,short,30,5534,-5.035633543141595,0.0,49.80122876761836,-25.035633543141593
CRVUSDT,basis_z2.5_lb240,long,30,5794,0.5255214319354876,0.0,49.63755609250949,-19.474478568064512
CRVUSDT,basis_z2.5_lb240,short,60,5534,-2.897366430104265,1.6297465607834072,50.289121792555115,-22.897366430104263
CRVUSDT,basis_z2.5_lb240,long,60,5794,2.6496518117175394,1.2535281302550327,50.05177770107008,-17.35034818828246
CRVUSDT,basis_z2.5_lb240,short,240,5528,-0.2493051181768746,2.389898236186405,50.16280752532561,-20.249305118176874
CRVUSDT,basis_z2.5_lb240,long,240,5792,2.978111968142974,-5.605109260830021,48.11809392265193,-17.021888031857024
CRVUSDT,basis_z3.0_lb240,short,5,2712,-1.8049061801385686,1.3083135378916255,50.479351032448385,-21.80490618013857
CRVUSDT,basis_z3.0_lb240,long,5,2907,-4.297764658929667,1.0875475802074597,50.29239766081871,-24.297764658929665
CRVUSDT,basis_z3.0_lb240,short,15,2712,-4.065720429121365,2.396971726132402,50.921828908554566,-24.065720429121363
CRVUSDT,basis_z3.0_lb240,long,15,2907,-1.8417994892480185,0.0,49.15720674234606,-21.841799489248018
CRVUSDT,basis_z3.0_lb240,short,30,2712,-7.1170089105619265,1.326896200959382,50.22123893805309,-27.11700891056193
CRVUSDT,basis_z3.0_lb240,long,30,2906,1.228956918612638,2.5094102885825365,50.89470061940812,-18.77104308138736
CRVUSDT,basis_z3.0_lb240,short,60,2712,-4.957702735869077,1.5281196431748967,50.40560471976401,-24.957702735869077
CRVUSDT,basis_z3.0_lb240,long,60,2906,5.528817751319234,3.049607065567228,51.10116999311769,-14.471182248680766
CRVUSDT,basis_z3.0_lb240,short,240,2707,-1.1346883855912773,4.504504504505569,50.68341337273735,-21.13468838559128
CRVUSDT,basis_z3.0_lb240,long,240,2906,9.230543294573971,0.0,49.552649690295944,-10.769456705426029
CRVUSDT,basis_z2.0_lb720,short,5,11188,-0.6956614596436347,1.1171189950359706,50.11619592420451,-20.695661459643635
CRVUSDT,basis_z2.0_lb720,long,5,11710,-0.9727208531506003,0.0,48.360375747224595,-20.9727208531506
CRVUSDT,basis_z2.0_lb720,short,15,11188,-1.6176307293607806,2.469137157277146,51.17089739006077,-21.61763072936078
CRVUSDT,basis_z2.0_lb720,long,15,11709,-1.4684000306177791,0.0,48.14245452216244,-21.46840003061778
CRVUSDT,basis_z2.0_lb720,short,30,11188,-2.5058226699695876,1.9046124522659191,50.4290311047551,-22.50582266996959
CRVUSDT,basis_z2.0_lb720,long,30,11706,-1.823409052552362,-1.2784454312758653,48.24876131898172,-21.82340905255236
CRVUSDT,basis_z2.0_lb720,short,60,11188,-0.8367149541868247,2.347147817370887,50.643546657132646,-20.836714954186824
CRVUSDT,basis_z2.0_lb720,long,60,11706,0.42789287815075233,-1.7760867092436738,48.8040321202802,-19.572107121849246
CRVUSDT,basis_z2.0_lb720,short,240,11181,6.113570763824692,4.729026766291389,50.88095876934084,-13.886429236175308
CRVUSDT,basis_z2.0_lb720,long,240,11702,-3.2078239188302753,-7.235063878178183,47.880704153136215,-23.207823918830275
CRVUSDT,basis_z2.5_lb720,short,5,5471,-1.795519628508259,0.0,49.58874063242551,-21.79551962850826
CRVUSDT,basis_z2.5_lb720,long,5,5744,-2.9625756080054533,0.0,47.806406685236766,-22.96257560800545
CRVUSDT,basis_z2.5_lb720,short,15,5471,-3.1712591513390924,1.7765144785930609,50.502650338146594,-23.171259151339093
CRVUSDT,basis_z2.5_lb720,long,15,5743,-2.7451569924470443,0.0,48.354518544314814,-22.745156992447043
CRVUSDT,basis_z2.5_lb720,short,30,5471,-5.313174891157237,0.0,49.332845914823615,-25.31317489115724
CRVUSDT,basis_z2.5_lb720,long,30,5740,-2.6379002368974414,0.0,48.81533101045296,-22.63790023689744
CRVUSDT,basis_z2.5_lb720,short,60,5471,-3.3580373758900772,0.0,49.881191738256256,-23.358037375890078
CRVUSDT,basis_z2.5_lb720,long,60,5740,0.6801835169051185,-1.2700843428919972,49.11149825783972,-19.319816483094883
CRVUSDT,basis_z2.5_lb720,short,240,5465,3.290773240288289,2.9873039581773675,50.39341262580055,-16.70922675971171
CRVUSDT,basis_z2.5_lb720,long,240,5736,1.119808163727331,-2.5868249224242357,48.866806136680616,-18.88019183627267
CRVUSDT,basis_z3.0_lb720,short,5,2738,-2.3498295385182035,0.0,49.853907962016066,-22.349829538518204
CRVUSDT,basis_z3.0_lb720,long,5,2917,-4.657345663776969,1.2928248222365823,50.49708604730888,-24.65734566377697
CRVUSDT,basis_z3.0_lb720,short,15,2738,-3.871459541634303,2.4478937627592234,51.05916727538349,-23.8714595416343
CRVUSDT,basis_z3.0_lb720,long,15,2916,-3.954116036445057,0.0,49.21124828532236,-23.954116036445058
CRVUSDT,basis_z3.0_lb720,short,30,2738,-6.008684029915638,2.031122735806079,50.51132213294376,-26.00868402991564
CRVUSDT,basis_z3.0_lb720,long,30,2915,-2.2115896046750567,0.0,49.94854202401372,-22.211589604675055
CRVUSDT,basis_z3.0_lb720,short,60,2738,-1.9348172067402447,3.2390197964937695,51.38787436084733,-21.934817206740245
CRVUSDT,basis_z3.0_lb720,long,60,2915,4.480147091552698,1.502178158330203,50.22298456260721,-15.519852908447302
CRVUSDT,basis_z3.0_lb720,short,240,2732,9.921811113052723,12.33893687068277,51.86676427525623,-10.078188886947277
CRVUSDT,basis_z3.0_lb720,long,240,2913,5.4999320889369,-1.9208605455245387,49.055956059045656,-14.5000679110631
CRVUSDT,retdiv_z2.0_lb30,short,5,11190,-0.5057913549673925,0.0,49.08847184986595,-20.505791354967393
CRVUSDT,retdiv_z2.0_lb30,long,5,11345,0.014191363199998754,0.0,48.69986778316439,-19.9858086368
CRVUSDT,retdiv_z2.0_lb30,short,15,11189,-0.7598958428432689,1.6630633627134905,50.58539637143623,-20.759895842843267
CRVUSDT,retdiv_z2.0_lb30,long,15,11344,0.5266643644783376,0.0,47.95486600846262,-19.47333563552166
