symbol,signal,direction,horizon_m,n_signals,mean_ret_bps,median_ret_bps,win_rate,sharpe,net_fees_bps
AAVEUSDT,ifr_mom15_lt2.0,short,60,84166,-0.06761702116511582,0.7529840832093404,50.291091414585466,-0.0005365668979568617,-20.067617021165116
AAVEUSDT,ifr_mom15_gt2.0,long,240,83806,-1.1335662720585116,-3.0888826970060235,48.93086413860583,-0.005629499376006219,-21.133566272058513
AAVEUSDT,ifr_mom15_lt2.0,short,240,84166,1.6105929630302664,2.3096036802311426,50.608321650072476,0.007492312660045025,-18.389407036969732
AAVEUSDT,ifr_mom15_gt5.0,long,5,12767,0.24652511177291475,0.0,49.18931620584319,0.0040797809657951,-19.753474888227085
AAVEUSDT,ifr_mom15_lt5.0,short,5,12878,-0.8301922381695678,0.5438625517734108,50.46591085572294,-0.006337697937452801,-20.830192238169566
AAVEUSDT,ifr_mom15_gt5.0,long,15,12767,0.5798546818861905,-1.0615711252659477,48.719354586042144,0.006843329973326662,-19.42014531811381
AAVEUSDT,ifr_mom15_lt5.0,short,15,12878,-0.26182366041117977,0.7094217157643801,50.51250194129523,-0.0015157686266137227,-20.26182366041118
AAVEUSDT,ifr_mom15_gt5.0,long,30,12767,1.8785603484349354,0.5510856387069829,50.168402913762044,0.016210286675943264,-18.121439651565066
AAVEUSDT,ifr_mom15_lt5.0,short,30,12878,-1.9128468205813016,0.33236850972839793,50.03106072371486,-0.009055552950365997,-21.9128468205813
AAVEUSDT,ifr_mom15_gt5.0,long,60,12767,3.0719100919367652,0.0,49.68277590663429,0.022702309918161672,-16.928089908063235
AAVEUSDT,ifr_mom15_lt5.0,short,60,12878,-4.449706918937319,-0.871883753901237,49.51079360149092,-0.020013643881826887,-24.44970691893732
AAVEUSDT,ifr_mom15_gt5.0,long,240,12767,3.5012331123287255,-2.7037466203161387,49.095323881882976,0.014708202615435135,-16.498766887671273
AAVEUSDT,ifr_mom15_lt5.0,short,240,12878,-2.878594990477783,1.124503856430592,50.20965988507532,-0.009511387482280764,-22.878594990477783
AAVEUSDT,ifr_mom60_gt1.0,long,5,137301,-0.023266981524998762,-0.31851191234499865,48.86271767867677,-0.0006981734554321426,-20.023266981524998
AAVEUSDT,ifr_mom60_lt1.0,short,5,137328,-0.0860827954444489,0.0,49.56600256320634,-0.0017369366938558472,-20.086082795444447
AAVEUSDT,ifr_mom60_gt1.0,long,15,137301,-0.12036553501594618,-0.8456659619460183,48.571386952753436,-0.002303010287441484,-20.120365535015946
AAVEUSDT,ifr_mom60_lt1.0,short,15,137328,0.028998709215818336,0.5510097591976404,50.34588721892113,0.000407785170049192,-19.97100129078418
AAVEUSDT,ifr_mom60_gt1.0,long,30,137301,-0.08603516049430433,-1.003747323339299,48.9086022680097,-0.0011215667657932544,-20.086035160494305
AAVEUSDT,ifr_mom60_lt1.0,short,30,137328,0.26828603498296827,0.536999347307554,50.22136782010952,0.002902482282184696,-19.731713965017033
AAVEUSDT,ifr_mom60_gt1.0,long,60,137301,-0.12597471622022394,-1.1044028861717514,49.169343267711085,-0.001214830842093634,-20.125974716220224
AAVEUSDT,ifr_mom60_lt1.0,short,60,137328,0.6662319421175276,1.0531674012836945,50.48497029010836,0.005815183911844438,-19.333768057882473
AAVEUSDT,ifr_mom60_gt1.0,long,240,137301,-1.6020100505744028,-3.5570310647381476,48.748370368751864,-0.008257430051648411,-21.602010050574403
AAVEUSDT,ifr_mom60_lt1.0,short,240,137328,2.0695621282075414,1.2836978090324802,50.312390772457185,0.010188833772230163,-17.93043787179246
AAVEUSDT,ifr_mom60_gt2.0,long,5,88578,0.005973914515660351,0.0,48.908306803043644,0.00016304924952717235,-19.99402608548434
AAVEUSDT,ifr_mom60_lt2.0,short,5,88581,-0.11828468290133312,0.0,49.61447714521173,-0.00201360907152771,-20.118284682901333
AAVEUSDT,ifr_mom60_gt2.0,long,15,88578,0.04571265148382086,-0.8107013418390263,48.683646052067104,0.0008292638045551647,-19.95428734851618
AAVEUSDT,ifr_mom60_lt2.0,short,15,88581,0.07226565045987578,0.5620819515483877,50.344882085323036,0.0008798110853611792,-19.927734349540124
AAVEUSDT,ifr_mom60_gt2.0,long,30,88578,0.18500306357639884,-1.2011050243165844,48.79089615931721,0.002317396182676913,-19.8149969364236
AAVEUSDT,ifr_mom60_lt2.0,short,30,88581,0.23972308997774097,0.5838734162444403,50.26021381560379,0.0022781953818162945,-19.76027691002226
AAVEUSDT,ifr_mom60_gt2.0,long,60,88578,0.29020319795682453,-1.0628688296615563,49.22328343380975,0.00271681914367517,-19.709796802043176
AAVEUSDT,ifr_mom60_lt2.0,short,60,88581,0.45980214029044253,1.1033468186827378,50.51986317607613,0.0037086501109113296,-19.540197859709558
AAVEUSDT,ifr_mom60_gt2.0,long,240,88578,-0.6091143417295624,-3.789184052794825,48.71977240398293,-0.003073024333579295,-20.609114341729562
AAVEUSDT,ifr_mom60_lt2.0,short,240,88581,1.630880280917406,0.6689858175001895,50.12022894300132,0.007683730729723351,-18.369119719082594
AAVEUSDT,ifr_mom60_gt5.0,long,5,14797,-0.08303948724666997,-0.6676235938174457,48.313847401500304,-0.0013067145787713818,-20.08303948724667
AAVEUSDT,ifr_mom60_lt5.0,short,5,14811,-0.691561895456419,0.3266586090877599,50.050638039295116,-0.0056119550989411175,-20.69156189545642
AAVEUSDT,ifr_mom60_gt5.0,long,15,14797,0.579546336016923,-1.0945309934684566,48.50307494762452,0.008017099586666328,-19.42045366398308
AAVEUSDT,ifr_mom60_lt5.0,short,15,14811,-0.7539100057994991,0.9040773890245379,50.725811896563364,-0.004849638453773919,-20.7539100057995
AAVEUSDT,ifr_mom60_gt5.0,long,30,14797,1.2160117464173703,-2.291738283487499,48.29357302155842,0.010782005852202212,-18.78398825358263
AAVEUSDT,ifr_mom60_lt5.0,short,30,14811,-1.1905917857686554,1.1575413821052205,50.69205320369995,-0.006036341952927233,-21.190591785768657
AAVEUSDT,ifr_mom60_gt5.0,long,60,14797,1.6613265855297317,0.0,49.78036088396296,0.01174343808059349,-18.338673414470268
AAVEUSDT,ifr_mom60_lt5.0,short,60,14811,-2.7770116519982055,1.1092623405439817,50.53001147795557,-0.013095638265995264,-22.777011651998205
AAVEUSDT,ifr_mom60_gt5.0,long,240,14797,3.3551876945971224,-3.2012292720406954,48.955869432993175,0.014740110508077454,-16.644812305402876
AAVEUSDT,ifr_mom60_lt5.0,short,240,14811,-1.6646376484654404,-2.4531449318021536,49.33495375059078,-0.00562183261015213,-21.66463764846544
AAVEUSDT,fr_diverge_z1.5,short,5,901,-0.4587546883776442,-1.3336889837289867,48.834628190899,-0.008034963132443756,-20.458754688377645
AAVEUSDT,fr_diverge_z1.5,long,5,83899,0.13479073898098573,0.0,49.54647850391542,0.0022557676603698535,-19.865209261019015
AAVEUSDT,fr_diverge_z1.5,short,15,901,-2.827528285847521,-2.1059598664208146,48.945615982241954,-0.02863036549935292,-22.82752828584752
AAVEUSDT,fr_diverge_z1.5,long,15,83899,0.2753774194955222,0.0,49.37961119917997,0.0032776356569325276,-19.724622580504477
AAVEUSDT,fr_diverge_z1.5,short,30,901,-8.905785985246835,0.9012527413110316,50.38845726970034,-0.056524761068142707,-28.905785985246837
AAVEUSDT,fr_diverge_z1.5,long,30,83899,0.46519141397913444,0.3283856561142606,50.022050322411474,0.004338519962415909,-19.534808586020866
AAVEUSDT,fr_diverge_z1.5,short,60,901,-19.764413354894106,4.519569736960438,51.94228634850167,-0.10352700689279093,-39.7644133548941
AAVEUSDT,fr_diverge_z1.5,long,60,83899,0.769388148526633,0.6480881399872906,50.243745455845726,0.005948693290218075,-19.230611851473366
AAVEUSDT,fr_diverge_z1.5,short,240,901,-105.35622066526984,-105.87659593398246,38.8457269700333,-0.41699832617050264,-125.35622066526984
AAVEUSDT,fr_diverge_z1.5,long,240,83899,1.636696439207208,2.7657052548391015,50.78368037759687,0.007256893708926828,-18.363303560792794
AAVEUSDT,fr_diverge_z2.0,short,5,648,-1.7158484819762858,-2.8087331721160513,47.53086419753087,-0.02725500302029311,-21.715848481976288
AAVEUSDT,fr_diverge_z2.0,long,5,17741,0.8165601880857607,0.0,49.326419029367,0.007213451970642683,-19.18343981191424
AAVEUSDT,fr_diverge_z2.0,short,15,648,-5.755306090349628,-4.113945339421221,48.45679012345679,-0.05221893813321437,-25.755306090349627
AAVEUSDT,fr_diverge_z2.0,long,15,17741,-0.11137893433284474,-0.4456526583174192,49.28132574263007,-0.0007176465710840768,-20.111378934332844
AAVEUSDT,fr_diverge_z2.0,short,30,648,-16.241373430887172,-2.463299355841553,49.074074074074076,-0.09080360505670847,-36.24137343088717
AAVEUSDT,fr_diverge_z2.0,long,30,17741,0.9890471944756226,0.0,49.78298855757849,0.005286242573780659,-19.010952805524376
AAVEUSDT,fr_diverge_z2.0,short,60,648,-33.60385532673725,-6.027072333948391,48.91975308641975,-0.15537397345060122,-53.60385532673725
AAVEUSDT,fr_diverge_z2.0,long,60,17741,2.135564977402763,0.3463563313932383,50.01972831294741,0.010494005263112281,-17.864435022597238
AAVEUSDT,fr_diverge_z2.0,short,240,648,-192.53209315754705,-236.02467328326827,22.067901234567902,-0.8291764978169152,-212.53209315754705
AAVEUSDT,fr_diverge_z2.0,long,240,17741,-1.342300926993842,2.835270768357656,50.66794430979088,-0.004371316272354232,-21.342300926993843
AAVEUSDT,fr_diverge_z3.0,short,5,498,-0.7822515902153653,-1.9278890662721704,48.19277108433735,-0.011633410690858442,-20.782251590215367
AAVEUSDT,fr_diverge_z3.0,long,5,632,30.706370384307615,0.9805967750997624,50.9493670886076,0.05357219767583394,10.706370384307615
AAVEUSDT,fr_diverge_z3.0,short,15,498,-6.262436837700708,-3.661594455742767,48.99598393574297,-0.05259624140946655,-26.262436837700708
AAVEUSDT,fr_diverge_z3.0,long,15,632,43.70176582375562,0.23308936646371237,50.0,0.06415601960637159,23.701765823755622
AAVEUSDT,fr_diverge_z3.0,short,30,498,-23.378093007555037,-22.722494154849837,46.98795180722892,-0.11809344455195309,-43.37809300755504
AAVEUSDT,fr_diverge_z3.0,long,30,632,63.11551467007477,0.4536793394427363,50.0,0.07239426644705278,43.11551467007477
AAVEUSDT,fr_diverge_z3.0,short,60,498,-47.61141881364216,-24.53424220425604,45.38152610441767,-0.197415643406286,-67.61141881364216
AAVEUSDT,fr_diverge_z3.0,long,60,632,120.90566021874132,17.088629210875173,55.22151898734177,0.13877625743491864,100.90566021874132
AAVEUSDT,fr_diverge_z3.0,short,240,498,-272.9983066886614,-291.84221223237273,6.2248995983935735,-1.4548492554015122,-292.9983066886614
AAVEUSDT,fr_diverge_z3.0,long,240,632,140.72737381453,37.08875035959069,56.80379746835443,0.14494237676638225,120.72737381453001
AAVEUSDT,ifr_level_gt5.0,long_momentum,5,1192,-3.0955234790913204,-0.7800339411107027,48.741610738255034,-0.08112189995291487,-23.09552347909132
AAVEUSDT,ifr_level_gt5.0_fade,short_contrarian,5,1192,3.0955234790913204,0.7800339411107027,50.92281879194631,0.08112189995291487,-16.90447652090868
AAVEUSDT,ifr_level_gt5.0,long_momentum,15,1192,-5.864019349478034,-2.692253755600116,47.48322147651007,-0.09130592915886424,-25.864019349478035
AAVEUSDT,ifr_level_gt5.0_fade,short_contrarian,15,1192,5.864019349478034,2.692253755600116,52.013422818791945,0.09130592915886424,-14.135980650521965
AAVEUSDT,ifr_level_gt5.0,long_momentum,30,1192,-10.234597709102287,-5.5345481986252,45.469798657718115,-0.101562268366232,-30.23459770910229
AAVEUSDT,ifr_level_gt5.0_fade,short_contrarian,30,1192,10.234597709102287,5.5345481986252,54.194630872483216,0.101562268366232,-9.765402290897713
AAVEUSDT,ifr_level_gt5.0,long_momentum,60,1192,-22.119733635923218,-19.64664028440144,39.59731543624161,-0.19096122472671434,-42.11973363592322
AAVEUSDT,ifr_level_gt5.0_fade,short_contrarian,60,1192,22.119733635923218,19.64664028440144,59.98322147651006,0.19096122472671434,2.119733635923218
AAVEUSDT,ifr_level_gt5.0,long_momentum,240,1192,-100.75562431178207,-102.22032354301469,24.748322147651006,-0.5366500729738695,-120.75562431178207
AAVEUSDT,ifr_level_gt5.0_fade,short_contrarian,240,1192,100.75562431178207,102.22032354301469,75.25167785234899,0.5366500729738695,80.75562431178207
AAVEUSDT,ifr_level_gt10.0,long_momentum,5,150,-3.6778917730365386,3.9622115469983843,52.666666666666664,-0.06730179728579182,-23.67789177303654
AAVEUSDT,ifr_level_gt10.0_fade,short_contrarian,5,150,3.6778917730365386,-3.9622115469983843,46.666666666666664,0.06730179728579182,-16.32210822696346
AAVEUSDT,ifr_level_gt10.0,long_momentum,15,150,1.80720010967695,7.860414784220948,54.0,0.021172897224955987,-18.19279989032305
AAVEUSDT,ifr_level_gt10.0_fade,short_contrarian,15,150,-1.80720010967695,-7.860414784220948,45.33333333333333,-0.021172897224955987,-21.80720010967695
AAVEUSDT,ifr_level_gt10.0,long_momentum,30,150,1.016997016674016,-10.53168220452594,42.0,0.005232873963593731,-18.983002983325985
AAVEUSDT,ifr_level_gt10.0_fade,short_contrarian,30,150,-1.016997016674016,10.53168220452594,57.333333333333336,-0.005232873963593731,-21.016997016674015
AAVEUSDT,ifr_level_gt10.0,long_momentum,60,150,-11.698693136725366,-22.451310822811934,35.333333333333336,-0.0664126743305473,-31.698693136725367
AAVEUSDT,ifr_level_gt10.0_fade,short_contrarian,60,150,11.698693136725366,22.451310822811934,63.33333333333333,0.0664126743305473,-8.301306863274634
AAVEUSDT,ifr_level_gt10.0,long_momentum,240,150,-58.757084983564056,-92.18035346380604,26.666666666666668,-0.21507819908232045,-78.75708498356406
AAVEUSDT,ifr_level_gt10.0_fade,short_contrarian,240,150,58.757084983564056,92.18035346380604,73.33333333333333,0.21507819908232045,38.757084983564056
ADAUSDT,ifr_revert_z2.0_w60,short,5,8353,-0.1020561225769711,0.0,48.90458517897761,-0.0027436299125799075,-20.102056122576972
ADAUSDT,ifr_revert_z2.0_w60,long,5,10741,-0.7925426518717398,0.0,48.76640908667722,-0.006652385950979803,-20.79254265187174
ADAUSDT,ifr_revert_z2.0_w60,short,15,8353,-0.45901835487606135,0.0,49.874296659882674,-0.008613819216905991,-20.45901835487606
ADAUSDT,ifr_revert_z2.0_w60,long,15,10741,0.32873642373612083,0.0,48.70123824597337,0.0023884748476418996,-19.67126357626388
ADAUSDT,ifr_revert_z2.0_w60,short,30,8353,0.4214976835453461,1.5160703456640334,50.46091224709686,0.004140832331434386,-19.578502316454653
ADAUSDT,ifr_revert_z2.0_w60,long,30,10741,0.3332760227159938,0.0,48.76640908667722,0.0016734909111742267,-19.666723977284008
ADAUSDT,ifr_revert_z2.0_w60,short,60,8353,-1.7180762357553194,1.1917530687644007,50.07781635340596,-0.017828840447645714,-21.71807623575532
ADAUSDT,ifr_revert_z2.0_w60,long,60,10741,0.5809947701512104,-2.42747906299301,47.993669118331624,0.003159783972861248,-19.41900522984879
ADAUSDT,ifr_revert_z2.0_w60,short,240,8353,0.5258991884014087,3.6496350364978447,50.97569735424399,0.0028057089295076753,-19.474100811598593
ADAUSDT,ifr_revert_z2.0_w60,long,240,10741,-0.500892455544002,-1.4326647564466555,49.18536449120194,-0.0019174876371001225,-20.500892455544
ADAUSDT,ifr_revert_z2.5_w60,short,5,2051,-0.915198858312321,0.0,48.80546075085324,-0.015707682203050927,-20.915198858312323
ADAUSDT,ifr_revert_z2.5_w60,long,5,3562,-2.0366692016362618,0.0,49.85962942167322,-0.010019164609716238,-22.03666920163626
ADAUSDT,ifr_revert_z2.5_w60,short,15,2051,-1.811548155845346,1.2078753472644088,50.56070209653828,-0.02687164241509433,-21.811548155845347
ADAUSDT,ifr_revert_z2.5_w60,long,15,3562,2.6428415036802377,1.5310433903070741,50.67377877596856,0.011486040576639564,-17.357158496319762
ADAUSDT,ifr_revert_z2.5_w60,short,30,2051,-1.9003046291477532,0.0,49.2442710872745,-0.014084974605670583,-21.900304629147755
ADAUSDT,ifr_revert_z2.5_w60,long,30,3562,3.8407111301427355,0.0,49.52274003368894,0.01158112592211497,-16.159288869857264
ADAUSDT,ifr_revert_z2.5_w60,short,60,2051,-4.369793092391313,0.0,49.63432471964895,-0.039302887450740384,-24.369793092391312
ADAUSDT,ifr_revert_z2.5_w60,long,60,3562,6.063751050481801,0.0,49.60696238068501,0.020626734131093984,-13.936248949518198
ADAUSDT,ifr_revert_z2.5_w60,short,240,2051,-9.930333648047162,0.0,49.34178449536811,-0.04493860332697876,-29.93033364804716
ADAUSDT,ifr_revert_z2.5_w60,long,240,3562,8.023067681750891,1.434676664360257,50.084222346996064,0.020981744682436763,-11.976932318249109
ADAUSDT,ifr_revert_z3.0_w60,short,5,516,0.8860278063055236,0.0,48.643410852713174,0.022250293817197144,-19.113972193694476
ADAUSDT,ifr_revert_z3.0_w60,long,5,1192,-6.5473930562528135,1.65022990480157,51.51006711409396,-0.018758803099895922,-26.547393056252815
ADAUSDT,ifr_revert_z3.0_w60,short,15,516,-0.46576329476089634,1.21322575481142,50.968992248062015,-0.007857593786900133,-20.465763294760897
ADAUSDT,ifr_revert_z3.0_w60,long,15,1192,7.715508478955458,2.228173938920719,51.09060402684564,0.01970452463541015,-12.284491521044542
ADAUSDT,ifr_revert_z3.0_w60,short,30,516,5.535896265885775,-0.5528527200349131,48.643410852713174,0.024857230754561838,-14.464103734114225
ADAUSDT,ifr_revert_z3.0_w60,long,30,1192,10.531767126841793,0.0,49.077181208053695,0.01862050532502943,-9.468232873158207
ADAUSDT,ifr_revert_z3.0_w60,short,60,516,-1.2464717927032567,3.509222934056644,51.74418604651163,-0.008746013978860335,-21.246471792703257
ADAUSDT,ifr_revert_z3.0_w60,long,60,1192,18.31477397000061,1.6247433195804017,50.58724832214765,0.03732329353069855,-1.6852260299993915
ADAUSDT,ifr_revert_z3.0_w60,short,240,516,-12.877315265537982,1.7663668331130422,50.1937984496124,-0.05785210147333339,-32.87731526553798
ADAUSDT,ifr_revert_z3.0_w60,long,240,1192,24.666042634517453,-1.7104369163206679,49.41275167785235,0.040349671991883315,4.666042634517453
ADAUSDT,ifr_revert_z2.0_w240,short,5,9122,-1.6788034047671103,0.0,48.47621135715852,-0.03168025487299967,-21.67880340476711
ADAUSDT,ifr_revert_z2.0_w240,long,5,12329,-0.8284088998905857,0.0,49.06318436207316,-0.007167329392638725,-20.828408899890587
ADAUSDT,ifr_revert_z2.0_w240,short,15,9122,-1.5609602398803892,1.1431878341966462,50.10962508221881,-0.021701564083454222,-21.56096023988039
ADAUSDT,ifr_revert_z2.0_w240,long,15,12329,-2.2383793755803234,0.0,48.98207478303188,-0.012870378348534382,-22.238379375580323
ADAUSDT,ifr_revert_z2.0_w240,short,30,9122,-0.09506702317208585,0.0,49.97807498355623,-0.0008145314547999019,-20.095067023172085
ADAUSDT,ifr_revert_z2.0_w240,long,30,12329,-1.5541691257185926,0.0,48.69819125638738,-0.007535848918027111,-21.55416912571859
ADAUSDT,ifr_revert_z2.0_w240,short,60,9122,-2.2768728629264534,0.0,49.52861214645911,-0.021969120357118566,-22.276872862926453
ADAUSDT,ifr_revert_z2.0_w240,long,60,12329,2.326832334475574,-1.16577290743769,48.58463784572958,0.011918063203187057,-17.673167665524424
ADAUSDT,ifr_revert_z2.0_w240,short,240,9122,-4.269027909718202,2.431466376267566,50.383687787765844,-0.021432999631260385,-24.2690279097182
ADAUSDT,ifr_revert_z2.0_w240,long,240,12329,-1.0852575224010903,-4.632310364794945,48.17908995052316,-0.003965794330630218,-21.08525752240109
ADAUSDT,ifr_revert_z2.5_w240,short,5,2247,-5.064157490209238,0.0,48.28660436137071,-0.054346068562236075,-25.06415749020924
ADAUSDT,ifr_revert_z2.5_w240,long,5,4302,-2.227875834864065,0.0,49.604834960483494,-0.011858512144415955,-22.227875834864065
ADAUSDT,ifr_revert_z2.5_w240,short,15,2247,-7.029234546305737,0.0,48.73164218958612,-0.058367798780815834,-27.029234546305737
ADAUSDT,ifr_revert_z2.5_w240,long,15,4302,-3.304230495472028,0.5468066491687296,50.0,-0.012667307190297359,-23.304230495472027
ADAUSDT,ifr_revert_z2.5_w240,short,30,2247,-4.097887115703019,0.0,49.354695149087675,-0.025013130404096064,-24.097887115703017
ADAUSDT,ifr_revert_z2.5_w240,long,30,4302,-0.8837242655368143,0.0,49.488609948861,-0.002743524338710235,-20.883724265536813
ADAUSDT,ifr_revert_z2.5_w240,short,60,2247,-7.564215701772512,-2.338634237606385,48.420115709835336,-0.0564193663527871,-27.56421570177251
ADAUSDT,ifr_revert_z2.5_w240,long,60,4302,6.439492375726719,0.0,49.465364946536496,0.02262470699388473,-13.560507624273281
ADAUSDT,ifr_revert_z2.5_w240,short,240,2247,-20.869762161363283,-7.161613750299445,47.841566533155316,-0.08104473807461493,-40.86976216136328
ADAUSDT,ifr_revert_z2.5_w240,long,240,4302,7.885916608138775,0.0,49.7443049744305,0.02115747385228438,-12.114083391861225
ADAUSDT,ifr_revert_z3.0_w240,short,5,544,-10.994045026476382,-1.19047551564333,46.50735294117647,-0.08059402617201254,-30.994045026476382
ADAUSDT,ifr_revert_z3.0_w240,long,5,1534,-5.327176528558904,1.142098538571279,50.13037809647979,-0.017155888271693124,-25.327176528558905
ADAUSDT,ifr_revert_z3.0_w240,short,15,544,-16.330776205979653,0.5681818181818565,50.0,-0.08087461730676122,-36.33077620597965
ADAUSDT,ifr_revert_z3.0_w240,long,15,1534,3.490323732388885,2.278730764488923,51.04302477183833,0.009259126492165948,-16.509676267611116
ADAUSDT,ifr_revert_z3.0_w240,short,30,544,-5.47859669163927,2.762870447380328,50.55147058823529,-0.018520955766957337,-25.478596691639268
ADAUSDT,ifr_revert_z3.0_w240,long,30,1534,7.734610769283595,2.4950603035156504,50.912646675358545,0.015244106361837017,-12.265389230716405
ADAUSDT,ifr_revert_z3.0_w240,short,60,544,-10.78941766620558,4.828877544654775,51.83823529411765,-0.05172806289198105,-30.78941766620558
ADAUSDT,ifr_revert_z3.0_w240,long,60,1534,16.42852889897077,2.418095246113916,51.499348109517605,0.03722428258544845,-3.5714711010292284
ADAUSDT,ifr_revert_z3.0_w240,short,240,544,-36.133983499453485,-9.51412447079747,47.24264705882353,-0.10070153402051048,-56.133983499453485
ADAUSDT,ifr_revert_z3.0_w240,long,240,1534,21.05037163463605,0.6073120369243235,50.0,0.03793379856791925,1.0503716346360505
ADAUSDT,ifr_mom15_gt1.0,long,5,130160,0.05533218468349093,0.0,47.13506453595574,0.0017628866744719889,-19.94466781531651
ADAUSDT,ifr_mom15_lt1.0,short,5,130196,0.10977036422185624,0.0,47.62281483302098,0.002530635510523748,-19.890229635778145
ADAUSDT,ifr_mom15_gt1.0,long,15,130160,0.2200089755935899,0.0,47.66057160417947,0.0037949754565784525,-19.77999102440641
ADAUSDT,ifr_mom15_lt1.0,short,15,130196,0.6635001211709046,0.0,49.506897293311624,0.00940185113186466,-19.336499878829095
ADAUSDT,ifr_mom15_gt1.0,long,30,130160,0.08190068692611503,0.0,48.257529194837126,0.0010394268025335494,-19.918099313073885
ADAUSDT,ifr_mom15_lt1.0,short,30,130196,0.9626448774617722,0.0,49.710436572552155,0.010580232273744841,-19.037355122538226
ADAUSDT,ifr_mom15_gt1.0,long,60,130160,-0.36699915747275835,-1.2279732348130512,48.441917639827906,-0.003723456633694316,-20.36699915747276
ADAUSDT,ifr_mom15_lt1.0,short,60,130196,1.298760690140616,1.7136492285863003,50.407846631232914,0.011996112639960754,-18.701239309859385
ADAUSDT,ifr_mom15_gt1.0,long,240,130160,-3.4717551541598435,-3.6931046724958394,48.3720036877689,-0.018466339354427284,-23.471755154159844
ADAUSDT,ifr_mom15_lt1.0,short,240,130196,4.305057998856241,3.629545142969648,50.93704875725828,0.022503051092611574,-15.694942001143758
ADAUSDT,ifr_mom15_gt2.0,long,5,81103,0.03926807012985463,0.0,46.798515467985155,0.0011267030761735288,-19.960731929870146
ADAUSDT,ifr_mom15_lt2.0,short,5,80937,0.15598903603363376,0.0,47.37388339078542,0.0030281250907764905,-19.844010963966365
ADAUSDT,ifr_mom15_gt2.0,long,15,81103,0.35841110941327226,0.0,47.36692847366928,0.005473823707673899,-19.64158889058673
ADAUSDT,ifr_mom15_lt2.0,short,15,80937,0.6970335118112372,0.0,49.426096840752685,0.008382454415401355,-19.302966488188762
ADAUSDT,ifr_mom15_gt2.0,long,30,81103,0.3575354098207542,0.0,48.13878648138786,0.0041711191877324885,-19.642464590179245
ADAUSDT,ifr_mom15_lt2.0,short,30,80937,0.7745529595904327,0.0,49.618839344181275,0.0076123023971003375,-19.225447040409566
ADAUSDT,ifr_mom15_gt2.0,long,60,81103,0.19230234049381947,-1.6871941960516779,48.167145481671454,0.001945052745768049,-19.807697659506182
ADAUSDT,ifr_mom15_lt2.0,short,60,80937,0.5967016651120605,1.712328767122795,50.331739501093445,0.005059483186026216,-19.40329833488794
ADAUSDT,ifr_mom15_gt2.0,long,240,81103,-3.1133884060153063,-4.772130756381943,48.07343748073438,-0.016105320618166205,-23.113388406015307
ADAUSDT,ifr_mom15_lt2.0,short,240,80937,3.7960351933323846,4.520795660035715,51.11877139009353,0.019078197995510117,-16.203964806667614
ADAUSDT,ifr_mom15_gt5.0,long,5,10328,1.6208591502278942,0.0,46.43687064291247,0.023536992403796086,-18.379140849772106
ADAUSDT,ifr_mom15_lt5.0,short,5,10291,0.7037556324354227,0.0,47.3617724225051,0.005527273788719912,-19.296244367564576
ADAUSDT,ifr_mom15_gt5.0,long,15,10328,4.609545824006383,0.0,47.47288923315259,0.03318555010019823,-15.390454175993618
ADAUSDT,ifr_mom15_lt5.0,short,15,10291,2.661890502518312,0.0,49.01370129239141,0.013245080145417401,-17.33810949748169
ADAUSDT,ifr_mom15_gt5.0,long,30,10328,4.863727674328819,0.0,48.27652982184353,0.02923410049763312,-15.13627232567118
ADAUSDT,ifr_mom15_lt5.0,short,30,10291,-1.207743112377386,0.0,48.51812263142552,-0.005235284709837612,-21.207743112377386
ADAUSDT,ifr_mom15_gt5.0,long,60,10328,6.318395123913804,0.0,48.60573199070488,0.04124780981166609,-13.681604876086196
ADAUSDT,ifr_mom15_lt5.0,short,60,10291,-5.902042255921013,0.0,49.38295598095423,-0.02691826591120168,-25.902042255921014
ADAUSDT,ifr_mom15_gt5.0,long,240,10328,10.03859298930983,-2.556261271857707,48.93493415956623,0.03917534068595843,-9.96140701069017
ADAUSDT,ifr_mom15_lt5.0,short,240,10291,-8.052637104977007,2.6157467957099723,50.33524438830046,-0.026630805146372477,-28.05263710497701
ADAUSDT,ifr_mom60_gt1.0,long,5,134467,0.21863195668247443,0.0,47.187042173916275,0.007226078369008365,-19.781368043317524
ADAUSDT,ifr_mom60_lt1.0,short,5,134137,0.3130187200875962,0.0,47.846604590828775,0.007096037658766706,-19.686981279912406
ADAUSDT,ifr_mom60_gt1.0,long,15,134467,0.3689469859246212,0.0,47.799088252136215,0.0068812875528586216,-19.63105301407538
ADAUSDT,ifr_mom60_lt1.0,short,15,134137,0.753151688414934,0.0,49.67011339153254,0.010176477141282697,-19.246848311585065
ADAUSDT,ifr_mom60_gt1.0,long,30,134467,0.13779082110162352,0.0,48.46542274312657,0.001743773031986138,-19.862209178898375
ADAUSDT,ifr_mom60_lt1.0,short,30,134137,1.1664747686735748,0.0,49.9944087015514,0.012482992575455367,-18.833525231326426
ADAUSDT,ifr_mom60_gt1.0,long,60,134467,0.29389823218702216,0.0,48.932451828329626,0.0030715754021701943,-19.706101767812978
ADAUSDT,ifr_mom60_lt1.0,short,60,134137,2.0564817477680295,2.33672157962328,50.663127996004086,0.01762129787326287,-17.94351825223197
ADAUSDT,ifr_mom60_gt1.0,long,240,134467,-3.3332704222079848,-3.5460992907798694,48.45129288226851,-0.01770230469718694,-23.333270422207985
