variant,direction,horizon_m,n_symbols,total_signals,mean_ret_bps,median_ret_bps,mean_wr,mean_sharpe,net_fees_bps
LS>0.72_OI>2.0σ_extended,long,240,19,480,217.37835085456894,120.96433342960542,58.12001023816961,0.1432336427802296,197.3783508545689
LS>0.72_OI>3.0σ,long,240,16,180,210.08012705780214,265.28370439994995,61.35162477713629,0.0013540551828849982,190.08012705780214
LS>0.7_noOI_extended,long,240,31,16981,197.6608217669785,150.72229885749542,54.669181469896884,-1.005955297925143,177.6608217669785
LS>0.65_OI>2.0σ_extended,long,240,30,1462,194.98019599145073,107.49809293238273,47.56763568563316,-0.8569662112212072,174.98019599145073
LS>0.72_OI>2.0σ,long,240,20,1007,192.59874775393888,63.66098471400651,53.331118184123156,0.08546828590499168,172.59874775393888
LS>0.7_OI>1.5σ_extended,long,240,22,1512,179.83677096121437,112.3377788728392,51.59784727142453,-0.008730281349139345,159.83677096121437
LS>0.75_OI>2.5σ,long,240,13,156,156.40393344429023,277.5763329851712,64.25910272064118,-0.2753518216851906,136.40393344429023
LS>0.68_noOI_extended,long,240,34,23657,152.59216675520395,82.75667654786571,51.66036910792882,0.032702786971543565,132.59216675520395
LS>0.68_OI>3.0σ_extended,long,240,17,172,152.1598760153863,194.28556192716562,56.34834120128238,0.23526423562823992,132.1598760153863
LS>0.7_OI>1.5σ,long,240,25,3426,147.0184341760749,66.4491483784509,48.90504410531286,-0.044154431120505856,127.01843417607488
LS>0.7_noOI,long,240,31,37291,143.40728338622193,46.79740985224486,51.76426104995151,-0.6114482463639522,123.40728338622193
LS>0.7_OI>3.0σ_extended,long,240,14,114,142.42792414965288,88.03357773504113,54.84802895517181,0.18152851469594916,122.42792414965291
LS>0.68_OI>3.0σ,long,60,20,487,133.3033267750423,65.86838589587937,49.12846487438862,-0.1506193634322174,113.30332677504232
LS>0.7_OI>2.0σ_extended,long,240,21,733,118.18610933599518,23.695431188700166,54.5114580574483,0.21216692139419874,98.18610933599518
LS>0.65_noOI_extended,long,240,43,34807,116.78141360040297,43.05003151799492,48.75359210026398,-0.049170764315037606,96.78141360040297
LS>0.65_OI>2.5σ_extended,long,240,26,630,114.49950943322521,175.69414678546266,42.42911528615513,-0.5223377966719065,94.49950943322521
LS>0.68_OI>2.5σ,long,60,23,1131,111.41285388719295,85.80283907057996,46.19296423665059,-0.08356405168214788,91.41285388719295
LS>0.72_noOI,long,240,25,23556,109.43816607965695,12.81562404742771,46.95395978954018,-0.213729064576311,89.43816607965695
LS>0.68_OI>1.5σ,long,240,30,4977,96.55303308705844,26.056248805616868,44.579992650091036,-0.21293012606654466,76.55303308705844
LS>0.7_OI>2.5σ_extended,long,240,17,292,84.97698022508823,94.22345938303488,55.61310731189027,-0.43115097475340103,64.97698022508823
LS>0.7_OI>3.0σ,long,60,17,300,79.3661944099907,76.96983995144396,46.38714797113921,-1.0726424107462813,59.36619440999069
LS>0.65_OI>2.5σ,long,240,32,1756,78.08144624588233,10.922941543386997,41.1865340415524,-1.4478154317514205,58.08144624588232
LS>0.65_OI>1.5σ,long,240,38,7751,76.58486969626021,-26.384329261669766,45.10485186523156,-0.5273919748910562,56.58486969626021
LS>0.68_noOI,long,240,35,53330,73.70036590450466,-3.6351551057721734,46.781805010742545,-0.02956035053893764,53.70036590450467
LS>0.72_OI>2.5σ_extended,long,240,15,198,73.06948944877716,48.50032383942877,55.24571954385619,-0.5418375773741521,53.069489448777155
LS>0.72_OI>2.5σ,long,60,19,435,68.64230178231482,38.80630785897883,44.569604440062314,-0.9410346287662424,48.642301782314824
LS>0.75_OI>2.5σ_extended,long,240,10,81,68.36710696542544,-80.36312504551563,58.590909090909086,-0.6981832433331264,48.367106965425435
LS>0.72_OI>3.0σ_extended,long,240,13,79,68.31730590291764,46.99323337482642,53.491902834008094,0.1379468546683242,48.31730590291764
LS>0.75_noOI,long,60,22,8651,68.25106285341364,72.49569048838227,55.18876466906268,0.3155723885765128,48.25106285341364
LS>0.75_OI>2.5σ_extended,long,60,10,81,67.53743636123355,57.47320676788654,59.10768398268399,-1.6670657188639904,47.53743636123353
LS>0.65_noOI,long,240,46,80674,63.83609253892228,-4.707586879422688,46.9442770748303,-0.08214632104592264,43.83609253892228
LS>0.75_OI>2.5σ,long,60,13,156,62.15971317207522,83.20822495220388,51.566560220406366,-1.1429024162975394,42.15971317207522
LS>0.68_OI>3.0σ,long,30,20,487,60.66240392386904,6.947328584451327,47.874906763170344,-0.00844966232275105,40.66240392386904
LS>0.65_OI>2.5σ,long,15,32,1756,59.744612021139346,45.888137432487326,50.8911705781795,0.005399053098720927,39.744612021139346
LS>0.7_noOI,long,60,31,37291,59.567581232423294,41.627777202658336,51.75495120331647,0.03995464638734132,39.567581232423294
LS>0.65_OI>2.5σ_extended,long,15,26,630,57.538378787033146,35.024294375024546,50.29886353175611,-1.67719652602795,37.538378787033146
LS>0.7_OI>3.0σ_extended,long,60,14,114,57.49230111840773,78.88850160197278,49.67011163439735,-1.5040602841192112,37.49230111840773
LS>0.68_OI>2.5σ_extended,long,30,20,423,57.11317874051156,40.27696484274112,49.93691286958047,-0.029160797240752573,37.11317874051155
LS>0.65_OI>2.0σ_extended,long,30,30,1462,56.08212593429942,44.260250417367,54.35491274087023,0.1100106716005005,36.08212593429942
LS>0.7_noOI_extended,long,60,31,16981,55.24714856172538,46.92563920593885,53.078843044201776,0.03519079087605978,35.24714856172538
LS>0.68_OI>1.5σ_extended,long,30,29,2073,54.888890200288216,54.21366374268695,54.10368559705998,0.21139384288933513,34.888890200288216
LS>0.65_OI>1.5σ_extended,long,30,35,3067,54.28254774917142,39.81517743875997,54.0815116329453,0.2488021183741831,34.282547749171414
LS>0.7_OI>2.5σ,long,60,20,721,51.363346104643824,12.069766233107568,43.74115378930756,-0.9109571513104073,31.36334610464383
LS>0.65_OI>2.0σ_extended,long,15,30,1462,49.53071361578864,22.180735082586185,52.84344318276099,0.11693275463415291,29.53071361578864
LS>0.75_OI>3.0σ_extended,short,240,89,12424,49.00174016523036,50.72139637511403,54.52865358824586,0.07393412514197387,29.001740165230366
LS>0.65_OI>2.5σ_extended,long,30,26,630,47.80178370266568,40.34216767505579,50.80032704014456,0.05704402867020637,27.80178370266568
LS>0.68_OI>3.0σ_extended,long,60,17,172,47.529364359437245,99.80840603943186,42.30592120298003,-1.3467697727434502,27.52936435943725
LS>0.75_OI>3.0σ,long,240,11,60,46.31862458407921,54.93909886787969,61.36363636363637,-0.22027495998067131,26.318624584079213
LS>0.68_OI>1.5σ_extended,long,15,29,2073,44.501456181295396,24.86899794189475,56.112960872056085,0.1869930835198426,24.5014561812954
LS>0.68_OI>2.0σ,long,60,25,2483,44.06107971975799,-8.073026724302055,43.76143131974356,-0.19861683422198845,24.061079719758
LS>0.65_OI>1.5σ_extended,long,15,35,3067,44.0589901117136,25.262662007774733,55.21636061631816,0.2670535148181734,24.0589901117136
LS>0.65_OI>2.5σ,long,30,32,1756,42.79764831409653,25.17991588150562,50.567800850012965,-0.03978541354948254,22.797648314096527
LS>0.68_OI>2.5σ_extended,long,15,20,423,42.65753015250848,20.063960522436144,48.46456962458783,-2.3031554098859313,22.65753015250848
LS>0.65_OI>2.0σ,long,240,34,3829,42.63337337543803,-63.91171411170494,41.06195917029269,-2.934037032711826,22.633373375438033
LS>0.72_OI>2.5σ,long,15,19,435,42.160961395774784,-15.819444692941904,48.37073640968052,-2.273011867283303,22.16096139577478
LS>0.68_OI>3.0σ,long,5,20,487,41.03337245505192,8.097705372238583,50.92165799377871,0.017081458016956468,21.03337245505191
LS>0.68_OI>2.5σ,long,15,23,1131,40.90432726444256,19.047238232837184,49.15524366407365,0.10029710854507988,20.904327264442554
LS>0.68_OI>3.0σ,long,15,20,487,39.53102715938404,11.734784964830322,48.93025386864235,-0.07745007839034636,19.531027159384035
LS>0.75_OI>3.0σ_extended,long,60,7,30,39.30326104898244,102.54607021445157,45.83333333333333,-2.6505380749880127,19.303261048982442
LS>0.65_OI>2.0σ,long,15,34,3829,38.58328800651211,19.6756785696624,52.859508965484416,0.04348557014195306,18.58328800651211
LS>0.68_OI>2.5σ,long,30,23,1131,38.57110495541533,10.13484308915139,46.91123751526728,0.0780814219715338,18.571104955415326
LS>0.75_OI>3.0σ,long,60,11,60,37.232803948166236,42.90583169717532,44.54545454545455,-1.4236229751136,17.232803948166236
LS>0.68_OI>2.5σ_extended,long,60,20,423,35.92387420219592,13.585906141215412,47.98190819041108,-1.1231015313794015,15.923874202195918
LS>0.72_OI>1.5σ_extended,long,60,20,1020,35.58611620126481,41.06219564639357,51.840420884901434,0.08930886770481247,15.58611620126481
LS>0.72_OI>2.5σ,short,240,114,96407,34.967087009156245,33.22666005038016,53.40701978042021,0.14899256949012785,14.967087009156245
LS>0.7_OI>1.5σ_extended,long,30,22,1512,34.29618590880828,22.2376333678163,53.326157339361956,0.10390347889380015,14.296185908808281
LS>0.75_noOI,long,30,22,8651,33.7981849503241,22.294792255963714,54.44771034126236,0.1623470900337128,13.798184950324094
LS>0.68_OI>2.0σ,long,30,25,2483,33.723949368556454,20.491791720214984,48.962353911610144,0.014195953221613626,13.723949368556454
LS>0.65_OI>3.0σ_extended,long,30,21,258,33.69665367242236,19.39836246859336,51.45940785920259,0.16681006386238648,13.696653672422352
LS>0.7_OI>1.5σ_extended,long,60,22,1512,32.50752654919574,31.74772452704475,51.19338767011947,0.08563761712206115,12.507526549195743
LS>0.68_OI>3.0σ_extended,short,240,121,28004,32.270042768281954,43.30710579695132,56.27378647650555,0.10898321156613765,12.270042768281954
LS>0.72_OI>3.0σ,short,240,111,44307,32.065451603808455,32.68618926992193,53.67523796930886,0.17943687144256626,12.065451603808455
LS>0.68_OI>2.5σ,short,240,128,139162,31.649782132467692,30.495328067008643,54.02659075931402,0.16444859719375973,11.649782132467694
LS>0.68_OI>2.0σ_extended,long,30,23,1001,31.302356112403412,30.15966216061577,49.13190915711135,0.005359332168222249,11.302356112403414
LS>0.75_OI>2.0σ,short,240,104,136424,31.00140883335866,20.8958820656816,53.19277070584012,0.09074196312795595,11.001408833358662
LS>0.75_OI>2.5σ,short,240,103,64921,30.94883172610994,19.18399004021973,53.715952116220315,0.10470945446057887,10.948831726109939
LS>0.65_OI>2.0σ,long,30,34,3829,30.90416379758238,18.114376555829086,51.6897024231122,-1.1340110370138643,10.90416379758238
LS>0.72_OI>1.5σ_extended,long,30,20,1020,30.502495089232944,10.583214233918225,52.39952186496836,0.07275768042535537,10.502495089232948
LS>0.7_OI>3.0σ_extended,short,240,111,23444,29.995181510493072,42.62178349510041,55.4632310021983,0.0848192885109261,9.99518151049307
LS>0.7_OI>2.5σ,short,240,119,118237,29.980620092831803,29.022292636733695,53.00757985368126,0.07395406016152334,9.980620092831805
LS>0.68_OI>3.0σ,short,240,127,64477,29.92464740746752,30.21985418283619,54.24955927826806,0.14798654487150978,9.924647407467523
LS>0.7_noOI,long,30,31,37291,29.670886020759994,15.110735277327077,50.300088673061325,0.08851182367191071,9.670886020759994
LS>0.72_OI>2.5σ_extended,short,240,110,39219,29.081740003660464,34.2571198481788,53.87737702937917,0.10786894252438987,9.08174000366046
LS>0.7_OI>2.0σ_extended,short,240,119,97167,28.550720207509112,28.810734098772006,55.11447172810442,0.08295646887103125,8.550720207509109
LS>0.7_OI>2.0σ,short,240,123,246436,28.466175431219632,26.365203816662607,52.96811074848432,0.07428698067011276,8.466175431219634
LS>0.7_OI>3.0σ,short,240,117,54540,28.39117527727368,30.7374001777359,53.78625094401284,0.07232781452944441,8.391175277273678
LS>0.72_OI>1.5σ,long,30,21,2151,28.338793171210778,2.1055400049543738,49.84531123316108,0.03794949599077008,8.338793171210781
LS>0.72_OI>3.0σ,long,60,16,180,28.114330880542195,48.52278061074526,40.809711536214095,-1.4628388228186158,8.114330880542195
LS>0.68_OI>2.0σ,long,15,25,2483,28.014343283236368,16.307987041802207,49.5545522727847,0.08022589531462283,8.014343283236366
LS>0.65_OI>3.0σ,long,240,26,770,27.534730850284312,-52.75747121136483,44.37053786676016,-0.06009532442107329,7.534730850284313
LS>0.68_OI>3.0σ_extended,long,30,17,172,27.49620433593113,49.91950089105756,49.03179337002866,-0.08857888521869244,7.496204335931126
LS>0.68_OI>2.5σ_extended,short,240,125,57780,27.487446148535216,33.31551182760044,54.501419944070705,0.07634580260625597,7.4874461485352155
LS>0.75_OI>2.0σ_extended,short,240,98,52871,27.442203696436064,28.022905965597026,53.17009590791631,0.04569430094636097,7.442203696436062
LS>0.7_OI>2.5σ,long,15,20,721,27.425081277739924,-14.337859205323545,47.414232624191065,-2.2041232229178958,7.425081277739923
LS>0.72_noOI_extended,long,60,23,10894,27.292037803537735,-9.655472870230033,49.64285578015771,0.07773911588749108,7.292037803537732
LS>0.72_OI>2.0σ_extended,short,240,110,78605,27.261698535634874,36.94983240022549,54.37251071092228,0.05492927067289315,7.261698535634876
LS>0.72_OI>2.0σ,short,240,116,201461,27.01860643238373,30.571627953603056,52.868681485689265,0.033511245127042136,7.018606432383734
LS>0.7_OI>2.5σ_extended,short,240,116,48641,26.81576915706849,28.743591355562515,53.898931481256234,0.06542583361255372,6.81576915706849
LS>0.75_OI>2.5σ_extended,short,240,97,26208,26.697291418309582,22.328764346140805,52.74477240548687,0.0015835749792090586,6.697291418309583
LS>0.65_OI>2.5σ_extended,long,5,26,630,26.513242059054235,21.62355544119959,49.8880188716863,0.007500913692426342,6.513242059054234
LS>0.68_OI>2.0σ,short,240,132,288619,26.28212483097273,23.188600795581934,53.75462176110489,0.14992944879310754,6.282124830972733
LS>0.7_OI>2.0σ_extended,long,60,21,733,25.86237509940144,17.18469419373428,52.20207829659866,0.05216412180412779,5.862375099401442
LS>0.72_OI>1.5σ,long,60,21,2151,25.830273680116917,12.144386783214019,47.90974801352541,0.04029796276337781,5.830273680116918
LS>0.68_OI>2.0σ_extended,long,15,23,1001,25.540410861756236,9.69282912179932,47.43519904037336,0.03150223434901508,5.5404108617562375
LS>0.7_noOI_extended,long,30,31,16981,25.46714318550794,9.557371142936079,51.13578855787102,0.062221989451122554,5.467143185507941
LS>0.75_OI>1.5σ,short,240,105,266211,25.450870786116607,20.63724907105784,53.12816789631485,0.07870463623999414,5.450870786116606
LS>0.75_OI>3.0σ,short,240,98,29455,25.37753058049958,18.000826806366888,53.508318039806504,0.02987605477592457,5.377530580499582
LS>0.65_OI>1.5σ_extended,long,60,35,3067,24.36703536384633,-0.3143540721596623,50.910366673464345,1.1757214637925253,4.3670353638463295
LS>0.65_OI>2.5σ,long,60,32,1756,24.067222692049878,23.1424636244623,50.312538305261135,-0.13499249195005658,4.067222692049877
LS>0.72_OI>3.0σ_extended,short,240,107,18828,23.78201423355524,31.248844678057846,54.03063682410352,0.1194093131018734,3.7820142335552394
LS>0.72_noOI,long,60,25,23556,23.02754695594122,-16.905483826375047,48.71860942701381,0.03261822493836125,3.0275469559412214
LS>0.65_OI>2.5σ_extended,short,240,139,71667,22.967960054752567,35.21734499747292,55.420698438727214,0.3383831904942143,2.9679600547525657
LS>0.68_OI>2.0σ_extended,short,240,125,114650,22.421425653857536,27.023582410467586,54.389205616607185,0.06536661736389483,2.421425653857536
LS>0.68_OI>1.5σ,short,240,135,554782,22.368523019553333,19.27330862661519,52.638160773996255,0.05223011261574645,2.3685230195533307
LS>0.7_OI>2.5σ_extended,long,60,17,292,22.296472962173368,43.96792611722094,48.524977389074756,-1.0525975953620959,2.296472962173369
LS>0.7_OI>2.0σ,long,30,23,1690,22.131531356406743,-18.52379580641738,48.02590846756586,-0.013859316546755027,2.131531356406744
LS>0.7_OI>1.5σ,short,240,126,475750,22.01705126110758,18.802784631442268,52.21073108513193,0.07106310084955436,2.0170512611075804
LS>0.65_OI>3.0σ_extended,short,240,134,35172,21.820930066912258,40.29583181325133,56.136735320003915,0.1459262127126984,1.8209300669122566
LS>0.72_OI>2.5σ,long,30,19,435,21.31952965550214,-26.849350925243527,48.18324857207862,-0.011207158431631573,1.319529655502141
LS>0.75_OI>1.5σ_extended,short,240,101,99017,21.06142411466278,25.206355528290796,52.74134291507919,0.05762983745132383,1.0614241146627825
LS>0.7_OI>1.5σ_extended,short,240,122,179964,20.798297375005653,24.940657188524728,54.34026111979386,0.08046942143021202,0.7982973750056548
LS>0.72_OI>2.5σ,long,5,19,435,20.772339086384118,-3.6044588577787087,49.766123041949996,0.05834533761855456,0.7723390863841187
LS>0.75_OI>3.0σ_extended,short,60,89,12424,20.746879005632653,20.219618871650404,53.25813655916469,0.05182974431329313,0.7468790056326539
LS>0.7_OI>2.0σ,long,15,23,1690,20.260334704117543,-2.1146659947529143,47.3677688269562,-0.018545906474805373,0.2603347041175434
LS>0.72_OI>1.5σ,long,15,21,2151,20.21398430995026,-6.232087385628081,48.721296931680705,0.03655178911983836,0.21398430995026071
LS>0.65_OI>1.5σ,long,30,38,7751,20.03219500076209,16.034271768705352,49.027762655657604,-0.9973668925912684,0.03219500076208937
LS>0.68_OI>3.0σ_extended,short,60,121,28004,19.558924938913922,23.2723870371557,56.23763072430726,0.10896711099644477,-0.44107506108607925
LS>0.68_OI>1.5σ_extended,short,240,128,211098,19.432423050418834,24.235426868331743,54.362505019388465,0.05521906225008897,-0.5675769495811658
LS>0.72_noOI,long,30,25,23556,19.153324124870213,0.9469480045520391,49.88998229711462,0.07801308263544503,-0.846675875129788
LS>0.72_noOI_extended,short,240,119,1350548,19.02694295272722,22.465639629987372,54.28499280692868,0.08018930619465876,-0.9730570472727792
LS>0.65_OI>1.5σ,long,15,38,7751,19.021215263609225,10.764077473996144,48.8498172708968,-0.010578193379540388,-0.9787847363907757
LS>0.68_OI>1.5σ,long,15,30,4977,18.5265073166306,5.2772571592681725,52.03764177785761,0.08876567434707919,-1.4734926833694024
LS>0.7_OI>3.0σ_extended,short,60,111,23444,18.471541764192775,24.01381141673043,56.13508977452181,0.09484432219140039,-1.528458235807226
LS>0.65_OI>2.5σ,short,240,140,169650,18.434641401335824,22.17755168466695,53.63030202416024,0.057491587325456325,-1.5653585986641767
LS>0.7_OI>1.5σ,long,30,25,3426,18.10783186482853,-8.601790445337777,49.794557181060526,0.024424199493009616,-1.89216813517147
LS>0.7_OI>1.5σ_extended,long,15,22,1512,17.880133738701808,-1.6604158766609067,49.810803167781586,0.06713345353123479,-2.1198662612981902
LS>0.72_OI>2.5σ_extended,short,60,110,39219,17.657217572573252,14.447452057152608,55.06279219078189,0.15062994189073367,-2.3427824274267506
LS>0.72_OI>2.5σ_extended,long,60,15,198,17.616753348646778,28.957390117997814,46.78323310000329,-1.1919014110939192,-2.3832466513532222
LS>0.7_OI>3.0σ,long,30,17,300,17.270126721268607,-12.008828031882683,49.44164582233214,-0.011793439659019734,-2.7298732787313957
LS>0.68_OI>2.5σ_extended,long,5,20,423,17.16401605526702,15.665340747417574,52.47212771422987,0.04615126680247959,-2.8359839447329787
LS>0.65_OI>2.0σ,long,5,34,3829,17.124951218847674,1.3157108721340511,48.87680887774134,0.10984468690165668,-2.875048781152328
LS>0.72_OI>1.5σ_extended,short,240,114,146485,17.10055193597996,31.98174003004064,54.84423019350994,0.08969253069942151,-2.8994480640200386
LS>0.65_OI>3.0σ_extended,long,15,21,258,16.986615762101714,1.687389566507364,43.5884062172196,-2.128133917029172,-3.0133842378982854
LS>0.68_OI>2.5σ_extended,short,60,125,57780,16.978683446528574,17.29761232705842,54.99560417491369,0.09422606958601738,-3.021316553471426
LS>0.65_OI>2.0σ_extended,short,240,140,140992,16.490971688130255,25.616945063641403,54.90247193261974,0.07641820752158442,-3.5090283118697427
LS>0.75_noOI,short,240,109,2648500,16.420263314031192,8.974759522205774,50.78647831919601,0.043578671121152726,-3.5797366859688076
LS>0.72_OI>2.0σ_extended,long,60,19,480,16.328969082054158,26.50304056597277,51.678414709523,-0.04024974841373218,-3.671030917945845
LS>0.68_noOI_extended,short,240,134,1910514,16.29196600684461,20.68884431159055,53.31104920911962,0.0671892536607497,-3.7080339931553876
LS>0.68_noOI_extended,long,60,34,23657,16.160679112834003,-2.6055902095224193,49.25756126864623,0.03957301973167078,-3.8393208871659916
LS>0.68_OI>1.5σ_extended,long,5,29,2073,15.925247472382503,11.589958692504474,52.625892177450154,0.08025932320006078,-4.0747525276174965
LS>0.7_OI>2.5σ_extended,short,60,116,48641,15.719395879218096,18.236520045878017,54.955441202258854,0.07761223957192954,-4.280604120781904
LS>0.72_OI>3.0σ_extended,long,60,13,79,15.612151319324596,58.442761815967664,39.814439946018894,-1.582832084180275,-4.387848680675413
