date,signal,n_trades,mean_ret,net_ret,win_rate
2025-02-11,idea5,3,121.59686702197767,101.59686702197767,66.66666666666666
2025-02-15,idea5,1,-110.06289308176153,-130.06289308176153,0.0
2025-04-01,idea5,4,112.79218825633208,92.79218825633208,75.0
2025-04-25,idea5,2,195.4790408089846,175.4790408089846,50.0
2025-05-08,idea5,5,-43.62849017566629,-63.62849017566629,60.0
2025-05-26,idea5,3,-241.11613283068618,-261.1161328306862,0.0
2025-10-08,idea5,1,-160.42780748663165,-180.42780748663165,0.0
2025-10-18,idea5,1,19.96007984031989,-0.03992015968011131,100.0
2025-10-27,idea5,2,-273.48267885663967,-293.48267885663967,0.0
2025-09-25,idea5,1,158.6715867158661,138.6715867158661,100.0
2025-01-25,idea5,1,480.48048048048076,460.48048048048076,100.0
2025-03-29,idea5,6,-16.94809192637832,-36.948091926378325,33.33333333333333
2025-04-05,idea5,9,-58.84372223105746,-78.84372223105746,44.44444444444444
2025-04-11,idea5,10,38.97305596457933,18.97305596457933,60.0
2025-04-17,idea5,10,74.22098745217053,54.22098745217053,60.0
2025-04-19,idea5,9,93.0321095043122,73.0321095043122,66.66666666666666
2025-09-17,idea5,3,129.44339579430493,109.44339579430493,66.66666666666666
2025-10-17,idea5,2,73.99595658246605,53.99595658246605,50.0
2025-11-02,idea5,1,-63.73008434863991,-83.7300843486399,0.0
2025-11-27,idea5,8,-37.34873973462019,-57.34873973462019,12.5
2026-01-23,idea5,24,5.609150127566569,-14.390849872433431,37.5
2026-01-24,idea5,17,-37.4911487155832,-57.4911487155832,35.294117647058826
