event_ts,symbol,window_sec,entry_price,exit_price,ret_bps,net_bps
2025-01-20 17:52:00,AVAXUSDT,1800,36.0,36.305,84.72222222222214,64.72222222222214
2025-01-20 17:52:00,AVAXUSDT,3600,36.0,36.48,133.33333333333198,113.33333333333198
2025-01-20 17:52:00,AVAXUSDT,14400,36.0,36.13,36.111111111112315,16.111111111112315
2025-01-20 17:52:00,LINKUSDT,1,24.723,24.729,2.426889940541077,-17.573110059458923
2025-01-20 17:52:00,LINKUSDT,5,24.723,24.731,3.2358532540555096,-16.76414674594449
2025-01-20 17:52:00,LINKUSDT,10,24.723,24.751,11.325486389193173,-8.674513610806827
2025-01-20 17:52:00,LINKUSDT,30,24.723,24.863,56.627431945961426,36.627431945961426
2025-01-20 17:52:00,LINKUSDT,60,24.723,24.917,78.46944141083334,58.46944141083334
2025-01-20 17:52:00,LINKUSDT,300,24.723,24.74,6.876188164866015,-13.123811835133985
2025-01-20 17:52:00,LINKUSDT,900,24.723,24.975,101.9293775027319,81.9293775027319
2025-01-20 17:52:00,LINKUSDT,1800,24.723,25.09,148.4447680297696,128.4447680297696
2025-01-20 17:52:00,LINKUSDT,3600,24.723,25.139,168.26436921085542,148.26436921085542
2025-01-20 17:52:00,LINKUSDT,14400,24.723,25.572,343.40492658657905,323.40492658657905
2025-01-20 17:52:00,SUIUSDT,1,4.3928,4.3936,1.821161901292001,-18.178838098708
2025-01-20 17:52:00,SUIUSDT,5,4.3928,4.392,-1.8211619012931113,-21.82116190129311
2025-01-20 17:52:00,SUIUSDT,10,4.3928,4.4022,21.398652340192115,1.3986523401921147
2025-01-20 17:52:00,SUIUSDT,30,4.3928,4.4227,68.06592606082518,48.06592606082518
2025-01-20 17:52:00,SUIUSDT,60,4.3928,4.4332,91.96867601529712,71.96867601529712
2025-01-20 17:52:00,SUIUSDT,300,4.3928,4.3869,-13.43106902203739,-33.43106902203739
2025-01-20 17:52:00,SUIUSDT,900,4.3928,4.4411,109.95264979056563,89.95264979056563
2025-01-20 17:52:00,SUIUSDT,1800,4.3928,4.4552,142.0506283008538,122.05062830085379
2025-01-20 17:52:00,SUIUSDT,3600,4.3928,4.455,141.59533782553302,121.59533782553302
2025-01-20 17:52:00,SUIUSDT,14400,4.3928,4.3915,-2.9593880896028324,-22.959388089602832
2025-01-20 17:52:00,APTUSDT,1,8.5095,8.511,1.7627357659089071,-18.237264234091093
2025-01-20 17:52:00,APTUSDT,5,8.5095,8.51,0.5875785886377827,-19.412421411362217
2025-01-20 17:52:00,APTUSDT,10,8.5095,8.5215,14.101886127269037,-5.898113872730963
2025-01-20 17:52:00,APTUSDT,30,8.5095,8.558,56.995123097716146,36.995123097716146
2025-01-20 17:52:00,APTUSDT,60,8.5095,8.566,66.39638051589625,46.396380515896254
2025-01-20 17:52:00,APTUSDT,300,8.5095,8.509,-0.587578588634452,-20.58757858863445
2025-01-20 17:52:00,APTUSDT,900,8.5095,8.547,44.06839414771824,24.068394147718237
2025-01-20 17:52:00,APTUSDT,1800,8.5095,8.578,80.49826664316306,60.49826664316306
2025-01-20 17:52:00,APTUSDT,3600,8.5095,8.621,131.03002526588136,111.03002526588136
2025-01-20 17:52:00,APTUSDT,14400,8.5095,8.5165,8.226100240908973,-11.773899759091027
2025-01-20 17:52:00,ARBUSDT,1,0.6983,0.6983,0.0,-20.0
