config,fee,n,nsym,avg_gross,avg_net,wr,pf,total,daily,avg_hold,pos_m,tot_m,is_avg,oos_avg,is_wr,oos_wr,oos_pf
sig_base_thr3.0_h12_ts0,taker,758,113,270.0075532249969,250.0075532249969,0.5,1.8278943037074893,189505.72534454765,773.4927565083577,8.007915567282321,6,9,443.318115480926,56.69699096906766,0.46965699208443273,0.5303430079155673,1.5778074324948548
sig_base_thr3.0_h12_ts0,maker,758,113,270.0075532249969,262.0075532249969,0.5395778364116095,1.8846125979077035,198601.72534454765,810.6192871206026,8.007915567282321,7,9,455.318115480926,68.69699096906767,0.49604221635883905,0.58311345646438,1.740607124914807
sig_base_thr3.0_h12_ts0_novg,taker,759,113,269.67482445715547,249.67482445715544,0.4993412384716733,1.8278740719448037,189503.19176298098,773.482415359106,8.007905138339922,6,9,443.9130700181967,55.94773217390648,0.46965699208443273,0.5289473684210526,1.56819222381296
sig_base_thr3.0_h12_ts0_novg,maker,759,113,269.67482445715547,261.67482445715547,0.5401844532279315,1.8846547632664818,198611.191762981,810.6579255631877,8.007905138339922,7,9,455.9130700181967,67.94773217390647,0.49604221635883905,0.5842105263157895,1.729781454410453
sig_base_thr3.0_h12_ts150,taker,809,113,321.5182824159204,301.5182824159204,0.484548825710754,2.367804568986561,243928.2904744796,995.6256754060392,6.032138442521632,5,9,557.6874256070993,45.98165562768257,0.4752475247524752,0.49382716049382713,1.4584459846739566
sig_base_thr3.0_h12_ts150,maker,809,113,321.5182824159204,313.5182824159204,0.5179233621755254,2.46219973797161,253636.29047447958,1035.2501652019575,6.032138442521632,5,9,569.6874256070993,57.98165562768258,0.49504950495049505,0.5407407407407407,1.6138771250798791
sig_base_thr3.0_h12_ts150_novg,taker,810,113,321.1429097443369,301.1429097443369,0.4839506172839506,2.367770930499623,243925.7568929129,995.6153342567874,6.034567901234568,5,9,554.8916337696077,47.39418571906616,0.4740740740740741,0.49382716049382713,1.479278962820257
sig_base_thr3.0_h12_ts150_novg,maker,810,113,321.1429097443369,313.1429097443369,0.5185185185185185,2.4622543113708932,253645.7568929129,1035.2888036445424,6.034567901234568,5,9,566.8916337696077,59.394185719066165,0.49382716049382713,0.5432098765432098,1.6382188687461394
sig_base_thr3.0_h12_ts300,taker,801,113,340.36127058985915,320.36127058985915,0.49563046192259674,2.428665765028368,256609.37774247717,1047.385215275417,6.761548064918851,5,9,578.900832673204,62.46644556906625,0.4725,0.5187032418952618,1.6289562923122607
sig_base_thr3.0_h12_ts300,maker,801,113,340.36127058985915,332.36127058985915,0.5318352059925093,2.52200842668633,266221.37774247717,1086.6178683366415,6.761548064918851,6,9,590.900832673204,74.46644556906625,0.495,0.5685785536159601,1.7939151510764326
sig_base_thr3.0_h12_ts300_novg,taker,802,113,339.95865855475125,319.95865855475125,0.49501246882793015,2.428631507610122,256606.84416091052,1047.3748741261654,6.763092269326683,5,9,576.4128217668233,63.50449534267928,0.4713216957605985,0.5187032418952618,1.646161674976528
sig_base_thr3.0_h12_ts300_novg,maker,802,113,339.95865855475125,331.95865855475125,0.5324189526184538,2.5220625469404894,266230.8441609105,1086.6565067792267,6.763092269326683,6,9,588.4128217668233,75.50449534267926,0.4937655860349127,0.571072319201995,1.8137835579246733
sig_base_thr3.0_h24_ts0,taker,752,113,309.9778558780617,289.9778558780617,0.5013297872340425,1.9491244002677186,218063.3476203024,890.0544800828669,10.30186170212766,6,9,515.2998107323322,64.65590102379115,0.4734042553191489,0.5292553191489362,1.6246031302424744
sig_base_thr3.0_h24_ts0,maker,752,113,309.9778558780617,301.9778558780617,0.5412234042553191,2.0074762388701477,227087.3476203024,926.8871331440914,10.30186170212766,6,9,527.2998107323322,76.65590102379117,0.5079787234042553,0.574468085106383,1.781698527369262
sig_base_thr3.0_h24_ts0_novg,taker,753,113,309.5893944737527,289.5893944737527,0.50066401062417,1.9491029066201584,218060.81403873576,890.0441389336154,10.298804780876495,6,9,513.426921084661,66.34560135518088,0.4734042553191489,0.5278514588859416,1.64258910680295
sig_base_thr3.0_h24_ts0_novg,maker,753,113,309.5893944737527,301.5893944737527,0.5418326693227091,2.007518236769805,227096.81403873576,926.9257715866765,10.298804780876495,6,9,525.426921084661,78.34560135518088,0.5079787234042553,0.5755968169761273,1.801054057808982
sig_base_thr3.0_h24_ts150,taker,808,113,324.03114500746256,304.03114500746256,0.4777227722772277,2.369338380445191,245657.16516602976,1002.6823068001215,6.964108910891089,4,9,559.5636774218467,48.49861259307828,0.46782178217821785,0.4876237623762376,1.4724182015717495
sig_base_thr3.0_h24_ts150,maker,808,113,324.03114500746256,316.03114500746256,0.5136138613861386,2.4635392450054843,255353.16516602976,1042.2578170042032,6.964108910891089,5,9,571.5636774218466,60.49861259307828,0.4975247524752475,0.5297029702970297,1.6256862757379007
sig_base_thr3.0_h24_ts150_novg,taker,809,113,323.65220220576407,303.65220220576407,0.47713226205191595,2.369304919578024,245654.63158446312,1002.6719656508699,6.965389369592089,4,9,559.5636774218467,48.372607175399885,0.46782178217821785,0.48641975308641977,1.4723282610337645
