entry_i,exit_i,entry_month,gross_bps,net_bps,fee_bps,sig_strength,hold_bars,exit_reason,position_size,pnl_sized,rvol_ratio,symbol,tier,month,entry_time,exit_time
54369,54373,2026-01,19.169991192167224,11.169991192167224,8.0,4.991006247574902,4,cross,1.5,16.754986788250836,2.0575053328258,SUIUSDT,A,2026-01,2026-01-07 07:55:00,2026-01-07 08:15:00
14134,14137,2026-01,-45.07405022537103,-53.07405022537103,8.0,2.6342240062190685,3,cross,0.5,-26.537025112685516,2.13141135305899,WETUSDT,C,2026-01,2026-01-29 15:50:00,2026-01-29 16:05:00
57442,57450,2026-01,-6.022645145749017,-14.022645145749017,8.0,2.998971608198045,8,cross,1.0,-14.022645145749017,2.047007195534617,VIRTUALUSDT,B,2026-01,2026-01-19 00:00:00,2026-01-19 00:40:00
67113,67123,2026-02,157.67814598224072,149.67814598224072,8.0,2.8897621094776054,10,cross,1.5,224.51721897336108,2.003976905452254,AAVEUSDT,A,2026-02,2026-02-20 13:55:00,2026-02-20 14:45:00
60614,60621,2026-02,352.48799535644525,344.48799535644525,8.0,4.375996625735279,7,cross,1.5,516.7319930346679,2.23742131305225,ALCHUSDT,A,2026-02,2026-02-03 21:50:00,2026-02-03 22:25:00
54992,55015,2026-02,47.14122163108403,39.14122163108403,8.0,3.8089070450938123,23,cross,1.0,39.14122163108403,2.2495078484211533,BANUSDT,B,2026-02,2026-02-03 15:55:00,2026-02-03 17:50:00
67823,67827,2026-02,-77.44992238217452,-85.44992238217452,8.0,2.6950817028399614,4,cross,1.0,-85.44992238217452,2.034628128162485,BTCUSDT,B,2026-02,2026-02-23 01:05:00,2026-02-23 01:25:00
68891,68915,2026-02,319.5317580750068,311.5317580750068,8.0,2.9581086713174836,24,maxhold,1.0,311.5317580750068,2.081067090530568,HUSDT,B,2026-02,2026-02-26 18:05:00,2026-02-26 20:05:00
49264,49270,2026-02,141.18861256804172,133.18861256804172,8.0,2.580126344092386,6,cross,1.0,133.18861256804172,2.3130584288235636,PAXGUSDT,B,2026-02,2026-02-01 23:40:00,2026-02-02 00:10:00
64523,64529,2026-02,-761.1091773987699,-769.1091773987699,8.0,4.013905027575969,6,cross,1.0,-769.1091773987699,2.343374714827312,UNIUSDT,B,2026-02,2026-02-11 14:05:00,2026-02-11 14:35:00
41059,41067,2026-03,901.3104675618844,893.3104675618844,8.0,2.7650083635272464,8,cross,1.5,1339.9657013428266,2.2094844482023,LYNUSDT,A,2026-03,2026-03-01 20:35:00,2026-03-01 21:15:00
