feature,target,is_binary,full_r,mean_r,std_r,sign_pct,snr,max_wrong_streak,regime_high_r,regime_low_r,regime_consistent,n_windows,tier2_pass
vwap_flux,tgt_profitable_long_5,True,0.0065961437928595545,0.0002470869793117225,0.016059269620263595,0.5,0.015385941275931257,3,-0.010482893710263785,0.033317120622568086,False,10,False
market_viscosity,tgt_profitable_long_5,True,-0.020364394038246192,-0.008879312303203102,0.019415937774963823,0.7,0.4573208055215683,2,-0.0010839793496124628,-0.039177016150525046,True,10,False
reynolds_number,tgt_profitable_long_5,True,0.01930887805299697,0.0016690233172282243,0.028326864812854548,0.6,0.05892015682832759,4,0.01764744941153029,0.018262619263365476,True,10,False
turbulence,tgt_profitable_long_5,True,-0.02471029410664699,-0.03450391146225932,0.013337803432230986,1.0,2.5869260735152344,0,-0.045625072624956464,-0.0017189915249720134,True,10,True
flow_velocity,tgt_profitable_long_5,True,0.01587637331356384,0.023109657059894557,0.018138167392969123,0.9,1.2740899650563666,1,0.0026476984113810165,0.028753131496188855,True,10,True
bernoulli,tgt_profitable_long_5,True,0.03562366450216636,0.035868854274032066,0.027362438644574535,0.9,1.310879294786256,1,0.036807157915705324,0.03478625872821273,True,10,True
wave_frequency,tgt_profitable_long_5,True,0.01105424437937741,-0.004769700658151327,0.03335072017081367,0.6,0.1430164216461344,4,0.000585979648412227,0.011260060764351598,True,10,False
zero_crossing_rate,tgt_profitable_long_5,True,0.014884853179388702,0.019519990036539436,0.03587593237140538,0.7,0.5440970797485861,1,-8.133995119602444e-05,0.029892463088321497,False,10,False
wave_wavelength,tgt_profitable_long_5,True,-0.011060893298969532,0.004762802877809053,0.033349195973455606,0.6,0.14281612311133438,4,-0.0005926196444282494,-0.011276717658973423,True,10,False
standing_wave_ratio,tgt_profitable_long_5,True,0.009891514565705029,0.02325445751887792,0.027101223195893018,0.8,0.8580593337352372,1,0.00101757938945235,0.020141516976706964,True,10,True
vwap_gravity,tgt_profitable_long_5,True,0.013648154135253998,0.018976946602471977,0.012257243630600734,1.0,1.5482230079114374,0,0.022846566292060277,0.011290043174670972,True,10,True
escape_velocity,tgt_profitable_long_5,True,0.024139318136673582,0.006571550016110822,0.025156087322622724,0.6,0.26123100670751226,4,0.01421789146926511,0.031268322584084074,True,10,False
orbital_energy,tgt_profitable_long_5,True,-0.005379391507501219,0.006006143415455722,0.029661602141207416,0.5,0.20248884018006838,5,-0.007116415730150538,-0.0005829913117637586,True,10,False
binding_energy,tgt_profitable_long_5,True,0.022703982619724172,0.013364673911860692,0.01687618829595289,0.8,0.7919249108559483,1,0.0016284590229245222,0.043511140131123005,True,10,True
centripetal_accel,tgt_profitable_long_5,True,0.005879722706808477,-0.010641077982698722,0.03535362662483768,0.5,0.3009897144533069,5,0.00510449693730175,-0.005270241458344427,False,10,False
sell_urgency_ratio,tgt_profitable_long_5,True,0.008299098323391818,0.01661301907551378,0.01905218995725956,0.8,0.8719742514000932,2,0.003982337610597408,0.014301609722296216,True,10,True
panic_sell_ratio,tgt_profitable_long_5,True,-0.02912933229056114,-0.030449909291975896,0.007820828007332912,1.0,3.893438043059591,0,-0.028224963065022146,-0.030462128884387818,True,10,True
fomo_buy_ratio,tgt_profitable_long_5,True,0.02819931466261305,0.039653887994452096,0.015245623712559535,1.0,2.6010013589529124,0,0.037069437758337376,0.02416249133841486,True,10,True
loss_aversion_ratio,tgt_profitable_long_5,True,-0.028900775679581936,-0.03507416195781539,0.010199979099359527,1.0,3.4386503752755484,0,-0.036315798210521055,-0.023836016203827137,True,10,True
down_move_vol_pct,tgt_profitable_long_5,True,-0.028900775679581936,-0.03507416195781539,0.010199979099359527,1.0,3.4386503752755484,0,-0.036315798210521055,-0.023836016203827137,True,10,True
vol_price_feedback,tgt_profitable_long_5,True,-0.024249856424892524,-0.04490097287903665,0.027197058590829097,0.9,1.650949595489615,1,-0.028195083082950212,-0.027497201641703495,True,10,True
disposition_buy,tgt_profitable_long_5,True,0.010771665296712252,0.0051317320107432006,0.028578519717040684,0.5,0.1795660538597901,5,0.018367888979266556,0.0010327274665529185,True,10,False
disposition_effect,tgt_profitable_long_5,True,0.01631769535149097,0.008436473162407254,0.0188851710016853,0.5,0.4467247430089136,5,0.03440679935592039,-0.0021687276797612287,False,10,False
post_shock_size_ratio,tgt_profitable_long_5,True,-0.01407700944894591,-0.03528829535889162,0.021609488676748244,1.0,1.633000016185563,0,-0.029788682126790755,-0.00478386013538723,True,10,True
trade_rate_decay,tgt_profitable_long_5,True,-0.009095306444548423,-0.0038125527242761303,0.011772585388344909,0.5,0.32385008037831964,3,-0.015343370793977518,0.0036711795746495746,False,10,False
