feature,cluster,n_targets,mean_avg_r,mean_avg_sign,mean_avg_snr,composite
fib_size_max_med_dist,98,5,0.021621967824043305,0.8700000000000001,1.1484270301371091,0.03370498806510431
sr_position_20,28,2,0.0359527623882496,0.8500000000000001,1.036974562769525,0.03357342458560129
donchian_position_20,28,2,0.0359527623882496,0.8500000000000001,1.036974562769525,0.03357342458560129
max_up_sweep,126,4,0.028553535494110535,0.7250000000000001,0.7019267884065972,0.03331747835473433
cvd_final,60,3,0.026950685913933098,0.8833333333333333,1.2982529991939684,0.03300273245453887
net_volume_delta,60,3,0.026946246641364635,0.8833333333333333,1.29786217389989,0.03299729629883813
market_impulse,60,3,0.026943260812239914,0.8833333333333333,1.2979654017682203,0.032993639971868466
donchian_position_10_z,72,3,0.029118826846931217,0.8166666666666668,0.9109264099986415,0.03296660012593391
sr_position_10_z,72,3,0.029118826846931217,0.8166666666666668,0.9109264099986415,0.03296660012593391
breakout_down_bps_20,121,2,0.03518756544859995,0.85,1.0924872692951997,0.0328588680386235
choch_net,43,3,0.02900557778179848,0.8166666666666668,0.8830565462539749,0.032838386284610825
vwap_spread,90,3,0.03020825963231882,0.7833333333333333,0.9167244055699232,0.032804072990231206
ofi_first_half,61,2,0.0372200981499918,0.8,0.8107882950569668,0.03271236577041133
taylor_price_a0,52,2,0.037081745909263025,0.8,1.0755351867138867,0.03259076939294782
taylor_ofi_a2,2,4,0.02209154521757565,0.9125000000000001,1.256348055502126,0.03244391050589437
inter_trade_entropy,129,1,0.04672744126891165,1.0,2.0381206075508667,0.03238899417032654
upper_wick_ratio_z,22,2,0.03532614707272615,0.825,1.2177779351163613,0.03201803491044998
overlap_count,151,2,0.031425519034532674,0.925,1.78733536767851,0.03193512678492785
time_weighted_position,83,6,0.020298576224860733,0.8083333333333332,1.280460375955801,0.03192852443559125
dist_to_support_20_bps,28,5,0.02311289412257366,0.7699999999999999,0.7688385581083286,0.03188781511714785
breakout_down_20,121,2,0.035036497316025095,0.825,1.068683129503392,0.03175550936519974
fib_wave_ratio_pct,174,2,0.03829905455221535,0.75,0.9297096081573799,0.03155685898157557
absorption_ratio_z,169,2,0.03191246701333088,0.9,1.640645582302514,0.031553485580304894
market_pressure_z,169,2,0.03191246701333088,0.9,1.640645582302514,0.031553485580304894
avg_trade_size_z,113,2,0.03188925773800637,0.9,1.2993480865230715,0.031530537384730564
inter_trade_skew_z,129,3,0.027049754942206183,0.8333333333333334,1.008506095185611,0.03124910228837944
buy_volume_z,131,3,0.027048913822076536,0.8333333333333334,1.1873422163786371,0.03124813058830214
buy_centroid,157,1,0.05005272578238655,0.9,1.2776514344106684,0.031224515179861186
bernoulli_z,169,2,0.03157167408344018,0.9,1.5998658658369747,0.031216526209702677
liq_void_down_bps_z,11,2,0.032284675328780675,0.875,1.1974055292937713,0.03103479842037627
true_range,127,4,0.026952244766102997,0.7124999999999999,0.8321114728021841,0.030906799743135916
wave_amplitude,127,4,0.026947182838875275,0.7124999999999999,0.8320054442703153,0.03090099510710284
range,127,4,0.026947182838875275,0.7124999999999999,0.8320054442703153,0.03090099510710284
fib_nearest_level,49,1,0.0522507235470921,0.8500000000000001,1.1739011993547734,0.03078482545255143
trade_pct_q1_z,157,1,0.0465130519807416,0.95,1.6936308168542167,0.030628371297704755
close_to_vwap_z,49,3,0.029362015647632186,0.75,0.8730247400982991,0.030528297542569867
close_in_value_area,49,3,0.02442413375847718,0.9,1.0373746258796555,0.03047313501415339
response_asymmetry_z,46,1,0.04878997841388545,0.9,1.3579096908573316,0.03043677237944876
close_to_fair_value_bps,49,1,0.04614173070455665,0.95,1.2495328327936224,0.030383860016818712
side_sequence_entropy_z,107,2,0.0314474618262097,0.875,1.5881040691015398,0.030229997008483347
hilbert_mean_amplitude,93,2,0.0312085711163473,0.875,1.3132612934115642,0.0300003547726678
hurst_regime,143,1,0.04796580121100476,0.9,2.07601108965828,0.029922623885436084
hurst_exponent,143,1,0.04796580121100476,0.9,2.07601108965828,0.029922623885436084
inter_trade_entropy_z,129,1,0.04543645939517845,0.95,1.633779378552197,0.02991944603817466
monotonicity_score_z,131,3,0.023948161025998848,0.8999999999999999,1.202977630347492,0.029879280530579998
return_reversal_z,7,2,0.03101981628352555,0.875,1.2258431096937912,0.029818907441144765
taylor_ofi_r2,162,1,0.04776350558924945,0.9,1.3641087765630648,0.0297964253095627
taylor_ofi_a2_z,2,5,0.020464456317887302,0.8099999999999999,0.9591290277390163,0.029700580546044558
overlap_europe_us,149,1,0.04744742043153555,0.9,0.899931248109719,0.029599241127265086
hh_streak,77,3,0.023614143530917116,0.8999999999999999,1.5172702392918989,0.029462538617627522
