test_day,train_start_day,train_end_day,variant,events,fast_pair_net_15m_bps,fast_gap_close_15m_bps,fast_pair_win_15m,fast_entry_decay_bps,bb_spread_bps_ob,entry_fill_lag_ms,exit_fill_lag_ms
2026-01-01,2025-12-02,2025-12-31,active_fast_exec_model_top_quantile,12.0,-6.213325771606176,4.979349465193406,0.16666666666666666,11.365430935580216,3.1926752367995817,26166.0,15398.083333333334
2026-01-02,2025-12-03,2026-01-01,active_fast_exec_baseline,12.0,-7.151724844286529,3.302158163581519,0.3333333333333333,15.100740363871898,2.6769632813105972,15890.166666666666,27303.416666666668
2026-01-02,2025-12-03,2026-01-01,active_fast_exec_state_top_quantile,12.0,-8.070842539688956,2.5744938343938424,0.25,15.581056441195214,2.6453363740828,4221.583333333333,8712.416666666666
2026-01-02,2025-12-03,2026-01-01,active_fast_exec_model_top_quantile,12.0,-5.847097986370703,4.686857584035678,0.16666666666666666,14.838924140274935,2.533955570406383,9763.666666666666,6578.25
2026-01-03,2025-12-04,2026-01-02,active_fast_exec_baseline,12.0,-3.3137113605495365,8.163131016215946,0.3333333333333333,15.618233431736092,3.476842376765481,3112.9166666666665,8462.333333333334
2026-01-03,2025-12-04,2026-01-02,active_fast_exec_state_top_quantile,12.0,-8.082660589544195,1.5667756175639462,0.0,10.92769951815999,1.6494362071081412,6282.166666666667,14667.75
2026-01-03,2025-12-04,2026-01-02,active_fast_exec_model_top_quantile,12.0,1.5713146881960636,12.453055882124623,0.5,9.356329295502526,2.88174119392856,6566.583333333333,8307.416666666666
2026-01-04,2025-12-05,2026-01-03,active_fast_exec_baseline,12.0,-8.422082453423593,2.2256177732224436,0.25,15.016519359536872,2.647700226646036,7011.916666666667,11050.75
2026-01-04,2025-12-05,2026-01-03,active_fast_exec_state_top_quantile,12.0,-15.0900285412508,-4.698544843702671,0.08333333333333333,14.882888348218826,2.3914836975481277,8251.583333333334,10949.083333333334
2026-01-04,2025-12-05,2026-01-03,active_fast_exec_model_top_quantile,12.0,-5.433452520518256,5.591144027344565,0.5,8.225581201942445,3.024596547862821,22334.916666666668,8258.75
2026-01-05,2025-12-06,2026-01-04,active_fast_exec_baseline,12.0,-7.825637026072435,3.327381093617132,0.25,15.547876979633557,3.153018119689566,4743.0,12254.416666666666
2026-01-05,2025-12-06,2026-01-04,active_fast_exec_state_top_quantile,12.0,-10.641440967804941,-0.2697934522525684,0.16666666666666666,14.0008323524235,2.371647515552373,7640.083333333333,7970.666666666667
2026-01-05,2025-12-06,2026-01-04,active_fast_exec_model_top_quantile,12.0,-7.2715738513712935,3.144109274663131,0.25,16.776980792737593,2.415683126034424,12415.416666666666,12370.583333333334
2026-01-06,2025-12-07,2026-01-05,active_fast_exec_baseline,12.0,-15.625885759209526,-5.430888085067586,0.25,16.121382562989673,2.1949976741419412,3530.0,17582.166666666668
2026-01-06,2025-12-07,2026-01-05,active_fast_exec_state_top_quantile,12.0,-10.441567119197426,-0.38194088522254965,0.25,14.418368254338809,2.0596262339748765,19136.833333333332,7452.0
2026-01-06,2025-12-07,2026-01-05,active_fast_exec_model_top_quantile,12.0,-6.1855354601147035,4.008188716940384,0.4166666666666667,10.6065190341618,2.193724177055086,7064.5,5815.833333333333
2026-01-07,2025-12-08,2026-01-06,active_fast_exec_baseline,12.0,-10.593790680712402,-0.7224419940160547,0.16666666666666666,12.04172582129894,1.8713486866963456,2253.9166666666665,5973.583333333333
2026-01-07,2025-12-08,2026-01-06,active_fast_exec_state_top_quantile,12.0,-10.943435115982654,-1.195695692849571,0.25,14.791067398324069,1.7477394231330827,12056.583333333334,9999.75
2026-01-07,2025-12-08,2026-01-06,active_fast_exec_model_top_quantile,12.0,-4.928248018053471,4.657166325184963,0.16666666666666666,6.866451235292281,1.5854143432384313,1995.9166666666667,3120.3333333333335
2026-01-08,2025-12-09,2026-01-07,active_fast_exec_baseline,12.0,-14.460708943471937,-3.9643206807525133,0.16666666666666666,18.036328412179838,2.496388262719424,9549.583333333334,7968.833333333333
2026-01-08,2025-12-09,2026-01-07,active_fast_exec_state_top_quantile,12.0,-7.755185964011688,2.91988791995157,0.16666666666666666,12.724517521420971,2.6750738839632597,19017.666666666668,14898.416666666666
2026-01-08,2025-12-09,2026-01-07,active_fast_exec_model_top_quantile,12.0,7.745259598976271,17.420925414345184,0.6666666666666666,9.008792830262346,1.6756658153689126,1767.1666666666667,4928.666666666667
2026-01-09,2025-12-10,2026-01-08,active_fast_exec_baseline,12.0,-7.8380768826147245,2.949444884360885,0.16666666666666666,10.340465179828154,2.7875217669756105,11779.0,13871.333333333334
2026-01-09,2025-12-10,2026-01-08,active_fast_exec_state_top_quantile,12.0,-13.242457507803763,-1.0915164755570526,0.08333333333333333,13.585425511544457,4.15094103224671,16498.833333333332,22332.5
2026-01-09,2025-12-10,2026-01-08,active_fast_exec_model_top_quantile,12.0,1.4147763650434797,10.764967255420254,0.3333333333333333,6.935443162388495,1.3501908903767756,12249.0,11719.25
2026-01-10,2025-12-11,2026-01-09,active_fast_exec_baseline,12.0,-6.784716816566923,4.089046523144494,0.16666666666666666,12.80743491561894,2.8737633397114166,24946.416666666668,24370.833333333332
2026-01-10,2025-12-11,2026-01-09,active_fast_exec_state_top_quantile,12.0,-5.115001591439117,5.179390765657673,0.25,16.155092914820568,2.294392357096789,10950.333333333334,21245.25
2026-01-10,2025-12-11,2026-01-09,active_fast_exec_model_top_quantile,12.0,-0.368759306623396,9.730102102453452,0.4166666666666667,10.360354334821947,2.0988614090768483,17153.083333333332,32964.333333333336
2026-01-11,2025-12-12,2026-01-10,active_fast_exec_baseline,12.0,-12.257488161370423,-1.7173520521172423,0.16666666666666666,14.49050285686158,2.540136109253179,14640.5,21369.583333333332
2026-01-11,2025-12-12,2026-01-10,active_fast_exec_state_top_quantile,12.0,-5.5395752178804285,4.3790182107049835,0.16666666666666666,18.84763078499959,1.9185934285854127,19643.166666666668,14015.916666666666
2026-01-11,2025-12-12,2026-01-10,active_fast_exec_model_top_quantile,12.0,-6.157129960087701,3.281083346564443,0.25,12.253006425872274,1.438213306652143,16837.666666666668,33169.083333333336
2026-01-12,2025-12-13,2026-01-11,active_fast_exec_baseline,12.0,-14.365739775657694,-4.675031877957962,0.25,15.291896847386505,1.6907078976997327,4977.583333333333,2716.0833333333335
2026-01-12,2025-12-13,2026-01-11,active_fast_exec_state_top_quantile,12.0,-9.518896150539726,0.25692804915137674,0.08333333333333333,14.86445725288462,1.7758241996911028,2027.0833333333333,13488.416666666666
2026-01-12,2025-12-13,2026-01-11,active_fast_exec_model_top_quantile,12.0,-11.513373432932744,-2.609429007259522,0.16666666666666666,15.612509520179415,0.9039444256732215,6310.083333333333,9924.0
2026-01-13,2025-12-14,2026-01-12,active_fast_exec_baseline,12.0,-9.071830926517954,0.7067486554979127,0.16666666666666666,16.10697188319558,1.7785795820158683,8629.25,6425.916666666667
2026-01-13,2025-12-14,2026-01-12,active_fast_exec_state_top_quantile,12.0,-5.587183051452592,4.675904922227709,0.25,13.474246971117248,2.2630879736803027,4744.75,15567.333333333334
2026-01-13,2025-12-14,2026-01-12,active_fast_exec_model_top_quantile,12.0,-9.08336246490719,0.7565382014056619,0.16666666666666666,12.129317031860468,1.839900666312851,5021.0,10987.333333333334
2026-01-14,2025-12-15,2026-01-13,active_fast_exec_baseline,12.0,-7.2581611037166605,2.8714449249349805,0.16666666666666666,13.210722130922358,2.1296060286516423,7660.416666666667,3632.0
2026-01-14,2025-12-15,2026-01-13,active_fast_exec_state_top_quantile,12.0,-12.0599464055815,-1.6375703525879173,0.16666666666666666,15.148995860466883,2.422376052993584,15089.416666666666,18735.5
2026-01-14,2025-12-15,2026-01-13,active_fast_exec_model_top_quantile,12.0,-7.662739659322386,1.915550945332151,0.3333333333333333,13.288102526115194,1.5782906046545373,12377.083333333334,4026.8333333333335
2026-01-15,2025-12-16,2026-01-14,active_fast_exec_baseline,12.0,-16.619150007043515,-6.557060881754449,0.16666666666666666,17.29880213684069,2.0620891252890665,7469.583333333333,8720.25
2026-01-15,2025-12-16,2026-01-14,active_fast_exec_state_top_quantile,12.0,-10.623407685362826,0.48192872207706666,0.16666666666666666,16.734877798864066,3.1053364074398933,5642.0,2477.9166666666665
2026-01-15,2025-12-16,2026-01-14,active_fast_exec_model_top_quantile,12.0,-7.4737702194965445,2.1642090793241864,0.16666666666666666,15.874572201815724,1.6379792988207305,8431.583333333334,4698.333333333333
2026-01-16,2025-12-17,2026-01-15,active_fast_exec_baseline,12.0,-5.232695285222869,4.076562396017798,0.3333333333333333,20.34987965356746,1.4282811068080012,14509.666666666666,8246.0
2026-01-16,2025-12-17,2026-01-15,active_fast_exec_state_top_quantile,12.0,-9.04298615230754,0.5322986575540899,0.16666666666666666,18.637748963437712,1.7184925198490504,12419.666666666666,4669.5
2026-01-16,2025-12-17,2026-01-15,active_fast_exec_model_top_quantile,12.0,-6.650317384779353,2.862042837133981,0.25,20.96785412630346,1.5123602219133332,18420.666666666668,12632.25
2026-01-17,2025-12-18,2026-01-16,active_fast_exec_baseline,12.0,0.033965835814080116,10.432728496852878,0.3333333333333333,8.38892088117188,2.3987626610387967,5878.083333333333,17178.25
2026-01-17,2025-12-18,2026-01-16,active_fast_exec_state_top_quantile,12.0,-8.500881046887928,2.2769487962546555,0.08333333333333333,7.936778549849088,2.7778298431425834,16081.416666666666,25290.25
2026-01-17,2025-12-18,2026-01-16,active_fast_exec_model_top_quantile,12.0,-1.156072633492957,8.553014882989967,0.3333333333333333,4.6799993885282545,1.7090875164829225,12441.083333333334,23612.166666666668
2026-01-18,2025-12-19,2026-01-17,active_fast_exec_baseline,12.0,-25.93209163019786,-15.494120129758889,0.16666666666666666,27.315462865711762,2.437971500438968,14887.0,12680.583333333334
2026-01-18,2025-12-19,2026-01-17,active_fast_exec_state_top_quantile,12.0,-12.830741053715741,-1.8777843024252634,0.08333333333333333,14.235123165271348,2.9529567512904777,24239.25,21259.916666666668
2026-01-18,2025-12-19,2026-01-17,active_fast_exec_model_top_quantile,12.0,-15.994630336086857,-6.8105856757986585,0.25,21.48267931414094,1.1840446602881973,11979.416666666666,10027.583333333334
2026-01-19,2025-12-20,2026-01-18,active_fast_exec_baseline,12.0,-16.59628418081958,-6.838561310580361,0.25,36.57962892340531,1.9175158584427843,6749.5,4357.666666666667
2026-01-19,2025-12-20,2026-01-18,active_fast_exec_state_top_quantile,12.0,-10.47369983441092,-0.13787891453148685,0.3333333333333333,29.728276694381737,2.548168276232109,4391.416666666667,5849.25
2026-01-19,2025-12-20,2026-01-18,active_fast_exec_model_top_quantile,12.0,-5.426496491418365,3.7156859076171522,0.4166666666666667,23.261219012412628,1.2460171625842003,6173.916666666667,4953.25
2026-01-20,2025-12-21,2026-01-19,active_fast_exec_baseline,12.0,-3.86341093885574,6.884903182430013,0.3333333333333333,18.887665855018646,2.748314121285753,12004.5,9451.916666666666
2026-01-20,2025-12-21,2026-01-19,active_fast_exec_state_top_quantile,12.0,-11.182247404003204,-1.003771811701193,0.08333333333333333,28.396790788904983,2.1784755923020116,9566.75,2152.0833333333335
2026-01-20,2025-12-21,2026-01-19,active_fast_exec_model_top_quantile,12.0,-2.5679849578163765,6.744165455079741,0.4166666666666667,20.308069188798296,1.3121504128961157,2530.8333333333335,4182.5
2026-01-21,2025-12-22,2026-01-20,active_fast_exec_baseline,12.0,-11.45265099035016,-0.6731985080260515,0.16666666666666666,24.059985924994677,2.7794524823241082,5526.916666666667,7001.75
2026-01-21,2025-12-22,2026-01-20,active_fast_exec_state_top_quantile,12.0,-6.815907530663689,2.8531479210862813,0.25,19.10211389767417,1.6690554517499707,8313.5,5291.083333333333
2026-01-21,2025-12-22,2026-01-20,active_fast_exec_model_top_quantile,12.0,-12.34727001760956,-2.914780828862281,0.25,18.806328590693735,1.432489188747278,4639.5,2410.25
2026-01-22,2025-12-23,2026-01-21,active_fast_exec_baseline,12.0,-17.021847499150823,-7.178131582950368,0.16666666666666666,23.326236671662357,1.8437159162004548,3676.8333333333335,6578.75
2026-01-22,2025-12-23,2026-01-21,active_fast_exec_state_top_quantile,12.0,-10.95181163816,-0.6880539975032128,0.16666666666666666,20.02995646223823,2.2637576406567903,3913.75,9276.333333333334
2026-01-22,2025-12-23,2026-01-21,active_fast_exec_model_top_quantile,12.0,-16.05072104492982,-6.292941044237685,0.08333333333333333,18.651205160442885,1.7577800006921356,4946.0,8883.166666666666
2026-01-23,2025-12-24,2026-01-22,active_fast_exec_baseline,12.0,6.331660043610138,16.075123820253054,0.4166666666666667,10.023911482468137,1.7434637766429197,16141.333333333334,9215.666666666666
2026-01-23,2025-12-24,2026-01-22,active_fast_exec_state_top_quantile,12.0,-3.13353736650266,6.691177112886728,0.5,12.342866516222848,1.82471447938939,9506.416666666666,6993.416666666667
2026-01-23,2025-12-24,2026-01-22,active_fast_exec_model_top_quantile,12.0,-1.754960583252548,8.011363127361042,0.3333333333333333,7.206854539291245,1.7663237106135883,6480.166666666667,7057.5
2026-01-24,2025-12-25,2026-01-23,active_fast_exec_baseline,12.0,-21.323428908068554,-11.607538232558575,0.0,37.429611140324205,1.71589067550998,8128.75,3686.0
2026-01-24,2025-12-25,2026-01-23,active_fast_exec_state_top_quantile,12.0,-13.742752509767087,-2.3687283531563055,0.08333333333333333,22.765893529609247,3.37402415661078,6122.0,6353.916666666667
2026-01-24,2025-12-25,2026-01-23,active_fast_exec_model_top_quantile,12.0,-10.600841728680136,-1.0717502664923477,0.25,33.14315101373347,1.5290914621877871,12331.916666666666,20671.083333333332
2026-01-25,2025-12-26,2026-01-24,active_fast_exec_baseline,12.0,-7.008628497471945,5.9619115918096055,0.5833333333333334,18.821344414760578,4.970540089281553,12554.833333333334,3306.8333333333335
2026-01-25,2025-12-26,2026-01-24,active_fast_exec_state_top_quantile,12.0,-13.214458072285085,-0.7560560402207018,0.3333333333333333,26.606439505688183,4.458402032064385,10005.75,4598.0
2026-01-25,2025-12-26,2026-01-24,active_fast_exec_model_top_quantile,12.0,-12.281082004990166,-2.8569127490425212,0.4166666666666667,24.282839556481658,1.424169255947645,7668.166666666667,5751.75
2026-01-26,2025-12-27,2026-01-25,active_fast_exec_baseline,12.0,-18.02006491626082,-7.305341621864822,0.3333333333333333,21.432589995813156,2.714723294396002,5215.666666666667,2119.1666666666665
2026-01-26,2025-12-27,2026-01-25,active_fast_exec_state_top_quantile,12.0,-12.743716236267623,-2.3153876450471294,0.25,22.27708957416465,2.4283285912204966,6189.5,9137.0
2026-01-26,2025-12-27,2026-01-25,active_fast_exec_model_top_quantile,12.0,-12.805409060544656,-3.6160349282598117,0.5,17.275238186262587,1.1893741322848463,5974.5,4220.25
2026-01-27,2025-12-28,2026-01-26,active_fast_exec_baseline,12.0,-11.090355687212861,-0.6496214826995358,0.25,23.792705975968783,2.440734204513324,7079.083333333333,11831.833333333334
2026-01-27,2025-12-28,2026-01-26,active_fast_exec_state_top_quantile,12.0,-11.759481152990952,-1.3155413559732643,0.25,23.95589104489846,2.44393979701769,15332.25,8582.416666666666
2026-01-27,2025-12-28,2026-01-26,active_fast_exec_model_top_quantile,12.0,-1.6771515558319,7.606637161335731,0.4166666666666667,18.611286299358895,1.2837887171676303,24215.0,12053.083333333334
2026-01-28,2025-12-29,2026-01-27,active_fast_exec_baseline,12.0,-12.216720423783977,-2.3288518219712526,0.16666666666666666,18.640141717093847,1.8878686018127275,8856.0,9418.666666666666
2026-01-28,2025-12-29,2026-01-27,active_fast_exec_state_top_quantile,12.0,-15.679428891183107,-5.466063952152452,0.08333333333333333,25.2195113367155,2.213364939030654,7751.583333333333,6732.583333333333
2026-01-28,2025-12-29,2026-01-27,active_fast_exec_model_top_quantile,12.0,-9.648886367901618,-0.4755884937256609,0.3333333333333333,17.834513817525565,1.1732978741759597,10788.916666666666,9634.916666666666
2026-01-29,2025-12-30,2026-01-28,active_fast_exec_baseline,12.0,-14.922599611562937,-4.47096912467304,0.08333333333333333,17.1232539538412,2.4516304868898966,3161.0,2980.5
2026-01-29,2025-12-30,2026-01-28,active_fast_exec_state_top_quantile,12.0,-11.574038052196334,-0.8588961016225053,0.16666666666666666,16.154176322314417,2.7151419505738272,5495.416666666667,3514.4166666666665
2026-01-29,2025-12-30,2026-01-28,active_fast_exec_model_top_quantile,12.0,1.1036237965320512,10.882357871408827,0.4166666666666667,9.97701759751039,1.7787340748767724,4863.583333333333,6951.0
2026-01-30,2025-12-31,2026-01-29,active_fast_exec_baseline,12.0,-10.213927794402199,2.144549299397114,0.4166666666666667,22.951680971119995,4.358477093799309,1989.5833333333333,4346.5
2026-01-30,2025-12-31,2026-01-29,active_fast_exec_state_top_quantile,12.0,-25.65833747516301,-11.393555027882362,0.08333333333333333,30.373366437892084,6.264782447280646,3887.3333333333335,4359.0
2026-01-30,2025-12-31,2026-01-29,active_fast_exec_model_top_quantile,12.0,0.1616430192349443,9.827521521650526,0.5,17.820083721903078,1.6658785024155804,6390.75,4679.166666666667
2026-01-31,2026-01-01,2026-01-30,active_fast_exec_baseline,12.0,-13.42976062868108,-2.5341259006070307,0.16666666666666666,26.56010729386593,2.8956347280740484,1586.5833333333333,4724.25
2026-01-31,2026-01-01,2026-01-30,active_fast_exec_state_top_quantile,12.0,-3.4886265659596805,7.242382842732781,0.3333333333333333,22.361860254286512,2.731009408692462,3120.1666666666665,4018.8333333333335
2026-01-31,2026-01-01,2026-01-30,active_fast_exec_model_top_quantile,12.0,-15.665902317271089,-5.733613509456188,0.16666666666666666,24.500090698868863,1.932288807814898,1640.4166666666667,6480.833333333333
2026-02-01,2026-01-02,2026-01-31,active_fast_exec_baseline,12.0,-23.131090825281305,-12.988695586049575,0.0,35.74980047441889,2.1423952392317287,3288.3333333333335,3440.75
2026-02-01,2026-01-02,2026-01-31,active_fast_exec_state_top_quantile,12.0,-18.04607383993346,-8.184948404937332,0.16666666666666666,35.100443265507025,1.861125434996126,4765.666666666667,4195.833333333333
2026-02-01,2026-01-02,2026-01-31,active_fast_exec_model_top_quantile,12.0,-19.385138895394018,-9.52081987525407,0.16666666666666666,30.782869523802066,1.8643190201399509,3926.5,2455.75
2026-02-02,2026-01-03,2026-02-01,active_fast_exec_baseline,12.0,-8.698506180653732,2.4704891594407026,0.4166666666666667,20.869779400512492,3.168995340094437,2443.5,3352.9166666666665
2026-02-02,2026-01-03,2026-02-01,active_fast_exec_state_top_quantile,12.0,-4.512522250107149,7.147782418367721,0.25,21.895802717721107,3.6603046684748706,2476.25,3831.25
2026-02-02,2026-01-03,2026-02-01,active_fast_exec_model_top_quantile,12.0,-10.680254621486037,-0.21671590144286176,0.3333333333333333,16.423157277341836,2.463538720043175,2331.1666666666665,1757.9166666666667
2026-02-03,2026-01-04,2026-02-02,active_fast_exec_baseline,12.0,-12.676646496350685,-2.427261766395443,0.25,15.422141299443746,2.2493847299552407,5626.583333333333,6101.083333333333
2026-02-03,2026-01-04,2026-02-02,active_fast_exec_state_top_quantile,12.0,-11.315176272168221,-1.422111405288603,0.16666666666666666,25.591218882441698,1.8930648668796175,7224.25,5327.333333333333
2026-02-03,2026-01-04,2026-02-02,active_fast_exec_model_top_quantile,12.0,-13.100663354948034,-2.8595110705637032,0.25,16.248056232973003,2.24115228438433,6554.75,6290.833333333333
2026-02-04,2026-01-05,2026-02-03,active_fast_exec_baseline,12.0,1.041186376278998,12.236882426335342,0.5,17.244425539275166,3.1956960500563447,3577.5833333333335,3498.1666666666665
2026-02-04,2026-01-05,2026-02-03,active_fast_exec_state_top_quantile,12.0,-5.378715212729542,5.757837577916036,0.5,29.467677675964755,3.1365527906455775,5639.083333333333,5077.583333333333
2026-02-04,2026-01-05,2026-02-03,active_fast_exec_model_top_quantile,12.0,-18.547184793586727,-8.466067998950297,0.4166666666666667,37.89732424131683,2.0811167946364306,2717.8333333333335,4120.583333333333
2026-02-05,2026-01-06,2026-02-04,active_fast_exec_baseline,12.0,-10.369353017498282,0.9168984452400301,0.16666666666666666,23.182382271445437,3.2862514627383113,3016.1666666666665,3419.9166666666665
2026-02-05,2026-01-06,2026-02-04,active_fast_exec_state_top_quantile,12.0,-23.107909884859694,-11.084409127535649,0.16666666666666666,28.60653333511163,4.023500757324052,1909.75,2935.1666666666665
2026-02-05,2026-01-06,2026-02-04,active_fast_exec_model_top_quantile,12.0,-4.795202628787749,5.392405369101053,0.25,27.215490436098275,2.1876079978888003,2597.5833333333335,2640.8333333333335
2026-02-06,2026-01-07,2026-02-05,active_fast_exec_baseline,12.0,-42.03793761463861,-30.54074357066663,0.0,43.20638146266496,3.4971940439719837,1823.25,2876.0
2026-02-06,2026-01-07,2026-02-05,active_fast_exec_state_top_quantile,12.0,-6.249243266647404,5.957253178269874,0.4166666666666667,29.55313964092645,4.206496444917278,3191.75,9917.5
2026-02-06,2026-01-07,2026-02-05,active_fast_exec_model_top_quantile,12.0,-21.458870779888912,-11.003927157694866,0.3333333333333333,36.1015566096265,2.454943622194054,738.1666666666666,2101.8333333333335
2026-02-07,2026-01-08,2026-02-06,active_fast_exec_baseline,12.0,-3.8727862332574614,7.450701184837833,0.3333333333333333,30.511359454386916,3.323487418095294,1339.5833333333333,8206.583333333334
2026-02-07,2026-01-08,2026-02-06,active_fast_exec_state_top_quantile,12.0,-5.516673741578882,7.315976668902935,0.25,13.238324557724539,4.8326504104818175,10684.166666666666,9234.916666666666
2026-02-07,2026-01-08,2026-02-06,active_fast_exec_model_top_quantile,12.0,3.018012483181541,13.845216403747342,0.3333333333333333,32.36641827016764,2.8272039205658017,1655.25,8363.25
2026-02-08,2026-01-09,2026-02-07,active_fast_exec_baseline,12.0,-6.809755449574504,5.032186482163323,0.3333333333333333,19.87944184766971,3.8419419317378245,20674.916666666668,15846.583333333334
2026-02-08,2026-01-09,2026-02-07,active_fast_exec_state_top_quantile,12.0,-15.67488670497754,-3.28605708316776,0.16666666666666666,24.346536384644015,4.388829621809778,10545.25,16872.0
2026-02-08,2026-01-09,2026-02-07,active_fast_exec_model_top_quantile,12.0,3.3117607526166126,13.907151273862643,0.3333333333333333,4.452374733744564,2.5953905212460295,12803.916666666666,29181.416666666668
2026-02-09,2026-01-10,2026-02-08,active_fast_exec_baseline,12.0,-13.555876101295816,-1.0181947073180844,0.16666666666666666,24.431410396646793,4.537681393977732,7843.916666666667,7945.75
2026-02-09,2026-01-10,2026-02-08,active_fast_exec_state_top_quantile,12.0,-6.725881429919656,4.671471039851919,0.25,19.636308567350657,3.3973524697715756,9880.5,9716.5
2026-02-09,2026-01-10,2026-02-08,active_fast_exec_model_top_quantile,12.0,-10.077576139117,1.549345312313414,0.16666666666666666,11.63299734090878,3.6269214514304142,8527.25,16702.916666666668
2026-02-10,2026-01-11,2026-02-09,active_fast_exec_baseline,12.0,-12.164211348872998,-1.161136055509622,0.16666666666666666,31.165995378391226,3.0030752933633775,5500.25,16015.583333333334
2026-02-10,2026-01-11,2026-02-09,active_fast_exec_state_top_quantile,12.0,-18.52425514137436,-7.0690589527178105,0.08333333333333333,27.24231331577759,3.4551961886565494,6834.916666666667,16953.916666666668
2026-02-10,2026-01-11,2026-02-09,active_fast_exec_model_top_quantile,12.0,-7.7365184534689915,3.127018657037203,0.4166666666666667,18.60592614252791,2.863537110506195,8353.5,11800.666666666666
2026-02-11,2026-01-12,2026-02-10,active_fast_exec_baseline,12.0,-24.440907524380467,-12.215046699789369,0.16666666666666666,30.886114067172343,4.225860824591104,20136.75,24144.583333333332
2026-02-11,2026-01-12,2026-02-10,active_fast_exec_state_top_quantile,12.0,-10.455320422677099,1.3701004135541222,0.08333333333333333,24.223081336149917,3.8254208362312223,5714.75,17102.833333333332
2026-02-11,2026-01-12,2026-02-10,active_fast_exec_model_top_quantile,12.0,-9.753458978972057,1.129334066437466,0.4166666666666667,30.284532320831264,2.8827930454095227,5071.0,15040.083333333334
2026-02-12,2026-01-13,2026-02-11,active_fast_exec_baseline,12.0,-5.782102504971989,5.684220273948678,0.25,25.690698434404723,3.466322778920668,4626.166666666667,10977.416666666666
2026-02-12,2026-01-13,2026-02-11,active_fast_exec_state_top_quantile,12.0,-6.859532669099289,4.8083731678425865,0.16666666666666666,18.703766112333952,3.6679058369418764,6703.333333333333,10825.25
2026-02-12,2026-01-13,2026-02-11,active_fast_exec_model_top_quantile,12.0,5.999915475393595,16.44718408369124,0.4166666666666667,18.353919027209916,2.447268608297647,18149.916666666668,12840.5
2026-02-13,2026-01-14,2026-02-12,active_fast_exec_baseline,12.0,-6.504740831970026,4.817219733764996,0.16666666666666666,22.635574386827376,3.321960565735024,13313.75,8689.166666666666
2026-02-13,2026-01-14,2026-02-12,active_fast_exec_state_top_quantile,12.0,-14.87009790258906,-3.54394624340476,0.25,29.771808889814494,3.326151659184301,14181.666666666666,16337.75
2026-02-13,2026-01-14,2026-02-12,active_fast_exec_model_top_quantile,12.0,-6.897913936098408,3.016683101345619,0.3333333333333333,24.422341931978064,1.9145970374440255,21540.5,19221.5
2026-02-14,2026-01-15,2026-02-13,active_fast_exec_baseline,12.0,-18.457023929977193,-8.063142294389793,0.16666666666666666,34.68495587202367,2.393881635587399,7765.083333333333,9178.25
2026-02-14,2026-01-15,2026-02-13,active_fast_exec_state_top_quantile,12.0,-12.928618416068057,-2.5521344787927487,0.16666666666666666,34.92678571134749,2.3764839372753075,13393.583333333334,6388.833333333333
2026-02-14,2026-01-15,2026-02-13,active_fast_exec_model_top_quantile,12.0,5.410332573352155,15.339844335819734,0.4166666666666667,18.528187628312946,1.9295117624675784,11933.333333333334,7048.333333333333
2026-02-15,2026-01-16,2026-02-14,active_fast_exec_baseline,12.0,-17.446294030267396,-7.018335685039326,0.25,27.846543099786146,2.4279583452280646,3848.0,4560.833333333333
2026-02-15,2026-01-16,2026-02-14,active_fast_exec_state_top_quantile,12.0,-2.8234828884600436,8.516567191867534,0.3333333333333333,14.872049939376277,3.3400500803275777,1720.25,5252.583333333333
2026-02-15,2026-01-16,2026-02-14,active_fast_exec_model_top_quantile,12.0,-8.47588188017039,1.8257424896924348,0.4166666666666667,24.4947479325409,2.301624369862824,3262.75,8199.75
2026-02-16,2026-01-17,2026-02-15,active_fast_exec_baseline,12.0,2.103004701510707,12.569225443730588,0.3333333333333333,27.59955861827396,2.46622074221988,8984.75,10541.666666666666
2026-02-16,2026-01-17,2026-02-15,active_fast_exec_state_top_quantile,12.0,-11.543861928492172,-0.9143699842190104,0.08333333333333333,34.18625470052691,2.629491944273164,6705.416666666667,3966.4166666666665
2026-02-16,2026-01-17,2026-02-15,active_fast_exec_model_top_quantile,12.0,-7.393282913379585,2.649142822183277,0.3333333333333333,36.47592693963947,2.0424257355628614,7320.0,7017.166666666667
2026-02-17,2026-01-18,2026-02-16,active_fast_exec_baseline,12.0,-14.312043856470941,-3.6419339104792896,0.08333333333333333,24.276055818519733,2.6701099459916535,4732.25,7872.833333333333
2026-02-17,2026-01-18,2026-02-16,active_fast_exec_state_top_quantile,12.0,-14.51677829238474,-3.787182619000665,0.0,25.011928123401432,2.7295956733840794,5051.333333333333,7177.833333333333
2026-02-17,2026-01-18,2026-02-16,active_fast_exec_model_top_quantile,12.0,-1.8809359992656012,8.187032818041489,0.25,16.695788915664274,2.06796881730709,6303.583333333333,8024.333333333333
2026-02-18,2026-01-19,2026-02-17,active_fast_exec_baseline,12.0,-22.387850111513668,-11.790410704842863,0.16666666666666666,38.60114264332193,2.597439406670804,5197.333333333333,12234.083333333334
2026-02-18,2026-01-19,2026-02-17,active_fast_exec_state_top_quantile,12.0,-6.583717706576276,4.008729226248434,0.25,43.32145292891739,2.5924469328247106,9661.916666666666,24640.0
2026-02-18,2026-01-19,2026-02-17,active_fast_exec_model_top_quantile,12.0,-3.3754762044075335,6.85307243755262,0.25,38.13171881726419,2.228548641960153,6936.75,13422.333333333334
