symbol,day,month,entry_ts_ms,exit_ts_ms,gross_pnl_bps,entry_spread_bps,entry_spread_abs_bps,entry_spread_velocity_bps,ls_diff_signed,oi_diff_signed_bps,carry_diff_signed_bps,score
CRVUSDT,2026-02-15,2026-02,1771134540000,1771134600000,-0.000000,-22.505626,22.505626,7.490611,1.030809,39.700757,13.895119,15.918520
CRVUSDT,2026-02-15,2026-02,1771134600000,1771134660000,-14.947557,-22.505626,22.505626,0.000000,1.035229,25.648479,10.426210,11.378030
GALAUSDT,2026-02-15,2026-02,1771134780000,1771134840000,6.894956,-16.103060,16.103060,11.507471,0.951817,17.545197,18.384972,13.653343
CRVUSDT,2026-02-15,2026-02,1771134780000,1771134840000,7.490611,-22.505626,22.505626,7.479381,1.035229,25.648479,5.380415,8.855132
CRVUSDT,2026-02-15,2026-02,1771135620000,1771135680000,-0.000000,-41.337843,41.337843,0.000000,1.019771,10.561467,24.528272,15.396200
GALAUSDT,2026-02-15,2026-02,1771135680000,1771135740000,29.967199,-20.742106,20.742106,4.601917,0.949588,81.385623,13.015551,23.734489
GALAUSDT,2026-02-15,2026-02,1771138500000,1771138560000,6.923595,-18.484288,18.484288,6.923595,0.934769,75.392901,7.714494,19.870596
GALAUSDT,2026-02-15,2026-02,1771139520000,1771139580000,-16.095588,-13.837638,13.837638,6.914029,0.923686,45.788026,6.384866,13.273724
CRVUSDT,2026-02-15,2026-02,1771142760000,1771142820000,11.206464,-37.453184,37.453184,7.468176,1.058402,19.998844,23.833537,16.974939
CRVUSDT,2026-02-15,2026-02,1771142820000,1771142880000,11.231704,-26.246719,26.246719,11.206464,1.058402,19.998844,8.159281,9.137811
CRVUSDT,2026-02-15,2026-02,1771143180000,1771143240000,-3.760764,-33.975085,33.975085,3.760764,1.057063,6.764983,15.602268,10.211193
CRVUSDT,2026-02-15,2026-02,1771143240000,1771143300000,15.145488,-37.735849,37.735849,3.760764,1.057063,6.764983,25.284124,15.052121
CRVUSDT,2026-02-15,2026-02,1771143360000,1771143420000,7.507456,-30.097818,30.097818,7.507456,1.048743,71.852276,10.245564,20.541980
CRVUSDT,2026-02-15,2026-02,1771143480000,1771143540000,-7.507456,-22.590361,22.590361,0.000000,1.048743,71.852276,6.779586,18.808991
CRVUSDT,2026-02-15,2026-02,1771143540000,1771143600000,3.752315,-30.097818,30.097818,7.507456,1.048743,71.852276,9.812643,20.325520
CRVUSDT,2026-02-15,2026-02,1771144140000,1771144200000,41.702569,-30.326005,30.326005,11.422413,1.047098,6.177144,26.598795,15.581924
GALAUSDT,2026-02-15,2026-02,1771144140000,1771144200000,25.529042,-20.886517,20.886517,9.325823,0.923707,16.265216,9.971315,9.162407
GALAUSDT,2026-02-15,2026-02,1771145340000,1771145400000,23.375421,-21.032952,21.032952,11.674037,0.920742,24.317665,12.373306,11.970928
GALAUSDT,2026-02-15,2026-02,1771149660000,1771149720000,18.613309,-18.613309,18.613309,6.971865,0.935009,45.270418,3.524096,11.751141
CRVUSDT,2026-02-15,2026-02,1771149660000,1771149720000,3.841697,-26.954178,26.954178,7.686355,1.099654,27.030495,4.543350,8.777428
CRVUSDT,2026-02-15,2026-02,1771149720000,1771149780000,26.960114,-23.112481,23.112481,3.841697,1.099654,27.030495,14.756117,13.883812
GALAUSDT,2026-02-15,2026-02,1771149840000,1771149900000,25.658994,-20.983912,20.983912,11.668589,0.935009,45.270418,25.240454,22.609320
GALAUSDT,2026-02-15,2026-02,1771151820000,1771151880000,40.074885,-25.937279,25.937279,0.061015,0.934249,23.072043,15.369052,13.233184
CRVUSDT,2026-02-15,2026-02,1771153260000,1771153320000,46.517642,-38.759690,38.759690,7.727882,1.114667,5.135942,19.052233,11.667971
CRVUSDT,2026-02-15,2026-02,1771157220000,1771157280000,7.782073,-23.382697,23.382697,11.650390,1.137904,12.642394,13.735365,10.534065
CRVUSDT,2026-02-15,2026-02,1771159260000,1771159320000,-7.769951,-23.382697,23.382697,7.782073,1.146090,10.908710,11.940547,9.298106
CRVUSDT,2026-02-15,2026-02,1771159440000,1771159500000,38.986355,-19.493177,19.493177,0.000000,1.146090,10.908710,9.890815,8.273240
CRVUSDT,2026-02-15,2026-02,1771160280000,1771160340000,55.723010,-19.880716,19.880716,11.890531,1.150815,154.742598,11.885404,38.042037
CRVUSDT,2026-02-15,2026-02,1771160520000,1771160580000,-11.824861,-27.700831,27.700831,3.947862,1.206668,31.479265,3.924476,9.464760
CRVUSDT,2026-02-15,2026-02,1771160580000,1771160640000,23.740372,-39.525692,39.525692,11.824861,1.206668,31.479265,22.142306,18.573674
CRVUSDT,2026-02-15,2026-02,1771161240000,1771161300000,-11.824861,-27.700831,27.700831,7.898851,1.189623,90.328864,6.061084,22.285937
CRVUSDT,2026-02-15,2026-02,1771161300000,1771161360000,-7.867673,-39.525692,39.525692,11.824861,1.180687,30.343767,21.827942,18.163411
CRVUSDT,2026-02-15,2026-02,1771161360000,1771161420000,-3.929178,-47.393365,47.393365,7.867673,1.180687,30.343767,22.814138,18.656509
CRVUSDT,2026-02-15,2026-02,1771161420000,1771161480000,39.478879,-51.322542,51.322542,3.929178,1.180687,30.343767,34.196463,24.347672
GALAUSDT,2026-02-15,2026-02,1771164780000,1771164840000,34.072741,-24.330900,24.330900,9.718138,0.945145,30.660045,11.990933,13.072620
CRVUSDT,2026-02-15,2026-02,1771166400000,1771166460000,7.880202,-19.723866,19.723866,11.824972,1.189177,155.553780,17.069725,40.834795
CRVUSDT,2026-02-15,2026-02,1771166520000,1771166580000,43.383172,-23.659306,23.659306,11.815642,1.189177,155.553780,6.227857,35.413861
CRVUSDT,2026-02-15,2026-02,1771168260000,1771168320000,39.432177,-23.659306,23.659306,7.861577,1.181172,9.408745,13.541404,9.833623
CRVUSDT,2026-02-15,2026-02,1771169280000,1771169340000,3.941619,-35.587189,35.587189,3.938503,1.177010,17.075873,20.997743,15.091056
CRVUSDT,2026-02-15,2026-02,1771169340000,1771169400000,-3.941619,-31.645570,31.645570,3.941619,1.177010,17.075873,21.247471,15.215920
CRVUSDT,2026-02-15,2026-02,1771169400000,1771169460000,7.886358,-35.587189,35.587189,3.941619,1.176994,25.067705,21.476004,16.928536
CRVUSDT,2026-02-15,2026-02,1771169460000,1771169520000,-7.886358,-27.700831,27.700831,7.886358,1.176994,25.067705,16.528798,14.454934
CRVUSDT,2026-02-15,2026-02,1771169520000,1771169580000,3.941619,-35.587189,35.587189,7.886358,1.176994,25.067705,23.930319,18.155694
CRVUSDT,2026-02-15,2026-02,1771169580000,1771169640000,-0.000000,-31.645570,31.645570,3.941619,1.176994,25.067705,21.539843,16.960456
CRVUSDT,2026-02-15,2026-02,1771169640000,1771169700000,23.715356,-31.645570,31.645570,0.000000,1.176994,25.067705,15.775310,14.078189
CRVUSDT,2026-02-15,2026-02,1771169820000,1771169880000,-0.000000,-15.847861,15.847861,3.957254,1.185866,20.562377,13.791837,12.194260
CRVUSDT,2026-02-15,2026-02,1771170840000,1771170900000,-3.954076,-35.728464,35.728464,0.000000,1.183464,7.025634,16.983687,11.080434
CRVUSDT,2026-02-15,2026-02,1771170900000,1771170960000,27.791933,-39.682540,39.682540,3.954076,1.183752,7.984791,23.210303,14.385862
GALAUSDT,2026-02-15,2026-02,1771171260000,1771171320000,36.422513,-24.271845,24.271845,4.844938,0.943261,13.241731,14.784295,10.983754
CRVUSDT,2026-02-15,2026-02,1771171620000,1771171680000,-11.909321,-31.897927,31.897927,11.909321,1.181394,28.660802,12.912668,13.369888
CRVUSDT,2026-02-15,2026-02,1771171680000,1771171740000,-0.000000,-43.807248,43.807248,11.909321,1.181394,28.660802,19.841198,16.834153
CRVUSDT,2026-02-15,2026-02,1771171740000,1771171800000,-3.963453,-43.807248,43.807248,0.000000,1.181394,28.660802,25.490184,19.658646
GALAUSDT,2026-02-15,2026-02,1771171980000,1771172040000,34.058543,-19.474197,19.474197,4.861435,0.979301,22.420930,8.174796,9.550885
SEIUSDT,2026-02-15,2026-02,1771173420000,1771173480000,6.680022,-12.017626,12.017626,4.013357,1.429036,37.800404,19.267017,18.622625
CRVUSDT,2026-02-15,2026-02,1771174200000,1771174260000,3.963509,-27.810886,27.810886,0.000000,1.198369,17.785985,12.217419,10.864276
CRVUSDT,2026-02-15,2026-02,1771174260000,1771174320000,43.728092,-23.847377,23.847377,3.963509,1.198369,17.785985,9.169615,9.340374
CRVUSDT,2026-02-15,2026-02,1771174440000,1771174500000,-0.000000,-23.847377,23.847377,0.000000,1.198369,17.785985,7.250473,8.380803
SEIUSDT,2026-02-15,2026-02,1771175700000,1771175760000,3.997331,-12.001600,12.001600,7.997863,1.396722,96.185902,10.639523,25.953664
SEIUSDT,2026-02-15,2026-02,1771175820000,1771175880000,1.334576,-16.038492,16.038492,8.034223,1.396722,96.185902,22.037350,31.652577
SEIUSDT,2026-02-15,2026-02,1771175880000,1771175940000,16.040994,-14.703917,14.703917,1.334576,1.396722,96.185902,17.227258,29.247531
CRVUSDT,2026-02-15,2026-02,1771178160000,1771178220000,4.004759,-36.159100,36.159100,8.012739,1.177617,14.798075,16.698201,12.486332
CRVUSDT,2026-02-15,2026-02,1771178220000,1771178280000,-12.004631,-32.154341,32.154341,4.004759,1.177617,14.798075,24.946978,16.610721
CRVUSDT,2026-02-15,2026-02,1771178340000,1771178400000,60.281367,-40.160643,40.160643,3.998330,1.177617,14.798075,28.805618,18.540041
CRVUSDT,2026-02-15,2026-02,1771178700000,1771178760000,-12.052861,-32.284100,32.284100,8.038481,1.157793,17.121949,22.722614,15.943490
CRVUSDT,2026-02-15,2026-02,1771181100000,1771181160000,-4.020862,-32.284100,32.284100,8.148943,1.144370,117.063637,34.828928,41.971562
CRVUSDT,2026-02-15,2026-02,1771181160000,1771181220000,20.136813,-36.304962,36.304962,4.020862,1.144370,117.063637,9.499170,29.306683
GALAUSDT,2026-02-15,2026-02,1771181520000,1771181580000,34.760409,-22.338049,22.338049,2.477076,0.980877,8.454040,13.499917,9.421644
GALAUSDT,2026-02-15,2026-02,1771181700000,1771181760000,29.796393,-19.860973,19.860973,2.477076,0.990024,140.527289,4.532161,31.361562
CRVUSDT,2026-02-15,2026-02,1771181940000,1771182000000,-8.044970,-28.259992,28.259992,4.027359,1.142373,8.880871,12.001953,8.919523
CRVUSDT,2026-02-15,2026-02,1771182000000,1771182060000,-4.017619,-36.304962,36.304962,8.044970,1.149518,8.042694,19.648837,12.582475
CRVUSDT,2026-02-15,2026-02,1771182060000,1771182120000,12.062589,-40.322581,40.322581,4.017619,1.149518,8.042694,20.055158,12.785635
CRVUSDT,2026-02-15,2026-02,1771186920000,1771186980000,-0.000000,-20.120724,20.120724,0.000000,1.144170,15.899510,9.006221,8.827182
GALAUSDT,2026-02-15,2026-02,1771189620000,1771189680000,14.830685,-12.360939,12.360939,9.866771,0.996991,8.784416,13.800459,9.654104
GALAUSDT,2026-02-15,2026-02,1771195080000,1771195140000,14.757729,-12.300123,12.300123,2.456394,0.972232,16.498114,9.044702,8.794205
CRVUSDT,2026-02-15,2026-02,1771195800000,1771195860000,3.985594,-40.000000,40.000000,0.000000,1.133892,7.832509,31.545055,18.472922
CRVUSDT,2026-02-15,2026-02,1771195860000,1771195920000,40.016006,-36.014406,36.014406,3.985594,1.133892,7.832509,24.819671,15.110229
CRVUSDT,2026-02-15,2026-02,1771196040000,1771196100000,40.000000,-40.000000,40.000000,3.985594,1.133892,7.832509,28.801942,17.101365
CRVUSDT,2026-02-15,2026-02,1771196940000,1771197000000,20.202033,-16.168149,16.168149,4.033871,1.116131,17.518816,8.494700,8.867244
GALAUSDT,2026-02-15,2026-02,1771197300000,1771197360000,-0.000000,-12.391574,12.391574,2.474630,0.959941,23.892868,6.165859,8.821444
GALAUSDT,2026-02-15,2026-02,1771197360000,1771197420000,2.500377,-12.391574,12.391574,0.000000,0.959941,23.892868,12.355491,11.916260
GALAUSDT,2026-02-15,2026-02,1771197900000,1771197960000,27.161104,-24.691358,24.691358,4.928512,0.972942,30.659895,12.789555,13.499698
CRVUSDT,2026-02-15,2026-02,1771197900000,1771197960000,-0.000000,-36.159100,36.159100,8.012739,1.117182,9.366843,19.400328,12.690715
CRVUSDT,2026-02-15,2026-02,1771197960000,1771198020000,-4.001543,-36.159100,36.159100,0.000000,1.117182,9.366843,23.973550,14.977326
CRVUSDT,2026-02-15,2026-02,1771198020000,1771198080000,68.239263,-40.160643,40.160643,4.001543,1.117182,9.366843,21.395482,13.688292
GALAUSDT,2026-02-15,2026-02,1771198260000,1771198320000,2.456394,-14.756517,14.756517,9.844926,0.975251,12.191931,15.131975,10.979625
GALAUSDT,2026-02-15,2026-02,1771199460000,1771199520000,26.990253,-14.720314,14.720314,9.789490,0.981784,5.034134,14.115018,9.046120
GALAUSDT,2026-02-16,2026-02,1771200600000,1771200660000,14.648389,-26.888291,26.888291,4.878020,0.963869,22.339016,5.329005,8.096175
CRVUSDT,2026-02-16,2026-02,1771201200000,1771201260000,3.966611,-43.807248,43.807248,3.966611,1.110390,16.694198,26.928474,17.913466
CRVUSDT,2026-02-16,2026-02,1771201260000,1771201320000,39.840637,-39.840637,39.840637,3.966611,1.110390,16.694198,14.541569,11.720014
CRVUSDT,2026-02-16,2026-02,1771201620000,1771201680000,39.872408,-31.897927,31.897927,7.955389,1.108989,11.919864,21.517397,14.251660
CRVUSDT,2026-02-16,2026-02,1771203480000,1771203540000,39.872408,-31.897927,31.897927,0.000000,1.119944,6.099779,20.348023,12.513911
GALAUSDT,2026-02-16,2026-02,1771204200000,1771204260000,-2.483799,-17.085672,17.085672,9.756085,0.946524,7.345688,20.666249,12.748786
GALAUSDT,2026-02-16,2026-02,1771204260000,1771204320000,-4.940332,-19.569472,19.569472,2.483799,0.946524,7.345688,35.005550,19.918437
GALAUSDT,2026-02-16,2026-02,1771204320000,1771204380000,2.445572,-24.509804,24.509804,4.940332,0.946524,7.345688,17.290646,11.060985
CRVUSDT,2026-02-16,2026-02,1771205160000,1771205220000,3.985639,-19.960080,19.960080,3.982458,1.119449,18.482665,10.408643,10.020303
GALAUSDT,2026-02-16,2026-02,1771207800000,1771207860000,31.931999,-22.118457,22.118457,9.848518,0.917864,5.501524,20.625847,12.331093
GALAUSDT,2026-02-16,2026-02,1771209960000,1771210020000,12.306151,-22.172949,22.172949,4.913975,0.937180,12.061309,14.922212,10.810548
CRVUSDT,2026-02-16,2026-02,1771210440000,1771210500000,32.016005,-36.014406,36.014406,3.985594,1.116611,7.459104,19.243115,12.229989
CRVUSDT,2026-02-16,2026-02,1771211340000,1771211400000,36.014406,-36.014406,36.014406,0.000000,1.128787,5.899715,30.192011,17.404736
CRVUSDT,2026-02-16,2026-02,1771212300000,1771212360000,11.928327,-35.870865,35.870865,3.969773,1.120574,36.027619,25.346804,20.999500
CRVUSDT,2026-02-16,2026-02,1771212360000,1771212420000,-3.979281,-23.942538,23.942538,11.928327,1.120574,36.027619,14.689918,15.671057
CRVUSDT,2026-02-16,2026-02,1771212420000,1771212480000,35.896301,-27.921819,27.921819,3.979281,1.120574,36.027619,13.362556,15.007376
CRVUSDT,2026-02-16,2026-02,1771214100000,1771214160000,59.265150,-47.393365,47.393365,3.932282,1.135646,74.688530,33.123729,32.635216
CRVUSDT,2026-02-16,2026-02,1771214340000,1771214400000,-3.941619,-31.645570,31.645570,7.880122,1.135646,74.688530,18.892945,25.519824
CRVUSDT,2026-02-16,2026-02,1771214400000,1771214460000,27.688294,-35.587189,35.587189,3.941619,1.123618,12.521088,19.247400,13.251536
CRVUSDT,2026-02-16,2026-02,1771214580000,1771214640000,47.185265,-51.120724,51.120724,3.913800,1.123618,12.521088,29.114758,18.185214
GALAUSDT,2026-02-16,2026-02,1771215180000,1771215240000,24.521824,-19.617460,19.617460,2.446772,0.931634,10.829709,14.923037,10.559094
CRVUSDT,2026-02-16,2026-02,1771215300000,1771215360000,3.910723,-55.031447,55.031447,3.910723,1.119192,19.719039,12.727425,11.426713
CRVUSDT,2026-02-16,2026-02,1771215360000,1771215420000,39.323634,-51.120724,51.120724,3.910723,1.119192,19.719039,36.337218,23.231609
GALAUSDT,2026-02-16,2026-02,1771216140000,1771216200000,24.449878,-24.449878,24.449878,0.000000,0.928973,29.532668,13.079565,13.375290
GALAUSDT,2026-02-16,2026-02,1771217400000,1771217460000,34.299329,-24.509804,24.509804,0.000000,0.934015,7.361375,19.674561,12.243571
GALAUSDT,2026-02-16,2026-02,1771218000000,1771218060000,39.058945,-21.956575,21.956575,0.000000,0.935957,14.762436,26.099363,16.938126
CRVUSDT,2026-02-16,2026-02,1771218900000,1771218960000,-3.935440,-19.723866,19.723866,11.797017,1.108109,19.198639,8.693244,9.294459
CRVUSDT,2026-02-16,2026-02,1771218960000,1771219020000,-0.000000,-23.659306,23.659306,3.935440,1.108109,19.198639,10.058401,9.977037
CRVUSDT,2026-02-16,2026-02,1771219020000,1771219080000,3.935440,-23.659306,23.659306,0.000000,1.108109,19.198639,8.338493,9.117083
CRVUSDT,2026-02-16,2026-02,1771219080000,1771219140000,-3.935440,-19.723866,19.723866,3.935440,1.108109,19.198639,8.895964,9.395819
CRVUSDT,2026-02-16,2026-02,1771219140000,1771219200000,43.383172,-23.659306,23.659306,3.935440,1.108109,19.198639,13.084002,11.489838
GALAUSDT,2026-02-16,2026-02,1771221000000,1771221060000,-0.000000,-17.296763,17.296763,0.000000,0.945419,9.307012,23.123460,14.368552
GALAUSDT,2026-02-16,2026-02,1771221060000,1771221120000,4.935824,-17.296763,17.296763,0.000000,0.945419,9.307012,15.036751,10.325197
CRVUSDT,2026-02-16,2026-02,1771221180000,1771221240000,-0.000000,-39.682540,39.682540,0.000000,1.109042,6.843819,18.035145,11.495379
CRVUSDT,2026-02-16,2026-02,1771221240000,1771221300000,71.403396,-39.682540,39.682540,0.000000,1.109042,6.843819,29.758685,17.357148
GALAUSDT,2026-02-16,2026-02,1771221900000,1771221960000,7.387330,-17.254129,17.254129,0.000000,0.944830,13.504297,9.705131,8.498255
GALAUSDT,2026-02-16,2026-02,1771222200000,1771222260000,24.679171,-29.615005,29.615005,0.000000,0.937800,8.195304,24.712294,14.933008
GALAUSDT,2026-02-16,2026-02,1771222380000,1771222440000,27.161104,-24.691358,24.691358,2.462431,0.937800,8.195304,26.655827,15.904775
GALAUSDT,2026-02-16,2026-02,1771225860000,1771225920000,12.300105,-19.665683,19.665683,0.000000,0.959736,10.944676,11.913349,9.105345
GALAUSDT,2026-02-16,2026-02,1771225980000,1771226040000,2.449173,-17.169487,17.169487,9.803909,0.959736,10.944676,11.263136,8.780239
GALAUSDT,2026-02-16,2026-02,1771226040000,1771226100000,26.990253,-14.720314,14.720314,2.449173,0.959736,10.944676,10.630894,8.464118
GALAUSDT,2026-02-16,2026-02,1771226880000,1771226940000,4.904341,-24.570025,24.570025,7.347481,0.948282,13.214610,15.094645,11.138526
GALAUSDT,2026-02-16,2026-02,1771226940000,1771227000000,-14.783136,-19.665683,19.665683,4.904341,0.948282,13.214610,28.205003,17.693705
GALAUSDT,2026-02-16,2026-02,1771227300000,1771227360000,2.450375,-14.720314,14.720314,4.901954,0.952302,47.734689,4.245827,12.622153
GALAUSDT,2026-02-16,2026-02,1771227360000,1771227420000,-17.199609,-12.269939,12.269939,2.450375,0.952302,47.734689,6.937604,13.968042
GALAUSDT,2026-02-16,2026-02,1771227540000,1771227600000,2.461229,-17.254129,17.254129,4.984190,0.952302,47.734689,21.930580,21.464530
CRVUSDT,2026-02-16,2026-02,1771227540000,1771227600000,11.852970,-27.700831,27.700831,7.976965,1.137611,35.229715,15.964126,16.165617
GALAUSDT,2026-02-16,2026-02,1771228560000,1771228620000,24.636610,-22.172949,22.172949,4.913975,0.953363,19.484991,24.513178,17.106951
GALAUSDT,2026-02-16,2026-02,1771228740000,1771228800000,2.457593,-24.630542,24.630542,4.911556,0.953363,19.484991,19.550078,14.625401
CRVUSDT,2026-02-16,2026-02,1771229700000,1771229760000,-7.830680,-43.290043,43.290043,3.916880,1.140862,9.671364,30.594149,18.372209
CRVUSDT,2026-02-16,2026-02,1771229760000,1771229820000,7.830680,-51.120724,51.120724,7.830680,1.140862,9.671364,38.043260,22.096765
CRVUSDT,2026-02-16,2026-02,1771229820000,1771229880000,27.566773,-43.290043,43.290043,7.830680,1.140862,9.671364,38.161316,22.155793
GALAUSDT,2026-02-16,2026-02,1771230060000,1771230120000,7.322400,-24.449878,24.449878,4.880406,0.953828,32.624878,13.857491,14.407549
GALAUSDT,2026-02-16,2026-02,1771230120000,1771230180000,2.443190,-17.127477,17.127477,7.322400,0.953828,32.624878,13.445107,14.201357
GALAUSDT,2026-02-16,2026-02,1771230180000,1771230240000,24.473813,-14.684288,14.684288,2.443190,0.953828,32.624878,14.080301,14.518954
CRVUSDT,2026-02-16,2026-02,1771233240000,1771233300000,35.434620,-39.370079,39.370079,7.836845,1.110863,28.371653,29.920944,21.745666
GALAUSDT,2026-02-16,2026-02,1771233420000,1771233480000,2.451578,-12.269939,12.269939,7.347521,0.942871,5.466192,12.768951,8.420585
GALAUSDT,2026-02-16,2026-02,1771234080000,1771234140000,-7.329570,-12.239902,12.239902,4.892364,0.932312,9.720086,13.794267,9.773463
GALAUSDT,2026-02-16,2026-02,1771234200000,1771234260000,2.445572,-24.509804,24.509804,4.940332,0.956213,31.183283,33.238843,23.812291
GALAUSDT,2026-02-16,2026-02,1771234260000,1771234320000,9.824329,-22.064231,22.064231,2.445572,0.956213,31.183283,18.596601,16.491170
GALAUSDT,2026-02-16,2026-02,1771234320000,1771234380000,-0.000000,-12.239902,12.239902,9.824329,0.956213,31.183283,5.016021,9.700880
GALAUSDT,2026-02-16,2026-02,1771234380000,1771234440000,7.352317,-12.239902,12.239902,0.000000,0.956213,31.183283,7.265156,10.825447
GALAUSDT,2026-02-16,2026-02,1771235760000,1771235820000,29.224339,-17.044071,17.044071,2.431309,0.936883,7.535519,11.135925,8.011949
CRVUSDT,2026-02-16,2026-02,1771237860000,1771237920000,-3.895489,-50.920486,50.920486,0.000000,1.110232,9.283291,10.948970,8.441375
CRVUSDT,2026-02-16,2026-02,1771237920000,1771237980000,35.246503,-54.815975,54.815975,3.895489,1.110232,9.283291,37.628894,21.781337
GALAUSDT,2026-02-16,2026-02,1771240740000,1771240800000,2.457603,-12.300123,12.300123,2.457603,0.929050,30.866342,3.292590,8.748614
GALAUSDT,2026-02-16,2026-02,1771243860000,1771243920000,26.829863,-24.390244,24.390244,2.433669,0.950649,9.214589,17.118368,11.352751
GALAUSDT,2026-02-16,2026-02,1771244040000,1771244100000,4.870902,-21.956575,21.956575,2.433669,0.950649,9.214589,17.578677,11.582906
CRVUSDT,2026-02-16,2026-02,1771244820000,1771244880000,38.895371,-42.784909,42.784909,0.000000,1.113139,6.532573,20.795678,12.817492
GALAUSDT,2026-02-16,2026-02,1771245180000,1771245240000,-2.372902,-14.506770,14.506770,4.830911,0.925196,115.327213,10.315629,29.148453
GALAUSDT,2026-02-16,2026-02,1771245240000,1771245300000,-12.091839,-16.879672,16.879672,2.372902,0.925196,115.327213,7.011875,27.496576
GALAUSDT,2026-02-16,2026-02,1771245660000,1771245720000,-2.402095,-26.499639,26.499639,7.259619,0.936174,36.561581,22.879879,19.688430
GALAUSDT,2026-02-16,2026-02,1771246260000,1771246320000,12.004756,-26.372573,26.372573,2.334111,0.941963,31.386559,10.126696,12.282622
GALAUSDT,2026-02-16,2026-02,1771250220000,1771250280000,-2.440800,-19.569472,19.569472,4.885184,0.918688,63.017667,19.923869,23.484156
CRVUSDT,2026-02-16,2026-02,1771250280000,1771250340000,3.947862,-27.700831,27.700831,3.947862,1.041749,19.355899,10.776957,10.301408
CRVUSDT,2026-02-16,2026-02,1771250340000,1771250400000,51.497717,-23.752969,23.752969,3.947862,1.041749,19.355899,9.125199,9.475528
GALAUSDT,2026-02-16,2026-02,1771250460000,1771250520000,-4.882794,-17.127477,17.127477,4.882794,0.924267,30.320853,22.842141,18.409508
CRVUSDT,2026-02-16,2026-02,1771251600000,1771251660000,-3.932282,-43.461083,43.461083,3.935391,1.062721,12.655455,26.760659,16.974141
CRVUSDT,2026-02-16,2026-02,1771251660000,1771251720000,59.218355,-47.393365,47.393365,3.932282,1.062721,12.655455,16.567783,11.877703
GALAUSDT,2026-02-16,2026-02,1771263420000,1771263480000,22.059424,-24.509804,24.509804,2.445572,0.921278,58.158018,16.565212,20.835488
CRVUSDT,2026-02-16,2026-02,1771264200000,1771264260000,47.524760,-23.752969,23.752969,7.892600,1.128019,18.741535,6.394913,8.073782
GALAUSDT,2026-02-16,2026-02,1771264680000,1771264740000,22.123290,-19.665683,19.665683,2.452773,0.918189,6.111207,27.984489,16.132675
CRVUSDT,2026-02-16,2026-02,1771278360000,1771278420000,43.271465,-47.206924,47.206924,7.836845,1.124883,24.427218,25.997332,19.008993
GALAUSDT,2026-02-16,2026-02,1771281180000,1771281240000,33.765168,-19.286403,19.286403,7.223677,0.891733,18.960461,15.832012,12.599831
CRVUSDT,2026-02-16,2026-02,1771283460000,1771283520000,31.539527,-23.659306,23.659306,3.935440,1.100983,53.190997,8.581066,16.029716
CRVUSDT,2026-02-16,2026-02,1771283700000,1771283760000,47.228602,-43.290043,43.290043,11.769161,1.101425,10.020360,21.070639,13.640816
CRVUSDT,2026-02-16,2026-02,1771284000000,1771284060000,35.409834,-47.206924,47.206924,3.913800,1.086661,61.640430,34.341019,30.585257
CRVUSDT,2026-02-16,2026-02,1771284240000,1771284300000,43.231271,-19.646365,19.646365,7.849275,1.086661,61.640430,15.434046,21.131770
CRVUSDT,2026-02-16,2026-02,1771285920000,1771285980000,-3.913861,-27.483314,27.483314,3.913861,1.085060,12.521468,14.823125,11.000916
CRVUSDT,2026-02-16,2026-02,1771285980000,1771286040000,39.246468,-31.397174,31.397174,3.913861,1.085060,12.521468,15.086599,11.132653
CRVUSDT,2026-02-17,2026-02,1771288260000,1771288320000,31.311159,-15.661707,15.661707,11.714124,1.077395,12.636579,11.768579,9.489001
GALAUSDT,2026-02-17,2026-02,1771290660000,1771290720000,7.262152,-16.961473,16.961473,2.418372,0.898886,32.742164,2.849510,8.872074
CRVUSDT,2026-02-17,2026-02,1771290900000,1771290960000,54.898908,-43.120345,43.120345,0.000000,1.039683,17.472113,29.979420,19.523816
CRVUSDT,2026-02-17,2026-02,1771291200000,1771291260000,-35.258779,-15.661707,15.661707,11.741676,1.038090,10.357626,21.756174,13.987703
CRVUSDT,2026-02-17,2026-02,1771291860000,1771291920000,39.184953,-47.021944,47.021944,3.901599,1.044683,12.611018,27.975494,17.554634
CRVUSDT,2026-02-17,2026-02,1771298880000,1771298940000,35.409834,-47.206924,47.206924,3.916880,0.997750,22.396925,34.072433,22.513352
CRVUSDT,2026-02-17,2026-02,1771302780000,1771302840000,55.389169,-35.587189,35.587189,3.941619,1.028362,23.214125,16.199451,13.770913
CRVUSDT,2026-02-17,2026-02,1771302960000,1771303020000,3.950989,-23.752969,23.752969,0.000000,1.079515,41.965587,7.527539,13.236402
CRVUSDT,2026-02-17,2026-02,1771303020000,1771303080000,-15.785208,-19.801980,19.801980,3.950989,1.079515,41.965587,2.371424,10.658344
CRVUSDT,2026-02-17,2026-02,1771303140000,1771303200000,51.360059,-35.587189,35.587189,0.000000,1.079515,41.965587,23.253680,21.099472
CRVUSDT,2026-02-17,2026-02,1771305720000,1771305780000,23.752969,-23.752969,23.752969,0.000000,1.059259,21.398128,10.823170,10.750470
CRVUSDT,2026-02-17,2026-02,1771305960000,1771306020000,39.635355,-51.525961,51.525961,0.000000,1.062946,6.863384,34.027296,19.449271
CRVUSDT,2026-02-17,2026-02,1771306440000,1771306500000,7.917578,-35.728464,35.728464,11.881087,1.060798,7.986570,13.676429,9.496327
