symbol,file,mid_price,bid_depth_usd,ask_depth_usd,total_depth_usd,spread_bps,fr_abs_bps,ob_source,bid_levels,ask_levels,entry_slip_500,exit_slip_500,rt_slip_500,filled_pct_500,net_pnl_ml_loso_p50_500,dollar_pnl_ml_loso_p50_500,net_pnl_fixed_10s_500,dollar_pnl_fixed_10s_500,net_pnl_fixed_5s_500,dollar_pnl_fixed_5s_500,entry_slip_1000,exit_slip_1000,rt_slip_1000,filled_pct_1000,net_pnl_ml_loso_p50_1000,dollar_pnl_ml_loso_p50_1000,net_pnl_fixed_10s_1000,dollar_pnl_fixed_10s_1000,net_pnl_fixed_5s_1000,dollar_pnl_fixed_5s_1000,entry_slip_2000,exit_slip_2000,rt_slip_2000,filled_pct_2000,net_pnl_ml_loso_p50_2000,dollar_pnl_ml_loso_p50_2000,net_pnl_fixed_10s_2000,dollar_pnl_fixed_10s_2000,net_pnl_fixed_5s_2000,dollar_pnl_fixed_5s_2000,entry_slip_3000,exit_slip_3000,rt_slip_3000,filled_pct_3000,net_pnl_ml_loso_p50_3000,dollar_pnl_ml_loso_p50_3000,net_pnl_fixed_10s_3000,dollar_pnl_fixed_10s_3000,net_pnl_fixed_5s_3000,dollar_pnl_fixed_5s_3000,entry_slip_5000,exit_slip_5000,rt_slip_5000,filled_pct_5000,net_pnl_ml_loso_p50_5000,dollar_pnl_ml_loso_p50_5000,net_pnl_fixed_10s_5000,dollar_pnl_fixed_10s_5000,net_pnl_fixed_5s_5000,dollar_pnl_fixed_5s_5000,entry_slip_7500,exit_slip_7500,rt_slip_7500,filled_pct_7500,net_pnl_ml_loso_p50_7500,dollar_pnl_ml_loso_p50_7500,net_pnl_fixed_10s_7500,dollar_pnl_fixed_10s_7500,net_pnl_fixed_5s_7500,dollar_pnl_fixed_5s_7500,entry_slip_10000,exit_slip_10000,rt_slip_10000,filled_pct_10000,net_pnl_ml_loso_p50_10000,dollar_pnl_ml_loso_p50_10000,net_pnl_fixed_10s_10000,dollar_pnl_fixed_10s_10000,net_pnl_fixed_5s_10000,dollar_pnl_fixed_5s_10000,entry_slip_15000,exit_slip_15000,rt_slip_15000,filled_pct_15000,net_pnl_ml_loso_p50_15000,dollar_pnl_ml_loso_p50_15000,net_pnl_fixed_10s_15000,dollar_pnl_fixed_10s_15000,net_pnl_fixed_5s_15000,dollar_pnl_fixed_5s_15000,entry_slip_20000,exit_slip_20000,rt_slip_20000,filled_pct_20000,net_pnl_ml_loso_p50_20000,dollar_pnl_ml_loso_p50_20000,net_pnl_fixed_10s_20000,dollar_pnl_fixed_10s_20000,net_pnl_fixed_5s_20000,dollar_pnl_fixed_5s_20000,entry_slip_30000,exit_slip_30000,rt_slip_30000,filled_pct_30000,net_pnl_ml_loso_p50_30000,dollar_pnl_ml_loso_p50_30000,net_pnl_fixed_10s_30000,dollar_pnl_fixed_10s_30000,net_pnl_fixed_5s_30000,dollar_pnl_fixed_5s_30000,entry_slip_50000,exit_slip_50000,rt_slip_50000,filled_pct_50000,net_pnl_ml_loso_p50_50000,dollar_pnl_ml_loso_p50_50000,net_pnl_fixed_10s_50000,dollar_pnl_fixed_10s_50000,net_pnl_fixed_5s_50000,dollar_pnl_fixed_5s_50000
ATHUSDT,ATHUSDT_20260228_040000.jsonl,0.006115499999999999,453722.2295999999,279048.33424,732770.56384,4.905567819475755,166.3528,ob200,200,200,3.199657504460752,2.830943916930536,6.030601421391288,100.0,17.569398578608713,0.8784699289304357,10.569398578608713,0.5284699289304357,8.569398578608713,0.4284699289304356,4.088331102605304,4.276844152697233,8.365175255302537,100.0,15.234824744697464,1.5234824744697464,8.234824744697464,0.8234824744697464,6.2348247446974625,0.6234824744697463,5.48436661833658,5.557301387177848,11.041668005514428,100.0,12.558331994485574,2.511666398897115,5.558331994485574,1.1116663988971147,3.558331994485572,0.7116663988971144,6.8143646291270255,6.1575794658197545,12.97194409494678,100.0,10.628055905053222,3.1884167715159664,3.6280559050532215,1.0884167715159665,1.6280559050532197,0.48841677151596596,9.780401265912266,6.637853790465424,16.41825505637769,100.0,7.181744943622313,3.590872471811157,0.18174494362231286,0.09087247181115643,-1.818255056377689,-0.9091275281888443,12.663739218281908,6.972372750413491,19.6361119686954,100.0,3.9638880313046023,2.9729160234784517,-3.0361119686953977,-2.2770839765215483,-5.0361119686953995,-3.7770839765215496,14.608906770979171,9.0879041494118,23.696810920390973,100.0,-0.09681092039097194,-0.09681092039097194,-7.096810920390972,-7.096810920390971,-9.096810920390974,-9.096810920390974,18.285503040694195,12.735532024953358,31.021035065647553,100.0,-7.421035065647551,-11.131552598471327,-14.421035065647551,-21.631552598471327,-16.42103506564755,-24.631552598471327,21.85696307740628,15.476956528082656,37.33391960548894,100.0,-13.733919605488936,-27.46783921097787,-20.733919605488936,-41.46783921097787,-22.733919605488936,-45.46783921097787,29.33483555246246,20.991602880961317,50.326438433423775,100.0,-26.726438433423773,-80.17931530027133,-33.72643843342377,-101.17931530027133,-35.72643843342377,-107.17931530027131,41.248296659847966,34.87956489072355,76.12786155057151,100.0,-52.52786155057151,-262.6393077528575,-59.52786155057151,-297.6393077528575,-61.52786155057151,-307.6393077528575
ATHUSDT,ATHUSDT_20260228_080000.jsonl,0.005832,440564.35973,214450.73004,655015.08977,13.717421124828865,116.2969,ob200,200,200,7.554758335084924,8.3660148591903,15.920773194275224,100.0,7.6792268057247774,0.38396134028623885,0.6792268057247774,0.03396134028623887,-1.3207731942752243,-0.06603865971376122,8.8132667699309,9.4760514445586,18.289318214489498,100.0,5.3106817855105035,0.5310681785510504,-1.6893182144894965,-0.16893182144894967,-3.6893182144894983,-0.3689318214489498,10.866322590622264,11.38737082814284,22.253693418765103,100.0,1.3463065812348987,0.26926131624697974,-5.653693418765101,-1.1307386837530202,-7.653693418765103,-1.5307386837530206,11.816869638784144,12.8795875122259,24.696457151010044,100.0,-1.0964571510100427,-0.3289371453030128,-8.096457151010043,-2.428937145303013,-10.096457151010044,-3.028937145303013,14.813944992333266,15.778182680023988,30.592127672357254,100.0,-6.9921276723572525,-3.496063836178626,-13.992127672357253,-6.996063836178626,-15.992127672357254,-7.996063836178627,19.15891996016826,20.15579249847523,39.314712458643484,100.0,-15.714712458643483,-11.786034343982612,-22.714712458643483,-17.036034343982614,-24.714712458643483,-18.536034343982614,22.515674277903727,24.046870394919974,46.562544672823705,100.0,-22.962544672823704,-22.962544672823704,-29.962544672823704,-29.962544672823704,-31.962544672823704,-31.962544672823704,25.872331571985573,28.601407054959935,54.473738626945504,100.0,-30.873738626945503,-46.31060794041826,-37.8737386269455,-56.81060794041825,-39.8737386269455,-59.81060794041825,32.61676549454629,35.49030805982822,68.10707355437452,100.0,-44.50707355437452,-89.01414710874904,-51.50707355437452,-103.01414710874904,-53.50707355437452,-107.01414710874904,46.62164555172964,53.407561680903136,100.02920723263279,100.0,-76.42920723263279,-229.2876216978984,-83.42920723263279,-250.2876216978984,-85.42920723263279,-256.2876216978984,76.06195504343142,93.32710939285445,169.38906443628588,100.0,-145.78906443628588,-728.9453221814294,-152.78906443628588,-763.9453221814294,-154.78906443628588,-773.9453221814294
ATHUSDT,ATHUSDT_20260228_120000.jsonl,0.0054470000000000005,426754.33825,266864.11418000003,693618.4524300001,3.671745915181564,62.3089,ob200,200,200,3.2881489075960673,3.6349325386291333,6.923081446225201,100.0,16.6769185537748,0.8338459276887401,9.6769185537748,0.4838459276887401,7.676918553774799,0.38384592768873993,4.398007095542874,4.846082151338811,9.244089246881686,100.0,14.355910753118316,1.4355910753118317,7.355910753118316,0.7355910753118317,5.355910753118314,0.5355910753118315,5.796176880775102,7.30306188562954,13.099238766404643,100.0,10.500761233595359,2.1001522467190714,3.500761233595359,0.7001522467190718,1.500761233595357,0.3001522467190714,7.812491884316731,9.151728224385511,16.964220108702243,100.0,6.635779891297759,1.9907339673893276,-0.3642201087022414,-0.10926603261067244,-2.364220108702243,-0.7092660326106729,11.49650781474126,11.060666350143412,22.55717416488467,100.0,1.0428258351153303,0.5214129175576652,-5.95717416488467,-2.978587082442335,-7.957174164884671,-3.9785870824423357,14.307990800458898,14.094839415918473,28.40283021637737,100.0,-4.8028302163773695,-3.6021226622830267,-11.80283021637737,-8.852122662283028,-13.802830216377371,-10.35212266228303,18.057912879440625,17.129338948541793,35.18725182798242,100.0,-11.58725182798242,-11.58725182798242,-18.58725182798242,-18.58725182798242,-20.58725182798242,-20.58725182798242,25.558444498500677,22.266918840191412,47.825363338692085,100.0,-24.225363338692084,-36.33804500803812,-31.225363338692084,-46.83804500803812,-33.225363338692084,-49.83804500803812,32.26965437068633,25.153306181665947,57.42296055235228,100.0,-33.82296055235228,-67.64592110470456,-40.82296055235228,-81.64592110470456,-42.82296055235228,-85.64592110470456,45.81156719510279,38.90356908011852,84.71513627522131,100.0,-61.11513627522131,-183.34540882566392,-68.11513627522132,-204.34540882566395,-70.11513627522132,-210.34540882566395,68.29437126797977,75.94092695059608,144.23529821857585,100.0,-120.63529821857585,-603.1764910928792,-127.63529821857585,-638.1764910928792,-129.63529821857585,-648.1764910928792
ATHUSDT,ATHUSDT_20260228_160000.jsonl,0.0055815,468344.41412,239977.42204999994,708321.8361699999,1.7916330735467756,39.2221,ob200,200,200,3.7821463751111954,0.8958165367741648,4.67796291188536,100.0,18.922037088114642,0.946101854405732,11.922037088114642,0.5961018544057322,9.922037088114639,0.49610185440573196,4.564494916694151,2.011786416393167,6.5762813330873175,100.0,17.023718666912686,1.7023718666912686,10.023718666912684,1.0023718666912684,8.023718666912682,0.8023718666912683,5.561490454907169,4.494695999893504,10.056186454800674,100.0,13.543813545199328,2.7087627090398656,6.543813545199328,1.3087627090398655,4.543813545199326,0.9087627090398651,6.395248998412247,6.102634362721687,12.497883361133933,100.0,11.102116638866068,3.330634991659821,4.102116638866068,1.2306349916598205,2.1021166388660664,0.63063499165982,8.087084586058763,9.026147495177439,17.1132320812362,100.0,6.4867679187638,3.2433839593819,-0.5132320812362003,-0.25661604061810017,-2.513232081236202,-1.256616040618101,11.537985862766925,11.532032154152356,23.07001801691928,100.0,0.5299819830807202,0.39748648731054015,-6.47001801691928,-4.85251351268946,-8.470018016919282,-6.352513512689461,13.842819032476298,14.087278683437306,27.930097715913604,100.0,-4.3300977159136025,-4.3300977159136025,-11.330097715913602,-11.330097715913602,-13.330097715913604,-13.330097715913602,16.695312497271214,19.068520779600355,35.763833276871566,100.0,-12.163833276871564,-18.245749915307346,-19.163833276871564,-28.745749915307346,-21.163833276871564,-31.745749915307346,20.18626025901168,25.724122621499486,45.910382880511165,100.0,-22.310382880511163,-44.62076576102233,-29.310382880511163,-58.62076576102233,-31.310382880511163,-62.62076576102233,33.76843386202763,38.21561605966415,71.98404992169178,100.0,-48.384049921691776,-145.15214976507534,-55.384049921691776,-166.15214976507534,-57.384049921691776,-172.15214976507534,52.551999072379395,73.65276880370895,126.20476787608834,100.0,-102.60476787608835,-513.0238393804417,-109.60476787608835,-548.0238393804417,-111.60476787608835,-558.0238393804417
BARDUSDT,BARDUSDT_20260226_170000.jsonl,0.8513999999999999,312827.15486000007,232429.11783,545256.27269,4.69814423302874,69.3753,ob200,200,200,2.411076479361577,3.4807932769763616,5.891869756337939,100.0,17.708130243662062,0.8854065121831031,10.708130243662062,0.5354065121831031,8.708130243662062,0.4354065121831031,3.5360552994564247,3.502200680062752,7.038255979519176,100.0,16.561744020480823,1.6561744020480822,9.561744020480825,0.9561744020480825,7.561744020480823,0.7561744020480824,4.524190649844875,3.9082356387406394,8.432426288585514,100.0,15.167573711414487,3.033514742282897,8.167573711414487,1.6335147422828975,6.1675737114144855,1.2335147422828971,5.262322779351878,4.1715246439719245,9.433847423323803,100.0,14.166152576676199,4.24984577300286,7.166152576676199,2.1498457730028595,5.166152576676197,1.5498457730028592,6.770667391205142,4.937895302951038,11.708562694156178,100.0,11.891437305843823,5.9457186529219115,4.891437305843823,2.4457186529219115,2.891437305843821,1.4457186529219106,8.362764186302792,6.068710280040097,14.43147446634289,100.0,9.168525533657112,6.876394150242834,2.168525533657112,1.626394150242834,0.16852553365711032,0.12639415024283274,9.794525971477295,7.132603925654615,16.92712989713191,100.0,6.672870102868092,6.672870102868092,-0.32712989713190765,-0.32712989713190765,-2.3271298971319094,-2.3271298971319094,12.223303248322331,8.709892963708906,20.933196212031238,100.0,2.666803787968764,4.000205681953146,-4.333196212031236,-6.499794318046854,-6.333196212031238,-9.499794318046858,14.477927750066396,10.308293531135941,24.786221281202337,100.0,-1.1862212812023358,-2.3724425624046717,-8.186221281202336,-16.37244256240467,-10.186221281202338,-20.372442562404675,18.846034598571208,13.590571223634877,32.43660582220608,100.0,-8.836605822206081,-26.509817466618244,-15.836605822206081,-47.509817466618244,-17.83660582220608,-53.50981746661825,27.471386362351414,20.325591529319105,47.79697789167052,100.0,-24.19697789167052,-120.98488945835261,-31.19697789167052,-155.9848894583526,-33.19697789167052,-165.9848894583526
BARDUSDT,BARDUSDT_20260226_180000.jsonl,0.85225,329628.9623299998,161473.89621999994,491102.8585499997,1.1733646230564858,74.1857,ob200,200,200,1.709620815229504,0.5866823115282429,2.296303126757747,100.0,21.303696873242256,1.065184843662113,14.303696873242254,0.7151848436621127,12.303696873242252,0.6151848436621126,2.321553636725287,1.3592976177910108,3.6808512545162975,100.0,19.919148745483703,1.9919148745483704,12.919148745483703,1.2919148745483702,10.919148745483703,1.0919148745483702,2.627491958893836,2.7069473569502622,5.334439315844098,100.0,18.265560684155904,3.653112136831181,11.265560684155904,2.253112136831181,9.2655606841559,1.85311213683118,2.7294672387734873,3.17351343580753,5.902980674581017,100.0,17.697019325418985,5.309105797625695,10.697019325418985,3.2091057976256954,8.697019325418982,2.6091057976256944,2.8110459648444195,5.201227660566908,8.012273625411328,100.0,15.587726374588673,7.793863187294337,8.587726374588673,4.2938631872943365,6.587726374588671,3.2938631872943356,4.045078399618478,7.978712270826744,12.023790670445223,100.0,11.576209329554779,8.682156997166084,4.5762093295547785,3.4321569971660835,2.5762093295547768,1.9321569971660826,5.731307078225486,9.802825177091131,15.534132255316617,100.0,8.065867744683384,8.065867744683384,1.0658677446833842,1.0658677446833842,-0.9341322553166176,-0.9341322553166176,8.622958038379549,12.783485846272631,21.40644388465218,100.0,2.193556115347821,3.2903341730217317,-4.806443884652179,-7.209665826978268,-6.806443884652181,-10.209665826978272,10.936488572343821,15.05399157087712,25.990480143220942,100.0,-2.390480143220941,-4.780960286441882,-9.390480143220941,-18.780960286441882,-11.390480143220943,-22.780960286441886,15.12212047925094,19.733633046216152,34.855753525467094,100.0,-11.255753525467092,-33.76726057640128,-18.255753525467092,-54.76726057640128,-20.255753525467092,-60.76726057640128,24.411513693409468,29.312831997268066,53.72434569067754,100.0,-30.124345690677536,-150.6217284533877,-37.124345690677536,-185.6217284533877,-39.124345690677536,-195.6217284533877
BARDUSDT,BARDUSDT_20260226_190000.jsonl,0.86705,299896.53833999997,363975.2783200001,663871.81666,5.766680122252984,59.7616,ob200,200,200,3.7927686291309604,2.883340061126492,6.676108690257452,100.0,16.92389130974255,0.8461945654871275,9.92389130974255,0.4961945654871274,7.923891309742547,0.3961945654871274,4.3992601354973075,3.332641534265135,7.7319016697624425,100.0,15.868098330237558,1.5868098330237557,8.868098330237558,0.8868098330237557,6.868098330237557,0.6868098330237558,4.7946517624776375,4.167986308545402,8.96263807102304,100.0,14.637361928976961,2.9274723857953924,7.637361928976961,1.5274723857953922,5.63736192897696,1.1274723857953919,5.2270044752835,4.561935836183548,9.788940311467048,100.0,13.811059688532954,4.1433179065598855,6.8110596885329535,2.043317906559886,4.811059688532952,1.4433179065598856,6.367134653416871,5.59081921968308,11.957953873099951,100.0,11.64204612690005,5.821023063450025,4.64204612690005,2.321023063450025,2.6420461269000484,1.3210230634500242,7.50610850882735,6.226026869862965,13.732135378690316,100.0,9.867864621309685,7.400898465982264,2.8678646213096854,2.150898465982264,0.8678646213096837,0.6508984659822628,8.29265326095624,6.715381871741409,15.008035132697648,100.0,8.591964867302353,8.591964867302353,1.5919648673023534,1.5919648673023534,-0.40803513269764835,-0.40803513269764835,9.480234180420895,7.91175597868889,17.391990159109785,100.0,6.208009840890217,9.312014761335325,-0.7919901591097833,-1.187985238664675,-2.791990159109785,-4.187985238664678,10.74604079198533,9.315632761080089,20.061673553065418,100.0,3.538326446934583,7.076652893869167,-3.461673553065417,-6.923347106130833,-5.461673553065419,-10.923347106130837,13.043215661885228,12.022979940582323,25.066195602467552,100.0,-1.4661956024675504,-4.398586807402651,-8.46619560246755,-25.39858680740265,-10.466195602467552,-31.398586807402655,18.251177541987953,17.018561342328645,35.269738884316595,100.0,-11.669738884316594,-58.34869442158297,-18.669738884316594,-93.34869442158298,-20.669738884316594,-103.34869442158298
BARDUSDT,BARDUSDT_20260226_200000.jsonl,0.91145,225170.24944999994,198385.09187,423555.34131999995,1.0971528882548576,66.9658,ob200,200,200,2.026202702587171,4.023820622325972,6.050023324913143,100.0,17.54997667508686,0.8774988337543429,10.549976675086858,0.5274988337543429,8.549976675086857,0.42749883375434283,2.933201179571734,4.8614709751601275,7.794672154731861,100.0,15.80532784526814,1.580532784526814,8.80532784526814,0.880532784526814,6.805327845268138,0.6805327845268138,3.952514055741429,5.8860111124258045,9.838525168167234,100.0,13.761474831832768,2.7522949663665535,6.761474831832768,1.3522949663665536,4.761474831832766,0.9522949663665531,4.646552694932913,6.816423551688021,11.462976246620933,100.0,12.137023753379069,3.6411071260137207,5.137023753379069,1.5411071260137206,3.137023753379067,0.9411071260137199,5.356684992349739,8.119463646431063,13.476148638780803,100.0,10.123851361219199,5.061925680609599,3.1238513612191987,1.5619256806095994,1.123851361219197,0.5619256806095985,6.456106784690792,8.88717544503952,15.343282229730313,100.0,8.256717770269688,6.192538327702266,1.2567177702696881,0.9425383277022662,-0.7432822297303137,-0.5574616722977352,7.488536644181799,9.635337799624617,17.123874443806415,100.0,6.476125556193587,6.476125556193587,-0.5238744438064131,-0.5238744438064131,-2.523874443806415,-2.523874443806415,9.640845469018469,11.582472317599853,21.223317786618324,100.0,2.3766822133816774,3.565023320072516,-4.623317786618323,-6.934976679927483,-6.623317786618324,-9.934976679927486,11.558628345932853,13.514218961605916,25.07284730753877,100.0,-1.4728473075387676,-2.945694615077535,-8.472847307538768,-16.945694615077535,-10.47284730753877,-20.94569461507754,15.114952533672618,17.268419359608128,32.383371893280746,100.0,-8.783371893280744,-26.350115679842233,-15.783371893280744,-47.35011567984223,-17.783371893280744,-53.35011567984223,22.546075349740832,25.318707003120725,47.86478235286155,100.0,-24.264782352861552,-121.32391176430777,-31.264782352861552,-156.32391176430775,-33.26478235286155,-166.32391176430775
BARDUSDT,BARDUSDT_20260226_210000.jsonl,0.8791,182996.54242999997,152751.54845999987,335748.0908899999,11.375270162666373,33.671299999999995,ob200,200,200,5.824345347543267,5.687635081333818,11.511980428877084,100.0,12.088019571122917,0.6044009785561458,5.088019571122917,0.25440097855614585,3.0880195711229153,0.15440097855614576,6.574802222398699,5.687635081333818,12.262437303732517,100.0,11.337562696267485,1.1337562696267485,4.337562696267485,0.4337562696267485,2.337562696267483,0.23375626962674828,7.766702635432208,6.108357113126989,13.875059748559197,100.0,9.724940251440804,1.944988050288161,2.7249402514408043,0.5449880502881609,0.7249402514408025,0.1449880502881605,8.211246684750979,7.070548724539985,15.281795409290964,100.0,8.318204590709037,2.495461377212711,1.318204590709037,0.3954613772127111,-0.6817954092909648,-0.20453862278728946,9.284357363309104,9.048864160879798,18.3332215241889,100.0,5.266778475811101,2.6333892379055506,-1.7332215241888989,-0.8666107620944494,-3.7332215241889006,-1.86661076209445,10.98423832844173,11.033039773372895,22.017278101814625,100.0,1.5827218981853761,1.187041423639032,-5.417278101814624,-4.062958576360968,-7.417278101814626,-5.562958576360969,12.608534806417468,12.585861862142377,25.194396668559847,100.0,-1.5943966685598454,-1.5943966685598454,-8.594396668559845,-8.594396668559845,-10.594396668559847,-10.594396668559847,15.731231905467643,15.05960216127793,30.790834066745575,100.0,-7.190834066745573,-10.78625110011836,-14.190834066745573,-21.28625110011836,-16.190834066745573,-24.28625110011836,19.20165292745657,17.669825911323617,36.87147883878019,100.0,-13.27147883878019,-26.54295767756038,-20.27147883878019,-40.54295767756038,-22.27147883878019,-44.54295767756038,27.00376645086209,22.468310602977486,49.47207705383958,100.0,-25.872077053839575,-77.61623116151873,-32.872077053839575,-98.61623116151873,-34.872077053839575,-104.61623116151873,41.958695844179246,32.648181503708294,74.60687734788755,100.0,-51.006877347887546,-255.03438673943774,-58.006877347887546,-290.03438673943776,-60.006877347887546,-300.03438673943776
BARDUSDT,BARDUSDT_20260226_230000.jsonl,0.8674999999999999,226717.94846000004,162542.99625000014,389260.9447100002,2.3054755043237924,18.3157,ob200,200,200,3.6283076712878994,5.462849624688193,9.091157295976092,100.0,14.508842704023909,0.7254421352011955,7.508842704023909,0.37544213520119546,5.508842704023907,0.27544213520119537,4.801442498198829,7.342022818304723,12.143465316503551,100.0,11.45653468349645,1.1456534683496449,4.45653468349645,0.44565346834964503,2.4565346834964483,0.24565346834964485,5.8590464000768545,8.612973756876986,14.47202015695384,100.0,9.12797984304616,1.8255959686092322,2.1279798430461607,0.4255959686092321,0.12797984304615895,0.02559596860923179,6.392670011474533,9.401013734925602,15.793683746400134,100.0,7.806316253599867,2.34189487607996,0.8063162535998671,0.24189487607996016,-1.1936837464001346,-0.3581051239200404,7.709583152887166,10.877066764632003,18.586649917519168,100.0,5.013350082480834,2.506675041240417,-1.9866499175191663,-0.9933249587595832,-3.986649917519168,-1.993324958759584,11.100116731368127,13.233265556257843,24.33338228762597,100.0,-0.7333822876259681,-0.5500367157194761,-7.733382287625968,-5.800036715719476,-9.73338228762597,-7.300036715719478,14.333110882382266,14.99214127650452,29.325252158886787,100.0,-5.725252158886786,-5.725252158886786,-12.725252158886786,-12.725252158886786,-14.725252158886788,-14.725252158886788,19.395620041675887,18.835455741551076,38.23107578322696,100.0,-14.631075783226962,-21.946613674840442,-21.63107578322696,-32.44661367484044,-23.63107578322696,-35.44661367484044,23.509849923304976,21.961407962929428,45.471257886234405,100.0,-21.871257886234403,-43.742515772468806,-28.871257886234403,-57.742515772468806,-30.871257886234403,-61.742515772468806,32.58833371312108,28.02990814791488,60.61824186103596,100.0,-37.01824186103596,-111.05472558310788,-44.01824186103596,-132.05472558310788,-46.01824186103596,-138.05472558310788,43.62511276610568,41.614903850284186,85.24001661638987,100.0,-61.640016616389865,-308.2000830819493,-68.64001661638986,-343.2000830819493,-70.64001661638987,-353.20008308194934
BARDUSDT,BARDUSDT_20260227_000000.jsonl,0.89205,287981.17445999995,215994.68088000003,503975.85534,1.12101339610996,55.003099999999996,ob200,200,200,3.5036940415351236,0.5605066980537354,4.064200739588859,100.0,19.535799260411142,0.9767899630205571,12.535799260411142,0.6267899630205571,10.53579926041114,0.526789963020557,3.9732860995665065,0.5605066980537354,4.533792797620242,100.0,19.066207202379758,1.906620720237976,12.06620720237976,1.206620720237976,10.066207202379758,1.0066207202379758,4.977087105349359,1.5405798278354135,6.517666933184772,100.0,17.08233306681523,3.416466613363046,10.08233306681523,2.0164666133630456,8.082333066815227,1.6164666133630454,5.934802232495561,2.3347760305613696,8.26957826305693,100.0,15.330421736943071,4.599126521082922,8.330421736943071,2.499126521082921,6.3304217369430695,1.899126521082921,7.618946224646708,3.7702218266645904,11.389168051311298,100.0,12.210831948688703,6.105415974344352,5.210831948688703,2.6054159743443517,3.2108319486887016,1.6054159743443508,9.46299876271844,5.3101749909575915,14.773173753676032,100.0,8.82682624632397,6.620119684742978,1.8268262463239697,1.3701196847429773,-0.17317375367603205,-0.12988031525702404,11.403432249697055,6.782363320721885,18.18579557041894,100.0,5.414204429581062,5.414204429581062,-1.585795570418938,-1.585795570418938,-3.5857955704189397,-3.58579557041894,15.235362002391572,10.160097391833128,25.3954593942247,100.0,-1.7954593942247001,-2.69318909133705,-8.7954593942247,-13.19318909133705,-10.795459394224702,-16.193189091337054,19.000781027343475,13.21691556169648,32.21769658903995,100.0,-8.617696589039952,-17.235393178079903,-15.617696589039952,-31.235393178079907,-17.61769658903995,-35.2353931780799,24.147171131267516,19.158376740564318,43.305547871831834,100.0,-19.705547871831833,-59.1166436154955,-26.705547871831833,-80.11664361549549,-28.705547871831833,-86.11664361549549,34.26801126922491,27.590765943849263,61.85877721307417,100.0,-38.25877721307417,-191.29388606537086,-45.25877721307417,-226.29388606537083,-47.25877721307417,-236.29388606537083
