feature,timeframe,fwd_ret_1_corr,fwd_ret_1_pval,fwd_ret_1_scorr,fwd_ret_1_spval,fwd_ret_2_corr,fwd_ret_2_pval,fwd_ret_2_scorr,fwd_ret_2_spval,fwd_ret_3_corr,fwd_ret_3_pval,fwd_ret_3_scorr,fwd_ret_3_spval,fwd_ret_5_corr,fwd_ret_5_pval,fwd_ret_5_scorr,fwd_ret_5_spval,fwd_ret_10_corr,fwd_ret_10_pval,fwd_ret_10_scorr,fwd_ret_10_spval
trade_size_p25_z,2h,0.03210343344671585,0.6679044243801354,-0.008640486909835895,0.9080942748671683,0.014665793210784678,0.8446480240785623,-0.0018330458544771088,0.9804615410658182,0.012258263391565176,0.8699030400799578,0.03536377832873279,0.636482414776427,0.06730220212320932,0.36801031630791053,0.13979562828056236,0.06052425588044676,0.13236088069353036,0.07569671139432282,0.025363224173603805,0.7346716901882673
trade_size_p75_z,2h,-0.018676340599862312,0.7232313110015108,-0.025139971470696222,0.633546102761307,0.041593100804756346,0.4307732431872093,0.004014455969606159,0.939410793174115,-0.020735965578917617,0.6949760823748565,-0.05846256648561455,0.26858026154273484,0.019153676708013073,0.7179721508543153,0.07836300838548646,0.13892964095815474,0.03974925482015252,0.45659454530231464,-0.051084305663964165,0.3385633626761112
trade_size_iqr_z,2h,-0.020232718623227314,0.70122925788808,-0.02387502802372035,0.6507310187659183,0.04070740099648803,0.4406607661243417,0.004146839305611229,0.9374167838460759,-0.020761773353352234,0.694615469751757,-0.05946695903896224,0.2604287219841206,0.016047199957277256,0.7622062240945885,0.07082586939897083,0.18119607567881968,0.03632059793804039,0.4963739297645059,-0.053532790563192614,0.31588897057347015
vwap_spread_z,2h,-0.008869122879089445,0.8664524815300697,0.007448400704201392,0.8876903648698733,0.08391086444935933,0.11147794142931904,0.048308361773873466,0.3600813647573311,-0.09901516807139596,0.06055081407656038,-0.056153211058727295,0.2879790354695708,-0.04289062116564045,0.4184789677689082,-0.07732188283103347,0.14427114867763757,0.016812363207227857,0.7529305887130439,0.04574072336172015,0.3915606445404166
vwap_spread_bps_z,2h,-0.008572799709266967,0.8708747196167752,0.008349458739092978,0.8742104599307156,0.0838402855562917,0.11178032585638549,0.0484542630201558,0.358630682119216,-0.10094394016696731,0.05568332001305227,-0.056883669369876814,0.2817439441506485,-0.042215088701486415,0.4258526912087235,-0.07812532896633856,0.14013549621500956,0.0156523593350752,0.7694793306765315,0.04553393322479125,0.39370752722626345
twap_vwap_spread_bps_z,2h,0.04416516626058559,0.40214176867536355,0.09607967660060805,0.06785862019793132,0.0920051571387718,0.08085618126763937,0.05075348300964682,0.33625476585949043,0.03597110809003082,0.4962826173782512,0.09186439195775686,0.08174937742060151,-0.06470578011696458,0.22197647694931566,0.06837752919128778,0.1967903470007353,0.13541176838497754,0.010869288423523733,0.13257948598192032,0.012662522876131246
close_to_vwap_z,2h,0.0004835429852070323,0.9926849256027325,-0.04666795088095372,0.3759787394974945,-0.005619376326578749,0.9152660212961226,0.017719349260035808,0.7372280541883707,-0.07641214795004041,0.1479270198374603,-0.12723529245338827,0.015711498606369566,-0.024467783676766743,0.6445100581444554,-0.09610505162834497,0.06933361591737253,-0.004555415664958779,0.9320345286478203,-0.05772418451572915,0.27943282282874915
realized_vol_z,2h,-0.022010306182331397,0.6764027808103251,0.04343987632080448,0.40992218430861793,0.07376255446155136,0.16195283619258938,0.11174249960463821,0.03380455091498698,0.03954443170550392,0.4544685621084607,-0.0005676484129249968,0.9914365370748714,0.03267597395602072,0.5377223874686169,0.017366807291535214,0.7433117221242359,0.02895694764882217,0.5876561460778991,0.009009829897379713,0.8660465033644495
garman_klass_vol_z,2h,0.052984806911914976,0.3147406402218486,0.11605574366947917,0.027248450661775576,0.035713622209352654,0.49877319345077015,0.10198522622345335,0.05286160637674634,0.03417119784304571,0.5180936136086927,0.026636007993888842,0.6144620251791866,-0.026466826436158233,0.6177005083687906,-0.027583545517302795,0.602938866981559,0.018137039803207362,0.7341703310633283,0.027691600064601463,0.6040871201178865
parkinson_vol_z,2h,0.03608977235585495,0.4936576276391871,0.10646891115787853,0.042922767035664604,0.05316791925356681,0.3137427456414143,0.11360427092739116,0.030928923126584608,0.032636721808256136,0.5370704101103978,0.013930405841608857,0.7922388737700238,-0.021001243686351458,0.6920930866578255,-0.03171873003726008,0.549707682270129,0.01772203758455112,0.7400312747193242,0.012012924656368263,0.8220493329279629
up_volatility_z,2h,-0.041401720651955375,0.43225783975119475,0.010520143466045453,0.8418930420273985,0.07810990392679323,0.1385519589922629,0.11453171311529767,0.02957622655508976,-0.0065580385603730106,0.9013163631418611,-0.045172673657461346,0.3928021209038083,0.02704805486232711,0.609997690797307,0.022300991793054035,0.6740974462058977,0.05433637372887084,0.30866889506760575,0.013285311461957163,0.8035665524194515
down_volatility_z,2h,-0.04729143064917557,0.36962769014885943,-0.001140488531810422,0.9827477025533781,0.07220764160328788,0.17100719126330954,0.11587543298490481,0.027706430789611595,-0.010010761398617911,0.8498694408047273,-0.06311314130510265,0.23227687475073147,0.029914894149983634,0.5726431092399468,0.009477499781288468,0.8581735913412977,0.0490692102139725,0.3579854020921351,-0.004404520792502739,0.9342806727567358
vol_asymmetry_z,2h,0.026461361150379434,0.6158023248145863,0.05048214320270985,0.338175118530917,0.018954917753540648,0.7196499536165293,0.020197119725746466,0.7021250795959791,0.08034347292762424,0.12811702960934843,0.14299493051643916,0.006574101823034119,0.025301188973155544,0.6332744331784844,0.07922143663335147,0.13464064090109995,0.051116492426628815,0.3382587059807045,0.07911277755710465,0.13795540254970934
return_skewness_z,2h,-0.012755317607162947,0.8088909947471995,0.03959912277118096,0.4525842904350289,-0.00779591195076141,0.8826498822059772,-0.013798380802252794,0.7938824207754047,0.03460114095446225,0.5128391413256346,0.0714059007656952,0.17642456356518166,0.012320902984777757,0.8162926191004092,0.03818474527265972,0.47138630555837957,0.04746242098619962,0.37396212387092037,0.034040166392401476,0.523816782085126
return_kurtosis_z,2h,-0.07598414871075078,0.14908145807336678,-0.04694646432744883,0.3731334265492001,-0.003106067062589375,0.9531028514887917,0.055773047040398316,0.290586647551262,0.01207564875991424,0.819389062945813,0.027213172941149236,0.6068093063349278,0.03647555665078836,0.49147465359095366,0.0714103291213001,0.17761232839120866,-0.030503693745703123,0.5678555616054923,-0.0488133847235014,0.3605001108689482
trades_per_second_z,2h,0.015023110940440437,0.7757501085943425,0.12096223486677204,0.02133728960049455,0.057127874345493046,0.2790084352714301,0.12311514465139292,0.019284581447573765,0.0703832134684575,0.18271689886875622,0.0689496060926396,0.19181424725990562,-0.0035026675033265516,0.9473443816952868,-0.010442053605183377,0.843915705990458,-0.004135354552858617,0.9382886263542423,0.00843256349930379,0.8745558104818258
median_inter_trade_ms_z,2h,,,,,,,,,,,,,,,,,,,,
inter_trade_std_z,2h,-0.0605443563146132,0.2505538139025084,-0.09221312071534192,0.07974952592609594,-0.04202751861332334,0.42597084880165625,-0.09380047239354565,0.07508344232785255,-0.049535246715021415,0.3486700816949312,-0.062150170911812595,0.23949381886734275,-0.005965640746582271,0.9104416622664362,0.007879238279709886,0.8818983807107532,0.002014045785465879,0.9699218464418585,0.009986490438547865,0.8516854961939482
inter_trade_skew_z,2h,0.024809729423337836,0.6380141465299247,0.08800126886779983,0.09456527754456977,0.0247284786516033,0.6395820522201969,0.08145702290037392,0.1223742986512282,0.01647495539569616,0.7554020541456865,0.025402973788377997,0.630950940247833,-0.05470570551180106,0.3019626303929019,-0.027292453216328002,0.6067715015052352,0.01406254115530787,0.7923293319054455,0.04585503083846581,0.39037695352185864
max_trades_per_second_z,2h,0.0006817643378462697,0.9896863603189877,0.053896399322005684,0.3064753319083295,0.08504032387655891,0.1067258870465917,0.10843906072246623,0.03946812436631014,0.08575711777721713,0.10427725948347275,0.004233828964729666,0.9361957072814548,-0.022686854418792438,0.6687899745336728,-0.009003330561461603,0.8651999155291411,0.03308716480947149,0.5355105291642751,-0.047200530779538806,0.3766071843988089
trade_rate_std_z,2h,0.0267944810422305,0.6113636854519294,0.07573099344936879,0.15044462075897685,0.09177207504215759,0.08163128663942913,0.1471199808185774,0.00509696055551568,0.06889127045496798,0.19219133232559868,0.017842473064349773,0.7358254654228469,-0.02397844217732692,0.6511452490030466,-0.0493294219385518,0.3520299906627947,0.03399218110005449,0.5244024501418434,-0.0018144606869579263,0.9729012851303519
volume_per_second_std_z,2h,-0.0006027593558264252,0.990881481902711,0.031258138328598056,0.553305211016017,0.10749203332988727,0.041232631537985696,0.13966983466225902,0.007870819773475925,0.06972995236005261,0.18682204659355434,0.011004971746181168,0.8351627691010246,-0.015031649510814519,0.7768445421014124,-0.03130288389301037,0.5549548795559389,0.024236197663466973,0.6499667419105586,-0.009507708525209846,0.8587197870201063
side_switches_z,2h,0.0005106882540599905,0.9922742823887511,0.10860139830951697,0.03889952000146381,0.051431061556525735,0.32983504957488097,0.11268575626329562,0.03232037644317933,0.06213840765975131,0.23958294084732748,0.0606617335010301,0.2509561176843054,-0.005941009024814456,0.9108099017561784,0.019508284165193443,0.7129789788816112,0.010000762883886946,0.8514759819659662,-0.0017618083170010956,0.9736873527104554
max_buy_run_z,2h,-0.020171114692342382,0.7020955515220801,-0.030351768048132995,0.5648739774432787,0.055168557937665424,0.2958549559372384,0.10098559862873233,0.05524109509930072,-0.05978651534320215,0.2578713610579776,-0.06600076646681943,0.2115612541937971,-0.11594518231077112,0.028270189885174796,-0.14105906597556,0.00751747848248167,0.011763502473383857,0.8256843600879238,-0.00843338192992488,0.8745437357758878
max_sell_run_z,2h,0.01827646525518615,0.7289220761182752,0.017453382831657087,0.7406822693263799,0.0468329972355848,0.3749562529895229,0.10885482825994906,0.03871386882428326,0.033458215862184504,0.5268678998159072,0.05050090407076186,0.3393427473632139,-0.05220841535010962,0.324601070407975,0.0038473614496762737,0.942171235126612,-0.009038929823196956,0.8656179508165406,0.014958183651466412,0.77943329821839
cvd_final_z,2h,-0.07105339079557271,0.17736495968128255,-0.11330577121094282,0.031140039082917622,0.01981616536578975,0.707483312139849,0.02217903001178433,0.6744914720604056,-0.07763408938095344,0.14153467030449998,-0.0829533149689941,0.1161446353439982,0.004211676514412798,0.9367062597265169,-0.06851954457262589,0.19585988821650427,-0.07378720571166913,0.1665713943096607,-0.06645738486318023,0.2129224454265634
cvd_max_z,2h,-0.03308292304915771,0.5303706240273586,-0.007010772854576897,0.8942492523917089,0.07454440829810524,0.1575384825742291,0.04552654535437167,0.3884390132430293,-0.046562903117572475,0.378385844949998,-0.028934122434072278,0.5842470395371657,0.054319397170160266,0.3053944580913628,0.008162484427019591,0.8776855107923378,-0.05310806725295848,0.31974929083670417,-0.042534112188287065,0.4256429651419984
cvd_min_z,2h,-0.060271063931188536,0.25270274694212674,-0.11768382045571225,0.0251474933997254,-0.0367012711921362,0.4869675878608706,-0.04080669105156027,0.43954593373067696,-0.05472795565969815,0.3004098307918467,-0.047350159594852836,0.3703680352749943,0.05274863217109339,0.3196129593718012,0.01287409970290539,0.8082009559801875,-0.07316800051946054,0.1701676933520496,-0.08344664050598655,0.1175853042179477
cvd_range_z,2h,0.019466930417112435,0.7120251572879139,0.08552297982573558,0.10426155576275203,0.059424995135147325,0.2601000921353077,0.11044928401259035,0.03593340366152727,0.00904077435166639,0.8642681454751976,-0.005754416829347962,0.9133582914698586,-0.03292549229059631,0.5346198708128678,-0.0393844221680518,0.45756014602463646,0.052538570204607705,0.32497347812374094,0.03729424654185782,0.4848939240998399
range_z,2h,0.0360352412939242,0.4943111618537741,0.10550714174500436,0.0448487936536178,0.05386863930735143,0.3073986002968407,0.11217841783872298,0.03311159056385687,0.03333662445313187,0.5283717639894195,0.01526812192480909,0.7728097470358894,-0.02001794503494369,0.7058239715553875,-0.028869791641466348,0.58613511571514,0.017448817004322728,0.7438981266628706,0.012677490320693856,0.8123828427163382
price_path_length_z,2h,0.009431504069861596,0.8580712214008502,0.09926550616024439,0.05918918098469998,0.07007578025472926,0.18402757037378456,0.12338807180790007,0.01901631237435293,0.06920411583695937,0.1901754191425563,0.06370342363752807,0.22792975497363382,0.021931997051768713,0.6791880598152913,0.010445453605104916,0.8438655348294432,0.009365752396633335,0.8608075888515482,0.01337070105675762,0.8023299616774002
path_length_over_range_z,2h,0.03572079567649972,0.49808864628387806,0.05311929368382855,0.3135121728058222,0.0725227560745591,0.16914240868412422,0.10350698642506237,0.049403438030541036,0.09157863059547483,0.08270763535838242,0.08234657160420476,0.11884677251817893,0.042676426638005374,0.4208088503741937,0.010926161286319356,0.836778546956547,0.018364774574796065,0.730960621786129,0.032029827976795856,0.5486360005279856
kyle_lambda_z,2h,0.08258478832974969,0.11675777054229934,0.09942487352744868,0.05878073118757063,0.08967945371488392,0.08886227473101624,0.08837100748381566,0.09363885459681608,-0.033532797524052846,0.5259465383831095,-0.004382235459635748,0.9339642100776232,0.008315003168609263,0.8754184390490763,-0.013462299689331547,0.7996196683624877,0.1186291023106863,0.02582662722310919,0.04279028097268843,0.4228584325021527
amihud_illiquidity_z,2h,-0.012679064314033043,0.8100116572126266,0.01520857963075087,0.7730567407780805,0.02745499006966513,0.6031097863397951,0.004670625385796564,0.9295312654350436,-0.08673006186353349,0.10039092310204152,-0.05291964701373725,0.3166868702092438,-0.007075982157802915,0.8938633554028096,-0.0040487460604135515,0.9391499764789821,-0.018561313272527226,0.7281943549889512,-0.07525333155824826,0.15828349907041275
roll_spread_z,2h,-0.051813793790005606,0.32557021966339444,-0.011131568194725808,0.8328353207596106,0.07349030964901555,0.16351155896772043,0.12419791701545518,0.01823932445105007,-0.01744356835091245,0.7415189714240674,-0.05671075462656152,0.2832116165365515,0.017306368305812416,0.7441738464070498,0.0212725126802243,0.688322498649095,0.04825341400140455,0.3660429114710036,-0.0074931492171776415,0.8884339286804535
avg_notional_per_trade_z,2h,-0.007854175568580242,0.8816156949247932,-0.03596504087077317,0.49515316541394216,0.05360972623934314,0.3097328130587445,0.04205169801502885,0.4257044678860471,-0.023392022623351133,0.6582363845280665,-0.04614516058508682,0.3826832303205625,-0.019069140123589633,0.7191642794546234,0.015578407332805985,0.7689533092275076,0.041229675391420736,0.4399864125041804,-0.045487009869182055,0.3941956687162713
volume_skewness_z,2h,-0.06473447671034534,0.2191892656280129,-0.024176662015078933,0.6466158979996182,0.021621281904911648,0.68222596278558,0.03644138698009927,0.49005939906783513,0.013778331162178315,0.7944560262453348,0.054672746960496094,0.3008984092647543,-0.006958468740108248,0.8956158720794519,-0.007956130585627755,0.8807543865471423,-0.05111790983777034,0.3382452938192144,0.013458000323007285,0.801066224947862
volume_kurtosis_z,2h,-0.044062600579039164,0.40323663763745843,-0.023787097339690654,0.6519326418275919,0.022262548596384418,0.6733362082455632,0.02568882223004443,0.6266303122787238,0.01596560515899914,0.762734553253271,0.05646494185911928,0.285306899036481,-0.014161367145309856,0.7894522526510426,-0.009313253631232608,0.8606061831832184,-0.053223302074966054,0.3186988942077805,0.029009273364557372,0.5869811328985421
first_half_return_z,2h,-0.02125332336184208,0.686934213042841,-0.052424401370002836,0.3198935314460102,0.010702024642806705,0.8394171525799246,0.015141590527642163,0.7743352149115963,-0.12328183919109213,0.019288591276064148,-0.1244592936673894,0.01815562622791859,0.11619985803264482,0.027922932729707178,0.08199792887697087,0.12146428355969902,-0.10518615790343683,0.04829764278119293,-0.1525906602880003,0.004058279359628843
second_half_return_z,2h,-0.0506401312402571,0.3366635564650153,-0.06457603663729289,0.22032167220855894,-0.003201171004142066,0.9516686428605506,0.008993587487182627,0.8647828789037185,-0.04011255889576555,0.4480076044119878,-0.10352188931498955,0.04968862852804689,-0.10283110543207352,0.05189453045436631,-0.14821789657958703,0.004951935522695565,0.027348200471835372,0.6085814697561097,-0.0048333784379542295,0.9278983399985619
intracandle_reversal_z,2h,0.10158438242979279,0.05347213843893288,0.062314790771516394,0.23694038409857573,0.02813096070832216,0.5942135582472018,0.03305683516730179,0.5312672362052677,0.0223042101481503,0.6731904699195059,-0.010584443810008821,0.8413766593567821,-0.05890823730724012,0.2662827455037751,-0.061119837051080685,0.24871510467495384,0.013438119875218483,0.8013539671634611,0.07194605341842102,0.17743414106166527
ofi_shift_z,2h,0.0060158795083866574,0.9091862020650912,0.014388723063910994,0.7849827992392027,0.033825631868616236,0.5217556721971198,-0.0035740703896991674,0.946046705722525,0.052195901600614034,0.32335999225094314,0.009073886886987296,0.8637758466740247,-0.10395466160569777,0.049372179362302426,-0.1215490818104058,0.021430735387356355,0.01948818257279703,0.715196742005517,0.024902115697717563,0.6410142839017016
order_flow_imbalance_z,2h,-0.04276379668768758,0.4172543410182661,-0.08983702915954836,0.08785789221472372,0.02235263678100187,0.6720909308972894,0.02935905480479331,0.5782058572978821,-0.06256230252716835,0.23638606967136283,-0.08699681324701578,0.09934573985721702,-0.034175016426818944,0.5192197744705088,-0.0689176061019014,0.19326898132998424,-0.07874858809768259,0.13978348198681037,-0.04919831992562102,0.3567204651664636
trade_imbalance_z,2h,-0.03202721888088887,0.5435803479637813,-0.05208138208440121,0.3230745258635862,0.04828574949729719,0.36030652446580214,0.0074256592338654125,0.8881858269373215,-0.03624075858739681,0.4930575669075549,-0.06509566689043382,0.21790605690336914,-0.04877901306331539,0.3574356475432141,-0.06668197538426211,0.20814915950226542,0.03218558067664165,0.5466926416826924,0.008762936660017373,0.8696840481601565
return_z,2h,-0.029549177197380296,0.5752138638161979,-0.0671534875967287,0.20241450840957992,0.0020000151378223377,0.9697925001823954,0.0023017707105798804,0.9652375784092991,-0.1282811956172311,0.014868323018541012,-0.16282070077701216,0.0019399915678135825,0.03539228868519849,0.50443956156865,-0.03613062224313949,0.4955835116293925,-0.07722020644728941,0.14765825134453386,-0.11220711096173237,0.035086208557499096
return_autocorr_1_z,2h,0.03184592418577896,0.5458651313747278,0.008286976612585898,0.8751440717798428,-0.027415615078326377,0.6036298220739261,-0.10280375262086588,0.050977290588241665,0.08889630841326437,0.09215100465682764,0.05887648310043544,0.2652000658776324,0.032027586722012245,0.5458263146728651,-0.0032112999258930787,0.9517189427248753,-0.01182077783995869,0.824849308601866,0.013836115269951158,0.7955986879583095
volume_entropy_z,2h,0.02426656098143193,0.6453914996333504,0.02610450123010105,0.6205728588272784,-0.011676514733002838,0.8250208777691512,-0.039208919361503496,0.45768062354701544,-0.03784112669702911,0.4741492540251898,-0.0506349071623495,0.33806111402825256,-0.0018502674037157926,0.9721704065264601,0.015306145800627407,0.7728798760451424,0.02351896456251379,0.6596656325723683,0.006937290754571209,0.8966620598601884
inter_trade_entropy_z,2h,-0.07992055442441515,0.12907442911071315,-0.10980753101877108,0.03676862555245389,-0.049726194764810355,0.3461394201056318,-0.095052621376063,0.07125914088575867,-0.000601708100319464,0.9909227389432509,-0.02751513000357513,0.6028225832197236,0.033284136317654166,0.5301762928765171,0.01526874580149048,0.773419715415272,0.000973535424765996,0.9854584027807254,-0.014303439154593908,0.7888550021454854
side_sequence_entropy_z,2h,-0.04892961970946359,0.35325928522923195,-0.07742484089508302,0.14150191243295365,-0.018825740812768364,0.7214810097970382,-0.04526688194752656,0.39115338557801815,-0.006014889945426635,0.9094529075071152,-0.011113254474700164,0.833564381143377,0.03209244880941317,0.5450129228581666,0.08290363654837761,0.11739049938199765,0.044574662295325446,0.403759089530161,-0.07215475322679914,0.17617705401271389
price_tick_entropy_z,2h,0.006777688368082653,0.8977455444256183,0.03805857155487278,0.47037385195011516,0.03556816872796666,0.500524542522675,0.026288496758033488,0.6186001906216485,-0.027074798370920583,0.608640169616485,-0.049600948566989975,0.34803036819429223,0.0692241712350575,0.1912907611496369,0.07116683681922684,0.17909891709964812,0.11083447927358107,0.037395330817303014,0.08579226266603229,0.10758548017604717
vpin_z,2h,-0.005526813001956912,0.9165409316737714,-0.03671330860440858,0.4862176370960194,-0.008669532761475423,0.8696107527039627,-0.04803875055478183,0.3627717224126461,-0.15420471607423947,0.0033546903314397975,-0.12398886822686388,0.018601121256234834,-0.1020600878477923,0.05368683522889576,-0.06875649841331158,0.1943145644783115,-0.004384486739498629,0.9345789290202492,-0.005410644836030153,0.9193147244658915
toxic_flow_ratio_z,2h,-0.018959816807632472,0.7192062528125897,-0.02800982664245463,0.5952910061242052,0.05040517070974643,0.3395857956586918,0.03304331634553087,0.5314352713120715,-0.04127845021877486,0.43491274296663407,-0.03756073220729583,0.4774331693068439,-0.03385912240310736,0.5230914459097105,-0.027674560899817825,0.6017427531825746,0.05028941646166606,0.3461428157990938,0.040146204446151634,0.4521072533984368
effective_spread_bps_z,2h,0.045153805034437,0.391679564293501,0.0983727959398254,0.061520740220994644,0.028125033123389598,0.5942913089858748,0.07884533957749855,0.1348636903386528,0.03571538862952839,0.4993513711017099,0.0029920498357754815,0.9548854653028932,-0.03142411822801661,0.5534226153203969,-0.03923063755621606,0.459319731645217,0.004838790230727537,0.9278178294088594,0.0014082462886899436,0.9789664385919488
price_impact_asymmetry_z,2h,0.015438779955489795,0.7697175674384014,0.03224646896933961,0.5408235745120563,-0.047170594318351126,0.37151959979211924,-0.0023078924411931248,0.9651451836683667,0.019906213528678263,0.7066064554799875,0.0446382045128949,0.39843147787001765,0.06156090895611608,0.24531031986300567,0.07005320607569525,0.18601550077199844,-0.03488082916564875,0.5136108168849514,-0.027309938584966196,0.6090831509572826
size_clustering_z,2h,-0.05374847381545302,0.30780673089692273,-0.10384795037755519,0.04834200448725807,-0.02243386031436955,0.6709689559249482,-0.05316212893384959,0.3137955246109338,-0.04083709265848356,0.4398438360866804,-0.04841446821863338,0.35969706398934176,0.014853644076465777,0.7794186542735656,0.05515728334252423,0.29798349335808444,0.06715404089029314,0.20815460808958314,-0.020736031026159226,0.697827657196985
price_clustering_z,2h,0.0246401748554483,0.6403132634234963,0.06016054870943421,0.2535753634093445,0.06820842909946719,0.19602080006615452,0.0755067007443004,0.1522307469950012,0.032542985765515856,0.538240815552037,0.018472879163162266,0.726857273804354,0.09368013332082431,0.07669264382570978,0.13106332774469243,0.01306925547876372,0.07182448491392086,0.1781694585605171,0.015195801341789723,0.7760218891802375
temporal_clustering_z,2h,0.045015388473031444,0.3931343653365407,0.10201750233138014,0.05245692421143905,0.06586643872186185,0.21185597829598662,0.11739464246542496,0.02571557433289511,0.04718973641406286,0.3719932824356956,0.052933793213425,0.31655734146274134,-0.03706673466526958,0.4844751146096724,-0.06806786765997229,0.19883036078644073,0.03361981397010102,0.5289585761876657,0.04765557820486519,0.3720186107307888
volume_autocorr_z,2h,0.0708545492699052,0.17858376859822928,-0.02276588136920853,0.665953416362002,-0.02038719927279552,0.6994570399526204,-0.050504277559265995,0.33863586508214294,-0.0669253270709877,0.20521845794316268,-0.0438256982435564,0.4070813988650728,0.0022868405019911553,0.9656076406827405,0.025300314800761968,0.6332861749787437,-0.014196946949726001,0.7903903652466324,-0.035286090607908445,0.5087278657025944
volume_acceleration_z,2h,0.04440236283328085,0.39961655169898647,0.011153312545588868,0.8325135963640891,-0.034423397328167064,0.5144208564604075,-0.05886299056743341,0.26464241977233177,0.048171221939261724,0.36211878772008227,0.05161871104972517,0.3287467782915481,0.034715619946059,0.5126283565580367,0.08824215950210401,0.09550759077359164,-0.0018425103212935164,0.9724825319506324,-0.07372995936219157,0.16690147077725007
price_acceleration_z,2h,0.06358865606682962,0.22747292773849132,0.03918805614942385,0.4572937225168312,-0.012870312589472339,0.8074647609945046,0.005348351979104492,0.9193385238726403,0.025294541973034067,0.6324099100783488,0.027356692567072273,0.604912960993782,-0.0727618634934408,0.16952682122176446,-0.02655517631026516,0.6165269083520315,0.09052574394010099,0.08945488623404674,0.07362083527937949,0.16753202428166675
price_curvature_z,2h,-0.054827612783914625,0.29818134112176115,-0.04525261688173461,0.39064301407676527,0.07239841300388267,0.1698764228119177,0.04716257786076122,0.3716009791062119,-0.07631302710596627,0.14845503079583872,-0.06484052088879286,0.21971900811723577,0.01600370849845395,0.762831425712078,0.0393488529381034,0.4579667897100915,0.011719052395093712,0.8263325595082767,0.0018406504668328264,0.9725102974978538
vol_of_vol_z,2h,-0.06291466765430234,0.23244806062196144,-0.029266805130769142,0.578872769704018,0.04747979153949966,0.36838918012032995,0.08247833162435018,0.1177424999385499,-0.006517614000515783,0.9019215915154292,-0.02884667319963888,0.5853841032669154,0.0337471043749662,0.524467901013095,0.03763812990065854,0.477761270960412,0.039818346814115405,0.4558117121984127,0.008506495065408976,0.8734651797398924
absorption_ratio_z,2h,-0.009335628670040359,0.8594989693723643,-0.004535772345486697,0.9314656790718856,0.04425881394477628,0.4017993750507562,0.08536829861801931,0.1053763510502413,0.10471625117249105,0.047099669823166115,0.09422192043662889,0.0741815607679008,0.012503738108707505,0.8136160679657498,0.003806822989073316,0.9427795121671998,0.023635610114075632,0.6580843371120706,0.018219902486719602,0.7330019200466892
aggression_imbalance_z,2h,-0.019970812531013588,0.7049149228640104,-0.058318211351737564,0.26843047375418033,-0.0272965778341047,0.6052031969172099,0.01879932456905567,0.7218556507856632,-0.0907831368987213,0.08542301887200383,-0.1186030242002896,0.02441997130346885,-0.0377856707048871,0.4760359471347047,-0.07312994446623206,0.16737315649731466,-0.10135503394744368,0.05711421838444977,-0.052612539666604105,0.3242918235929121
response_asymmetry_z,2h,0.003488600781395422,0.947261750037541,0.01807567445597862,0.7317852422798965,-0.0448519746209363,0.3955143201919429,-0.004628028343612738,0.9301723104719581,0.005305919579937306,0.9200876331554505,-0.004952970316128982,0.9253873880311188,-0.002264400087371745,0.965944922464545,0.005802622943016394,0.9128790994215946,-0.035344071917825126,0.5080312416855384,-0.02375112943425711,0.6565198089483159
max_up_sweep_z,2h,0.06762634703273966,0.19924730515344669,0.07967447056819414,0.13026095775741,0.07467370981594205,0.15681727817813546,0.11531710955273723,0.02847064210667466,0.04064968347844508,0.4419473009880329,0.009638194131692212,0.8553942886055507,-0.010766920365718875,0.8391247764881191,0.04754286518330024,0.36976451587979897,-0.02883336389484384,0.5892518213621126,-0.022690176729229277,0.6709443057317012
max_down_sweep_z,2h,0.085034386898309,0.10626290295795929,0.13975711270291846,0.007746006503093865,0.05709477631954286,0.27928751052234235,0.07009893037403846,0.18388236075511605,0.10456836520474475,0.04741397584904091,0.10410061756532862,0.04841967636686445,-0.0038528153701626877,0.9420894019495445,-0.008055516778839597,0.8792760985114544,-0.025263214291633994,0.6361812989083204,-0.02956322053879407,0.5798571262389949
sweep_count_z,2h,0.07697784923883362,0.14382132468176265,0.11218670071227929,0.03285458771843095,0.049272525843558616,0.3505627397859934,0.08033486389411416,0.12762563618037126,0.06247984659301474,0.2370055593059595,0.03951369461969957,0.45481960060072524,0.005519333780879542,0.9171167589333815,0.03633908264827947,0.4930981508205292,-0.030238224120722378,0.5712312582909328,-0.03524040931914888,0.5092770604189935
hurst_exponent_z,2h,0.009547602911341477,0.8563429310400309,0.006944243302870977,0.8952469971119065,-0.030296077409714385,0.5661296470187727,-0.09949954852236725,0.058942225874070095,0.028424723728765002,0.5908848551103079,0.04763076875593176,0.36753576256451104,-0.031655688718890455,0.5505015769271969,-0.040410960605900915,0.4459116195884405,-0.03964736795425775,0.457750325910878,-0.008610162944080456,0.8719362856254298
fractal_dimension_z,2h,0.04331877571616144,0.4112298963667151,0.00023943049691883434,0.9963778394166656,-0.06296173450139024,0.23274861891248336,-0.08672273151619962,0.09994547117723844,0.014603943689091606,0.7824394509373073,0.06359205446544082,0.22874548117159796,0.03359864083853006,0.5262950341979901,0.0065043306191308325,0.9023932786487966,-0.06626835149938817,0.2142296063005781,0.035507885306224,0.5060657805640625
