,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
trade_pct_q3_z,0.0,0.0,0.004574202529498805,0.0029279779718773824,0.02435413207197623,0.0,0.0074800065266558136,0.0,8.046866020894328e-05,0.00017747737035245237,0.0025927266389120796
trade_pct_q4_z,0.0,0.0,0.0,0.0,0.0,0.0,0.002918630429532776,0.0,0.0,0.0,0.0
volume_pct_q1_z,0.0,0.0,0.0,0.0,0.013797317777251905,0.004849452450684133,0.0,0.0,0.0,0.0,0.0
volume_pct_q2_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7327365555773753e-05,0.0,0.0022746095959664814
volume_pct_q3_z,0.0,0.006910673380094323,0.01855169363246567,0.009038816167649344,0.0,0.004385861369855526,0.0,0.0,0.0,0.0,0.0
volume_pct_q4_z,0.01242493904264741,0.0,0.016123179874553806,0.01567944981396785,0.011108325840081257,0.0,0.0038818205322286303,0.0,0.0,0.0,0.0010000244757208954
quartile_count_ratio_z,0.0,0.0,0.0114746847779168,0.0,0.004713563810216037,0.0,0.011957501754872979,0.0011798970571170742,0.0010586138105939114,7.411009396207646e-05,0.0011911010175444936
quartile_vol_ratio_z,0.016604830070857446,0.007168278271105777,0.0,0.02062632882135418,0.0006586551487455239,0.0,0.0,0.0,0.0,0.0,0.0
front_back_vol_ratio_z,0.0,0.0,0.0,0.0,0.015143607849268825,0.0,0.010459960693532722,0.0,0.0,0.0,0.0
middle_edge_vol_ratio_z,0.007088132326265928,0.0,0.016140148525531473,0.0,0.0,0.0,0.01911135723979207,0.0,0.005405598598010819,0.0,0.0056067810773408056
trade_time_entropy_z,0.0,0.0018026403060549256,0.009436235767416257,0.0,0.024998536470961952,0.0,0.0040205294468629305,0.0,0.0039789428441801,0.0,0.002293131590949571
trade_time_uniformity_z,0.0,0.0018026403060549256,0.009436235767416257,0.0,0.024998536470961952,0.0,0.0040205294468629305,0.0,0.0039789428441801,0.0,0.002293131590949571
volume_time_entropy_z,0.0,0.0,0.0,0.009805424013649144,0.021426917394959055,0.0,0.00289393000040139,0.0,0.0,0.0,0.0020113604382809847
volume_time_uniformity_z,0.0,0.0,0.0,0.009805424013649144,0.021426917394959055,0.0,0.00289393000040139,0.0,0.0,0.0,0.0020113604382809847
activity_ramp_z,0.009579930413046611,0.0,0.0,0.0066721087337571205,0.010798054551081293,0.015774366573909404,0.0,0.0,0.005734546155151232,0.0,0.00140092358814492
volume_ramp_z,0.0,0.01651046613964713,0.010760363251671734,0.00491417540438821,0.012714367613510191,0.0,0.0,0.0006568402167754783,0.0,0.0030563212316612187,0.0
activity_curvature_z,0.0,0.0,0.014196948810831778,0.0,0.0006363406747222911,0.0,0.0,0.021426756439745898,0.0,0.020572088893464624,0.0
eigen_ratio_z,0.0,0.0,0.0,0.006696749596160956,0.012564071561629753,0.0,0.0034233693239391627,0.004807258167254247,0.004116337522317437,0.011540441910132593,0.0037456342718016344
eigen_sum_z,0.009840763870663238,0.0,0.00045882745245684475,0.010080168704345027,0.0,0.001953432476248018,0.007194819255762042,0.0,0.0,0.0,0.003620007633863054
pv_principal_angle_z,0.0,0.007107374414909273,0.008575067440760975,0.01128495444835842,0.03747819502338334,0.0288278295568567,0.027480199868937127,0.0,0.0,0.0,0.0
convex_hull_area_z,0.0,0.0,0.0,0.004330841554392784,0.01619322211725205,0.0,0.007602334649248199,0.0,0.0,0.0,0.0
path_hull_ratio_z,0.0,0.0,0.0,0.0,0.01619059084991381,0.0,0.0,0.014871644781047966,0.0,0.0135633640556172,0.0
ohlc_triangle_area_z,0.0,0.0,0.0,5.5414458034697134e-05,0.010613885047302318,0.0,0.009951697132462023,0.0,0.0,0.0,0.0
candle_aspect_ratio_z,0.024111679363328697,0.03416013503981308,0.0,0.0,0.022050015269424073,0.01966655426387831,0.020073733381167358,0.0,0.0,0.0,0.0
price_slope_angle_z,0.0,0.00963144473398092,0.0,0.0,0.0,0.0,0.0,0.0021604829761074917,0.005805768117642884,0.0026414866013935168,0.004373650068410839
price_volume_angle_cos_z,0.008876342302768236,0.0,0.0014542525131773232,0.0031529449817240263,0.002771632042242622,0.0,0.0,0.004458536162043725,0.011482161392434964,0.006228710196071852,0.007668184420811297
manhattan_distance_z,0.01390518076071423,0.0,0.006001355406143105,0.01243053379130643,0.019932676253184844,0.00590117075323171,0.0,0.0,0.014020354996543638,0.0,0.011985720752891282
chebyshev_distance_z,0.027749657033273145,0.004962559721391813,0.0,0.009700639963341473,0.0,0.0013388005846142192,0.0,0.0,0.0008315758156918207,0.0,0.0065759795014144196
half_cosine_similarity_z,0.013044519134258081,0.009774610942607787,0.0,0.0,0.006656926470630431,0.0,0.0,0.0,0.006301917459166528,0.0,0.007244307681546491
signed_area_bps_z,0.002433700381051729,0.0,0.00042578690360084437,0.0,0.0,0.007801523000933841,0.0,0.008857549708994217,0.004835458144000437,0.0040124110625514575,0.0035947998934271475
area_above_vwap_pct_z,0.006973647078291734,0.011834374357296618,0.008622831646214912,0.007310682830912185,0.0,3.554306883568614e-05,0.01626815471596288,0.0010131240660942176,0.004093603477533403,0.0,0.008481792767360385
