target,is_binary,n_features,features,trade_score,n_train,n_trade,metric,period,trade_start,trade_end
tgt_profitable_long_1,True,13,"is_swing_low, is_swing_high, low, kinetic_energy, dist_to_support_20_bps, dist_to_resistance_5_bps, burstiness, dist_to_resistance_10_bps, resistance_touches_20, hilbert_std_amplitude, side_sequence_entropy_z, quartile_count_ratio, trade_size_iqr",0.22107667613285598,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_profitable_long_10,True,20,"low, hilbert_std_amplitude, trade_size_iqr, is_swing_high, monotonicity_score, turbulence, fvg_bearish_count_10, is_swing_low, breakout_up_bps_5_z, bos_net_z, total_energy, breakout_net_10, dist_to_resistance_10_bps, vol_price_feedback_z, max_monotonic_run, golden_ratio_composite, max_drawup, support_touches_20, max_sell_run, dist_to_resistance_5_bps",0.06012383900928797,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_profitable_long_3,True,20,"low, is_swing_low, hour_sin, hilbert_std_amplitude, trade_size_iqr, is_swing_high, burstiness, resistance_touches_20, volume_per_second_std, monotonicity_score, max_drawup, cvd_max, disposition_sell_z, total_energy, ofi_persistence, max_monotonic_run_z, wave_wavelength_z, dist_to_support_20_bps, realized_vol, turbulence",0.07285873192436043,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_profitable_long_5,True,15,"low, trade_size_iqr, hilbert_std_amplitude, is_swing_low, is_swing_high, breakout_up_bps_5_z, max_sell_run, monotonicity_score, burstiness, kinetic_energy, total_energy, dist_to_support_20_bps, max_monotonic_run, dist_to_resistance_5_bps, volume_per_second_std",0.10297213622291002,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_profitable_short_1,True,9,"is_swing_low, is_swing_high, low, quartile_count_ratio, dist_to_support_20_bps, kinetic_energy, dist_to_resistance_5_bps, dist_to_resistance_10_bps, resistance_touches_20",0.23287925696594436,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_profitable_short_10,True,20,"low, trade_size_iqr, hilbert_std_amplitude, turbulence, monotonicity_score, is_swing_low, is_swing_high, breakout_up_bps_5_z, bos_net_z, fvg_bearish_count_10, total_energy, breakout_net_10, max_monotonic_run, vol_price_feedback_z, dist_to_resistance_10_bps, golden_ratio_composite, support_touches_20, max_sell_run, max_drawup, fair_value_change_bps_z",0.07681840672934181,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_profitable_short_3,True,18,"low, is_swing_low, hour_sin, hilbert_std_amplitude, trade_size_iqr, is_swing_high, burstiness, monotonicity_score, volume_per_second_std, max_sell_run, total_energy, disposition_sell_z, max_drawup, ofi_persistence, breakout_up_bps_5_z, turbulence, max_monotonic_run_z, dist_to_resistance_5_bps",0.0793927327028372,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_profitable_short_5,True,17,"low, trade_size_iqr, hilbert_std_amplitude, is_swing_low, breakout_up_bps_5_z, is_swing_high, max_sell_run, dist_to_resistance_10_bps_z, monotonicity_score, total_energy, burstiness, volume_per_second_std, dist_to_resistance_5_bps, kinetic_energy, golden_ratio_composite, max_monotonic_run, turbulence",0.05338476854156293,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_relative_ret_1,False,4,"is_swing_low, is_swing_high, resistance_touches_20, dist_to_support_20_bps",0.17194812609395294,2160,180,R2,9,2025-08-26,2025-09-24
tgt_tail_event_1,True,20,"realized_vol, trade_rate_std, volume_per_second_std, price_path_length, burstiness, total_energy, max_drawdown, roll_spread, eigen_ratio_z, monotonicity_score, max_trades_per_second_z, taylor_rate_r2, wave_wavelength_z, vol_price_feedback_z, max_monotonic_run, hour_sin, cvd_min, trade_time_uniformity, max_sell_run, side_switch_rate",0.14939024390243905,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_tail_event_3,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, burstiness, monotonicity_score, eigen_ratio_z, path_length_over_range, max_trades_per_second_z, total_energy, max_monotonic_run, max_up_sweep_z, trade_time_uniformity, roll_spread, max_sell_run, max_drawdown, max_monotonic_run_z, atr_change_pct_14, vol_price_feedback_z",0.25359156210220046,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_tail_event_5,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, monotonicity_score, eigen_ratio_z, max_drawdown, burstiness, total_energy, max_trades_per_second_z, path_length_over_range, atr_change_pct_14, max_monotonic_run, trade_time_uniformity, roll_spread, max_up_sweep_z, max_sell_run, kinetic_energy, max_monotonic_run_z",0.2897589502210811,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_vol_expansion_10,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, eigen_ratio_z, total_energy, max_drawdown, monotonicity_score, max_trades_per_second_z, burstiness, trade_time_uniformity, max_monotonic_run, roll_spread, atr_change_pct_14, max_monotonic_run_z, kinetic_energy, path_length_over_range, max_up_sweep_z, max_drawup",0.4135000000000001,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_vol_expansion_5,True,20,"trade_rate_std, realized_vol, volume_per_second_std, price_path_length, eigen_ratio_z, max_trades_per_second_z, wave_wavelength_z, burstiness, trade_time_uniformity, roll_spread, max_drawdown, monotonicity_score, total_energy, atr_change_pct_14, max_monotonic_run, vol_price_feedback_z, max_monotonic_run_z, taylor_rate_r2, kinetic_energy, cvd_min",0.3221738573806171,2160,180,AUC_dev,9,2025-08-26,2025-09-24
tgt_adverse_selection_1,True,5,"is_swing_high, is_swing_low, max_drawup, hilbert_amp_freq_corr_z, total_energy",0.006076388888888951,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_alpha_1,False,6,"is_swing_low, is_swing_high, resistance_touches_20, dist_to_support_20_bps, breakout_net_10, support_touches_20",0.051307670615380774,2160,180,R2,10,2025-09-25,2025-10-24
tgt_breakout_any_3,True,20,"trade_rate_std, realized_vol, kinetic_energy, trade_time_uniformity, price_path_length, max_drawdown, atr_change_pct_14, wave_wavelength_z, volume_per_second_std, burstiness, max_drawup, quartile_count_ratio, monotonicity_score, taylor_rate_r2, max_trades_per_second_z, max_sell_run_z, max_monotonic_run, eigen_ratio_z, max_monotonic_run_z, max_sell_run",0.15198863636363635,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_breakout_any_5,True,20,"atr_change_pct_14, trade_rate_std, wave_wavelength_z, realized_vol, kinetic_energy, trade_time_uniformity, price_path_length, volume_per_second_std, burstiness, taylor_rate_r2, max_monotonic_run_z, max_drawup, monotonicity_score, eigen_ratio_z, max_drawdown, quartile_count_ratio, max_monotonic_run, total_energy, max_up_sweep_z, roll_spread",0.044256120527306986,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_breakout_down_10,True,20,"close_to_vwap, max_drawup, dist_to_r1_bps, time_to_high_pct, is_swing_low, net_tick_direction, breakout_up_bps_5_z, cvd_close_vs_range, dist_to_support_5_bps, golden_ratio_composite, burstiness, monotonicity_score, total_energy, wave_wavelength_z, fair_value_change_bps_z, bos_net_z, dist_to_resistance_10_bps_z, trade_rate_std, panic_sell_ratio, aggression_imbalance",0.2807142857142857,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_breakout_down_3,True,20,"close_to_vwap, max_drawup, dist_to_r1_bps, net_tick_direction, is_swing_low, time_to_high_pct, cvd_close_vs_range, dist_to_support_5_bps, taylor_price_a0, golden_ratio_composite, burstiness, fair_value_change_bps_z, ofi_persistence, breakout_up_bps_5_z, dist_to_resistance_10_bps_z, monotonicity_score, hour_sin, cvd_max, panic_sell_ratio, price_path_length",0.35442952109618786,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_breakout_down_5,True,20,"close_to_vwap, max_drawup, is_swing_low, dist_to_r1_bps, time_to_high_pct, net_tick_direction, cvd_close_vs_range, breakout_up_bps_5_z, dist_to_support_5_bps, burstiness, monotonicity_score, total_energy, wave_wavelength_z, bos_net_z, trade_rate_std, price_path_length, kinetic_energy, realized_vol, golden_ratio_composite, dist_to_resistance_10_bps_z",0.33834134615384626,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_breakout_up_10,True,20,"max_drawdown, close_to_vwap, dist_to_r1_bps, net_tick_direction, dist_to_resistance_10_bps_z, cvd_min, time_to_high_pct, taylor_price_a0, bos_net_z, dist_to_resistance_5_bps, golden_ratio_composite, fair_value_change_bps_z, dist_to_support_5_bps, aggression_imbalance, cvd_close_vs_range, is_swing_high, dist_to_resistance_10_bps, trade_rate_std, atr_change_pct_14, wave_wavelength_z",0.33840811965811957,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_breakout_up_3,True,20,"close_to_vwap, dist_to_r1_bps, net_tick_direction, max_drawdown, time_to_high_pct, cvd_close_vs_range, dist_to_resistance_5_bps, cvd_min, dist_to_resistance_10_bps_z, taylor_price_a0, is_swing_high, golden_ratio_composite, fair_value_change_bps_z, dist_to_support_5_bps, aggression_imbalance, ofi_persistence, dist_to_resistance_10_bps, panic_sell_ratio, atr_change_pct_14, trade_rate_std",0.30305364897044407,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_breakout_up_5,True,20,"close_to_vwap, dist_to_r1_bps, max_drawdown, net_tick_direction, time_to_high_pct, dist_to_resistance_10_bps_z, cvd_close_vs_range, cvd_min, golden_ratio_composite, dist_to_resistance_5_bps, is_swing_high, taylor_price_a0, fair_value_change_bps_z, aggression_imbalance, dist_to_resistance_10_bps, dist_to_support_5_bps, atr_change_pct_14, ofi_persistence, bos_net_z, trade_rate_std",0.2830452674897119,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_consolidation_3,True,20,"trade_rate_std, kinetic_energy, atr_change_pct_14, realized_vol, total_energy, price_path_length, wave_wavelength_z, burstiness, trade_time_uniformity, monotonicity_score, volume_per_second_std, max_drawdown, max_trades_per_second_z, quartile_count_ratio, max_drawup, eigen_ratio_z, taylor_rate_r2, vol_price_feedback_z, max_up_sweep_z, roll_spread",0.28588439056072745,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_consolidation_5,True,20,"total_energy, atr_change_pct_14, trade_rate_std, kinetic_energy, realized_vol, wave_wavelength_z, price_path_length, burstiness, volume_per_second_std, monotonicity_score, trade_time_uniformity, max_drawdown, max_trades_per_second_z, quartile_count_ratio, max_up_sweep_z, max_drawup, max_monotonic_run_z, eigen_ratio_z, max_monotonic_run, side_sequence_entropy_z",0.23529411764705876,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_crash_10,True,20,"trade_rate_std, realized_vol, price_path_length, wave_wavelength_z, volume_per_second_std, eigen_ratio_z, max_monotonic_run_z, burstiness, max_sell_run, max_monotonic_run, max_trades_per_second_z, monotonicity_score, max_up_sweep_z, max_drawdown, atr_change_pct_14, total_energy, max_sell_run_z, trade_time_uniformity, kinetic_energy, cvd_min",0.24174053182917,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_crash_3,True,20,"realized_vol, trade_rate_std, price_path_length, max_up_sweep_z, max_sell_run, burstiness, eigen_ratio_z, volume_per_second_std, wave_wavelength_z, max_drawdown, max_monotonic_run_z, path_length_over_range, max_monotonic_run, max_sell_run_z, trade_time_uniformity, monotonicity_score, taylor_rate_r2, atr_change_pct_14, max_trades_per_second_z, quartile_count_ratio",0.21230158730158732,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_crash_5,True,20,"realized_vol, trade_rate_std, price_path_length, wave_wavelength_z, burstiness, eigen_ratio_z, volume_per_second_std, max_drawdown, max_monotonic_run_z, monotonicity_score, max_monotonic_run, max_up_sweep_z, atr_change_pct_14, trade_time_uniformity, path_length_over_range, quartile_count_ratio, max_trades_per_second_z, max_sell_run_z, total_energy, cvd_min",0.18606060606060604,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_liquidation_cascade_5,True,20,"price_path_length, trade_rate_std, realized_vol, burstiness, monotonicity_score, max_drawdown, max_sell_run, side_switch_rate, volume_per_second_std, total_energy, wave_wavelength_z, eigen_ratio_z, max_monotonic_run, path_length_over_range, trade_time_uniformity, atr_change_pct_14, max_drawup, cvd_min, taylor_rate_r2, max_trades_per_second_z",0.18202020202020197,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_profitable_long_1,True,19,"is_swing_low, is_swing_high, low, golden_ratio_composite, ofi_persistence, side_sequence_entropy_z, hour_sin, burstiness, dist_to_support_20_bps, quartile_count_ratio, dist_to_resistance_5_bps, hilbert_std_amplitude, resistance_touches_20, max_drawdown, breakout_net_10, dist_to_resistance_10_bps, max_trades_per_second_z, side_switch_rate, hilbert_std_amplitude_z",0.13472449880216875,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_profitable_long_10,True,20,"low, breakout_net_10, fvg_bearish_count_10, breakout_up_bps_5_z, support_touches_20, turbulence, dist_to_resistance_10_bps, bos_net_z, monotonicity_score, is_swing_low, is_swing_high, hilbert_std_amplitude, vol_price_feedback_z, total_energy, trade_size_iqr, dist_to_resistance_5_bps, max_drawup, fair_value_change_bps_z, aggression_imbalance, kinetic_energy",0.11139831042743675,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_profitable_long_3,True,20,"is_swing_low, low, hour_sin, resistance_touches_20, is_swing_high, burstiness, hilbert_std_amplitude, monotonicity_score, dist_to_support_20_bps, support_touches_20, volume_per_second_std, realized_vol, max_drawup, wave_wavelength_z, total_energy, path_length_over_range, ofi_persistence, trade_size_iqr, max_monotonic_run_z, quartile_count_ratio",-0.0029644268774703386,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_profitable_long_5,True,18,"low, breakout_up_bps_5_z, is_swing_low, trade_size_iqr, is_swing_high, support_touches_20, bos_net_z, hilbert_std_amplitude, max_sell_run, monotonicity_score, golden_ratio_composite, burstiness, turbulence, dist_to_resistance_10_bps, total_energy, dist_to_resistance_10_bps_z, dist_to_resistance_5_bps, max_monotonic_run",0.0971928952925103,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_profitable_short_1,True,15,"is_swing_low, is_swing_high, golden_ratio_composite, low, ofi_persistence, hour_sin, dist_to_support_20_bps, quartile_count_ratio, side_sequence_entropy_z, hilbert_std_amplitude, breakout_net_10, dist_to_resistance_5_bps, resistance_touches_20, burstiness, aggression_imbalance",0.1470588235294118,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_profitable_short_10,True,20,"low, breakout_net_10, fvg_bearish_count_10, breakout_up_bps_5_z, support_touches_20, turbulence, bos_net_z, dist_to_resistance_10_bps, monotonicity_score, is_swing_low, is_swing_high, hilbert_std_amplitude, vol_price_feedback_z, trade_size_iqr, total_energy, fair_value_change_bps_z, dist_to_resistance_5_bps, max_drawup, golden_ratio_composite, aggression_imbalance",0.11690464048954619,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_profitable_short_3,True,20,"is_swing_low, hour_sin, low, is_swing_high, burstiness, hilbert_std_amplitude, resistance_touches_20, dist_to_support_20_bps, monotonicity_score, support_touches_20, realized_vol, volume_per_second_std, path_length_over_range, max_drawup, total_energy, ofi_persistence, wave_wavelength_z, breakout_up_bps_5_z, fvg_bearish_count_10, dist_to_support_5_bps",-0.01476949697194413,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_profitable_short_5,True,17,"low, breakout_up_bps_5_z, is_swing_low, trade_size_iqr, support_touches_20, is_swing_high, bos_net_z, hilbert_std_amplitude, monotonicity_score, max_sell_run, golden_ratio_composite, burstiness, total_energy, dist_to_resistance_10_bps_z, turbulence, dist_to_resistance_10_bps, dist_to_resistance_5_bps",0.07247546888585266,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_relative_ret_1,False,6,"is_swing_low, is_swing_high, resistance_touches_20, dist_to_support_20_bps, breakout_net_10, support_touches_20",0.051307670615380774,2160,180,R2,10,2025-09-25,2025-10-24
tgt_tail_event_1,True,20,"realized_vol, trade_rate_std, volume_per_second_std, price_path_length, eigen_ratio_z, max_trades_per_second_z, roll_spread, total_energy, burstiness, vol_price_feedback_z, wave_wavelength_z, max_drawdown, max_sell_run_z, monotonicity_score, max_sell_run, taylor_rate_r2, max_monotonic_run, trade_time_uniformity, max_buy_run_z, turbulence",0.24603174603174605,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_tail_event_3,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, eigen_ratio_z, max_trades_per_second_z, burstiness, monotonicity_score, trade_time_uniformity, path_length_over_range, total_energy, max_monotonic_run, vol_price_feedback_z, max_drawdown, max_up_sweep_z, max_sell_run, roll_spread, max_monotonic_run_z, atr_change_pct_14",0.24250440917107585,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_tail_event_5,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, eigen_ratio_z, max_trades_per_second_z, monotonicity_score, max_drawdown, burstiness, atr_change_pct_14, total_energy, trade_time_uniformity, max_monotonic_run, max_up_sweep_z, path_length_over_range, roll_spread, max_monotonic_run_z, max_sell_run, vol_price_feedback_z",0.26134625191228966,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_vol_expansion_10,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, eigen_ratio_z, max_trades_per_second_z, max_drawdown, burstiness, trade_time_uniformity, total_energy, monotonicity_score, max_monotonic_run, atr_change_pct_14, max_monotonic_run_z, max_up_sweep_z, roll_spread, kinetic_energy, vol_price_feedback_z, max_sell_run",0.35872297637003525,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_vol_expansion_5,True,20,"realized_vol, trade_rate_std, price_path_length, volume_per_second_std, wave_wavelength_z, eigen_ratio_z, max_trades_per_second_z, burstiness, trade_time_uniformity, max_drawdown, monotonicity_score, roll_spread, total_energy, vol_price_feedback_z, atr_change_pct_14, max_monotonic_run_z, max_monotonic_run, max_sell_run, taylor_rate_r2, kinetic_energy",0.3259047619047619,2160,180,AUC_dev,10,2025-09-25,2025-10-24
tgt_adverse_selection_1,True,4,"is_swing_high, is_swing_low, resistance_touches_20, hilbert_amp_freq_corr_z",0.03870848252870729,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_alpha_1,False,6,"is_swing_low, is_swing_high, dist_to_support_20_bps, resistance_touches_20, breakout_net_10, support_touches_20",0.15480750492905937,2160,180,R2,11,2025-10-25,2025-11-23
tgt_breakout_any_3,True,20,"trade_rate_std, kinetic_energy, atr_change_pct_14, realized_vol, price_path_length, burstiness, max_drawup, trade_time_uniformity, volume_per_second_std, wave_wavelength_z, max_drawdown, monotonicity_score, taylor_rate_r2, roll_spread, max_sell_run, max_trades_per_second_z, max_monotonic_run, quartile_count_ratio, eigen_ratio_z, total_energy",0.3662857142857142,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_breakout_any_5,True,20,"max_drawup, atr_change_pct_14, realized_vol, trade_rate_std, kinetic_energy, price_path_length, volume_per_second_std, burstiness, total_energy, wave_wavelength_z, monotonicity_score, max_monotonic_run, max_monotonic_run_z, trade_time_uniformity, roll_spread, max_up_sweep_z, max_buy_run_z, taylor_rate_r2, eigen_ratio_z, max_trades_per_second_z",0.2871939736346516,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_breakout_down_10,True,20,"close_to_vwap, dist_to_r1_bps, max_drawup, net_tick_direction, time_to_high_pct, low, cvd_close_vs_range, is_swing_low, breakout_up_bps_5_z, dist_to_resistance_5_bps, dist_to_support_5_bps, aggression_imbalance, fair_value_change_bps_z, cvd_max, bos_net_z, taylor_price_a0, panic_sell_ratio, wave_wavelength_z, volume_per_second_std, golden_ratio_composite",0.27044172932330834,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_breakout_down_3,True,20,"close_to_vwap, max_drawup, dist_to_r1_bps, net_tick_direction, time_to_high_pct, is_swing_low, cvd_close_vs_range, dist_to_support_5_bps, taylor_price_a0, cvd_max, golden_ratio_composite, kinetic_energy, fair_value_change_bps_z, aggression_imbalance, hour_sin, wave_wavelength_z, panic_sell_ratio, volume_per_second_std, trade_rate_std, dist_to_resistance_5_bps",0.32857572115384615,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_breakout_down_5,True,20,"close_to_vwap, max_drawup, dist_to_r1_bps, is_swing_low, time_to_high_pct, net_tick_direction, cvd_close_vs_range, breakout_up_bps_5_z, dist_to_support_5_bps, wave_wavelength_z, kinetic_energy, taylor_price_a0, burstiness, total_energy, low, volume_per_second_std, trade_time_uniformity, trade_rate_std, bos_net_z, monotonicity_score",0.2951785714285715,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_breakout_up_10,True,20,"max_drawdown, dist_to_r1_bps, close_to_vwap, cvd_min, net_tick_direction, dist_to_resistance_5_bps, time_to_high_pct, dist_to_resistance_10_bps_z, taylor_price_a0, aggression_imbalance, price_path_length, dist_to_resistance_10_bps, golden_ratio_composite, is_swing_high, trade_rate_std, fair_value_change_bps_z, cvd_close_vs_range, low, panic_sell_ratio, atr_change_pct_14",0.310904071773637,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_breakout_up_3,True,20,"close_to_vwap, dist_to_r1_bps, max_drawdown, net_tick_direction, time_to_high_pct, dist_to_resistance_5_bps, cvd_close_vs_range, cvd_min, taylor_price_a0, is_swing_high, dist_to_resistance_10_bps_z, aggression_imbalance, fair_value_change_bps_z, panic_sell_ratio, golden_ratio_composite, dist_to_resistance_10_bps, dist_to_support_5_bps, trade_rate_std, atr_change_pct_14, ofi_persistence",0.3268896321070234,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_breakout_up_5,True,20,"close_to_vwap, max_drawdown, dist_to_r1_bps, net_tick_direction, time_to_high_pct, cvd_min, dist_to_resistance_5_bps, dist_to_resistance_10_bps_z, is_swing_high, cvd_close_vs_range, taylor_price_a0, aggression_imbalance, dist_to_resistance_10_bps, trade_rate_std, golden_ratio_composite, atr_change_pct_14, price_path_length, fair_value_change_bps_z, panic_sell_ratio, realized_vol",0.3291256596776494,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_consolidation_3,True,20,"trade_rate_std, kinetic_energy, atr_change_pct_14, realized_vol, price_path_length, wave_wavelength_z, total_energy, monotonicity_score, volume_per_second_std, burstiness, trade_time_uniformity, max_drawup, max_trades_per_second_z, max_drawdown, eigen_ratio_z, quartile_count_ratio, vol_price_feedback_z, roll_spread, taylor_rate_r2, max_up_sweep_z",0.2911392405063291,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_consolidation_5,True,20,"atr_change_pct_14, kinetic_energy, total_energy, trade_rate_std, realized_vol, wave_wavelength_z, price_path_length, volume_per_second_std, burstiness, monotonicity_score, max_drawdown, trade_time_uniformity, max_trades_per_second_z, max_drawup, max_up_sweep_z, quartile_count_ratio, eigen_ratio_z, max_monotonic_run, max_monotonic_run_z, roll_spread",0.3829941860465116,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_crash_10,True,20,"realized_vol, volume_per_second_std, trade_rate_std, price_path_length, wave_wavelength_z, eigen_ratio_z, max_monotonic_run_z, roll_spread, max_drawdown, max_up_sweep_z, total_energy, max_trades_per_second_z, atr_change_pct_14, max_sell_run, monotonicity_score, max_monotonic_run, kinetic_energy, burstiness, path_length_over_range, max_sell_run_z",0.16338482430826684,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_crash_3,True,20,"realized_vol, max_drawdown, max_up_sweep_z, max_monotonic_run_z, price_path_length, wave_wavelength_z, path_length_over_range, max_monotonic_run, trade_rate_std, roll_spread, volume_per_second_std, max_sell_run, eigen_ratio_z, max_sell_run_z, atr_change_pct_14, net_tick_direction, burstiness, cvd_min, monotonicity_score, resistance_touches_20",0.04276434500180437,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_crash_5,True,20,"realized_vol, price_path_length, wave_wavelength_z, max_drawdown, trade_rate_std, eigen_ratio_z, roll_spread, volume_per_second_std, max_monotonic_run_z, path_length_over_range, max_up_sweep_z, atr_change_pct_14, monotonicity_score, max_monotonic_run, max_sell_run, burstiness, total_energy, max_trades_per_second_z, max_sell_run_z, cvd_min",0.09152589310440318,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_liquidation_cascade_5,True,20,"realized_vol, price_path_length, trade_rate_std, max_drawdown, volume_per_second_std, roll_spread, burstiness, eigen_ratio_z, monotonicity_score, path_length_over_range, wave_wavelength_z, max_monotonic_run, total_energy, max_sell_run, cvd_min, atr_change_pct_14, max_trades_per_second_z, max_monotonic_run_z, kinetic_energy, max_drawup",0.18551814318404702,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_profitable_long_1,True,20,"is_swing_low, is_swing_high, low, golden_ratio_composite, dist_to_support_20_bps, hour_sin, hilbert_std_amplitude, trade_size_iqr, burstiness, te_price_to_volume, breakout_net_10, side_sequence_entropy_z, total_energy, volume_per_second_std, side_switch_rate, hilbert_std_amplitude_z, max_trades_per_second_z, cvd_max, aggression_imbalance, ofi_persistence",0.11970613656006901,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_profitable_long_10,True,17,"low, hilbert_std_amplitude, fvg_bearish_count_10, trade_size_iqr, breakout_net_10, is_swing_high, bos_net_z, support_touches_20, is_swing_low, max_up_sweep_z, turbulence, golden_ratio_composite, aggression_imbalance, dist_to_resistance_10_bps, total_energy, resistance_touches_20, cvd_max",0.004243827160493874,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_profitable_long_3,True,17,"low, is_swing_low, is_swing_high, hilbert_std_amplitude, hour_sin, trade_size_iqr, max_up_sweep_z, dist_to_support_20_bps, burstiness, volume_per_second_std, trade_time_uniformity, max_monotonic_run_z, ofi_persistence, wave_wavelength_z, cvd_max, realized_vol, fib_wave_avg_dist_z",0.06129193166230196,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_profitable_long_5,True,11,"low, breakout_up_bps_5_z, is_swing_low, trade_size_iqr, is_swing_high, hilbert_std_amplitude, bos_net_z, dist_to_support_20_bps, max_monotonic_run, support_touches_20, max_sell_run",0.11506493506493509,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_profitable_short_1,True,13,"is_swing_low, is_swing_high, low, golden_ratio_composite, dist_to_support_20_bps, hour_sin, aggression_imbalance, hilbert_std_amplitude, trade_size_iqr, breakout_net_10, ofi_persistence, panic_sell_ratio, hilbert_std_amplitude_z",0.1323075021628971,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_profitable_short_10,True,17,"low, hilbert_std_amplitude, fvg_bearish_count_10, breakout_net_10, trade_size_iqr, is_swing_low, is_swing_high, support_touches_20, bos_net_z, turbulence, max_up_sweep_z, golden_ratio_composite, dist_to_resistance_10_bps, aggression_imbalance, cvd_max, resistance_touches_20, price_path_length",0.02562468128505857,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_profitable_short_3,True,15,"low, is_swing_low, is_swing_high, hour_sin, hilbert_std_amplitude, trade_size_iqr, dist_to_support_20_bps, max_up_sweep_z, quartile_count_ratio, cvd_max, burstiness, volume_per_second_std, trade_time_uniformity, ofi_persistence, max_monotonic_run_z",0.05711796913887501,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_profitable_short_5,True,10,"low, breakout_up_bps_5_z, trade_size_iqr, is_swing_low, is_swing_high, hilbert_std_amplitude, bos_net_z, max_monotonic_run, support_touches_20, max_sell_run",0.11921296296296302,2160,180,AUC_dev,11,2025-10-25,2025-11-23
tgt_relative_ret_1,False,6,"is_swing_low, is_swing_high, dist_to_support_20_bps, resistance_touches_20, breakout_net_10, support_touches_20",0.15480750492905937,2160,180,R2,11,2025-10-25,2025-11-23
