,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
liq_pool_below_20,0.013539197364999644,0.0,0.0,0.016460601811334463,0.0,0.031637922897325144,0.01926308015468381,0.0007160921256543773,0.01581452187751342,0.0,0.012683545388444184
dist_to_equal_high_bps,0.000299369716366904,0.0007558824852451629,0.008089206671506588,0.004857414284245909,0.019329285428749454,0.0,0.0053676427085633804,0.0,0.0,0.0,0.0
dist_to_equal_low_bps,0.0061616012124101616,0.0011808665620920422,0.003959109603465905,0.006827199376930881,0.009191758378774395,0.004526102058204806,0.0035989087592258606,0.012053775260462807,0.017101626404084858,0.013641453978285423,0.011324198045867373
liq_void_up_bps,0.002000366352703953,0.0,0.0013136109123654816,0.0,0.0,0.0,0.00030474494273513564,0.0,0.00795578684490561,0.0,0.008124768540023197
liq_void_down_bps,0.006495224088723273,0.0,0.0,0.0019361757064035867,0.0,0.0,0.006061144811244867,0.0,0.0030648696998261116,0.0,0.0022848434834750186
liq_void_any,0.0,0.007756706303190031,0.0024569547823178883,0.0017268521450966023,0.0,0.0,0.00455615103019591,0.0,0.0,0.0,0.0
liq_void_count_10,0.0,0.0,0.013879941901986381,0.01801694389252928,0.019318596145037947,0.011470417737478922,0.016754169439082478,0.0,0.0,0.0,0.0
stop_hunt_up_score,0.00027825682800641793,0.002145442029448219,0.0014732002110924292,0.0,0.001871340138552391,0.0,0.0031764073474565002,0.008858506226470997,0.00425485852797447,0.0075273991192950085,0.007057579868179342
stop_hunt_down_score,0.001365948207102008,0.0,0.0008310144676360043,0.001075688218440396,0.0006992538991716923,0.0,0.0,0.009429152092873316,0.0006705962311430724,0.008991100654622386,0.004236216485645983
upper_wick_ratio,0.0,0.0043215162142384855,0.0,0.011231812360262161,0.0,0.008883506162551846,0.0017904956633865154,0.0,0.0,0.0,0.0
lower_wick_ratio,0.0,0.026726184976655354,0.0,0.012690595429918794,0.0,0.004178127431507583,0.004939848205904873,0.008114416852862405,0.0044560073301478376,0.0071823697600787995,0.0010117485544824945
body_ratio,0.002968155772605563,0.006494768079857494,0.0,0.0,0.0,0.008819880256250912,0.0068859406873027496,0.01099558140386181,0.0,0.01331772088729144,0.0035797451275403347
upper_wick_rejection,0.0,0.0032324815876454416,0.02348497677135919,0.0,0.011831998264674404,0.0038729028283008837,0.0,0.0,0.008739429534719179,0.0,0.007673712394001164
lower_wick_rejection,0.0,0.005240325247607647,0.0,0.0,0.0,0.009513763077386717,0.0050973766009434485,0.0,0.0,0.0,0.0010545452224928198
wick_dominance,0.010922590571892599,0.010269939632357783,0.013612440498734557,0.022368863780682702,0.0,0.0,0.0,0.0,0.0,0.003991646270906202,0.0
avg_upper_wick_5,0.0,0.0,0.0068568689587937826,0.010474783885335626,0.010317539768165851,0.0,0.01692825202750292,0.008382913380673873,0.0,0.007730057669297352,0.0
