vol_1m,vol_range,vol_expanding,vol_ratio,vwap_distance,drift_5m,trend_slope,high_5m,low_5m,range_5m,price_position,trade_rate,volume_5m,buy_imbalance,timestamp,datetime,classification,ret_30s,flow_impact,imbalance,direction,hour
10.194801833582162,26.774647423026117,False,0.8156498235956683,-44.35281027566655,-76.9840371334759,-0.1641879440567338,176.79,175.62,66.74272675413505,-0.2735042735042706,53.212043702771645,196363.9,-0.3270789590143606,1753902009004,2025-07-30 19:00:09,Reversal,-21.10667427267405,72.06080502426485,0.7788229561579684,Sell,19
10.194801833582162,26.774647423026117,False,0.8156498235956683,-46.62449246385353,-79.24827351975578,-0.16422541705549148,176.79,175.62,66.75795960287502,-0.30769230769232264,53.212043702771645,196363.9,-0.3270789590143606,1753902009007,2025-07-30 19:00:09,Reversal,-23.393814903571645,72.35376819868681,0.7797125922623414,Sell,19
10.194801833582162,26.774647423026117,False,0.8156498235956683,-45.488651369760035,-78.11615532661584,-0.16420667841821907,176.79,175.62,66.75034230944702,-0.2905982905982966,53.212043702771645,196363.9,-0.3270789590143606,1753902009033,2025-07-30 19:00:09,Reversal,-21.67959835691439,72.79660291178989,0.7761351181244392,Sell,19
10.123675407315988,26.77447440445356,False,0.8156579604898732,-41.513140831761774,-74.71557140431274,-0.16412517807355287,176.79,175.62,66.72369546620972,-0.23076923076924197,53.25089542841218,196363.5,-0.3270775882483252,1753902009207,2025-07-30 19:00:09,Reversal,-17.10863986313153,73.37860405366828,0.7627616149296663,Sell,19
10.123675407315988,26.77447440445356,False,0.8156579604898732,-41.513140831761774,-74.71557140431274,-0.16412517807355287,176.79,175.62,66.72369546620972,-0.23076923076924197,53.25089542841218,196363.5,-0.3270775882483252,1753902009285,2025-07-30 19:00:09,Reversal,-17.10863986313153,73.96445903511277,0.7536564420729641,Sell,19
10.123675407315988,26.77447440445356,False,0.8156579604898732,-44.352743586014654,-77.54570668477818,-0.16417199073130345,176.79,175.62,66.74272675413505,-0.2735042735042706,53.25089542841218,196363.5,-0.3270775882483252,1753902009285,2025-07-30 19:00:09,Reversal,-19.965772960638574,74.48665429631755,0.7553834553183983,Sell,19
10.123675407315988,26.77447440445356,False,0.8156579604898732,-47.19234634026915,-80.37584196524524,-0.1642188301009843,176.79,175.62,66.76176890156847,-0.3162393162393235,53.25089542841218,196363.5,-0.3270775882483252,1753902009285,2025-07-30 19:00:09,Reversal,-22.82453637660517,75.57522123893825,0.7589068520057414,Sell,19
10.123675407315988,26.77447440445356,False,0.8156579604898732,-50.59986964537389,-83.77200430180505,-0.1642750726365517,176.79,175.62,66.78463382613091,-0.36752136752137726,53.25089542841218,196363.5,-0.3270775882483252,1753902009285,2025-07-30 19:00:09,Reversal,-26.25720646155648,77.11033399942937,0.7637065351189762,Sell,19
10.123675407315988,26.77447440445356,False,0.8156579604898732,-52.87155184877651,-86.03611252617773,-0.16431258906764198,176.79,175.62,66.79988581216028,-0.40170940170940506,53.25089542841218,196363.5,-0.3270775882483252,1753902009285,2025-07-30 19:00:09,Reversal,-28.54695974878675,78.48322866114798,0.7678399791944587,Sell,19
9.999149153198996,26.774128426061697,False,0.8156742320020868,-43.0955997158559,-77.5369290848381,-0.16392260393015878,176.79,175.62,66.73511293634427,-0.2564102564102689,53.22228149575812,195662.8,-0.33183006682925925,1753902009372,2025-07-30 19:00:09,Reversal,-18.252338580880288,78.69155009991476,0.767734481138664,Sell,19
9.945966896431873,26.773955466235748,False,0.8156823666203074,-45.3672919355271,-80.36219581211023,-0.16394124293191362,176.79,175.62,66.75034230944702,-0.2905982905982966,53.23258055632057,195662.7,-0.3318307475057842,1753902009407,2025-07-30 19:00:09,Reversal,-20.53856686444461,79.49743077362308,0.7684964243328511,Sell,19
9.945966896431873,26.773955466235748,False,0.8156823666203074,-47.071074347906986,-82.05998868138025,-0.16396930705338555,176.79,175.62,66.76176890156847,-0.3162393162393235,53.23258055632057,195662.7,-0.3318307475057842,1753902009407,2025-07-30 19:00:09,Reversal,-22.253922967188952,80.22851841278955,0.7706060158589252,Sell,19
9.945966896431873,26.773955466235748,False,0.8156823666203074,-43.663509523147226,-78.66440294284021,-0.16391318841541166,176.79,175.62,66.73891962808668,-0.26495726495726973,53.23258055632057,195662.7,-0.3318307475057842,1753902009422,2025-07-30 19:00:09,Reversal,-18.82379784381861,80.38431344561855,0.7676182697130997,Sell,19
10.123675407315988,26.77447440445356,False,0.8156579604898732,-44.23091815654477,-77.54570668477818,-0.16380786549928325,176.79,175.62,66.74272675413505,-0.2735042735042706,53.311397609144024,195659.8,-0.3318474208805284,1753902009726,2025-07-30 19:00:09,Reversal,-19.965772960638574,81.19183556951239,0.7672977866849511,Sell,19
10.123675407315988,26.77447440445356,False,0.8156579604898732,-40.25542565381245,-73.5835172921256,-0.16374248059545163,176.79,175.62,66.71608598962123,-0.21367521367521597,53.311397609144024,195659.8,-0.3318474208805284,1753902009852,2025-07-30 19:00:09,Reversal,-14.255573929406395,81.8318584070802,0.7547399854181143,Sell,19
