timestamp,datetime,date,hour,flow_impact,imbalance,max_run,direction,pre_vol_15m,pre_range_15m,pre_vol_5m,pre_range_5m,pre_vol_2m,pre_drift_2m,pre_vol_30s,pre_range_30s,pre_imbalance_30s,pre_vol_10s,pre_range_10s,regime_pred,classification,ret_5s,ret_15s,ret_30s,ret_60s,ret_120s,ret_300s
1747870175725,2025-05-21 23:29:35,2025-05-21,23,83.95030381944359,0.6915286046277125,,Sell,0.8554729006464897,236.48705939379803,0.9393480859696652,118.35345028280295,1.060788867631658,-95.54683501109064,1.2430610050087048,50.483664339565486,-0.6034542910412768,1.53382448866803,21.25196417852627,NO_TRADE,Exhaustion,,,0.5742176284823041,,,
1747870176337,2025-05-21 23:29:36,2025-05-21,23,83.99197048611025,0.6933791517562964,,Sell,0.8220772333862651,236.4870588238753,0.9759143765328824,118.3535267395453,1.052603610322559,-102.86428733803147,1.141259162428902,50.484402456248645,-0.6025831365050801,1.307350066019651,21.25000020366137,NO_TRADE,Exhaustion,,,-1.7226528854436485,,,
1747870177192,2025-05-21 23:29:37,2025-05-21,23,72.34732860520019,0.7167120000313654,,Sell,0.8468993758244627,236.4869048881233,1.0086885943597037,116.63782000789226,0.9929572417458972,-103.473762010347,0.9952287818203044,50.487188968834246,-0.6044707640787444,1.0580505278650914,21.249790328109423,NO_TRADE,Reversal,,,-10.915149077957013,,,
1747870177312,2025-05-21 23:29:37,2025-05-21,23,72.57768321512935,0.7160111477520096,,Sell,0.8136695092828095,236.48703143103023,0.9479166162011644,116.63836463549828,0.9181667815079828,-107.45352208766764,1.103669244564911,50.487794059380526,-0.6037761164696277,1.410933243234749,21.25005797294976,NO_TRADE,Reversal,,,-15.517241379310931,,,
1747870177402,2025-05-21 23:29:37,2025-05-21,23,72.88009456264712,0.7172258718293686,,Sell,0.8928179522826307,236.49993441750297,0.9612372822677546,141.2505602063659,1.051688111331248,-135.30415008527547,1.190343744726896,76.34387150099838,-0.6884098677366622,1.2012995605229528,47.13566217870346,NO_TRADE,Reversal,,,-16.092878901086333,,,
1747870177402,2025-05-21 23:29:37,2025-05-21,23,73.69796690307274,0.7203639928351068,,Sell,0.8928179522826307,236.49993441750297,0.9612372822677546,141.2505602063659,1.051688111331248,-135.30415008527547,1.190343744726896,76.34387150099838,-0.6884098677366622,1.2012995605229528,47.13566217870346,NO_TRADE,Reversal,,,-18.972059330804445,,,
1747870177402,2025-05-21 23:29:37,2025-05-21,23,74.5099763593376,0.7234114650425192,,Sell,0.8928179522826307,236.49993441750297,0.9612372822677546,141.2505602063659,1.051688111331248,-135.30415008527547,1.190343744726896,76.34387150099838,-0.6884098677366622,1.2012995605229528,47.13566217870346,NO_TRADE,Reversal,,,-20.12419503220002,,,
1747870177402,2025-05-21 23:29:37,2025-05-21,23,75.68501182033063,0.7277055957939377,,Sell,0.8928179522826307,236.49993441750297,0.9612372822677546,141.2505602063659,1.051688111331248,-135.30415008527547,1.190343744726896,76.34387150099838,-0.6884098677366622,1.2012995605229528,47.13566217870346,NO_TRADE,Reversal,,,-21.85289550865627,,,
1747870177402,2025-05-21 23:29:37,2025-05-21,23,76.79205673758845,0.7316310296080644,,Sell,0.8928179522826307,236.49993441750297,0.9612372822677546,141.2505602063659,1.051688111331248,-135.30415008527547,1.190343744726896,76.34387150099838,-0.6884098677366622,1.2012995605229528,47.13566217870346,NO_TRADE,Reversal,,,-23.582192568733262,,,
1747870177402,2025-05-21 23:29:37,2025-05-21,23,78.3212293144207,0.7368707643975756,,Sell,0.8928179522826307,236.49993441750297,0.9612372822677546,141.2505602063659,1.051688111331248,-135.30415008527547,1.190343744726896,76.34387150099838,-0.6884098677366622,1.2012995605229528,47.13566217870346,NO_TRADE,Reversal,,,-24.15875754961265,,,
1747870177402,2025-05-21 23:29:37,2025-05-21,23,78.81664302600473,0.7385247022745421,,Sell,0.8928179522826307,236.49993441750297,0.9612372822677546,141.2505602063659,1.051688111331248,-135.30415008527547,1.190343744726896,76.34387150099838,-0.6884098677366622,1.2012995605229528,47.13566217870346,NO_TRADE,Reversal,,,-25.312086521313795,,,
