timestamp,datetime,flow_impact,flow_direction,flow_imbalance,burst_ratio,price,date
1747036323497,2025-05-12 07:52:03.497,2.2488637338135664,Buy,1.0,1.0,176.61,2025-05-12
1747036323497,2025-05-12 07:52:03.497,3.053683217562816,Buy,1.0,1.0,176.66,2025-05-12
1747036323497,2025-05-12 07:52:03.497,3.8793413943915627,Buy,1.0,1.0,176.71,2025-05-12
1747036341008,2025-05-12 07:52:21.008,0.8067569773135302,Sell,0.7893212669683258,0.9666666666666667,176.81,2025-05-12
1747036371613,2025-05-12 07:52:51.613,4.656290531776912,Buy,0.8597824209981004,1.0,177.0,2025-05-12
1747036372092,2025-05-12 07:52:52.092,1.8237543583398943,Buy,0.9677204053152115,1.0,177.03,2025-05-12
1747036372305,2025-05-12 07:52:52.305,0.766842874817231,Buy,0.9915291368482547,0.9,177.08,2025-05-12
1747036372724,2025-05-12 07:52:52.724,1.2310201327184793,Buy,1.0,1.0,177.1,2025-05-12
1747036373113,2025-05-12 07:52:53.113,6.842007434944236,Buy,0.9996378451788138,0.9666666666666667,177.13,2025-05-12
1747036374626,2025-05-12 07:52:54.626,1.3348254252461953,Buy,0.8528132550914741,1.0,177.1,2025-05-12
1747036390173,2025-05-12 07:53:10.173,1.580248786407767,Buy,0.7213913905643229,0.9333333333333333,176.69,2025-05-12
1747036391720,2025-05-12 07:53:11.720,0.8372282608695651,Buy,0.9910818146568436,1.0,176.75,2025-05-12
1747036391720,2025-05-12 07:53:11.720,1.5208695652173911,Buy,1.0,1.0,176.79,2025-05-12
1747036401013,2025-05-12 07:53:21.013,2.3517292126563647,Sell,0.9726365600246889,1.0,176.48,2025-05-12
1747036404334,2025-05-12 07:53:24.334,0.8968510888758092,Sell,0.9970511140235911,1.0,176.36,2025-05-12
1747036408634,2025-05-12 07:53:28.634,2.1736252545824843,Buy,0.8096651123357356,0.8666666666666667,176.53,2025-05-12
1747036453677,2025-05-12 07:54:13.677,1.1100653227505795,Sell,1.0,1.0,176.3,2025-05-12
1747036453677,2025-05-12 07:54:13.677,1.540703799957856,Sell,1.0,1.0,176.25,2025-05-12
1747036464476,2025-05-12 07:54:24.476,19.6699123661149,Sell,1.0,1.0,176.4,2025-05-12
1747036465460,2025-05-12 07:54:25.460,1.2391776127926897,Sell,0.9730835682458853,0.8,176.42,2025-05-12
1747036466953,2025-05-12 07:54:26.953,2.3711886875828547,Buy,0.784799600864793,0.7,176.52,2025-05-12
1747036486080,2025-05-12 07:54:46.080,1.4666666666666668,Sell,0.795662100456621,0.9666666666666667,176.38,2025-05-12
1747036488830,2025-05-12 07:54:48.830,2.638857011705301,Sell,1.0,1.0,176.32,2025-05-12
1747036488830,2025-05-12 07:54:48.830,2.4614413587330723,Sell,1.0,1.0,176.28,2025-05-12
1747036504589,2025-05-12 07:55:04.589,0.9538532297628781,Sell,1.0,1.0,176.26,2025-05-12
1747036504589,2025-05-12 07:55:04.589,0.865085854456255,Sell,1.0,1.0,176.22,2025-05-12
1747036515963,2025-05-12 07:55:15.963,4.68425974025974,Buy,0.986911398541304,1.0,175.8,2025-05-12
1747036532226,2025-05-12 07:55:32.226,5.729391891891891,Buy,0.9742724097788125,0.9,175.68,2025-05-12
1747036545824,2025-05-12 07:55:45.824,2.019328993490235,Sell,0.9794816414686824,1.0,175.67,2025-05-12
1747036549237,2025-05-12 07:55:49.237,4.067731011127238,Sell,0.9995243757431628,0.9666666666666667,175.6,2025-05-12
1747036549845,2025-05-12 07:55:49.845,4.649733913884858,Sell,0.9208554012191466,1.0,175.54,2025-05-12
1747036550350,2025-05-12 07:55:50.350,1.0402752795808243,Sell,0.9873011130200942,0.8333333333333334,175.59,2025-05-12
1747036550620,2025-05-12 07:55:50.620,0.7461484320012514,Sell,1.0,1.0,175.47,2025-05-12
1747036551444,2025-05-12 07:55:51.444,6.754336877448238,Sell,0.8097308643826373,0.8333333333333334,175.52,2025-05-12
1747036557616,2025-05-12 07:55:57.616,0.9855121011640564,Sell,0.9989808051639206,0.9666666666666667,175.3,2025-05-12
1747036567255,2025-05-12 07:56:07.255,4.51393005334914,Buy,0.8150399237278035,0.7,175.28,2025-05-12
1747036569907,2025-05-12 07:56:09.907,0.8755653612796469,Sell,0.8737016052880076,1.0,175.02,2025-05-12
1747036569910,2025-05-12 07:56:09.910,1.0751241036955321,Sell,1.0,1.0,174.97,2025-05-12
1747036569923,2025-05-12 07:56:09.923,1.1325979040264755,Sell,0.971011710501056,1.0,174.93,2025-05-12
1747036573406,2025-05-12 07:56:13.406,1.4126227208976159,Sell,0.7392505612156796,0.8333333333333334,174.93,2025-05-12
1747036607663,2025-05-12 07:56:47.663,0.6427653385645674,Buy,0.802865003320368,0.8,175.53,2025-05-12
1747036609959,2025-05-12 07:56:49.959,3.6228432108027,Buy,0.8155075187969925,0.7,175.57,2025-05-12
1747036691721,2025-05-12 07:58:11.721,1.6640507093268941,Buy,0.9323519102698915,0.8666666666666667,176.05,2025-05-12
1747036746881,2025-05-12 07:59:06.881,1.2319184254209155,Buy,0.9733156070461992,1.0,176.06,2025-05-12
1747036761428,2025-05-12 07:59:21.428,1.025123373710184,Sell,0.9962143273150846,0.9,175.85,2025-05-12
1747036765420,2025-05-12 07:59:25.420,0.6068042387060792,Buy,0.7998345740281224,1.0,176.02,2025-05-12
1747036809219,2025-05-12 08:00:09.219,0.6917117690756659,Sell,0.8678893824330133,0.7333333333333333,175.85,2025-05-12
1747036812935,2025-05-12 08:00:12.935,0.9763710618436409,Sell,0.7137736815156172,0.7,175.81,2025-05-12
1747036836506,2025-05-12 08:00:36.506,1.630019013533162,Sell,1.0,1.0,175.81,2025-05-12
1747036847854,2025-05-12 08:00:47.854,0.9150614413816003,Sell,1.0,1.0,175.44,2025-05-12
1747036876241,2025-05-12 08:01:16.241,6.844131455399061,Buy,0.8581352367599261,0.7333333333333333,175.97,2025-05-12
1747036902044,2025-05-12 08:01:42.044,0.9615905245346869,Buy,0.9526972855343031,1.0,175.61,2025-05-12
1747036905754,2025-05-12 08:01:45.754,0.9565431693091263,Buy,0.8111681443459327,1.0,175.71,2025-05-12
1747036905765,2025-05-12 08:01:45.765,0.8089213833894685,Buy,1.0,1.0,175.78,2025-05-12
1747036938526,2025-05-12 08:02:18.526,2.4765625,Sell,0.9286504424778762,0.9666666666666667,175.64,2025-05-12
1747036948219,2025-05-12 08:02:28.219,3.2602739726027394,Sell,0.8679173047473201,1.0,175.26,2025-05-12
1747036989160,2025-05-12 08:03:09.160,1.0370553359683792,Buy,0.8821736011477761,1.0,175.15,2025-05-12
1747037004460,2025-05-12 08:03:24.460,1.6623419827012644,Buy,0.8439114391143911,1.0,175.63,2025-05-12
1747037007871,2025-05-12 08:03:27.871,0.6909953910710601,Buy,0.9795053699871908,0.8333333333333334,175.75,2025-05-12
1747037029457,2025-05-12 08:03:49.457,1.0962751659443741,Sell,0.9333430077879359,0.8333333333333334,175.27,2025-05-12
1747037039880,2025-05-12 08:03:59.880,6.494871794871793,Sell,0.8871298193332091,0.7666666666666667,175.16,2025-05-12
1747037047882,2025-05-12 08:04:07.882,0.7135390491506682,Sell,0.7149414180456577,0.9666666666666667,175.0,2025-05-12
1747037047888,2025-05-12 08:04:07.888,1.1858478239018997,Sell,1.0,1.0,174.94,2025-05-12
1747037047897,2025-05-12 08:04:07.897,0.8835058799879385,Sell,0.9993176390310475,1.0,174.9,2025-05-12
1747037058739,2025-05-12 08:04:18.739,0.9846592936139852,Buy,0.8154908732116427,1.0,174.98,2025-05-12
1747037091767,2025-05-12 08:04:51.767,1.9116726296958857,Buy,0.938548752834467,1.0,175.15,2025-05-12
1747037105187,2025-05-12 08:05:05.187,1.2413114754098362,Sell,0.9984164687252572,1.0,174.77,2025-05-12
1747037110807,2025-05-12 08:05:10.807,0.6070590782778159,Sell,1.0,1.0,174.7,2025-05-12
1747037116153,2025-05-12 08:05:16.153,0.6674231483391789,Sell,0.8907071887784922,1.0,174.63,2025-05-12
1747037116613,2025-05-12 08:05:16.613,0.741076954817413,Sell,0.9495251017639077,0.9333333333333333,174.58,2025-05-12
1747037117033,2025-05-12 08:05:17.033,1.1717253201573057,Sell,0.8129339262032919,0.9,174.51,2025-05-12
1747037124372,2025-05-12 08:05:24.372,0.7832847424684158,Sell,0.9931631391373917,1.0,174.74,2025-05-12
1747037133680,2025-05-12 08:05:33.680,1.1367403314917128,Buy,0.9943457189014541,0.9333333333333333,175.13,2025-05-12
1747037164698,2025-05-12 08:06:04.698,0.7438105489773951,Sell,0.989443378119002,1.0,174.68,2025-05-12
1747037188211,2025-05-12 08:06:28.211,0.9628614916286148,Buy,0.9508634868421053,1.0,174.86,2025-05-12
1747037194561,2025-05-12 08:06:34.561,0.870143836537169,Sell,0.7953127166828458,1.0,174.6,2025-05-12
1747037233443,2025-05-12 08:07:13.443,1.0922281100176634,Buy,0.9661594367476721,1.0,175.0,2025-05-12
1747037290086,2025-05-12 08:08:10.086,11.918489065606362,Buy,0.8230196138056863,0.6,174.95,2025-05-12
1747037299203,2025-05-12 08:08:19.203,39.04705882352941,Buy,0.9985949417904455,1.0,175.05,2025-05-12
1747037300444,2025-05-12 08:08:20.444,0.678197853285021,Buy,0.8587221285366311,0.9333333333333333,175.12,2025-05-12
1747037316274,2025-05-12 08:08:36.274,0.8670434265318259,Buy,1.0,1.0,175.3,2025-05-12
1747037324666,2025-05-12 08:08:44.666,0.9115248610810422,Buy,0.9148033047828393,0.6,175.35,2025-05-12
1747037334017,2025-05-12 08:08:54.017,1.036163706926967,Buy,0.9866959806077006,1.0,175.33,2025-05-12
1747037334017,2025-05-12 08:08:54.017,1.599611901681759,Buy,1.0,1.0,175.38,2025-05-12
1747037334017,2025-05-12 08:08:54.017,1.4369634246736445,Buy,1.0,1.0,175.42,2025-05-12
1747037365350,2025-05-12 08:09:25.350,0.7829926483772636,Buy,0.9210338190816607,0.7666666666666667,175.33,2025-05-12
1747037395676,2025-05-12 08:09:55.676,0.7451820128479655,Sell,1.0,1.0,175.05,2025-05-12
1747037422780,2025-05-12 08:10:22.780,1.2245475741090264,Buy,0.9353395332514478,0.9333333333333333,175.0,2025-05-12
1747037422795,2025-05-12 08:10:22.795,2.2185522371488835,Buy,1.0,1.0,175.01,2025-05-12
1747037439282,2025-05-12 08:10:39.282,0.7091169907554987,Sell,0.9247242050616483,0.8,174.58,2025-05-12
1747037444589,2025-05-12 08:10:44.589,0.6315380506046331,Sell,0.7281063122923589,1.0,174.64,2025-05-12
1747037449721,2025-05-12 08:10:49.721,0.6690806223479491,Sell,1.0,1.0,174.49,2025-05-12
1747037493647,2025-05-12 08:11:33.647,13.934493346980556,Sell,0.9893329436691752,1.0,174.25,2025-05-12
1747037493863,2025-05-12 08:11:33.863,4.5015353121801445,Sell,0.9546666666666668,0.9666666666666667,174.21,2025-05-12
1747037496172,2025-05-12 08:11:36.172,1.155152795838751,Sell,0.8789080573732567,0.8333333333333334,174.08,2025-05-12
1747037496905,2025-05-12 08:11:36.905,0.9141742522756824,Sell,0.8440855807853104,1.0,174.03,2025-05-12
1747037501463,2025-05-12 08:11:41.463,1.1195375912109535,Sell,0.8850082827167312,1.0,174.03,2025-05-12
1747037503373,2025-05-12 08:11:43.373,1.0147035320441105,Sell,1.0,1.0,173.77,2025-05-12
1747037503373,2025-05-12 08:11:43.373,0.918411379255234,Sell,1.0,1.0,173.75,2025-05-12
1747037503879,2025-05-12 08:11:43.879,1.1366469554099408,Sell,0.7599604058401386,1.0,173.74,2025-05-12
1747037504683,2025-05-12 08:11:44.683,1.8788771103258735,Buy,0.9728935841278021,1.0,173.85,2025-05-12
1747037504683,2025-05-12 08:11:44.683,3.1865920691009024,Buy,1.0,1.0,173.9,2025-05-12
1747037504683,2025-05-12 08:11:44.683,3.8377502944640747,Buy,1.0,1.0,173.95,2025-05-12
1747037504740,2025-05-12 08:11:44.740,1.8103651354534744,Buy,1.0,1.0,173.89,2025-05-12
1747037508190,2025-05-12 08:11:48.190,3.735441229010361,Buy,0.8629783063833578,1.0,173.92,2025-05-12
1747037509136,2025-05-12 08:11:49.136,0.6271074743258827,Sell,0.7543401444154247,1.0,173.87,2025-05-12
1747037509136,2025-05-12 08:11:49.136,1.2527870833104506,Sell,1.0,1.0,173.82,2025-05-12
1747037509147,2025-05-12 08:11:49.147,1.1789225108462846,Sell,1.0,1.0,173.74,2025-05-12
1747037510684,2025-05-12 08:11:50.684,2.6732273201251298,Buy,0.7865760703863408,1.0,173.59,2025-05-12
1747037511590,2025-05-12 08:11:51.590,2.2606449744134394,Buy,0.9953553775353675,1.0,173.64,2025-05-12
1747037525091,2025-05-12 08:12:05.091,1.776576576576577,Buy,0.9647957489206244,1.0,174.14,2025-05-12
1747037543793,2025-05-12 08:12:23.793,0.9161580714067746,Sell,1.0,1.0,173.79,2025-05-12
1747037543793,2025-05-12 08:12:23.793,1.4881751602075068,Sell,1.0,1.0,173.74,2025-05-12
1747037543793,2025-05-12 08:12:23.793,1.6312938663411656,Sell,1.0,1.0,173.69,2025-05-12
1747037543983,2025-05-12 08:12:23.983,1.1045163259078423,Sell,0.8252647503782149,0.6666666666666666,173.75,2025-05-12
1747037558044,2025-05-12 08:12:38.044,0.9097598105548036,Sell,0.9104875233105406,1.0,173.92,2025-05-12
1747037569201,2025-05-12 08:12:49.201,1.8603268945022287,Buy,0.9938951559389517,1.0,174.08,2025-05-12
1747037576120,2025-05-12 08:12:56.120,3.017573770491803,Buy,0.9812287424118481,1.0,174.15,2025-05-12
1747037577296,2025-05-12 08:12:57.296,1.1947989405249215,Buy,0.9995970179327021,0.9333333333333333,174.18,2025-05-12
1747037618402,2025-05-12 08:13:38.402,1.2356842803449042,Buy,0.9252497416465724,0.9333333333333333,174.4,2025-05-12
1747037779631,2025-05-12 08:16:19.631,0.8703372911631817,Buy,0.9723776640076199,0.9,174.54,2025-05-12
1747037792181,2025-05-12 08:16:32.181,0.9999999999999999,Buy,0.9637606837606838,0.6,174.63,2025-05-12
1747037795701,2025-05-12 08:16:35.701,0.764063729346971,Buy,0.9187453692269697,0.9666666666666667,174.68,2025-05-12
1747037796854,2025-05-12 08:16:36.854,0.9634001752667665,Buy,0.9805012451650506,0.7666666666666667,174.69,2025-05-12
1747037797068,2025-05-12 08:16:37.068,0.6320438817488918,Buy,1.0,1.0,174.74,2025-05-12
1747037800618,2025-05-12 08:16:40.618,0.6568617506846536,Buy,0.9937400584945355,1.0,174.74,2025-05-12
1747037803444,2025-05-12 08:16:43.444,1.609240407204385,Buy,0.9442838370565045,0.8333333333333334,174.74,2025-05-12
1747037806270,2025-05-12 08:16:46.270,0.9708726415094341,Sell,0.729258559126234,0.8333333333333334,174.74,2025-05-12
1747037833221,2025-05-12 08:17:13.221,1.315051967334818,Buy,0.9581318225784166,0.7666666666666667,174.84,2025-05-12
1747037840441,2025-05-12 08:17:20.441,3.691159586681975,Buy,0.9934893814912416,1.0,174.92,2025-05-12
1747038006978,2025-05-12 08:20:06.978,0.9957998374130614,Sell,1.0,1.0,174.95,2025-05-12
1747038007406,2025-05-12 08:20:07.406,2.79562383612663,Sell,0.9772802107342773,0.9,174.89,2025-05-12
1747038052913,2025-05-12 08:20:52.913,0.6840888888888889,Buy,0.9319208755899187,1.0,174.8,2025-05-12
1747038053209,2025-05-12 08:20:53.209,4.043939645166639,Buy,0.9996720370598121,0.9333333333333333,174.81,2025-05-12
1747038157647,2025-05-12 08:22:37.647,0.9234406255682849,Sell,1.0,1.0,174.31,2025-05-12
1747038157647,2025-05-12 08:22:37.647,1.0644662665939257,Sell,1.0,1.0,174.27,2025-05-12
1747038158070,2025-05-12 08:22:38.070,1.0956663362130008,Sell,0.9832094334785954,0.8,174.33,2025-05-12
1747038176917,2025-05-12 08:22:56.917,0.8989639209346756,Sell,0.9270693864692447,0.8333333333333334,174.36,2025-05-12
1747038177445,2025-05-12 08:22:57.445,2.147988284260829,Sell,0.9997129735935706,0.9333333333333333,174.36,2025-05-12
1747038201746,2025-05-12 08:23:21.746,0.9984239558707644,Buy,0.7564115258936528,0.6666666666666666,174.16,2025-05-12
1747038233559,2025-05-12 08:23:53.559,4.695116890302945,Buy,0.9417603478360363,1.0,174.03,2025-05-12
1747038254004,2025-05-12 08:24:14.004,0.6247177549421685,Sell,0.940595476667621,0.9666666666666667,174.11,2025-05-12
1747038306677,2025-05-12 08:25:06.677,2.1075738125802315,Sell,0.8041758241758241,0.9666666666666667,174.21,2025-05-12
1747038328270,2025-05-12 08:25:28.270,28.49289099526065,Sell,0.9843221387903293,1.0,174.05,2025-05-12
1747038328571,2025-05-12 08:25:28.571,18.829383886255922,Sell,1.0,1.0,174.0,2025-05-12
1747038333703,2025-05-12 08:25:33.703,2.062889812889813,Sell,0.9200193501572201,0.8666666666666667,173.99,2025-05-12
1747038398083,2025-05-12 08:26:38.083,0.8027235134749752,Sell,0.9102477095351204,1.0,174.41,2025-05-12
1747038454736,2025-05-12 08:27:34.736,0.8119083429178092,Buy,0.9797217128680833,0.8333333333333334,174.55,2025-05-12
1747038489422,2025-05-12 08:28:09.422,0.9193926328615615,Sell,0.8989449230471397,1.0,174.45,2025-05-12
1747038503417,2025-05-12 08:28:23.417,0.8835183472093739,Sell,0.9619960626551398,0.9666666666666667,174.3,2025-05-12
1747038511985,2025-05-12 08:28:31.985,0.8151730567532922,Sell,0.988345650938033,1.0,174.24,2025-05-12
1747038734877,2025-05-12 08:32:14.877,0.7136616544810779,Buy,0.7236783651710351,0.7333333333333333,174.89,2025-05-12
1747038858987,2025-05-12 08:34:18.987,1.2664806082186506,Buy,0.8575763991813111,1.0,175.29,2025-05-12
1747038860944,2025-05-12 08:34:20.944,0.98409798348897,Buy,0.9950613896700735,1.0,175.28,2025-05-12
1747038865470,2025-05-12 08:34:25.470,1.181352130727331,Sell,0.9700774779588565,0.8666666666666667,175.12,2025-05-12
1747038872457,2025-05-12 08:34:32.457,1.171313672922252,Buy,0.7916752101701865,0.9333333333333333,175.17,2025-05-12
1747038897496,2025-05-12 08:34:57.496,0.7115900288012712,Sell,0.887761823211698,1.0,175.07,2025-05-12
1747038913379,2025-05-12 08:35:13.379,4.384983437615016,Buy,0.8924628703041855,0.7333333333333333,175.08,2025-05-12
1747038922184,2025-05-12 08:35:22.184,3.4133387944569593,Sell,0.9941772353832654,1.0,175.0,2025-05-12
1747038922342,2025-05-12 08:35:22.342,5.491091542084784,Sell,1.0,1.0,175.0,2025-05-12
1747039003071,2025-05-12 08:36:43.071,3.1139939276842394,Sell,0.9150434967112243,0.7666666666666667,175.11,2025-05-12
1747039093902,2025-05-12 08:38:13.902,1.4412172379032255,Sell,0.9660507090674688,0.9,175.28,2025-05-12
1747039293168,2025-05-12 08:41:33.168,0.7214691735898556,Buy,0.8705715635333019,0.8666666666666667,175.59,2025-05-12
1747039333933,2025-05-12 08:42:13.933,0.6942050911004407,Buy,1.0,1.0,175.7,2025-05-12
1747039333943,2025-05-12 08:42:13.943,0.7047951062290336,Buy,1.0,1.0,175.65,2025-05-12
1747039351828,2025-05-12 08:42:31.828,0.8088191772713823,Buy,0.9431212228937078,0.9,175.76,2025-05-12
1747039418206,2025-05-12 08:43:38.206,0.8098548206075088,Buy,1.0,1.0,175.89,2025-05-12
1747039452707,2025-05-12 08:44:12.707,4.94127207714812,Sell,0.9005011408507934,0.6333333333333333,175.86,2025-05-12
1747039511404,2025-05-12 08:45:11.404,0.8996828834403281,Buy,0.8347003154574133,1.0,175.96,2025-05-12
1747039514097,2025-05-12 08:45:14.097,0.7480998381797673,Buy,0.9585339238718789,0.6333333333333333,175.95,2025-05-12
1747039537778,2025-05-12 08:45:37.778,0.859661132979634,Buy,0.8332116788321168,0.7333333333333333,175.92,2025-05-12
1747039576105,2025-05-12 08:46:16.105,1.4132371505861137,Sell,0.8374601388107298,1.0,175.75,2025-05-12
1747039828126,2025-05-12 08:50:28.126,1.435507805544014,Buy,0.9879983559391698,0.9333333333333333,176.42,2025-05-12
1747039878882,2025-05-12 08:51:18.882,0.6505591502412387,Buy,0.9885675088601806,1.0,176.47,2025-05-12
1747039878888,2025-05-12 08:51:18.888,0.6226951415641246,Buy,1.0,1.0,176.54,2025-05-12
1747039878893,2025-05-12 08:51:18.893,0.8680854246923739,Buy,1.0,1.0,176.67,2025-05-12
1747039878914,2025-05-12 08:51:18.914,0.651120170550174,Buy,0.8292529158348219,0.9333333333333333,176.85,2025-05-12
1747039891378,2025-05-12 08:51:31.378,1.7364718614718615,Buy,0.7916364245435766,0.9666666666666667,176.8,2025-05-12
1747039933864,2025-05-12 08:52:13.864,0.7033691756272401,Buy,0.9708087841456883,0.9333333333333333,176.93,2025-05-12
1747040011775,2025-05-12 08:53:31.775,0.7739618819629867,Sell,1.0,1.0,176.64,2025-05-12
1747040011775,2025-05-12 08:53:31.775,0.8923671853420493,Sell,1.0,1.0,176.6,2025-05-12
1747040011775,2025-05-12 08:53:31.775,0.8320289721633979,Sell,1.0,1.0,176.55,2025-05-12
1747040190706,2025-05-12 08:56:30.706,1.3887495048197542,Sell,0.9004336826888327,1.0,176.32,2025-05-12
1747040412088,2025-05-12 09:00:12.088,1.4861938278289115,Sell,0.7539936102236421,0.6,176.46,2025-05-12
1747040611845,2025-05-12 09:03:31.845,1.989172058629341,Sell,1.0,1.0,176.58,2025-05-12
1747040664303,2025-05-12 09:04:24.303,1.0649717514124295,Sell,0.9839034205231387,1.0,176.13,2025-05-12
1747040665830,2025-05-12 09:04:25.830,1.2420302537817227,Sell,0.808007279344859,1.0,176.08,2025-05-12
1747040668105,2025-05-12 09:04:28.105,0.746756685199894,Sell,0.9709993011879806,1.0,175.97,2025-05-12
1747040668105,2025-05-12 09:04:28.105,2.061953931691818,Sell,1.0,1.0,175.91,2025-05-12
1747040668114,2025-05-12 09:04:28.114,4.56208631188774,Sell,0.9987240459343465,0.9666666666666667,175.89,2025-05-12
1747040685286,2025-05-12 09:04:45.286,0.9998163958505464,Sell,0.9907690901613125,0.9,176.24,2025-05-12
1747040725728,2025-05-12 09:05:25.728,0.7414082786008858,Sell,0.9893442622950819,0.9666666666666667,176.15,2025-05-12
1747040752166,2025-05-12 09:05:52.166,1.4168395573997234,Sell,0.9779158872865504,0.9,176.0,2025-05-12
1747040762466,2025-05-12 09:06:02.466,0.8939192700814228,Buy,0.9382101605784582,0.7333333333333333,176.08,2025-05-12
1747040861824,2025-05-12 09:07:41.824,0.7191739218465277,Buy,0.9960663107614499,0.9666666666666667,176.32,2025-05-12
1747040914221,2025-05-12 09:08:34.221,1.4258378437482917,Buy,0.8453918273483106,1.0,176.4,2025-05-12
1747040991790,2025-05-12 09:09:51.790,0.969233974581568,Sell,0.8200312989045383,0.8333333333333334,176.17,2025-05-12
1747041055318,2025-05-12 09:10:55.318,0.9830714285714284,Buy,0.9307007084239319,0.7666666666666667,176.17,2025-05-12
1747041152578,2025-05-12 09:12:32.578,2.022104277240087,Buy,0.957032784408521,0.9333333333333333,176.11,2025-05-12
1747041221584,2025-05-12 09:13:41.584,0.9367536660313511,Sell,0.9999169573160606,1.0,176.1,2025-05-12
1747041283980,2025-05-12 09:14:43.980,0.9540093516644568,Buy,0.7639847732111749,0.8666666666666667,176.0,2025-05-12
1747041365094,2025-05-12 09:16:05.094,1.2930829958686139,Buy,0.997409408270938,0.7333333333333333,176.2,2025-05-12
1747041393325,2025-05-12 09:16:33.325,1.0558751978993701,Buy,0.9991957594589655,0.9666666666666667,176.3,2025-05-12
1747041479932,2025-05-12 09:17:59.932,0.7141405106521387,Sell,1.0,1.0,176.44,2025-05-12
1747041709181,2025-05-12 09:21:49.181,0.8641881638846736,Buy,0.856560717196414,1.0,176.17,2025-05-12
1747041733523,2025-05-12 09:22:13.523,8.825714285714287,Sell,0.9525916561314791,1.0,176.0,2025-05-12
1747041993598,2025-05-12 09:26:33.598,0.8796854521625164,Sell,0.9637214745465185,0.7666666666666667,176.6,2025-05-12
1747042078464,2025-05-12 09:27:58.464,1.6772586739951902,Sell,0.8023255813953488,1.0,176.53,2025-05-12
1747042313458,2025-05-12 09:31:53.458,10.545662100456617,Sell,0.9122334920306355,0.9,176.24,2025-05-12
1747042330874,2025-05-12 09:32:10.874,0.930757966668991,Sell,0.9587643994423657,1.0,176.21,2025-05-12
1747042330874,2025-05-12 09:32:10.874,1.393766125095879,Sell,1.0,1.0,176.17,2025-05-12
1747042330874,2025-05-12 09:32:10.874,1.9973502545150268,Sell,1.0,1.0,176.12,2025-05-12
1747042330874,2025-05-12 09:32:10.874,3.229970016037934,Sell,1.0,1.0,176.09,2025-05-12
1747042330977,2025-05-12 09:32:10.977,1.0571089882156057,Sell,0.7603344170924291,0.7333333333333333,176.14,2025-05-12
1747042565069,2025-05-12 09:36:05.069,0.845183645183645,Sell,1.0,1.0,176.06,2025-05-12
1747042909263,2025-05-12 09:41:49.263,0.6810400778841473,Sell,1.0,1.0,175.9,2025-05-12
1747042947067,2025-05-12 09:42:27.067,1.9775788017762246,Buy,0.9777227722772278,1.0,176.18,2025-05-12
1747042963003,2025-05-12 09:42:43.003,0.8211707573172333,Sell,0.997924317419767,0.9666666666666667,176.05,2025-05-12
1747043207864,2025-05-12 09:46:47.864,1.2301725290892067,Buy,0.9902629016553067,1.0,175.9,2025-05-12
1747043289613,2025-05-12 09:48:09.613,0.6381133671742809,Sell,0.9597271841506984,1.0,175.6,2025-05-12
1747043289613,2025-05-12 09:48:09.613,1.1584179357021995,Sell,1.0,1.0,175.55,2025-05-12
1747043291770,2025-05-12 09:48:11.770,0.7964790448343079,Buy,0.985422519170906,1.0,175.6,2025-05-12
1747043329253,2025-05-12 09:48:49.253,0.64813843733613,Sell,0.9993529602070526,0.9666666666666667,175.5,2025-05-12
1747043402520,2025-05-12 09:50:02.520,1.7103344607290485,Sell,1.0,1.0,175.43,2025-05-12
1747043402520,2025-05-12 09:50:02.520,1.4233746711762496,Sell,1.0,1.0,175.39,2025-05-12
1747043402520,2025-05-12 09:50:02.520,1.5770762871101092,Sell,1.0,1.0,175.35,2025-05-12
1747043402525,2025-05-12 09:50:02.525,1.8931228861330331,Sell,1.0,1.0,175.49,2025-05-12
1747044219642,2025-05-12 10:03:39.642,0.843065975713512,Sell,0.8320867299773089,0.9,175.33,2025-05-12
1747044220857,2025-05-12 10:03:40.857,1.9129597005064967,Sell,1.0,1.0,175.27,2025-05-12
1747044223454,2025-05-12 10:03:43.454,1.9652488802769925,Sell,0.9915981264787779,0.9333333333333333,175.25,2025-05-12
1747044313796,2025-05-12 10:05:13.796,0.9337207476048376,Buy,0.999103289805526,0.9,175.63,2025-05-12
1747044400663,2025-05-12 10:06:40.663,2.4224086279209107,Sell,1.0,1.0,175.45,2025-05-12
1747044542613,2025-05-12 10:09:02.613,0.7310354670662956,Sell,0.9179928852274856,0.8666666666666667,175.26,2025-05-12
1747044567077,2025-05-12 10:09:27.077,1.9613788332949036,Sell,1.0,1.0,175.14,2025-05-12
1747044567077,2025-05-12 10:09:27.077,2.166243947429098,Sell,1.0,1.0,175.1,2025-05-12
1747044567134,2025-05-12 10:09:27.134,3.320158102766799,Buy,0.7922110309092674,1.0,175.1,2025-05-12
1747044578250,2025-05-12 10:09:38.250,0.6244295871803035,Sell,1.0,1.0,175.01,2025-05-12
1747044604626,2025-05-12 10:10:04.626,6.552957359009629,Sell,0.9961503712142044,0.9666666666666667,175.0,2025-05-12
1747044605053,2025-05-12 10:10:05.053,15.192053775057015,Sell,1.0,1.0,175.0,2025-05-12
1747044676615,2025-05-12 10:11:16.615,0.9851570125542726,Buy,1.0,1.0,175.32,2025-05-12
1747045375521,2025-05-12 10:22:55.521,0.8690593787729121,Sell,1.0,1.0,174.99,2025-05-12
1747045375527,2025-05-12 10:22:55.527,1.4879815607507407,Sell,1.0,1.0,174.95,2025-05-12
